Z      N      A      Energy_new(MeV)     Energy_old(MeV)     Energy_diff(MeV)    beta2_new    beta2_old    beta3_new    fileID    
100    200    300    -2035.303369        -2035.308657        0.005288            0.229295     0.229295     9.9e-05      13418     
100    202    302    -2039.154117        -2039.158283        0.004166            0.233242     0.232934     -0.000175    13479     
100    204    304    -2042.70051         -2042.699652        -0.000858           0.237153     0.236942     4.2e-05      13554     
100    206    306    -2045.85897         -2045.857764        -0.001206           0.240554     0.240406     -0.000192    13599     
100    208    308    -2048.478014        -2048.479073        0.001059            0.243365     0.243245     0.000207     13689     
100    210    310    -2050.512986        -2050.510827        -0.002159           0.246185     0.246072     -0.00012     13764     
100    212    312    -2052.213532        -2052.207604        -0.005928           0.249233     0.249124     -0.000136    13839     
100    214    314    -2053.805197        -2053.800864        -0.004333           0.251576     0.251473     -2.2e-05     13884     
100    216    316    -2055.128865        -2055.12587         -0.002995           0.251744     0.251637     -2.4e-05     13959     
100    218    318    -2056.0038          -2056.001425        -0.002375           0.24944      0.249322     -5e-06       14034     
100    220    320    -2056.335188        -2056.336723        0.001535            0.245652     0.245515     -1.9e-05     14109     
100    222    322    -2056.086835        -2056.084811        -0.002024           0.240746     0.240593     1.3e-05      14184     
100    224    324    -2055.501936        -2055.502508        0.000572            0.234759     0.234599     0.000122     14289     
100    226    326    -2054.837327        -2054.840445        0.003118            0.228234     0.228082     0.000136     14364     
100    228    328    -2054.129425        -2054.131649        0.002224            0.220981     0.220838     -0.000185    14424     
100    230    330    -2053.363512        -2053.368007        0.004495            0.212991     0.212859     -8.1e-05     14529     
100    232    332    -2052.276977        -2052.284252        0.007275            0.204514     0.204513     5.1e-05      14573     
100    234    334    -2050.531332        -2050.538674        0.007342            0.194577     0.194575     -4.4e-05     14678     
100    236    336    -2048.37761         -2048.383343        0.005733            0.182446     0.182327     -2e-05       14713     
100    238    338    -2046.309626        -2046.297919        -0.011707           0.168779     0.168908     0.00012      14848     
100    240    340    -2044.913713        -2044.729625        -0.184088           -0.143991    -0.144727    0.000123     14884     
100    242    342    -2044.006175        -2043.777482        -0.228693           -0.135259    -0.135898    0.000199     14959     
100    244    344    -2043.047605        -2042.783931        -0.263674           -0.127132    -0.127648    9.6e-05      15049     
100    246    346    -2041.656971        -2041.373933        -0.283038           -0.117266    -0.117687    -2e-06       15079     
100    248    348    -2039.809857        -2039.521546        -0.288311           -0.103912    -0.104233    4.4e-05      15199     
100    250    350    -2037.99681         -2037.669461        -0.327349           -0.087882    -0.088105    6.3e-05      15289     
100    252    352    -2036.094819        -2035.760224        -0.334595           -0.069562    -0.069832    4.5e-05      15335     
100    254    354    -2034.096938        -2033.756987        -0.339951           -0.045288    -0.045176    -2.9e-05     15410     
100    256    356    -2032.476294        -2032.207739        -0.268555           0.000768     0.000000     -0.000362    15516     
100    258    358    -2030.615932        -2030.257523        -0.358409           0.003605     0.000000     0.041829     15575     
100    260    360    -2025.923521        -2025.143069        -0.780452           0.018855     0.000000     0.06727      15636     
100    262    362    -2020.983769        -2019.313741        -1.670028           0.036602     0.000000     0.096209     15696     
100    264    364    -2016.592349        -2013.52701         -3.065339           0.061577     0.000000     0.118752     15777     
102    128    230    -1673.510059        -1672.6053          -0.904759           0.020829     0.000000     0.098477     15847     
102    130    232    -1691.112686        -1690.858637        -0.254049           0.090417     0.485249     0.167039     15937     
102    132    234    -1709.939142        -1709.93737         -0.001772           0.353334     0.351899     -1.1e-05     15988     
102    134    236    -1728.675552        -1728.634402        -0.04115            0.354277     0.353242     0.000964     16077     
102    136    238    -1746.57201         -1746.505759        -0.066251           0.355545     0.336308     0.119253     16181     
102    138    240    -1764.448593        -1764.435123        -0.01347            0.266532     0.265807     0.000379     16269     
102    140    242    -1782.291619        -1782.278409        -0.01321            0.270121     0.269889     -0.00012     16314     
102    142    244    -1799.51411         -1799.503392        -0.010718           0.275696     0.275595     4.3e-05      16359     
102    144    246    -1815.980792        -1815.967523        -0.013269           0.281672     0.281598     -8.8e-05     16464     
102    146    248    -1831.748778        -1831.737599        -0.011179           0.285863     0.285796     -3.3e-05     16509     
102    148    250    -1846.907161        -1846.89557         -0.011591           0.28676      0.286699     8.6e-05      16614     
102    150    252    -1861.380962        -1861.371845        -0.009117           0.285982     0.285915     -0.000126    16674     
102    152    254    -1874.763595        -1874.758658        -0.004937           0.285138     0.285045     4.8e-05      16794     
102    154    256    -1887.142097        -1887.139662        -0.002435           0.283488     0.283382     2.9e-05      16809     
102    156    258    -1898.982675        -1898.980799        -0.001876           0.278888     0.278786     -4.2e-05     16914     
102    158    260    -1910.410653        -1910.41369         0.003037            0.270275     0.270164     -0.000169    16974     
102    160    262    -1921.601882        -1921.604827        0.002945            0.258845     0.258773     0.00024      17079     
102    162    264    -1932.149969        -1932.150599        0.00063             0.248595     0.248526     0.000612     17139     
102    164    266    -1941.077688        -1941.082358        0.00467             0.236609     0.236558     0.000434     17229     
102    166    268    -1949.403604        -1949.410313        0.006709            0.220665     0.220642     0.000494     17289     
102    168    270    -1957.812904        -1957.828302        0.015398            0.202579     0.202553     1.1e-05      17364     
102    170    272    -1966.375397        -1966.393968        0.018571            0.181817     0.181794     4.4e-05      17469     
102    172    274    -1976.048366        -1976.023188        -0.025178           -0.161046    -0.160780    -4e-06       17478     
102    174    276    -1984.685493        -1984.669727        -0.015766           -0.142669    -0.142831    0.000185     17584     
102    176    278    -1993.349496        -1993.323219        -0.026277           -0.122851    -0.122927    8.7e-05      17674     
102    178    280    -2001.641146        -2001.608928        -0.032218           -0.103023    -0.102992    -4.4e-05     17764     
102    180    282    -2008.915675        -2008.891417        -0.024258           -0.072464    -0.072369    -2.5e-05     17824     
102    182    284    -2016.388774        -2016.050581        -0.338193           0.013468     0.000006     0.055096     17871     
102    184    286    -2024.045511        -2023.527048        -0.518463           0.003895     0.000000     0.075006     17960     
102    186    288    -2028.291848        -2027.041733        -1.250115           0.019808     0.000000     0.098359     18025     
102    188    290    -2032.291405        -2029.730844        -2.560561           0.038878     0.000004     0.126361     18131     
102    190    292    -2037.056971        -2034.129382        -2.927589           0.074391     0.323455     0.147816     18186     
102    192    294    -2041.218057        -2039.745346        -1.472711           0.094737     0.320398     0.161599     18291     
102    194    296    -2045.116922        -2044.959965        -0.156957           0.137482     0.321001     0.151753     18336     
102    196    298    -2049.758835        -2049.761924        0.003089            0.320003     0.319422     0.00248      18420     
102    198    300    -2054.097785        -2054.078728        -0.019057           0.308413     0.307942     -4e-05       18459     
102    200    302    -2058.419155        -2058.405454        -0.013701           0.264837     0.263646     -2e-06       18534     
102    202    304    -2062.739004        -2062.729577        -0.009427           0.243283     0.241720     0.000147     18624     
102    204    306    -2066.921883        -2066.918276        -0.003607           0.24174      0.241223     6.9e-05      18744     
102    206    308    -2070.811566        -2070.810721        -0.000845           0.243032     0.242776     0.000194     18789     
102    208    310    -2074.224428        -2074.226166        0.001738            0.244448     0.244270     1.3e-05      18834     
102    210    312    -2077.052838        -2077.052868        3e-05               0.246337     0.246194     0.000128     18924     
102    212    314    -2079.49829         -2079.494871        -0.003419           0.248906     0.248784     1e-05        18999     
102    214    316    -2081.791706        -2081.788292        -0.003414           0.251        0.250889     -6e-06       19074     
102    216    318    -2083.856829        -2083.856015        -0.000814           0.251249     0.251140     -1.8e-05     19134     
102    218    320    -2085.574784        -2085.57605         0.001266            0.249466     0.249352     -0.000105    19224     
102    220    322    -2086.69551         -2086.700427        0.004917            0.246435     0.246311     3.7e-05      19299     
102    222    324    -2087.041659        -2087.048485        0.006826            0.242261     0.242128     3e-05        19389     
102    224    326    -2086.975957        -2086.983797        0.00784             0.237082     0.236942     -3e-06       19434     
102    226    328    -2086.831701        -2086.838782        0.007081            0.231571     0.231432     1e-06        19509     
102    228    330    -2086.618885        -2086.6249          0.006015            0.225389     0.225258     -1.6e-05     19599     
102    230    332    -2086.310809        -2086.316862        0.006053            0.218155     0.218041     -5e-06       19659     
102    232    334    -2085.617674        -2085.625234        0.00756             0.210422     0.210300     -0.000179    19794     
102    234    336    -2084.159747        -2084.176116        0.016369            0.200664     0.200523     -7.5e-05     19824     
102    236    338    -2082.276442        -2082.29119         0.014748            0.187729     0.187660     0.00128      19933     
102    238    340    -2080.514356        -2080.511486        -0.00287            0.173193     0.173400     0.000353     19992     
102    240    342    -2079.136555        -2078.981705        -0.15485            -0.147336    -0.147893    2.6e-05      20088     
102    242    344    -2078.608268        -2078.419557        -0.188711           -0.137929    -0.138647    2e-06        20104     
102    244    346    -2078.067606        -2077.837846        -0.22976            -0.129673    -0.130322    -5e-05       20194     
102    246    348    -2077.055425        -2076.804453        -0.250972           -0.119831    -0.120405    5.9e-05      20284     
102    248    350    -2075.527276        -2075.260556        -0.26672            -0.106121    -0.106590    2.2e-05      20359     
102    250    352    -2074.041194        -2073.736855        -0.304339           -0.090056    -0.090385    -3.3e-05     20419     
102    252    354    -2072.438906        -2072.122622        -0.316284           -0.07209     -0.072483    -2.6e-05     20525     
102    254    356    -2070.669336        -2070.340999        -0.328337           -0.048248    -0.048575    5.2e-05      20570     
102    256    358    -2069.216986        -2068.924392        -0.292594           0.001797     0.000000     0.02693      20645     
102    258    360    -2067.719037        -2067.326387        -0.39265            0.003925     0.000000     0.052442     20750     
102    260    362    -2063.453275        -2062.569481        -0.883794           0.018642     0.000000     0.076335     20796     
102    262    364    -2058.792416        -2057.058744        -1.733672           0.034934     0.000000     0.101892     20886     
102    264    366    -2054.859049        -2052.05734         -2.801709           0.058961     0.052577     0.126004     20946     
104    134    238    -1727.264571        -1727.24666         -0.017911           0.375973     0.375262     -0.001734    15        
104    136    240    -1745.978572        -1745.904645        -0.073927           0.387313     0.369865     0.135504     131       
104    138    242    -1763.909651        -1763.896735        -0.012916           0.294206     0.291822     0.000199     174       
104    140    244    -1782.515612        -1782.511426        -0.004186           0.27184      0.271541     0.000216     294       
104    142    246    -1800.531322        -1800.527428        -0.003894           0.273721     0.273597     -0.000301    339       
104    144    248    -1817.834959        -1817.82678         -0.008179           0.277945     0.277830     0.000113     444       
104    146    250    -1834.511479        -1834.503663        -0.007816           0.28105      0.280945     2.1e-05      459       
104    148    252    -1850.687635        -1850.682135        -0.0055             0.281823     0.281729     3e-06        534       
104    150    254    -1866.242228        -1866.235345        -0.006883           0.281472     0.281383     -6.4e-05     669       
104    152    256    -1880.652266        -1880.646267        -0.005999           0.280927     0.280837     1e-05        684       
104    154    258    -1893.986972        -1893.986251        -0.000721           0.279531     0.279423     -0.000113    789       
104    156    260    -1906.785338        -1906.783881        -0.001457           0.27553      0.275430     -3e-06       834       
104    158    262    -1919.21181         -1919.214992        0.003182            0.268135     0.268135     6e-05        968       
104    160    264    -1931.402606        -1931.403398        0.000792            0.25874      0.258673     0.000187     1014      
104    162    266    -1942.843348        -1942.845163        0.001815            0.250141     0.250076     0.000495     1119      
104    164    268    -1952.416635        -1952.426748        0.010113            0.240085     0.240019     -3.2e-05     1134      
104    166    270    -1961.364562        -1961.37124         0.006678            0.238471     0.225957     0.066314     1269      
104    168    272    -1970.36066         -1970.375882        0.015222            0.209094     0.209092     7.7e-05      1299      
104    170    274    -1979.463292        -1979.448864        -0.014428           0.207896     0.189162     0.067499     1419      
104    172    276    -1989.17204         -1989.146935        -0.025105           -0.165264    -0.165049    4e-06        1428      
104    174    278    -1998.367951        -1998.352098        -0.015853           -0.145771    -0.146025    0.000196     1519      
104    176    280    -2007.624404        -2007.6006          -0.023804           -0.124887    -0.125014    1.4e-05      1609      
104    178    282    -2016.552091        -2016.521044        -0.031047           -0.105291    -0.105278    -7e-05       1669      
104    180    284    -2024.377291        -2024.348667        -0.028624           -0.074405    -0.074331    5.3e-05      1789      
104    182    286    -2032.15613         -2031.961268        -0.194862           0.005669     0.000006     0.045536     1821      
104    184    288    -2040.295668        -2039.967248        -0.32842            -0.000601    0.000000     0.066949     1940      
104    186    290    -2045.012667        -2044.096375        -0.916292           0.00536      0.000000     0.093832     2015      
104    188    292    -2049.460758        -2047.409151        -2.051607           0.039513     0.000003     0.119889     2061      
104    190    294    -2054.920352        -2053.63946         -1.280892           0.072725     0.366907     0.150521     2121      
104    192    296    -2059.809108        -2059.807157        -0.001951           0.341731     0.340929     0.000595     2190      
104    194    298    -2065.771958        -2065.765685        -0.006273           0.333362     0.332940     0.000522     2280      
104    196    300    -2071.366334        -2071.34265         -0.023684           0.330113     0.330079     2.4e-05      2334      
104    198    302    -2076.454663        -2076.43137         -0.023293           0.325722     0.325704     0.000252     2454      
104    200    304    -2080.970757        -2080.941984        -0.028773           0.313926     0.313849     -4e-06       2484      
104    202    306    -2085.360599        -2085.340047        -0.020552           0.286338     0.285824     9e-06        2559      
104    204    308    -2089.800886        -2089.781957        -0.018929           0.258283     0.257187     -0.000216    2694      
104    206    310    -2094.241011        -2094.237878        -0.003133           0.246308     0.245863     -9.3e-05     2769      
104    208    312    -2098.336031        -2098.335579        -0.000452           0.244714     0.244447     3.1e-05      2784      
104    210    314    -2101.875731        -2101.876619        0.000888            0.245655     0.245461     -4.6e-05     2904      
104    212    316    -2105.047119        -2105.043224        -0.003895           0.248092     0.247929     1.5e-05      2934      
104    214    318    -2108.055297        -2108.053453        -0.001844           0.250245     0.250111     6e-05        3039      
104    216    320    -2110.874297        -2110.876027        0.00173             0.25077      0.250639     1.8e-05      3084      
104    218    322    -2113.416668        -2113.421193        0.004525            0.24959      0.249463     -0.000191    3189      
104    220    324    -2115.311359        -2115.316114        0.004755            0.247149     0.247026     2.4e-05      3249      
104    222    326    -2116.244242        -2116.250878        0.006636            0.243413     0.243286     -1e-06       3309      
104    224    328    -2116.706962        -2116.714244        0.007282            0.238631     0.238497     0.0          3384      
104    226    330    -2117.116346        -2117.124362        0.008016            0.233407     0.233406     -1e-05       3518      
104    228    332    -2117.456287        -2117.46798         0.011693            0.227802     0.227674     4e-06        3534      
104    230    334    -2117.707399        -2117.718022        0.010623            0.220996     0.220887     -0.0         3609      
104    232    336    -2117.524422        -2117.532817        0.008395            0.213848     0.213848     -0.000114    3743      
104    234    338    -2116.454537        -2116.46937         0.014833            0.204921     0.204819     9.6e-05      3789      
104    236    340    -2114.925787        -2114.934305        0.008518            0.192048     0.192047     3.4e-05      3893      
104    238    342    -2113.493937        -2113.502634        0.008697            0.177462     0.177458     0.00011      3968      
104    240    344    -2112.213231        -2112.207145        -0.006086           0.161047     0.161902     0.000424     4018      
104    242    346    -2111.774698        -2111.607386        -0.167312           -0.139186    -0.139554    -6.5e-05     4097      
104    244    348    -2111.646399        -2111.44681         -0.199589           -0.130374    -0.131088    2e-06        4129      
104    246    350    -2111.045133        -2110.818062        -0.227071           -0.120533    -0.121225    3e-05        4249      
104    248    352    -2109.887544        -2109.638081        -0.249463           -0.106605    -0.107144    3.7e-05      4309      
104    250    354    -2108.795321        -2108.509656        -0.285665           -0.090601    -0.090954    1e-06        4354      
104    252    356    -2107.54592         -2107.247819        -0.298101           -0.073098    -0.073532    -3e-06       4460      
104    254    358    -2106.046223        -2105.73136         -0.314863           -0.049649    -0.050167    4e-06        4505      
104    256    360    -2104.761425        -2104.501493        -0.259932           0.000791     0.000000     0.00038      4611      
104    258    362    -2103.556715        -2103.219103        -0.337612           0.001008     0.000000     0.046248     4691      
104    260    364    -2099.550542        -2098.901751        -0.648791           0.007941     0.000000     0.075799     4760      
104    262    366    -2095.231946        -2093.753167        -1.478779           0.032528     0.000000     0.102511     4821      
104    264    368    -2091.791156        -2089.145063        -2.646093           0.058548     0.055168     0.130001     4911      
106    140    246    -1780.88624         -1780.887754        0.001514            0.261855     0.261363     -1.6e-05     5004      
106    142    248    -1799.607024        -1799.60537         -0.001654           0.266836     0.266602     2e-05        5034      
106    144    250    -1817.653627        -1817.649375        -0.004252           0.27197      0.271775     3.1e-05      5109      
106    146    252    -1835.182714        -1835.178424        -0.00429            0.274855     0.274695     -1.1e-05     5184      
106    148    254    -1852.343782        -1852.337191        -0.006591           0.275764     0.275639     -7.4e-05     5259      
106    150    256    -1868.921851        -1868.915421        -0.00643            0.275916     0.275817     0.000107     5364      
106    152    258    -1884.326734        -1884.32162         -0.005114           0.275673     0.275576     -1.3e-05     5409      
106    154    260    -1898.639166        -1898.634861        -0.004305           0.274429     0.274331     0.000146     5514      
106    156    262    -1912.434053        -1912.432673        -0.00138            0.270833     0.270738     -1.8e-05     5559      
106    158    264    -1925.921897        -1925.921211        -0.000686           0.264475     0.264393     1.8e-05      5634      
106    160    266    -1939.207531        -1939.212235        0.004704            0.256312     0.256240     8.5e-05      5769      
106    162    268    -1951.709287        -1951.711206        0.001919            0.248505     0.248448     1.8e-05      5784      
106    164    270    -1962.129254        -1962.132889        0.003635            0.239176     0.239176     -2e-06       5918      
106    166    272    -1971.885375        -1971.898507        0.013132            0.227272     0.227242     -4e-06       5949      
106    168    274    -1981.597747        -1981.610927        0.01318             0.213157     0.213151     0.000101     6069      
106    170    276    -1991.221518        -1991.234149        0.012631            0.195439     0.195426     -7.3e-05     6144      
106    172    278    -2000.851168        -2000.861256        0.010088            0.170249     0.170268     -1.9e-05     6219      
106    174    280    -2010.574714        -2010.559603        -0.015111           -0.147446    -0.147218    9.8e-05      6273      
106    176    282    -2020.465276        -2020.441026        -0.02425            -0.12508     -0.125261    0.000216     6334      
106    178    284    -2030.05574         -2030.023445        -0.032295           -0.105602    -0.105638    1.3e-05      6409      
106    180    286    -2038.505688        -2038.474567        -0.031121           -0.074479    -0.074420    2.8e-05      6469      
106    182    288    -2046.675264        -2046.724389        0.049125            0.002578     -0.020479    0.003022     6561      
106    184    290    -2055.268271        -2055.158664        -0.109607           0.005478     0.000000     0.046859     6636      
106    186    292    -2060.437509        -2059.920055        -0.517454           -0.000606    0.000000     0.081189     6725      
106    188    294    -2065.299228        -2064.842223        -0.457005           0.033977     0.392319     0.114636     6786      
106    190    296    -2071.703195        -2071.671977        -0.031218           0.385408     0.378526     0.086346     6870      
106    192    298    -2078.334567        -2078.308512        -0.026055           0.368798     0.365249     0.055013     6960      
106    194    300    -2084.740901        -2084.71616         -0.024741           0.350328     0.350251     2e-06        6984      
106    196    302    -2090.888886        -2090.86431         -0.024576           0.342235     0.342187     2.3e-05      7059      
106    198    304    -2096.550534        -2096.529021        -0.021513           0.336913     0.336890     -1.7e-05     7134      
106    200    306    -2101.542862        -2101.518942        -0.02392            0.329357     0.329327     0.00012      7224      
106    202    308    -2106.081696        -2106.059781        -0.021915           0.311264     0.310963     1.2e-05      7284      
106    204    310    -2110.831114        -2110.819895        -0.011219           0.277171     0.275385     -2.3e-05     7359      
106    206    312    -2115.951375        -2115.95299         0.001615            0.239982     0.239576     0.000115     7464      
106    208    314    -2120.636056        -2120.641105        0.005049            0.238055     0.237849     -8e-06       7509      
106    210    316    -2124.714285        -2124.720376        0.006091            0.238677     0.238522     -1.6e-05     7584      
106    212    318    -2128.370787        -2128.377349        0.006562            0.241152     0.241012     -0.000111    7674      
106    214    320    -2131.879389        -2131.886577        0.007188            0.244116     0.243972     4.9e-05      7749      
106    216    322    -2135.335407        -2135.339078        0.003671            0.246105     0.245963     1.8e-05      7809      
106    218    324    -2138.672734        -2138.678612        0.005878            0.246312     0.246181     -3.4e-05     7899      
106    220    326    -2141.385046        -2141.392119        0.007073            0.244604     0.244476     -1.2e-05     7989      
106    222    328    -2143.037818        -2143.047148        0.00933             0.241213     0.241091     6.3e-05      8064      
106    224    330    -2144.212065        -2144.222398        0.010333            0.236724     0.236600     4.6e-05      8154      
106    226    332    -2145.352431        -2145.366597        0.014166            0.23196      0.231831     -0.000104    8229      
106    228    334    -2146.441115        -2146.457467        0.016352            0.226619     0.226491     -4.9e-05     8319      
106    230    336    -2147.442319        -2147.458981        0.016662            0.220405     0.220287     6e-06        8334      
106    232    338    -2147.933891        -2147.945295        0.011404            0.214091     0.213993     3.1e-05      8439      
106    234    340    -2147.366175        -2147.381179        0.015004            0.205969     0.205889     0.0          8514      
106    236    342    -2146.257005        -2146.276392        0.019387            0.194276     0.194246     -0.0         8559      
106    238    344    -2145.200681        -2145.217933        0.017252            0.179671     0.180053     0.001217     8668      
106    240    346    -2144.249458        -2144.247396        -0.002062           0.161825     0.163194     0.000679     8743      
106    242    348    -2143.684638        -2143.585921        -0.098717           0.128373     0.129258     0.000193     8803      
106    244    350    -2143.862854        -2143.682473        -0.180381           -0.129437    -0.130210    4.1e-05      8914      
106    246    352    -2143.676384        -2143.475062        -0.201322           -0.11973     -0.120458    -1e-06       8959      
106    248    354    -2142.930594        -2142.70185         -0.228744           -0.105718    -0.106252    5e-06        9004      
106    250    356    -2142.268327        -2142.000405        -0.267922           -0.089854    -0.090194    1e-06        9079      
106    252    358    -2141.410058        -2141.129063        -0.280995           -0.07283     -0.073221    4.2e-05      9185      
106    254    360    -2140.231504        -2139.935762        -0.295742           -0.049683    -0.050062    5e-05        9245      
106    256    362    -2139.197839        -2138.953664        -0.244175           0.000641     0.000000     -0.000493    9351      
106    258    364    -2138.217326        -2137.953766        -0.26356            -0.000311    0.000000     0.026331     9401      
106    260    366    -2134.535337        -2134.053593        -0.481744           0.014094     0.000000     0.064938     9486      
106    262    368    -2130.466767        -2129.325947        -1.14082            0.030202     0.000000     0.100159     9546      
106    264    370    -2127.422123        -2125.122594        -2.299529           0.055871     0.371097     0.130291     9651      
108    144    252    -1815.718588        -1815.721218        0.00263             0.263436     0.263066     -4.8e-05     9729      
108    146    254    -1834.045131        -1834.044879        -0.000252           0.269014     0.268712     -0.000149    9774      
108    148    256    -1852.126884        -1852.125833        -0.001051           0.270545     0.270333     -1.8e-05     9834      
108    150    258    -1869.672466        -1869.668334        -0.004132           0.270869     0.270724     2.1e-05      9924      
108    152    260    -1886.049166        -1886.046336        -0.00283            0.270463     0.270347     9e-05        10044     
108    154    262    -1901.336774        -1901.336597        -0.000177           0.268896     0.268790     -1.6e-05     10059     
108    156    264    -1916.13385         -1916.13797         0.00412             0.265186     0.265078     -8e-06       10134     
108    158    266    -1930.669128        -1930.674293        0.005165            0.259151     0.259061     -9.8e-05     10209     
108    160    268    -1945.036048        -1945.043522        0.007474            0.251673     0.251601     2e-06        10299     
108    162    270    -1958.593534        -1958.596186        0.002652            0.244262     0.244209     1e-06        10359     
108    164    272    -1969.899891        -1969.903795        0.003904            0.23533      0.235330     8.2e-05      10493     
108    166    274    -1980.545052        -1980.555362        0.01031             0.224964     0.224931     0.000233     10554     
108    168    276    -1991.051519        -1991.063204        0.011685            0.213259     0.213227     0.000402     10629     
108    170    278    -2001.308713        -2001.319152        0.010439            0.197503     0.197494     0.000147     10719     
108    172    280    -2011.454628        -2011.464632        0.010004            0.168938     0.168980     0.000127     10749     
108    174    282    -2021.734081        -2021.743163        0.009082            0.135029     0.135054     3.2e-05      10824     
108    176    284    -2031.899228        -2031.869862        -0.029366           -0.12358     -0.123824    4.3e-05      10894     
108    178    286    -2042.170872        -2042.139639        -0.031233           -0.104308    -0.104383    4.2e-05      10984     
108    180    288    -2051.297785        -2051.260213        -0.037572           -0.07287     -0.072869    3.3e-05      11059     
108    182    290    -2060.141742        -2060.09521         -0.046532           0.002156     -0.000011    8.6e-05      11136     
108    184    292    -2069.150435        -2069.117923        -0.032512           0.000255     0.000000     4e-06        11181     
108    186    294    -2074.680442        -2074.516545        -0.163897           0.005804     0.000000     0.056654     11286     
108    188    296    -2080.247687        -2080.201221        -0.046466           0.409824     0.398880     0.120201     11400     
108    190    298    -2087.646203        -2087.601152        -0.045051           0.394207     0.387449     0.089019     11445     
108    192    300    -2094.881848        -2094.840237        -0.041611           0.381723     0.378245     0.059011     11505     
108    194    302    -2101.84531         -2101.814929        -0.030381           0.370031     0.367846     0.040069     11595     
108    196    304    -2108.521076        -2108.498045        -0.023031           0.353571     0.353518     0.000457     11649     
108    198    306    -2114.838793        -2114.819835        -0.018958           0.345452     0.345411     6e-06        11709     
108    200    308    -2120.441445        -2120.420261        -0.021184           0.339498     0.339468     -5e-06       11784     
108    202    310    -2125.385344        -2125.360277        -0.025067           0.330009     0.329896     2e-06        11859     
108    204    312    -2130.298275        -2130.23231         -0.065965           0.24678      0.270586     6.1e-05      11949     
108    206    314    -2136.009006        -2136.0149          0.005894            0.235827     0.235545     -2e-06       12009     
108    208    316    -2141.281192        -2141.289477        0.008285            0.232449     0.232279     -5.4e-05     12099     
108    210    318    -2145.94839         -2145.95702         0.00863             0.231552     0.231418     2e-05        12159     
108    212    320    -2150.169635        -2150.179061        0.009426            0.232542     0.232423     9.2e-05      12249     
108    214    322    -2154.229506        -2154.240445        0.010939            0.234644     0.234515     -5.8e-05     12354     
108    216    324    -2158.270648        -2158.281098        0.01045             0.236992     0.236850     -8.7e-05     12414     
108    218    326    -2162.270096        -2162.278742        0.008646            0.238384     0.238245     5e-06        12459     
108    220    328    -2165.670544        -2165.678917        0.008373            0.237447     0.237316     -2e-06       12534     
108    222    330    -2168.003893        -2168.014641        0.010748            0.23434      0.234214     -1e-06       12609     
108    224    332    -2169.871687        -2169.885488        0.013801            0.230088     0.229965     -4.9e-05     12699     
108    226    334    -2171.729388        -2171.746044        0.016656            0.225694     0.225571     -9e-06       12759     
108    228    336    -2173.554331        -2173.57216         0.017829            0.220885     0.220762     4e-06        12834     
108    230    338    -2175.338863        -2175.355405        0.016542            0.215655     0.215543     -9.5e-05     12939     
108    232    340    -2176.551443        -2176.567247        0.015804            0.210192     0.210080     -0.00011     13014     
108    234    342    -2176.563114        -2176.580421        0.017307            0.202519     0.202430     -7.7e-05     13074     
108    236    344    -2175.991481        -2176.010941        0.01946             0.191585     0.191528     -2e-06       13134     
108    238    346    -2175.433428        -2175.441686        0.008258            0.177458     0.177998     0.001087     13258     
108    240    348    -2174.949429        -2174.929199        -0.02023            0.156505     0.158796     0.000371     13333     
108    242    350    -2174.91511         -2174.830505        -0.084605           0.130492     0.131096     7e-05        13423     
108    244    352    -2174.803589        -2174.702663        -0.100926           0.115449     0.115895     8.2e-05      13498     
108    246    354    -2175.007233        -2174.82487         -0.182363           -0.117605    -0.118329    7e-06        13564     
108    248    356    -2174.695174        -2174.482675        -0.212499           -0.103723    -0.104253    1.2e-05      13624     
108    250    358    -2174.473328        -2174.22381         -0.249518           -0.08808     -0.088399    -1.2e-05     13684     
108    252    360    -2174.020358        -2173.756703        -0.263655           -0.071413    -0.071777    2.2e-05      13745     
108    254    362    -2173.212566        -2172.929104        -0.283462           -0.048331    -0.048626    5e-06        13805     
108    256    364    -2172.498286        -2172.270822        -0.227464           0.000359     0.000000     0.000152     13896     
108    258    366    -2171.811692        -2171.571211        -0.240481           0.000527     0.000000     0.000383     13971     
108    260    368    -2168.337666        -2168.058764        -0.278902           -0.000167    0.000000     0.042206     14096     
108    262    370    -2164.537658        -2163.752451        -0.785207           0.028142     0.000000     0.094462     14166     
108    264    372    -2161.85241         -2161.216347        -0.636063           0.052783     0.377005     0.12831      14241     
108    266    374    -2159.021835        -2158.714748        -0.307087           0.062812     0.371024     0.144642     14286     
108    268    376    -2156.297993        -2156.160635        -0.137358           0.366279     0.363424     0.000125     14353     
108    270    378    -2153.717412        -2153.595896        -0.121516           0.358116     0.355433     0.000178     14428     
108    272    380    -2151.107934        -2150.993045        -0.114889           0.350793     0.348243     4e-06        14488     
110    148    258    -1850.015126        -1850.010707        -0.004419           0.267753     0.267286     9.3e-05      14589     
110    150    260    -1868.180195        -1868.172273        -0.007922           0.266537     0.266162     1.3e-05      14634     
110    152    262    -1885.172657        -1885.165335        -0.007322           0.263774     0.263457     -0.0         14709     
110    154    264    -1901.129164        -1901.128052        -0.001112           0.259534     0.259328     0.00013      14799     
110    156    266    -1916.74776         -1916.750746        0.002986            0.254965     0.254832     -2.2e-05     14859     
110    158    268    -1932.26611         -1932.269773        0.003663            0.249894     0.249892     -0.000121    14993     
