 Nrows 
   414 
    Z     N          Q20                 Q30           beta2       beta3
   104   214     39.1662404376       1.251499336    0.242536        0.03 
   104   216     40.0360279607      1.2672909696    0.245345        0.03 
   104   236     32.0033529505      1.4306526961    0.177272        0.03 
   104   238    -29.9466559833      1.4475334079   -0.164266        0.03 
   104   240     -28.943135528      1.4645131267   -0.157226        0.03 
   104   260      0.2483844944      1.6397557061    0.001228        0.03 
   104   262      0.8803831911      1.6578245031    0.004313        0.03 
   104   264     13.1262257265      1.6759923073    0.063724        0.03 
   106   184              -0.0      1.0408122123        -0.0        0.03 
   106   186              -0.0      1.0552177464        -0.0        0.03 
   106   188    -17.3899116513      1.0697222876   -0.122733        0.03 
   106   190    -17.9179705515      1.0843258358   -0.125039        0.03 
   106   192     21.0221548263      1.0990283912    0.145064        0.03 
   106   212     37.6369652086       1.251499336    0.233066        0.03 
   106   214     38.4526674712      1.2672909696    0.235642        0.03 
   106   216     39.2545579092      1.2831816103    0.238071        0.03 
   106   234     36.0008835497      1.4306526961    0.199415        0.03 
   106   236     32.2714204331      1.4475334079    0.177018        0.03 
   106   260      0.2655642318      1.6578245031    0.001301        0.03 
   106   262      1.0602078309      1.6759923073    0.005147        0.03 
   106   264     12.3399225429      1.6942591185    0.059368        0.03 
   108   186               0.0      1.0697222876         0.0        0.03 
   108   212     37.8381219076      1.2672909696    0.231876        0.03 
   108   214     38.2050589736      1.2831816103    0.231706        0.03 
   108   216     38.6623490155       1.299171258    0.232072        0.03 
   108   242     25.4488521567      1.5160463259    0.134317        0.03 
   108   244     73.1263388836      1.5334220732    0.382307        0.03 
   108   246     74.0213349254      1.5508968276    0.383349        0.03 
   108   248     74.9165080851      1.5684705891    0.384359        0.03 
   108   262      0.8370311966      1.6942591185    0.004027        0.03 
   108   264     -9.3298709431      1.7126249369   -0.044485        0.03 
   108   266     16.6814835625      1.7310897623     0.07883        0.03 
   108   268     21.1726444446      1.7496535949    0.099168        0.03 
   108   270     24.9802408618      1.7683164345    0.115972        0.03 
   108   272      75.453888691      1.7870782813    0.347231        0.03 
   110   198    -47.1796814885      1.1740262748   -0.308139        0.03 
   110   200    -46.6000888648      1.1893228728   -0.301088        0.03 
   110   214     38.9613894706       1.299171258    0.233867        0.03 
   110   244     75.0449116047      1.5508968276     0.38865        0.03 
   110   246     75.5090431489      1.5684705891    0.387399        0.03 
   110   248     76.1642596831      1.5861433577    0.387129        0.03 
   110   250     76.9210122359      1.6039151334    0.387362        0.03 
   110   252     77.6610172247      1.6217859162    0.387494        0.03 
   110   262      0.5398468654      1.7126249369    0.002574        0.03 
   110   264     -8.4385071676      1.7310897623   -0.039877        0.03 
   110   266    -12.2531384854      1.7496535949   -0.057391        0.03 
   110   268     19.6588111159      1.7683164345    0.091267        0.03 
   110   270     23.4390312206      1.7870782813    0.107864        0.03 
   110   276     75.5067362917      1.8439578643    0.338519        0.03 
   112   158     28.7506139151      0.9022022625    0.233857        0.03 
   112   194     18.1340928446      1.1588286839     0.11973        0.03 
   112   200    -38.3746042228       1.204718478   -0.245299        0.03 
   112   214     40.6683247838      1.3152599129    0.241622        0.03 
   112   248     78.7173357696      1.6039151334    0.396408        0.03 
   112   250     79.0641480644      1.6217859162    0.394495        0.03 
   112   264     -7.0353438583      1.7496535949   -0.032952        0.03 
   112   266    -11.4605137041      1.7683164345   -0.053206        0.03 
   112   268     17.5779696052      1.7870782813    0.080892        0.03 
   112   270     21.2878191869      1.8059391352    0.097111        0.03 
   114   240     28.5226660558      1.5508968276    0.147716        0.03 
   114   242     26.2066174112      1.5684705891    0.134453        0.03 
   114   244     24.4047735829      1.5861433577    0.124045        0.03 
   114   264      -6.749093634      1.7683164345   -0.031333        0.03 
   114   266    -10.7981563767      1.7870782813   -0.049692        0.03 
   114   268    -12.9933056674      1.8059391352   -0.059273        0.03 
   114   270     18.7891932758      1.8248989962     0.08497        0.03 
   114   278     64.3012589828      1.9017285112    0.280965        0.03 
   116   162     26.9901020507      0.9564581572    0.209109        0.03 
   116   164     26.1399354534      0.9702696486    0.200117        0.03 
   116   168     23.8784543288      0.9981896528    0.178533        0.03 
   116   170     21.6916501484      1.0122981655    0.160297        0.03 
   116   190     -8.7024864834      1.1588286839   -0.057458        0.03 
   116   194    -16.8421692999      1.1893228728   -0.108819        0.03 
   116   196     15.1346426644       1.204718478    0.096744        0.03 
   116   198       16.89301241      1.2202130902     0.10684        0.03 
   116   214     42.5190601025       1.347734244    0.247535        0.03 
   116   236     32.6099627025      1.5334220732    0.170486        0.03 
   116   240     28.2705495791      1.5684705891    0.145042        0.03 
   116   242     25.5645635001      1.5861433577     0.12994        0.03 
   116   264     -6.2689369176      1.7870782813   -0.028849        0.03 
   116   266    -10.5401130886      1.8059391352   -0.048082        0.03 
   116   268    -12.6442845793      1.8248989962   -0.057181        0.03 
   116   270     16.5960513702      1.8439578643    0.074405        0.03 
   116   272     78.7417732973      1.8631157395    0.349995        0.03 
   116   280     65.8189049518      1.9407373114    0.282771        0.03 
   116   282     64.8711487953      1.9603902221    0.276369        0.03 
   116   292     55.2571396547      2.0601398824    0.225873        0.03 
   116   298     56.7925712211      2.1211777639    0.226569        0.03 
   116   300     57.2268218611      2.1417217386    0.226475        0.03 
   118   162     28.2309526421      0.9702696486    0.216125        0.03 
   118   164     26.9224334261      0.9841801471    0.203677        0.03 
   118   166     25.3619885516      0.9981896528    0.189625        0.03 
   118   188     -0.0209012345      1.1588286839   -0.000138        0.03 
   118   190      -9.038948321      1.1740262748   -0.059035        0.03 
   118   192    -16.5999506161      1.1893228728   -0.107254        0.03 
   118   194     -17.379401901       1.204718478   -0.111093        0.03 
   118   196     13.4138487534      1.2202130902    0.084836        0.03 
   118   200     16.1148790262       1.251499336    0.099791        0.03 
   118   204     48.6270038631      1.2831816103    0.294913        0.03 
   118   210     44.1343038425      1.3314475749    0.259555        0.03 
   118   212     43.1783129463       1.347734244    0.251373        0.03 
   118   238     31.4160531512      1.5684705891     0.16118        0.03 
   118   264     -6.0918793464      1.8059391352    -0.02779        0.03 
   118   266    -10.5227885185      1.8248989962   -0.047587        0.03 
   118   268    -12.7281375632      1.8439578643   -0.057064        0.03 
   118   270    -14.1631476289      1.8631157395   -0.062953        0.03 
   118   272     76.4297944385      1.8823726218     0.33682        0.03 
   118   274     74.4083417171      1.9017285112    0.325128        0.03 
   118   280     67.8303467258      1.9603902221    0.288976        0.03 
   118   282      67.132832172        1.98014214    0.283625        0.03 
   118   284     65.6549497093      1.9999930649    0.275085        0.03 
   118   288     55.1390936136      2.0399919362    0.227244        0.03 
   118   290     55.0156818584      2.0601398824    0.224886        0.03 
   118   292     55.2979285571      2.0803868358    0.224205        0.03 
   118   296     56.0147624807      2.1211777639    0.223466        0.03 
   118   298     56.3851283248      2.1417217386    0.223144        0.03 
   118   300     56.7125918612      2.1623647204    0.222653        0.03 
   120   166     -53.432960604      1.0122981655   -0.394859        0.03 
   120   188    -27.7289854793      1.1740262748   -0.181103        0.03 
   120   190    -28.8014266154      1.1893228728   -0.186089        0.03 
   120   192    -29.7039107465       1.204718478   -0.189874        0.03 
   120   194    -30.5484609666      1.2202130902   -0.193204        0.03 
   120   196    -31.3453235361      1.2358067096   -0.196157        0.03 
   120   200    -33.0053068753      1.2672909696    -0.20226        0.03 
   120   208       47.04417012      1.3314475749    0.276668        0.03 
   120   210     45.2970945584       1.347734244    0.263708        0.03 
   120   262     -0.1598049674      1.8059391352   -0.000729        0.03 
   120   264     -1.1655624074      1.8248989962   -0.005271        0.03 
   120   266    -10.7429906349      1.8439578643   -0.048164        0.03 
   120   268    -14.2169177794      1.8631157395   -0.063192        0.03 
   120   270     77.6660319544      1.8823726218    0.342268        0.03 
   120   272     74.9525674885      1.9017285112    0.327506        0.03 
   120   274     73.4311013721      1.9211834078    0.318148        0.03 
   120   282       68.01875225      1.9999930649    0.284989        0.03 
   120   284     67.1886198194       2.019942997    0.279192        0.03 
   120   286     65.8592899441      2.0399919362    0.271425        0.03 
   120   288     58.0362283749      2.0601398824    0.237233        0.03 
   120   290     55.2855965555      2.0803868358    0.224155        0.03 
   120   298     55.6853347257      2.1623647204     0.21862        0.03 
    14     2     -0.3492050592      0.0031682274   -0.315348        0.03 
    56    86      5.2549228428      0.2495474132    0.124737        0.03 
    56    88      7.1620194935      0.2566264213    0.166089        0.03 
    58    86       5.174416675      0.2566264213    0.119996        0.03 
    58    88      7.4233524951      0.2638044366    0.168237        0.03 
    60    86      4.4414713497      0.2638044366    0.100658        0.03 
    64   130      1.6821027519      0.4657789349    0.023737        0.03 
    70    90     11.5040346987      0.3168227424    0.223817        0.03 
    70    92     13.5044862741      0.3247928145    0.257353        0.03 
    72    92     12.7289270226      0.3328618937    0.237663        0.03 
    74    92     11.7230157971      0.3410299801    0.214504        0.03 
    74    94     14.6538199456      0.3492970735    0.262832        0.03 
    78   134      5.0646343956      0.5562219271    0.061645        0.03 
    78   136     -6.9003042819       0.566766184   -0.082684        0.03 
    80   132               0.0      0.5562219271         0.0        0.03 
    82   132              -0.0       0.566766184        -0.0        0.03 
    84   132      0.1984181856       0.577409448    0.002341        0.03 
    86   132      6.3178749288      0.5881517191    0.073404        0.03 
    86   134      9.6260056257      0.5989929973     0.11015        0.03 
    88   132      7.7903792238      0.5989929973    0.089145        0.03 
    88   134     11.9014407446      0.6099332827    0.134149        0.03 
    90   132      7.4551570914      0.6099332827    0.084032        0.03 
    90   134      14.586974827      0.6209725751     0.16198        0.03 
    92   134     17.5454475813      0.6321108746    0.191967        0.03 
    94   134     20.8388542087      0.6433481813    0.224677        0.03 
   100   190     -9.7232904455      1.0408122123   -0.070209        0.03 
   100   192     15.7945743331      1.0552177464    0.112749        0.03 
   104   134    -29.6858302134      0.7010198211   -0.297964        0.03 
   106   194     31.7571991868      1.1138299537    0.216712        0.03 
   106   238     29.0370194856      1.4645131267    0.157736        0.03 
   106   240    -29.2758082507      1.4815918527   -0.157504        0.03 
   106   242    -27.6802149025      1.4987695857   -0.147496        0.03 
   108   188    -18.1210253126      1.0843258358   -0.126456        0.03 
   108   190    -18.4420629735      1.0990283912    -0.12726        0.03 
   108   192     20.3195254367      1.1138299537    0.138661        0.03 
   108   194    -29.9784846325      1.1287305233   -0.202321        0.03 
   108   196      -44.68306106         1.1437301   -0.298261        0.03 
   108   198    -44.7345488054      1.1588286839   -0.295359        0.03 
   110   188              -0.0      1.0990283912        -0.0        0.03 
   110   190    -18.1246339244      1.1138299537   -0.123683        0.03 
   110   192     16.9705359401      1.1287305233    0.114532        0.03 
   110   194     22.2968116639         1.1437301    0.148832        0.03 
   110   196    -51.4096155376      1.1588286839   -0.339431        0.03 
   112   188               0.0      1.1138299537         0.0        0.03 
   112   190     -9.6510921657      1.1287305233   -0.065134        0.03 
   112   192    -18.2583310144         1.1437301   -0.121875        0.03 
   112   196     21.1387523357      1.1740262748    0.138061        0.03 
   112   198    -36.1764825276      1.1893228728    -0.23374        0.03 
   114   190      -8.760852836         1.1437301   -0.058479        0.03 
   114   192    -17.2224658101      1.1588286839   -0.113711        0.03 
   114   194      15.052562859      1.1740262748    0.098311        0.03 
   114   196     17.6742253026      1.1893228728    0.114195        0.03 
   114   198     19.8832259712       1.204718478    0.127098        0.03 
   114   272     21.7175073948      1.8439578643    0.097366        0.03 
   116   192    -16.0160946924      1.1740262748   -0.104604        0.03 
   118   198     15.0055886934      1.2358067096    0.093904        0.03 
   120   198    -32.2686762499       1.251499336   -0.199823        0.03 
