Z      N      A       Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)     Octupole_Moment_Q3_total_(fm^3)      Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Charge_Radius_(fm)     File_ID        Converged            
60     86     146        -1207.237139             0.168781             0.140664               0.151846               3.070381                   3.875459                        6.94584                    0.039399                        0.048536                           0.087935                         0.417767                0.575962              4.902343             5.039243               4.983438               4.966745            80              YES
60     88     148         -1220.77169             0.259387             0.212066               0.230625               4.823723                   6.111504                      10.935227                     0.04266                          0.0477                            0.09036                         0.478091                0.445356              4.956625              5.09498               5.039348               5.019946            81              YES
60     90     150        -1235.421896               0.3031             0.258311               0.275582               5.715722                   7.760886                      13.476608                    0.037509                         0.05531                           0.092819                         0.490695                 0.34067              4.991283             5.144081               5.083513               5.053786            82              YES
60     130    190        -1384.569985             0.054685             0.047409               0.049448               1.123439                   2.501784                       3.625223                    0.044043                         0.10488                           0.148923                          0.42048                0.415173               5.20968             5.672394               5.530458               5.262244            83              YES
60     132    192        -1385.786207             0.089994             0.076365                0.08012               1.860429                   4.151201                        6.01163                    0.044739                        0.107335                           0.152074                         0.467903                 0.39945              5.225985              5.71343               5.565692               5.278021            84              YES
60     134    194        -1386.594871              0.11649             0.099279               0.103938               2.416581                   5.548812                       7.965393                    0.045871                        0.108112                           0.153983                         0.527221                0.372377              5.235117             5.749937               5.595776               5.286697            85               NO
60     136    196        -1386.923456             0.234581             0.192578               0.203876               4.986349                  11.125549                      16.111897                    0.049838                        0.108639                           0.158477                         0.560399                0.352329              5.299244             5.802737               5.653371               5.349844            86              YES
62     84     146        -1203.907131             0.085989             0.072519                0.07811               1.620198                   1.925775                       3.545972                    0.040695                        0.047236                           0.087931                           0.3242                 0.68366              4.908067             5.005917                 4.9646               4.973311            87               NO
62     86     148        -1218.327958             0.192048             0.155644               0.170518               3.675921                   4.312203                       7.988124                    0.042537                        0.047823                            0.09036                         0.410893                0.601388              4.946829             5.053344               5.008999               5.011195            88              YES
62     88     150        -1233.413901             0.264768             0.217061               0.236262                5.15837                   6.278541                      11.436911                    0.034862                        0.057957                           0.092819                         0.486358                0.460078               4.99083             5.104367               5.057747               5.054265            89              YES
62     90     152        -1249.036554             0.309467             0.265631               0.282978               6.117134                   8.017801                      14.134935                    0.039864                        0.055447                           0.095311                         0.511756                0.359608              5.027081             5.155993               5.103804               5.089697            90              YES
62     130    192        -1417.518559             0.002706             0.002342               0.002447               0.057879                   0.123214                       0.181092                    0.047071                        0.105004                           0.152075                         0.449626                0.390353              5.229185             5.664234               5.527494               5.282323            91              YES
