 Symbol     Z      N      A       Binding_Energy_(MeV)    Fermi_Energy_P_(MeV)    Fermi_Energy_N_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Neutron_skin_(fm)    Charge_Radius_(fm)     S_p_(MeV)      S_{2p}_(MeV)     S_n_(MeV)     S_{2n}_(MeV)     Q_{alpha}_(MeV)       
   Pb       82     200    282        -1795.247789              -18.309983                0.657944            -0.000006            -0.000011              -0.000010              -0.000219                  -0.001206                     -0.001425                   0.690655                0.644181              5.905580             6.611407               6.414180               0.705828              5.953628         20.002010       38.853314        0.023743      -1.225475          -9.023516            
   Pb       82     202    284        -1793.950456              -18.440276                0.687735            -0.000003            -0.000005              -0.000004              -0.000092                  -0.000576                     -0.000668                   0.693917                0.648104              5.910778             6.646317               6.442572               0.735540              5.958784         20.151548       39.150639       -0.002524      -1.297333          -9.255982            
   Pb       82     204    286        -1792.615991              -18.565289                0.722341            -0.000002            -0.000004              -0.000004              -0.000074                  -0.000488                     -0.000562                   0.696262                0.650987              5.915838             6.681561               6.471290               0.765724              5.963803         20.349802       39.527727       -0.017688      -1.334466          -9.516174            
   Pb       82     206    288        -1791.223761              -18.688311                0.764604            -0.000001            -0.000003              -0.000003              -0.000049                  -0.000363                     -0.000412                   0.698206                0.655633              5.921000             6.716826               6.500166               0.795826              5.968923         20.456727       39.743730       -0.042806      -1.392230          -9.835498            
   Pb       82     208    290        -1789.754471              -18.816737                0.815346            -0.000001            -0.000003              -0.000002              -0.000042                  -0.000318                     -0.000360                   0.697841                0.669472              5.926753             6.751430               6.528817               0.824678              5.974630         20.553836       39.940467       -0.072093      -1.469291          -9.974440            
   Pb       82     210    292        -1788.141169              -18.953580                0.872201            -0.000001            -0.000002              -0.000002              -0.000034                  -0.000269                     -0.000303                   0.696093                0.686876              5.933236             6.785033               6.557013               0.851798              5.981061         20.657258       40.152921       -0.128477      -1.613302         -10.027165            
   Pb       82     212    294        -1786.354209              -19.101681                0.931522            -0.000001            -0.000002              -0.000002              -0.000035                  -0.000257                     -0.000293                   0.694411                0.703107              5.940578             6.817386               6.584585               0.876808              5.988345         20.758159       40.360036       -0.198489      -1.786960         -10.065962            
   Pb       82     214    296        -1784.408621              -19.266587                0.988763            -0.000001            -0.000002              -0.000001              -0.000022                  -0.000197                     -0.000219                   0.691030                0.722761              5.949109             6.847912               6.611167               0.898804              5.996808         20.880929       40.608157       -0.259861      -1.945589         -10.114448            
   Pb       82     216    298        -1782.896303              -20.117639                0.812249            -0.196425            -0.168113              -0.174588              -7.488730                 -21.614785                    -29.103515                   0.506666                0.681051              6.070769             6.868989               6.658893               0.798220              6.117519         21.228422       41.487211       -0.054254      -1.512319         -10.795839            
   Pb       82     218    300        -1781.206185              -20.330435                0.876841            -0.198522            -0.168346              -0.175181              -7.600847                 -22.013383                    -29.614229                   0.496871                0.679793              6.083653             6.895378               6.683305               0.811726              6.130305         21.402370       41.865685       -0.164638      -1.690118         -11.497093            
   Pb       82     220    302        -1779.390609              -20.539498                0.941012            -0.199036            -0.167127              -0.174284              -7.650357                 -22.219518                    -29.869876                   0.490161                0.679221              6.095560             6.921130               6.707026               0.825570              6.142122         21.588320       42.246971       -0.228281      -1.815576         -11.750109            
   Pb       82     222    304        -1777.466768              -20.746569                1.002845            -0.198148            -0.164626              -0.172071              -7.643998                 -22.245882                    -29.889880                   0.485671                0.680756              6.106650             6.946152               6.730029               0.839502              6.153128         21.782304       42.641359       -0.281933      -1.923842         -12.023130            
   Pb       82     224    306        -1775.431846              -20.953406                1.063324            -0.196268            -0.161192              -0.168907              -7.597851                 -22.132029                    -29.729879                   0.482076                0.681500              6.117287             6.970430               6.752390               0.853144              6.163684         21.980400       43.042274       -0.336333      -2.034923         -12.306437            
   Pb       82     226    308        -1773.285977              -21.160473                1.124624            -0.193690            -0.157052              -0.165034              -7.523663                 -21.903357                    -29.427020                   0.478630                0.682712              6.127727             6.993970               6.774175               0.866243              6.174046         22.187976       43.462190       -0.390829      -2.145869         -12.596406            
   Pb       82     228    310         -1771.01016              -21.366691                1.187549            -0.190562            -0.152256              -0.160522              -7.426891                 -21.563256                    -28.990147                   0.474191                0.683153              6.137951             7.016946               6.795506               0.878995              6.184193         22.393776       43.880054       -0.454976      -2.275817         -12.886373            
   Pb       82     230    312        -1768.595531              -21.568625                1.250610            -0.186915            -0.146708              -0.155303              -7.308152                 -21.095162                    -28.403313                   0.469587                0.682368              6.147808             7.039568               6.816506               0.891760              6.193977         22.584066       44.267508       -0.524554      -2.414630         -13.165425            
   Pb       82     232    314        -1766.060914              -21.763836                1.311531            -0.182620            -0.140293              -0.149257              -7.161738                 -20.477311                    -27.639050                   0.463955                0.684386              6.157053             7.061877               6.837147               0.904824              6.203153         22.763708       44.636947       -0.583932      -2.534618         -13.432891            
   Pb       82     234    316        -1763.400298              -21.951524                1.369323            -0.177799            -0.133177              -0.142538              -6.992421                 -19.728686                    -26.721107                   0.457958                0.685670              6.165770             7.083898               6.857470               0.918128              6.211805         22.929675       44.980362       -0.645280      -2.660616         -13.676332            
   Pb       82     236    318        -1760.631617              -22.131747                1.423570            -0.172455            -0.125416              -0.135191              -6.800360                 -18.852678                    -25.653038                   0.451921                0.689136              6.173991             7.105569               6.877435               0.931579              6.219966         23.097253       45.326554       -0.696938      -2.768682         -13.911681            
   Pb       82     238    320        -1757.755639              -22.303558                1.473169            -0.166585            -0.116854              -0.127091              -6.585314                 -17.821634                    -24.406948                   0.447402                0.693079              6.181702             7.127030               6.897148               0.945329              6.227620         23.252309       45.630643       -0.746882      -2.875979         -14.150576            
   Pb       82     240    322        -1754.782185              -22.464935                1.515655            -0.160015            -0.107050              -0.117848              -6.339946                 -16.562687                    -22.902632                   0.444336                0.696463              6.188718             7.148450               6.916696               0.959733              6.234584         23.241496       45.613701       -0.791957      -2.973454         -14.357190            
   Pb       82     242    324        -1751.749003              -22.615150                1.549334            -0.152494            -0.095763              -0.107217              -6.054344                 -15.028963                    -21.083307                   0.443692                0.701454              6.195054             7.169726               6.936008               0.974672              6.240873         23.249712       45.631591       -0.817633      -3.033183         -14.280519            
   Pb       82     244    326        -1748.660793              -22.768987                1.578137            -0.143814            -0.083979              -0.095946              -5.721643                 -13.363570                    -19.085212                   0.441733                0.706589              6.201507             7.189967               6.954574               0.988460              6.247279         23.273496       45.681936       -0.840084      -3.088210         -14.243381            
   Pb       82     246    328         -1745.76621              -23.071266                1.392364            -0.000005            -0.000003              -0.000003              -0.000178                  -0.000488                     -0.000666                   0.543812                0.815834              6.172094             7.182561               6.943744               1.010467              6.208740         23.489309       46.011274       -0.686080      -2.894584         -14.487353            
   Pb       82     248    330        -1743.142712              -23.325407                1.433633            -0.000003            -0.000002              -0.000002              -0.000104                  -0.000286                     -0.000390                   0.531840                0.794325              6.187810             7.199649               6.961967               1.011840              6.224363         23.836337       46.717533       -0.506670      -2.623498         -15.087777            
   Pb       82     250    332        -1740.394439              -23.580006                1.482135            -0.000001            -0.000001              -0.000001              -0.000056                  -0.000158                     -0.000214                   0.520648                0.763259              6.203567             7.216522               6.980018               1.012956              6.240028         24.170691       47.397106       -0.595345      -2.748274         -15.669260            
   Pb       82     252    334        -1737.571616              -23.828773                1.545742            -0.000001            -0.000001              -0.000001              -0.000030                  -0.000086                     -0.000116                   0.507701                0.731330              6.218978             7.233452               6.998023               1.014474              6.255349         24.526811       48.121623       -0.664118      -2.822823         -16.274283            
   Pb       82     254    336        -1734.627154              -24.064325                1.629135             0.000000             0.000000               0.000000               0.000004                   0.000012                      0.000015                   0.497338                0.702241              6.233409             7.251335               7.016548               1.017927              6.269696         24.891426       48.861352       -0.755446      -2.944462         -16.877162            
   Pb       82     256    338        -1731.453006              -24.272256                1.727093             0.000000             0.000000               0.000000               0.000011                   0.000067                      0.000079                   0.490651                0.675951              6.245681             7.271960               7.036746               1.026279              6.281898         25.210195       49.504745       -0.897978      -3.174149         -17.387203            
   Pb       82     258    340         -1727.96204              -24.445792                1.824729             0.000000             0.000001               0.000001               0.000018                   0.000146                      0.000165                   0.487167                0.644297              6.255199             7.296835               7.059695               1.041636              6.291361         25.445392       49.978757       -1.085360      -3.490967         -17.713779            
   Pb       82     260    342        -1724.165225              -24.585087                1.914379             0.000001             0.000001               0.000001               0.000026                   0.000246                      0.000272                   0.487692                0.606491              6.261966             7.326505               7.085855               1.064539              6.298089         25.591306       50.270061       -1.273014      -3.796815         -17.881942            
   Pb       82     262    344        -1720.146107              -24.686809                1.986273             0.000001             0.000002               0.000002               0.000035                   0.000351                      0.000386                   0.493585                0.577691              6.265892             7.360846               7.115152               1.094954              6.301992         25.681327       50.445227       -1.417469      -4.019118         -17.950944            
   Pb       82     264    346        -1716.033896              -24.757596                2.032353             0.000001             0.000002               0.000002               0.000044                   0.000454                      0.000498                   0.499574                0.567906              6.267764             7.397683               7.146070               1.129920              6.303854         25.763128       50.605046       -1.483307      -4.112212         -18.033016            
   Pb       82     266    348        -1711.904948              -24.813910                2.059546             0.000001             0.000003               0.000003               0.000052                   0.000534                      0.000586                   0.506386                0.568744              6.268920             7.434781               7.177142               1.165862              6.305003         25.867931       50.811816       -1.496150      -4.128948         -18.176098            
   Pb       82     268    350        -1707.775814              -24.863508                2.076363             0.000002             0.000003               0.000003               0.000065                   0.000657                      0.000722                   0.511511                0.572344              6.269929             7.471281               7.207805               1.201352              6.306006         25.998441       51.073306       -1.494023      -4.129135         -18.382682            
   Pb       82     270    352        -1703.650932              -24.910437                2.087737             0.000002             0.000005               0.000004               0.000089                   0.000877                      0.000966                   0.515444                0.575459              6.271019             7.506983               7.237941               1.235965              6.307090         26.085781       51.241499       -1.488540      -4.124883         -18.648424            
   Pb       82     272    354        -1699.531992              -24.956369                2.096374             0.000002             0.000005               0.000005               0.000097                   0.000972                      0.001069                   0.518260                0.577045              6.272276             7.541838               7.267522               1.269563              6.308340         26.122021       51.288891       -1.483218      -4.118941         -18.822559            
   Pb       82     274    356        -1695.452919              -25.000074                2.103672             0.000003             0.000005               0.000005               0.000104                   0.001033                      0.001137                   0.520296                0.584948              6.273663             7.575752               7.296459               1.302089              6.309719         26.161551       51.370731       -1.458540      -4.079073         -18.909819            
   Pb       82     276    358        -1691.343235              -25.048014                2.111583             0.000002             0.000005               0.000005               0.000099                   0.000994                      0.001093                   0.521640                0.582625              6.275418             7.608696               7.324767               1.333278              6.311464         26.201220       51.452794       -1.471056      -4.109685         -18.961048            
   Pb       82     278    360        -1687.231323              -25.097923                2.120418             0.000002             0.000004               0.000004               0.000080                   0.000826                      0.000906                   0.522500                0.578368              6.277465             7.640564               7.352340               1.363100              6.313499         26.256247       51.565547       -1.475460      -4.111913         -19.040882            
   Pb       82     280    362         -1683.10951              -25.150298                2.130648             0.000002             0.000004               0.000003               0.000077                   0.000783                      0.000860                   0.522971                0.572114              6.279834             7.671283               7.379114               1.391449              6.315855         26.326486       51.708502       -1.485666      -4.121813         -19.143734            
   Pb       82     282    364        -1678.969677              -25.205229                2.142338             0.000002             0.000004               0.000003               0.000080                   0.000791                      0.000871                   0.523131                0.563769              6.282531             7.700863               7.405093               1.418333              6.318536         26.406448       51.870795       -1.501976      -4.139833         -19.268670            
   Pb       82     284    366        -1674.806028              -25.262356                2.155119             0.000002             0.000003               0.000003               0.000077                   0.000744                      0.000822                   0.523033                0.553276              6.285531             7.729442               7.430373               1.443911              6.321519         26.497752       52.054297       -1.523303      -4.163650         -19.407146            
   Pb       82     286    368         -1670.61783              -25.320824                2.168336             0.000002             0.000003               0.000003               0.000064                   0.000636                      0.000700                   0.522715                0.540779              6.288771             7.757277               7.455145               1.468507              6.324741         26.626788       52.304082       -1.547072      -4.188199         -19.566099            
   Pb       82     288    370        -1666.410299              -25.379570                2.181403             0.000001             0.000003               0.000002               0.000060                   0.000590                      0.000650                   0.522217                0.526330              6.292159             7.784699               7.479653               1.492540              6.328110         26.711167       52.466068       -1.570211      -4.207532         -19.796551            
   Pb       82     290    372        -1662.192554              -25.437612                2.194356             0.000001             0.000002               0.000002               0.000047                   0.000491                      0.000538                   0.521578                0.509890              6.295600             7.812009               7.504122               1.516409              6.331531         26.773122       52.593150       -1.590763      -4.217745         -19.948324            
   Pb       82     292    374        -1657.974334              -25.494308                2.208349             0.000001             0.000002               0.000002               0.000036                   0.000405                      0.000440                   0.520820                0.491315              6.299016             7.839410               7.528700               1.540395              6.334928         26.832168       52.714472       -1.608508      -4.218220         -20.074930            
   Pb       82     294    376        -1653.807549              -25.548163                2.229496             0.000001             0.000001               0.000001               0.000021                   0.000304                      0.000325                   0.519975                0.479408              6.302359             7.867085               7.553529               1.564727              6.338252         26.901587       52.856556       -1.598031      -4.166785         -20.247688            
   Pb       82     296    378        -1649.633836              -25.601439                2.262219             0.000000             0.000001               0.000001               0.000010                   0.000226                      0.000236                   0.519860                0.464414              6.305646             7.894896               7.578498               1.589250              6.341520         26.967504       52.988993       -1.614946      -4.173714         -20.382842            
   Pb       82     298    380        -1645.441429              -25.653935                2.321931             0.000000             0.000001               0.000001               0.000004                   0.000168                      0.000171                   0.518803                0.450733              6.308895             7.922669               7.603470               1.613775              6.344751         27.007729       53.072747       -1.638630      -4.192408         -20.496586            
   Pb       82     300    382        -1641.169894              -25.705517                2.449443             0.000000             0.000000               0.000000              -0.000002                   0.000115                      0.000114                   0.517502                0.463039              6.312342             7.950069               7.628210               1.637727              6.348178         27.058213       53.176998       -1.678882      -4.271535         -20.501213            
   Po       84     86     170        -1247.496691                5.619900              -12.904581             0.080692             0.085034               0.082853               2.370519                   2.474212                      4.844731                   0.587632                0.620857              5.265160             5.178664               5.221582              -0.086496              5.329898         -4.757318      -11.235980         No_Data        No_Data          15.507566            
   Po       84     88     172        -1272.996793                4.672903              -12.549233             0.102741             0.111371               0.107098               3.036990                   3.356880                      6.393870                   0.579421                0.669971              5.281482             5.210572               5.245322              -0.070910              5.346023         -3.791846       -9.286723       13.395466      25.500102          14.035878            
   Po       84     90     174        -1297.644261                3.874465              -12.179108             0.116169             0.128226               0.122342               3.452575                   3.997867                      7.450443                   0.593176                0.713628              5.295811             5.240215               5.267128              -0.055596              5.360179         -2.996800       -7.699377       13.015534      24.647468          12.939255            
   Po       84     92     176        -1321.580034                3.105570              -11.846802             0.129046             0.144767               0.137204               3.856280                   4.666668                      8.522948                   0.625856                0.742580              5.310271             5.270116               5.289319              -0.040156              5.374466         -2.308887       -6.344527       12.695991      23.935774          12.063603            
   Po       84     94     178        -1344.888411                2.216951              -11.665806             0.176722             0.197301               0.187546               5.335424                   6.609091                     11.944516                   0.672539                0.694806              5.337584             5.314805               5.325567              -0.022779              5.401454         -1.670638       -5.102400       12.372882      23.308377          11.336151            
   Po       84     96     180        -1367.837665                1.642089              -11.520508             0.238390             0.251745               0.245500               7.296901                   8.773714                     16.070615                   0.696267                0.637860              5.374406             5.364398               5.369071              -0.010008              5.437844         -0.971873       -3.716489       12.140960      22.949255          10.453146            
   Po       84     98     182        -1390.708574                1.123546              -11.263049             0.294029             0.293078               0.293517               9.136460                  10.611434                     19.747894                   0.727733                0.615535              5.415014             5.411621               5.413187              -0.003393              5.477982         -0.043809       -1.878777       12.062152      22.870909           9.145579            
   Po       84     100    184        -1412.919002                0.641143              -10.840321             0.316473             0.309667               0.312770               9.926179                  11.586348                     21.512527                   0.725363                0.606077              5.440368             5.445916               5.443384               0.005549              5.503045          0.468629       -0.507432       11.716021      22.210429           7.968349            
   Po       84     102    186        -1434.149944                0.189296              -10.372014             0.317255             0.309277               0.312867               9.996238                  11.910811                     21.907048                   0.718297                0.603254              5.452800             5.470687               5.462616               0.017887              5.515336          0.902236        0.375803       11.220137      21.230942           7.576490            
   Po       84     104    188        -1454.429727               -0.257071               -9.939312             0.301435             0.294019               0.297312               9.508642                  11.612469                     21.121111                   0.708573                0.610801              5.455914             5.486597               5.472909               0.030683              5.518415          1.329669        1.254575       10.746919      20.279783           7.644415            
   Po       84     106    190        -1474.056018               -0.519713               -9.902759            -0.216439            -0.213692              -0.214896              -6.778124                  -8.575153                    -15.353278                   0.634743                0.703722              5.436162             5.477959               5.459520               0.041797              5.498887          1.669555        2.036083       10.470408      19.626292           7.419135            
   Po       84     108    192        -1493.417507               -0.982727               -9.526628            -0.212172            -0.208674              -0.210188              -6.668963                  -8.598409                    -15.267372                   0.627143                0.688149              5.446164             5.499308               5.476121               0.053145              5.508776          2.120724        2.946699       10.376680      19.361489           6.902429            
   Po       84     110    194        -1511.991803               -1.389760               -9.216493            -0.203293            -0.198342              -0.200458              -6.409036                  -8.380853                    -14.789889                   0.619090                0.675715              5.454312             5.518042               5.490538               0.063731              5.516831          2.480228        3.681846        9.969080      18.574297           6.779006            
   Po       84     112    196        -1530.053654               -1.770558               -8.994163            -0.186081            -0.180513              -0.182863              -5.876315                  -7.808480                    -13.684795                   0.607258                0.674200              5.458917             5.533048               5.501400               0.074132              5.521384          3.051874        4.518740        9.705883      18.061852           6.556303            
   Po       84     114    198          -1548.0601               -2.220794               -8.968881            -0.094350            -0.102285              -0.098983              -2.952564                  -4.491052                     -7.443616                   0.600874                0.780767              5.434181             5.525364               5.486866               0.091184              5.496929          3.375971        5.185004        9.730707      18.006446           5.774815            
   Po       84     116    200        -1565.779464               -2.584058               -8.773672            -0.080049            -0.085065              -0.083003              -2.513328                  -3.826635                     -6.339964                   0.571348                0.763407              5.443161             5.544345               5.502075               0.101184              5.505807          3.715407        5.904668        9.631770      17.719365           5.395632            
   Po       84     118    202        -1583.113537               -2.925508               -8.586427            -0.064909            -0.067164              -0.066248              -2.044986                  -3.095145                     -5.140131                   0.543213                0.734385              5.452535             5.563865               5.517842               0.111330              5.515074          4.029829        6.569511        9.415933      17.334073           5.061260            
   Po       84     120    204         -1600.10501               -3.246885               -8.404942            -0.043486            -0.043445              -0.043461              -1.374690                  -2.050326                     -3.425016                   0.525045                0.699012              5.461792             5.583388               5.533643               0.121597              5.524226          4.343471        7.222347        9.212435      16.991474           4.739017            
   Po       84     122    206        -1616.825134               -3.590475               -8.196402             0.000001             0.000001               0.000001               0.000040                   0.000057                      0.000096                   0.521417                0.652396              5.471452             5.603625               5.550110               0.132173              5.533777          4.700646        7.947066        9.035766      16.720124           4.357530            
   Po       84     124    208         -1633.33066               -4.035610               -7.752591             0.000000             0.000000               0.000000              -0.000012                  -0.000016                     -0.000028                   0.520263                0.617183              5.482437             5.625696               5.568285               0.143259              5.544639          5.140613        8.833666        8.887553      16.505527           3.847408            
   Po       84     126    210        -1648.413709               -4.443268               -6.241995             0.000000             0.000000               0.000000               0.000010                   0.000011                      0.000020                   0.518660                0.968715              5.493429             5.648182               5.586795               0.154754              5.555508          5.552442        9.660205        8.334474      15.083049           4.383286            
   Po       84     128    212         -1658.09641               -4.845887               -4.750565             0.000000             0.000000               0.000000               0.000016                   0.000021                      0.000037                   0.518374                0.545088              5.505242             5.672531               5.606844               0.167290              5.567189          5.961065       10.479261        5.598253       9.682702           8.957095            
   Po       84     130    214        -1666.959047               -5.257827               -4.456261             0.000001             0.000001               0.000001               0.000032                   0.000048                      0.000080                   0.516270                0.615306              5.518304             5.697485               5.627832               0.179182              5.580106          6.350573       11.264089        5.011516       8.862637           8.958103            
   Po       84     132    216        -1675.527722               -5.684041               -4.269306             0.000005             0.000004               0.000004               0.000146                   0.000224                      0.000371                   0.514199                0.696021              5.531997             5.722682               5.649292               0.190686              5.593648          6.739642       12.050567        4.940001       8.568675           8.467237            
   Po       84     134    218        -1684.114506               -6.621989               -4.287469             0.074108             0.075897               0.075238               2.423267                   4.252662                      6.675929                   0.496418                0.703511              5.554867             5.757181               5.680079               0.202315              5.616267          7.301669       13.200942        4.993158       8.586784           7.662650            
   Po       84     136    220        -1692.819851               -7.563453               -4.256974             0.106710             0.112705               0.110522               3.517757                   6.487538                     10.005296                   0.546389                0.690246              5.577454             5.792214               5.711168               0.214761              5.638608          8.111166       14.780131        5.049551       8.705346           6.393713            
   Po       84     138    222        -1701.313164               -8.318270               -4.258559             0.142058             0.150298               0.147332               4.727452                   8.894349                     13.621801                   0.580966                0.657996              5.603851             5.830232               5.745624               0.226381              5.664720          8.929768       16.393738        4.920778       8.493313           5.026557            
   Po       84     140    224        -1709.711635               -8.813375               -4.224639             0.172085             0.180203               0.177314               5.780278                  10.954789                     16.735067                   0.559856                0.634841              5.630003             5.866804               5.779141               0.236801              5.690592          9.806784       18.180439        4.845654       8.398471           3.507791            
   Po       84     142    226        -1717.979581               -9.216068               -4.144890             0.198768             0.203683               0.201953               6.736757                  12.708158                     19.444915                   0.552479                0.619440              5.655318             5.901527               5.811234               0.246209              5.715639         10.266046       19.425454        4.761114       8.267947           1.851615            
   Po       84     144    228        -1726.150394               -9.574634               -4.036521             0.225399             0.224267               0.224661               7.709058                  14.354700                     22.063758                   0.561472                0.607738              5.681063             5.935783               5.843231               0.254720              5.741113         10.583942       20.040096        4.698996       8.170813           0.703734            
   Po       84     146    230        -1734.107467               -9.904820               -3.866912             0.245710             0.238965               0.241289               8.472418                  15.674168                     24.146586                   0.567182                0.604199              5.704234             5.967518               5.872730               0.263285              5.764043         10.886380       20.634286        4.584506       7.957074           0.302832            
   Po       84     148    232        -1741.620151              -10.224031               -3.645101             0.257328             0.246467               0.250169               8.932977                  16.542670                     25.475647                   0.567198                0.603451              5.723479             5.995669               5.898569               0.272191              5.783089         11.186510       21.236570        4.360168       7.512685           0.153031            
   Po       84     150    234        -1748.602507              -10.539665               -3.428968             0.262299             0.248528               0.253172               9.157119                  17.051136                     26.208255                   0.565384                0.596704              5.739664             6.021279               5.921727               0.281615              5.799108         11.485730       21.841180        4.091256       6.982356           0.081075            
   Po       84     152    236        -1755.180257              -10.855554               -3.249672             0.263461             0.247641               0.252919               9.244667                  17.358802                     26.603469                   0.563281                0.589624              5.754300             6.046048               5.943847               0.291749              5.813594         11.781585       22.439737        3.882039       6.577750          -0.118929            
   Po       84     154    238        -1761.510987              -11.176563               -3.091728             0.262971             0.245533               0.251287               9.273469                  17.580955                     26.854424                   0.560003                0.590363              5.768632             6.070871               5.965947               0.302240              5.827780         12.085537       23.055788        3.755359       6.330730          -0.470466            
   Po       84     156    240        -1767.612552              -11.507683               -2.915508             0.260537             0.241990               0.248045               9.231789                  17.692543                     26.924332                   0.555369                0.601256              5.782474             6.095072               5.987520               0.312599              5.841482         12.400024       23.693540        3.646593       6.101566          -0.857354            
   Po       84     158    242        -1773.304455              -11.855064               -2.715023             0.253235             0.234850               0.240788               9.009158                  17.515364                     26.524522                   0.548711                0.614160              5.794095             6.116891               6.006812               0.322796              5.852986         12.741950       24.388622        3.453660       5.691903          -1.085443            
   Po       84     160    244         -1778.47419              -12.223547               -2.537785             0.238928             0.222026               0.227426               8.523494                  16.869608                     25.393101                   0.541390                0.608444              5.802043             6.135291               6.022648               0.333248              5.860854         13.115871       25.146280        3.196170       5.169735          -1.258357            
   Po       84     162    246        -1783.660766              -12.211379               -2.742678            -0.196155            -0.181937              -0.186423              -6.991420                 -14.065658                    -21.057077                   0.547286                0.697378              5.799468             6.150458               6.032904               0.350991              5.858305         13.347087       25.551378        3.246199       5.186577          -2.032857            
