 Symbol     Z      N      A       Binding_Energy_(MeV)    Fermi_Energy_P_(MeV)    Fermi_Energy_N_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Neutron_skin_(fm)    Charge_Radius_(fm)     S_p_(MeV)      S_{2p}_(MeV)     S_n_(MeV)     S_{2n}_(MeV)     Q_{alpha}_(MeV)       
   Th       90     126    216        -1660.149092               -1.841635               -7.614485             0.000000             0.000000               0.000000              -0.000005                  -0.000005                     -0.000011                   0.777723                1.230584              5.587720             5.673581               5.637965               0.085862              5.648763          2.856020        4.196251       10.145388      18.313559           6.592788            
   Th       90     128    218        -1671.467597               -2.285208               -5.690777             0.000000             0.000000               0.000000              -0.000012                  -0.000014                     -0.000026                   0.770654                0.709527              5.599184             5.696814               5.656712               0.097630              5.660103          3.298377        5.094030        6.629308      11.318505          12.785245            
   Th       90     130    220        -1683.164643               -2.793169               -6.366015             0.112542             0.094891               0.101949               4.039414                   5.111968                      9.151382                   0.679165                0.622784              5.622439             5.731311               5.687025               0.108872              5.683109          3.696518        6.079626        6.514679      11.697047          11.508925            
   Th       90     132    222        -1695.989749               -3.419464               -6.436381             0.152743             0.132187               0.140318               5.531475                   7.315416                     12.846891                   0.609219                0.656932              5.647590             5.764787               5.717564               0.117197              5.707993          4.286786        7.378086        7.052411      12.825107           9.395268            
   Th       90     134    224        -1708.684572               -4.169056               -6.389709             0.186433             0.165725               0.173827               6.814971                   9.425267                     16.240238                   0.555888                0.650471              5.674065             5.800238               5.749876               0.126174              5.734189          5.052086        9.003154        7.001113      12.694823           8.227093            
   Th       90     136    226        -1721.378916               -4.977855               -6.263042             0.212705             0.195534               0.202177               7.842180                  11.425897                     19.268077                   0.536995                0.657983              5.698403             5.835927               5.781553               0.137524              5.758273          5.957421       10.869952        7.001399      12.694345           6.602502            
   Th       90     138    228        -1733.483639               -5.663338               -5.976107             0.228008             0.214040               0.219383               8.462138                  12.821292                     21.283430                   0.532587                0.661600              5.717268             5.865757               5.807597               0.148490              5.776942          6.655418       12.282185        6.712154      12.104724           5.325326            
   Th       90     140    230        -1744.954983               -6.251930               -5.684413             0.238305             0.226842               0.231179               8.894375                  13.910374                     22.804749                   0.539968                0.660177              5.733429             5.892349               5.830679               0.158921              5.792937          7.237408       13.422008        6.396561      11.471345           4.546472            
   Th       90     142    232        -1755.923510               -6.784530               -5.402160             0.246870             0.238171               0.241427               9.263347                  14.945549                     24.208896                   0.557561                0.670775              5.748748             5.918503               5.853234               0.169756              5.808099          7.803898       14.503233        6.149740      10.968527           3.909466            
   Th       90     144    234        -1766.300455               -7.260150               -5.103529             0.253859             0.247421               0.249804               9.573360                  15.879025                     25.452385                   0.576768                0.679415              5.763146             5.943702               5.874914               0.180557              5.822350          8.305553       15.454080        5.863568      10.376945           3.419823            
   Th       90     146    236        -1776.002259               -7.678481               -4.794786             0.258466             0.252933               0.254959               9.791523                  16.586792                     26.378315                   0.588324                0.681746              5.776262             5.966879               5.894913               0.190617              5.835333          8.713759       16.241790        5.531483       9.701805           3.144117            
   Th       90     148    238        -1785.063788               -8.058356               -4.481679             0.259298             0.254091               0.255978               9.862612                  17.009339                     26.871951                   0.592133                0.700604              5.787888             5.987745               5.912963               0.199858              5.846841          9.062794       16.926251        5.221940       9.061529           2.996682            
   Th       90     150    240        -1793.439179               -8.420957               -4.189878             0.256041             0.251422               0.253078               9.772757                  17.167068                     26.939826                   0.595532                0.712249              5.797985             6.006834               5.929378               0.208849              5.856837          9.390230       17.569806        4.894122       8.375392           2.998359            
   Th       90     152    242        -1801.184483               -8.772521               -3.958861             0.250240             0.246814               0.248029               9.580799                  17.187344                     26.768143                   0.603949                0.690705              5.806928             6.026191               5.945591               0.219263              5.865690          9.722789       18.220558        4.574130       7.745305           2.984890            
   Th       90     154    244        -1808.634546               -9.110283               -3.808444             0.244046             0.241527               0.242411               9.372123                  17.153069                     26.525192                   0.614646                0.680200              5.815762             6.046057               5.962148               0.230295              5.874436         10.068095       18.894883        4.410484       7.450064           2.629379            
   Th       90     156    246        -1816.027831               -9.438215               -3.695522             0.237487             0.235440               0.236151               9.149069                  17.047336                     26.196406                   0.624352                0.686658              5.824953             6.065556               5.978654               0.240604              5.883535         10.416836       19.579200        4.380072       7.393286           2.011832            
   Th       90     158    248        -1823.292022               -9.760247               -3.569000             0.228898             0.227125               0.227735               8.845925                  16.755160                     25.601086                   0.628740                0.697204              5.834107             6.083561               5.994234               0.249455              5.892598         10.763168       20.269832        4.324027       7.264191           1.456610            
   Th       90     160    250        -1830.308308              -10.072604               -3.396256             0.218155             0.216453               0.217032               8.456930                  16.258130                     24.715061                   0.626929                0.708536              5.843154             6.100124               6.008881               0.256970              5.901555         11.098433       20.945432        4.211013       7.016286           1.013884            
   Th       90     162    252        -1836.792564              -10.360935               -3.166704             0.205795             0.203612               0.204348               7.999973                  15.565461                     23.565433                   0.618696                0.704318              5.851280             6.115985               6.022783               0.264706              5.909601         11.391627       21.540855        3.948556       6.484257           0.870312            
   Th       90     164    254        -1842.583236              -10.611872               -2.971103             0.191816             0.187820               0.189154               7.473956                  14.606846                     22.080802                   0.602659                0.674062              5.858096             6.130983               6.035702               0.272887              5.916350         11.593355       21.958394        3.584527       5.790672           0.968475            
   Th       90     166    256        -1848.084594              -10.838472               -2.893021             0.175186             0.169674               0.171496               6.841546                  13.420256                     20.261802                   0.583608                0.672428              5.864773             6.145599               6.048357               0.280827              5.922961         11.757713       22.308766        3.423924       5.501358           0.840248            
   Th       90     168    258        -1853.664951              -11.079785               -2.911163             0.153995             0.149319               0.150850               6.029977                  12.008288                     18.038265                   0.569770                0.681746              5.872562             6.159892               6.061208               0.287330              5.930674         11.964428       22.744986        3.467266       5.580358           0.410878            
   Th       90     170    260        -1859.535413              -11.362864               -2.920637             0.131933             0.129513               0.130298               5.182058                  10.591751                     15.773809                   0.572366                0.685375              5.881625             6.175154               6.075153               0.293530              5.939648         12.292200       23.408778        3.618792       5.870463          -0.315448            
   Th       90     172    262        -1865.410618              -11.668704               -2.821469             0.114737             0.113529               0.113917               4.520572                   9.445802                     13.966374                   0.590451                0.679057              5.890732             6.192225               6.090342               0.301493              5.948666         12.695160       24.212106        3.619819       5.875206          -0.983984            
   Th       90     174    264        -1870.848772              -11.950184               -2.680802             0.098198             0.096874               0.097295               3.879229                   8.197784                     12.077012                   0.611362                0.649932              5.898538             6.208906               6.104872               0.310368              5.956396         13.050916       24.920698        3.383572       5.438154          -1.350260            
   Th       90     176    266        -1875.930381              -12.214164               -2.653052             0.076056             0.073597               0.074372               3.011275                   6.331007                      9.342282                   0.621672                0.627204              5.905156             6.224352               6.118217               0.319196              5.962950         13.192785       25.203032        3.179373       5.081609          -1.702306            
   Th       90     178    268        -1881.267278              -12.540837               -2.660634            -0.055249            -0.059210              -0.057974              -2.192513                  -5.181027                     -7.373540                   0.584485                0.645597              5.911976             6.242334               6.133377               0.330358              5.969704         13.467461       25.797488        3.304850       5.336898          -2.239929            
   Th       90     180    270        -1886.248961              -12.911474               -2.596580             0.000005             0.000005               0.000005               0.000201                   0.000448                      0.000649                   0.582181                0.590164              5.919151             6.260484               6.148812               0.341333              5.967089         13.793300       26.456242        3.108722       4.981683          -2.479171            
   Th       90     182    272        -1891.266030              -13.149821               -2.252266             0.000000             0.000000               0.000000               0.000001                   0.000003                      0.000004                   0.584073                0.562830              5.926942             6.283402               6.167737               0.356460              5.974818         14.171866       27.202664        3.085032       5.017069          -3.173311            
   Th       90     184    274        -1895.362763              -13.391062               -1.085768             0.000000             0.000000               0.000000               0.000000                  -0.000001                     -0.000001                   0.593265                0.948856              5.935738             6.306477               6.187152               0.370740              5.983543         14.417583       27.682721        2.804210       4.096734          -2.999397            
   Th       90     194    284        -1892.331504              -14.970799               -0.239932             0.146832             0.125865               0.131906               6.035933                  12.783251                     18.819184                   0.532513                0.650465              6.017070             6.441878               6.310352               0.424808              6.064234         15.779512       30.517060        0.730901       0.144116          -1.511644            
   Th       90     196    286        -1892.975471              -15.489227               -0.391979             0.179274             0.153150               0.160617               7.433805                  15.869973                     23.303779                   0.494878                0.644046              6.043247             6.473600               6.341324               0.430354              6.090209         16.314729       31.650674        0.969240       0.643967          -2.861027            
   Th       90     198    288        -1893.798107              -15.982045               -0.376888             0.201234             0.173280               0.181201               8.406825                  18.306110                     26.712935                   0.478376                0.642063              6.065819             6.503340               6.369843               0.437521              6.112607         16.827704       32.708541        1.054373       0.822637          -4.173311            
   Th       90     200    290        -1894.440192              -16.428052               -0.259087             0.215767             0.188458               0.196129               9.069421                  20.281079                     29.350499                   0.473915                0.642511              6.084450             6.530820               6.395626               0.446370              6.131096         17.286068       33.630459        0.963330       0.642085          -5.050626            
   Th       90     202    292        -1894.772006              -16.843513               -0.083370             0.226248             0.200166               0.207428               9.561684                  21.924569                     31.486254                   0.475171                0.653949              6.100961             6.556007               6.419193               0.455047              6.147482         17.722712       34.490353        0.814137       0.331814          -5.662273            
   U        92     118    210        -1585.366597                0.273367               -9.891192             0.148856             0.138428               0.142967               5.410274                   6.527415                     11.937689                   0.706729                0.733531              5.595993             5.628120               5.614068               0.032128              5.656946          0.716312        0.040708       10.739567      19.988807           8.972296            
   U        92     120    212        -1604.531275               -0.010502               -9.917589            -0.127522            -0.122920              -0.124900              -4.645669                  -5.926558                    -10.572227                   0.759173                0.710639              5.602521             5.643452               5.625726               0.040931              5.663404          1.015009        0.544253       10.304425      19.164679           9.094614            
   U        92     122    214        -1624.206217               -0.336888               -9.868644            -0.090765            -0.085873              -0.087954              -3.308326                  -4.227391                     -7.535716                   0.779522                0.698844              5.603977             5.655538               5.633429               0.051561              5.664845          1.330629        1.134985       10.542213      19.674942           8.080806            
   U        92     124    216        -1643.795985               -0.718484               -9.920472            -0.000010            -0.000009              -0.000009              -0.000356                  -0.000451                     -0.000807                   0.805769                0.746184              5.608221             5.669020               5.643204               0.060799              5.669043          1.772470        1.960451       10.517399      19.589769           7.575248            
   U        92     126    218        -1662.975119               -1.147068               -8.054098             0.000000             0.000000               0.000000              -0.000005                  -0.000005                     -0.000010                   0.800342                1.222360              5.616481             5.686098               5.656823               0.069618              5.677215          2.202046        2.826027       10.573839      19.179134           7.160416            
   U        92     128    220        -1675.218106               -1.592401               -6.153250             0.000000             0.000000               0.000000              -0.000009                  -0.000011                     -0.000020                   0.792089                0.722400              5.628102             5.709210               5.675433               0.081108              5.688711          2.656626        3.750509        7.093874      12.242988          13.230987            
   U        92     130    222        -1687.728464               -2.058635               -6.919145             0.119285             0.099340               0.107452               4.424209                   5.374572                      9.798781                   0.715358                0.622056              5.652951             5.743598               5.706207               0.090648              5.713297          2.979173        4.563821        6.927407      12.510358          12.039133            
   U        92     132    224        -1701.832083               -2.662325               -7.111351             0.171028             0.142706               0.154109               6.409939                   7.935338                     14.345278                   0.631488                0.661515              5.682568             5.778564               5.739331               0.095997              5.742603          3.541521        5.842334        7.693595      14.103619           9.632561            
   U        92     134    226        -1716.153447               -3.346119               -7.149656             0.210920             0.180837               0.192823               7.989647                  10.342979                     18.332626                   0.570527                0.675412              5.712886             5.816637               5.774627               0.103751              5.772605          4.297646        7.468876        7.829146      14.321364           8.136303            
   U        92     136    228        -1730.423699               -3.991732               -6.946088             0.237794             0.210201               0.221075               9.088595                  12.352915                     21.441510                   0.567162                0.691536              5.738503             5.852514               5.806779               0.114012              5.797958          5.074471        9.044784        7.818601      14.270253           6.560873            
   U        92     138    230        -1743.798811               -4.583238               -6.578931             0.252261             0.227483               0.237140               9.704059                  13.700573                     23.404632                   0.575299                0.668320              5.757088             5.881670               5.832157               0.124582              5.816354          5.711529       10.315172        7.367485      13.375112           5.880105            
   U        92     140    232        -1756.405889               -5.152332               -6.246176             0.261735             0.239604               0.248137              10.123485                  14.770218                     24.893703                   0.578056                0.654348              5.772783             5.907817               5.854642               0.135034              5.831889          6.284465       11.450906        6.964873      12.607079           5.377751            
   U        92     142    234        -1768.467526               -5.702455               -5.925118             0.269463             0.250243               0.257573              10.476156                  15.782209                     26.258364                   0.579398                0.668113              5.787650             5.933399               5.876527               0.145749              5.846606          6.840488       12.544016        6.692049      12.061638           4.787458            
   U        92     144    236        -1779.815688               -6.219312               -5.573436             0.275020             0.258544               0.264759              10.742074                  16.671799                     27.413873                   0.580914                0.675070              5.801132             5.957828               5.897239               0.156697              5.859952          7.336458       13.515233        6.345673      11.348163           4.407823            
   U        92     146    238        -1790.367089               -6.700138               -5.220738             0.277489             0.262877               0.268330              10.881902                  17.315484                     28.197386                   0.577942                0.672254              5.812737             5.980121               5.915980               0.167384              5.871441          7.765549       14.364830        5.949363      10.551402           4.233366            
   U        92     148    240        -1800.227689               -7.152103               -4.881244             0.276120             0.262804               0.267721              10.865623                  17.664595                     28.530218                   0.573765                0.692925              5.822767             5.999987               5.932678               0.177221              5.881371          8.164900       15.163902        5.612890       9.860600           4.074570            
   U        92     150    242        -1809.384082               -7.577075               -4.567847             0.271289             0.259347               0.263711              10.708233                  17.775565                     28.483798                   0.576813                0.708751              5.831677             6.018255               5.948014               0.186578              5.890192          8.558625       15.944904        5.279035       9.156393           3.979706            
   U        92     152    244        -1817.846271               -7.962881               -4.308536             0.264728             0.254468               0.258178              10.478763                  17.784578                     28.263342                   0.588517                0.682233              5.839906             6.037105               5.963517               0.197200              5.898339          8.927127       16.661788        4.926587       8.462189           3.892909            
   U        92     154    246        -1825.932029               -8.306820               -4.136768             0.258015             0.248932               0.252181              10.241192                  17.738945                     27.980137                   0.598383                0.667908              5.847948             6.056312               5.979237               0.208365              5.906302          9.255257       17.297484        4.717950       8.085759           3.552454            
   U        92     156    248        -1833.919374               -8.624830               -4.012628             0.250681             0.242377               0.245316               9.976883                  17.603812                     27.580695                   0.602165                0.675067              5.855825             6.074916               5.994575               0.219091              5.914101          9.559030       17.891543        4.665161       7.987346           3.015172            
   U        92     158    250        -1841.761163               -8.927259               -3.877593             0.241887             0.233937               0.236723               9.652629                  17.307113                     26.959742                   0.603562                0.685330              5.863640             6.092276               6.009150               0.228636              5.921839          9.850722       18.469141        4.601093       7.841789           2.566669            
   U        92     160    252        -1849.348697               -9.216877               -3.689377             0.231685             0.223527               0.226358               9.270902                  16.835780                     26.106682                   0.602368                0.700607              5.871684             6.108523               6.023137               0.236839              5.929804         10.134843       19.040390        4.486736       7.587535           2.243326            
   U        92     162    254        -1856.367768               -9.489607               -3.430150             0.220001             0.211232               0.214245               8.826081                  16.192624                     25.018705                   0.602144                0.703077              5.879256             6.124441               6.036784               0.245186              5.937302         10.398022       19.575204        4.211378       7.019072           2.240540            
   U        92     164    256        -1862.583325               -9.743241               -3.206119             0.205665             0.195742               0.199117               8.268237                  15.265637                     23.533874                   0.597873                0.657981              5.885413             6.139579               6.049467               0.254167              5.943399         10.600311       20.000090        3.788308       6.215557           2.509239            
   U        92     166    258        -1868.528442               -9.990044               -3.135305             0.187254             0.177185               0.180576               7.542041                  14.052933                     21.594974                   0.591594                0.650428              5.890878             6.154048               6.061516               0.263171              5.948811         10.809526       20.443849        3.626763       5.945117           2.354794            
   U        92     168    260        -1874.638003              -10.244010               -3.168795             0.164783             0.156641               0.159357               6.651672                  12.630709                     19.282381                   0.585930                0.659842              5.897399             6.168110               6.073699               0.270712              5.955268         11.064377       20.973053        3.709916       6.109561           1.746591            
   U        92     170    262        -1881.058903              -10.493516               -3.199151             0.142096             0.135873               0.137930               5.751775                  11.137808                     16.889583                   0.584164                0.666630              5.905568             6.182355               6.086597               0.276788              5.963358         11.340011       21.523491        3.873687       6.420901           0.906048            
   U        92     172    264        -1887.529832              -10.744641               -3.094967             0.124719             0.119361               0.121116               5.063392                   9.951850                     15.015241                   0.586302                0.669877              5.914330             6.198703               6.101108               0.284374              5.972035         11.647984       22.119214        3.903718       6.470929           0.305582            
   U        92     174    266        -1893.476933              -10.979142               -2.916728             0.107833             0.102696               0.104362               4.389131                   8.707051                     13.096183                   0.593490                0.645317              5.921938             6.214826               6.115113               0.292889              5.979570         11.916507       22.628161        3.631148       5.947101           0.233686            
   U        92     176    268        -1899.314279              -11.394574               -3.091771            -0.078452            -0.083014              -0.081548              -3.200198                  -7.152908                    -10.353107                   0.605453                0.674926              5.928393             6.229503               6.127805               0.301111              5.985963         12.305512       23.383899        3.578795       5.837347          -0.165507            
   U        92     178    270        -1905.389664              -11.647678               -2.960881            -0.050289            -0.055484              -0.053831              -2.056845                  -4.861529                     -6.918374                   0.621580                0.636780              5.936267             6.246493               6.142546               0.310227              5.993761         12.664226       24.122387        3.693546       6.075386          -1.159284            
   U        92     180    272        -1911.201241              -11.912684               -2.859634             0.000000             0.000000               0.000000               0.000012                   0.000030                      0.000042                   0.658160                0.574985              5.944188             6.264679               6.158145               0.320492              6.001606         13.096311       24.952280        3.511671       5.811577          -1.633963            
   U        92     182    274        -1916.666678              -12.181068               -2.512938             0.000000             0.000000               0.000000               0.000001                   0.000001                      0.000003                   0.650440                0.544314              5.951740             6.286823               6.176341               0.335084              6.009086         13.317581       25.400649        3.292368       5.465438          -2.117718            
   U        92     184    276        -1921.243556              -12.454179               -1.362997             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.648666                0.937042              5.960412             6.309250               6.195154               0.348838              6.008021         13.561362       25.880793        3.029117       4.576878          -1.677526            
   U        92     186    278        -1921.563710              -12.751300               -0.211519             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.644862                0.642876              5.970769             6.330872               6.214012               0.360104              6.018296         13.870063       26.502950        0.950036       0.320155           2.099054            
   U        92     194    286        -1921.384559              -14.212543               -0.728055             0.162333             0.133754               0.142173               6.893404                  13.601030                     20.494434                   0.553044                0.642464              6.048739             6.445802               6.320797               0.397063              6.095658         15.069307       29.053056        1.174417       1.045546          -0.897172            
   U        92     196    288        -1923.191600              -14.694077               -0.882914             0.198713             0.163005               0.173441               8.516181                  16.917502                     25.433682                   0.520653                0.655438              6.076592             6.478660               6.352988               0.402068              6.123298         15.615831       30.216130        1.552472       1.807042          -2.560097            
   U        92     198    290        -1924.916644              -15.129596               -0.815816             0.218727             0.181579               0.192344               9.440031                  19.206556                     28.646587                   0.503383                0.653155              6.097985             6.507350               6.380327               0.409365              6.144528         16.050148       31.118537        1.516819       1.725044          -3.641173            
   U        92     200    292        -1926.392164              -15.538473               -0.674611             0.232509             0.195859               0.206388              10.095332                  21.098870                     31.194202                   0.495108                0.648835              6.116338             6.534123               6.405433               0.417786              6.162743         16.460498       31.951973        1.388756       1.475521          -4.294058            
   U        92     202    294        -1927.548363              -15.937103               -0.481313             0.242742             0.207163               0.217295              10.596461                  22.712087                     33.308549                   0.490893                0.657040              6.132803             6.559062               6.428714               0.426259              6.179084         16.871211       32.776358        1.231038       1.156200          -4.808172            
   U        92     204    296        -1928.184197              -16.325112               -0.247982             0.249597             0.214992               0.224763              10.947315                  23.966867                     34.914182                   0.489424                0.655423              6.147312             6.581494               6.449677               0.434182              6.193485         17.266506       33.563594        0.974149       0.635834          -5.112192            
   U        92     206    298        -1928.239002              -16.694815               -0.012207             0.253400             0.220139               0.229450              11.160120                  24.938148                     36.098269                   0.489638                0.647237              6.160027             6.602291               6.468980               0.442264              6.206105         17.635142       34.295015        0.678733       0.054805          -5.318399            
   Pu       94     124    218        -1644.369339               -0.012677              -10.249309            -0.028077            -0.026675              -0.027274              -1.057471                  -1.346850                     -2.404321                   0.817403                0.733892              5.635620             5.681247               5.661618               0.045627              5.696149          1.098264        0.573355       10.883557      20.348376           8.136878            
   Pu       94     126    220        -1664.363176               -0.439848               -8.495940             0.000000             0.000000               0.000000              -0.000006                  -0.000006                     -0.000011                   0.811533                1.216264              5.643427             5.697677               5.674561               0.054250              5.703874          1.499967        1.388058       10.971997      19.993837           7.732809            
   Pu       94     128    222        -1677.518332               -0.883813               -6.608479             0.000000             0.000000               0.000000              -0.000011                  -0.000012                     -0.000023                   0.802182                0.729127              5.655063             5.720645               5.692968               0.065583              5.715387          1.947249        2.300227        7.550274      13.155157          13.756787            
   Pu       94     130    224        -1690.913226               -1.363083               -7.449264             0.124320             0.102523               0.111535               4.761157                   5.570134                     10.331291                   0.741564                0.625954              5.682859             5.755665               5.725225               0.072806              5.742891          2.320842        3.184762        7.374988      13.394894          12.604881            
   Pu       94     132    226        -1706.257861               -1.927832               -7.735595             0.185397             0.151308               0.165267               7.181642                   8.452570                     15.634212                   0.649502                0.681518              5.715335             5.791907               5.760182               0.076573              5.775029          2.853385        4.425779        8.326054      15.344636           9.770603            
   Pu       94     134    228        -1721.805452               -2.501173               -7.746556             0.224493             0.190535               0.204292               8.785947                  10.949537                     19.735484                   0.581541                0.714268              5.744788             5.830467               5.795297               0.085679              5.804179          3.402037        5.652006        8.471689      15.547592           8.326631            
   Pu       94     136    230        -1737.072194               -3.015182               -7.498541             0.247617             0.217346               0.229475               9.769459                  12.826759                     22.596217                   0.540860                0.720202              5.768007             5.864867               5.825475               0.096861              5.827161          3.878259        6.648496        8.350607      15.266743           7.381253            
   Pu       94     138    232        -1751.497460               -3.531560               -7.137928             0.260415             0.233031               0.243884              10.337432                  14.089071                     24.426503                   0.517225                0.687080              5.785684             5.893041               5.849781               0.107358              5.844660          4.395587        7.698650        7.916275      14.425266           7.226239            
   Pu       94     140    234        -1765.247522               -4.080368               -6.806867             0.269945             0.245095               0.254839              10.775135                  15.166365                     25.941500                   0.505554                0.671834              5.801689             5.919086               5.872209               0.117398              5.860503          4.962622        8.841634        7.554488      13.750062           6.851289            
   Pu       94     142    236        -1778.454041               -4.635063               -6.468072             0.278123             0.255875               0.264506              11.160746                  16.198760                     27.359506                   0.503805                0.680586              5.817132             5.944673               5.894203               0.127541              5.875792          5.534860        9.986516        7.279470      13.206520           6.251848            
   Pu       94     144    238        -1790.894764               -5.176731               -6.090184             0.284187             0.264410               0.272001              11.458922                  17.114792                     28.573714                   0.510024                0.675911              5.831103             5.969126               5.914998               0.138024              5.889624          6.085007       11.079076        6.898611      12.440723           5.872762            
   Pu       94     146    240        -1802.522551               -5.703922               -5.714748             0.286947             0.268900               0.275754              11.617093                  17.779445                     29.396538                   0.524691                0.666387              5.842908             5.991455               5.933717               0.148547              5.901312          6.629048       12.155462        6.485043      11.627788           5.593137            
   Pu       94     148    242        -1813.448075               -6.215241               -5.353485             0.285935             0.268773               0.275223              11.616686                  18.132929                     29.749615                   0.543744                0.683429              5.853139             6.011121               5.950254               0.157983              5.911442          7.168948       13.220386        6.137670      10.925524           5.219015            
