Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
86     156    242    -1790.670318            0.224202       0.0            4676      YES            
86     158    244    -1797.09004             0.218636       0.0            4697      YES            
86     160    246    -1803.164423            0.204533       0.0            4717      YES            
86     162    248    -1809.002476            0.185276       0.0            4738      YES            
86     164    250    -1814.570943            0.168301       0.0            4759      YES            
86     166    252    -1819.774009            0.147783       0.0            4780      YES            
86     168    254    -1824.950902            0.125521       0.0            4801      YES            
86     170    256    -1830.216148            -0.135762      0.0            4818      YES            
86     172    258    -1835.390556            -0.119887      0.0            4839      YES            
86     174    260    -1840.31961             -0.101601      0.0            4860      YES            
86     176    262    -1845.031177            -0.079459      0.0            4882      YES            
86     178    264    -1849.580726            -0.059755      0.0            4903      YES            
86     180    266    -1853.887897            -0.029749      0.0            4924      YES            
86     182    268    -1858.6291              0.000538       0.0            4947      YES            
86     184    270    -1862.43452             0.0            0.0            4967      YES            
86     186    272    -1862.705217            0.000477       0.0            4989      YES            
86     188    274    -1862.157091            0.001317       0.0            5010      YES            
86     190    276    -1861.708259            0.013057       0.0            5031      YES            
86     196    282    -1861.749568            0.101828       0.0            5053      YES            
86     198    284    -1861.79867             0.118749       0.0            5074      YES            
86     200    286    -1861.703224            0.133421       0.0            5095      YES            
86     202    288    -1861.430673            0.147959       0.0            5117      YES            
86     204    290    -1860.971613            0.16059        0.0            5138      YES            
86     206    292    -1860.371698            0.171677       0.0            5159      YES            
86     208    294    -1859.621404            0.180297       0.0            5180      YES            
86     210    296    -1858.715965            0.186639       0.0            5201      YES            
86     212    298    -1857.669954            0.191351       0.0            5222      YES            
86     214    300    -1856.490892            0.194966       0.0            5243      YES            
88     104    192    -1451.270549            0.294457       0.0            5264      YES            
88     106    194    -1472.830484            0.25357        0.0            5285      YES            
88     108    196    -1493.826905            0.226453       0.0            5306      YES            
88     110    198    -1514.164356            0.198827       0.0            5327      YES            
88     112    200    -1534.12922             0.172407       0.0            5347      YES            
88     114    202    -1553.825468            0.147221       0.0            5368      YES            
88     116    204    -1573.231661            0.124288       0.0            5390      YES            
88     118    206    -1592.248942            0.096952       0.0            5409      YES            
88     120    208    -1610.864703            0.071275       0.0            5430      YES            
88     122    210    -1628.958621            -0.051042      0.0            5449      YES            
88     124    212    -1646.56686             0.001446       0.0            5472      YES            
88     126    214    -1662.974529            0.000334       0.0            5493      YES            
88     128    216    -1674.337625            0.000592       0.0            5514      YES            
88     130    218    -1684.850878            0.022339       0.0            5535      YES            
88     140    228    -1741.447043            0.202872       0.0            5558      YES            
88     142    230    -1751.718165            0.214432       0.0            5579      YES            
88     144    232    -1761.573303            0.224105       0.0            5600      YES            
88     146    234    -1770.954525            0.231177       0.0            5621      YES            
88     148    236    -1779.829962            0.233955       0.0            5642      YES            
88     150    238    -1788.294269            0.232449       0.0            5663      YES            
88     152    240    -1796.380541            0.22845        0.0            5684      YES            
88     154    242    -1804.087811            0.223608       0.0            5705      YES            
88     156    244    -1811.45942             0.218353       0.0            5726      YES            
88     158    246    -1818.563148            0.209957       0.0            5746      YES            
88     160    248    -1825.394927            0.196971       0.0            5767      YES            
88     162    250    -1832.03729             0.180588       0.0            5788      YES            
88     164    252    -1838.377427            0.165199       0.0            5809      YES            
88     166    254    -1844.330882            0.148234       0.0            5830      YES            
88     168    256    -1850.139888            0.130059       0.0            5851      YES            
88     170    258    -1855.841693            0.115513       0.0            5872      YES            
88     172    260    -1861.364406            0.10032        0.0            5892      YES            
88     174    262    -1866.611479            -0.092558      0.0            5910      YES            
88     176    264    -1871.996187            -0.074629      0.0            5932      YES            
88     178    266    -1877.18593             -0.055976      0.0            5953      YES            
88     180    268    -1882.07736             -0.024522      0.0            5974      YES            
88     182    270    -1887.335721            0.000507       0.0            5997      YES            
88     184    272    -1891.589937            0.0            0.0            6017      YES            
88     186    274    -1892.400454            0.0            0.0            6038      YES            
88     188    276    -1892.356289            0.0            0.0            6059      YES            
88     190    278    -1892.444917            0.019067       0.0            6081      YES            
88     196    284    -1894.32411             0.101433       0.0            6102      YES            
88     198    286    -1894.966365            0.119847       0.0            6124      YES            
88     200    288    -1895.477923            0.134949       0.0            6145      YES            
88     202    290    -1895.796594            0.149608       0.0            6166      YES            
88     204    292    -1895.925985            0.164917       0.0            6188      YES            
88     206    294    -1895.906737            0.175986       0.0            6209      YES            
88     208    296    -1895.732379            0.183755       0.0            6230      YES            
88     210    298    -1895.369181            0.189261       0.0            6251      YES            
88     212    300    -1894.832544            0.193194       0.0            6272      YES            
88     214    302    -1894.145614            0.195657       0.0            6293      YES            
88     216    304    -1893.300774            0.196129       0.0            6314      YES            
88     218    306    -1892.277508            0.194298       0.0            6335      YES            
88     220    308    -1891.069752            0.190432       0.0            6356      YES            
90     108    198    -1491.963285            0.240201       0.0            6377      YES            
90     110    200    -1513.000238            0.216034       0.0            6398      YES            
90     112    202    -1533.582175            0.191533       0.0            6419      YES            
90     114    204    -1553.887539            0.16516        0.0            6440      YES            
90     116    206    -1574.103265            0.136858       0.0            6461      YES            
90     118    208    -1594.005344            0.105647       0.0            6480      YES            
90     120    210    -1613.548271            0.071092       0.0            6501      YES            
90     122    212    -1632.48921             0.026761       0.0            6522      YES            
90     124    214    -1651.292609            0.0            0.0            6542      YES            
90     126    216    -1668.450282            0.000289       0.0            6564      YES            
90     128    218    -1680.731982            0.000408       0.0            6585      YES            
90     140    230    -1754.186148            0.226893       0.0            6608      YES            
90     142    232    -1765.404449            0.236076       0.0            6629      YES            
90     144    234    -1776.132407            0.243463       0.0            6650      YES            
90     146    236    -1786.337931            0.248469       0.0            6671      YES            
90     148    238    -1795.973564            0.249092       0.0            6692      YES            
90     150    240    -1805.155714            0.245401       0.0            6713      YES            
90     152    242    -1813.899905            0.23923        0.0            6734      YES            
90     154    244    -1822.218191            0.232298       0.0            6755      YES            
90     156    246    -1830.19723             0.225241       0.0            6776      YES            
90     158    248    -1837.90486             0.216578       0.0            6797      YES            
90     160    250    -1845.318796            0.203207       0.0            6818      YES            
90     162    252    -1852.536362            0.184668       0.0            6838      YES            
90     164    254    -1859.566735            0.167118       0.0            6859      YES            
90     166    256    -1866.266903            0.150065       0.0            6880      YES            
90     168    258    -1872.831752            0.131778       0.0            6901      YES            
90     170    260    -1879.322352            0.114154       0.0            6921      YES            
90     172    262    -1885.571545            0.097888       0.0            6942      YES            
90     174    264    -1891.514977            0.066068       0.0            6963      YES            
90     176    266    -1897.483916            0.045453       0.0            6984      YES            
90     178    268    -1903.362453            -0.034154      0.0            7003      YES            
90     180    270    -1909.115188            0.00137        0.0            7026      YES            
90     182    272    -1914.925763            -0.0           0.0            7046      YES            
90     184    274    -1919.602683            -0.000203      0.0            7066      YES            
90     186    276    -1920.985222            -0.00028       0.0            7087      YES            
90     188    278    -1921.488068            -0.000503      0.0            7108      YES            
90     190    280    -1922.032064            -0.001292      0.0            7129      YES            
90     196    286    -1924.857811            0.090343       0.0            7152      YES            
90     198    288    -1925.985328            0.11158        0.0            7173      YES            
90     200    290    -1927.008149            0.134261       0.0            7195      YES            
90     202    292    -1927.967371            0.167767       0.0            7215      YES            
90     204    294    -1928.849182            0.184745       0.0            7238      YES            
90     206    296    -1929.517822            0.193681       0.0            7259      YES            
90     208    298    -1929.904702            0.199186       0.0            7280      YES            
90     210    300    -1930.04911             0.203175       0.0            7301      YES            
90     212    302    -1929.995772            0.206269       0.0            7322      YES            
90     214    304    -1929.772184            0.207638       0.0            7343      YES            
90     216    306    -1929.349615            0.206299       0.0            7364      YES            
90     218    308    -1928.707035            0.201923       0.0            7385      YES            
90     220    310    -1927.872736            0.19497        0.0            7406      YES            
90     222    312    -1926.925783            0.186515       0.0            7427      YES            
90     224    314    -1926.199956            -0.005205      0.0            7443      YES            
90     226    316    -1925.425931            -0.004667      0.0            7464      YES            
92     112    204    -1531.31617             0.210281       0.0            7490      YES            
92     114    206    -1552.233407            0.182267       0.0            7511      YES            
92     116    208    -1573.196724            0.149589       0.0            7532      YES            
92     118    210    -1593.826193            0.119758       0.0            7553      YES            
92     120    212    -1614.255809            0.040654       0.0            7572      YES            
92     122    214    -1634.606931            1e-06          0.0            7592      YES            
92     124    216    -1654.307011            -0.0           0.0            7613      YES            
92     126    218    -1672.243736            0.0            0.0            7634      YES            
92     128    220    -1685.444454            -0.0           0.0            7655      YES            
92     140    232    -1765.373873            0.243567       0.0            7679      YES            
92     142    234    -1777.566587            0.251317       0.0            7700      YES            
92     144    236    -1789.204959            0.257612       0.0            7721      YES            
92     146    238    -1800.274772            0.262041       0.0            7742      YES            
92     148    240    -1810.714713            0.262834       0.0            7763      YES            
92     150    242    -1820.591509            0.259975       0.0            7784      YES            
92     152    244    -1829.894269            0.254147       0.0            7805      YES            
92     154    246    -1838.717478            0.246796       0.0            7826      YES            
92     156    248    -1847.200207            0.238958       0.0            7847      YES            
92     158    250    -1855.449864            0.229647       0.0            7868      YES            
92     160    252    -1863.389713            0.2154         0.0            7889      YES            
92     162    254    -1871.135588            0.19512        0.0            7910      YES            
92     164    256    -1878.776447            0.175852       0.0            7930      YES            
92     166    258    -1886.047516            0.159774       0.0            7951      YES            
92     168    260    -1893.044518            0.142383       0.0            7972      YES            
92     170    262    -1900.203784            -0.0           0.0            7991      YES            
92     172    264    -1907.571226            -0.0           0.0            8012      YES            
92     174    266    -1914.603017            0.022684       0.0            8034      YES            
92     176    268    -1921.425719            -0.026497      0.0            8053      YES            
92     178    270    -1928.058048            0.0            0.0            8075      YES            
92     180    272    -1934.487819            0.000649       0.0            8097      YES            
92     182    274    -1940.719046            -0.000266      0.0            8116      YES            
92     184    276    -1945.837521            0.0            0.0            8138      YES            
92     186    278    -1947.806435            -0.000235      0.0            8158      YES            
92     188    280    -1948.891304            -0.000386      0.0            8179      YES            
