Z      N      A      Binding_Energy_(MeV)    Q20_total (b)  beta3_total    fileID    Convergence    
100    196    296    -2061.431489            42.69872       0.0            4855      YES            
100    256    356    -2127.98817             0.415622       0.0            4869      YES            
100    258    358    -2128.094264            0.26033        0.0            4886      YES            
100    260    360    -2126.226316            0.447577       0.0            4903      YES            
100    262    362    -2123.55999             -1.908308      0.0            4925      YES            
100    264    364    -2121.516577            12.37237       0.0            4937      YES            
102    128    230    -1659.255603            -28.041463     0.0            4949      YES            
102    130    232    -1678.562837            -29.3666       0.0            4966      YES            
102    132    234    -1697.393463            -30.592101     0.0            4983      YES            
102    136    238    -1737.977365            34.33196       0.0            5011      YES            
102    162    264    -1935.725423            31.650589      0.0            5032      YES            
102    164    266    -1946.289212            30.002041      0.0            5049      YES            
102    166    268    -1956.431167            28.272273      0.0            5066      YES            
102    168    270    -1966.354365            26.569155      0.0            5076      YES            
102    182    284    -2032.32871             -5.289849      0.0            5088      YES            
102    184    286    -2040.822448            0.044871       0.0            5107      YES            
102    186    288    -2046.58278             0.083623       0.0            5124      YES            
102    188    290    -2051.973437            -27.659977     0.0            5139      YES            
102    190    292    -2058.236182            -29.17951      0.0            5155      YES            
102    192    294    -2068.112917            53.821487      0.0            5185      YES            
102    256    358    -2160.436788            0.552782       0.0            5192      YES            
102    258    360    -2160.8308              0.301143       0.0            5209      YES            
102    260    362    -2159.328248            0.528607       0.0            5226      YES            
102    262    364    -2157.058869            -2.930427      0.0            5248      YES            
102    264    366    -2155.448035            12.961253      0.0            5259      YES            
104    164    268    -1955.494637            30.501459      0.0            5287      YES            
104    166    270    -1966.143171            29.063088      0.0            5297      YES            
104    168    272    -1976.626534            27.501581      0.0            5320      YES            
104    170    274    -1986.956351            25.896239      0.0            5337      YES            
104    182    286    -2045.929471            -5.628007      0.0            5345      YES            
104    184    288    -2054.849696            0.048501       0.0            5362      YES            
104    186    290    -2061.165112            0.091375       0.0            5379      YES            
104    188    292    -2067.842207            -28.525827     0.0            5392      YES            
104    190    294    -2074.678244            -29.898314     0.0            5409      YES            
104    192    296    -2081.230491            -31.541804     0.0            5426      YES            
104    256    360    -2191.913639            0.459806       0.0            5446      YES            
104    258    362    -2192.589335            0.305099       0.0            5464      YES            
104    260    364    -2191.460926            0.545446       0.0            5481      YES            
104    262    366    -2189.570375            3.265435       0.0            5497      YES            
104    264    368    -2188.613782            78.285122      0.0            5523      YES            
106    156    262    -1909.139978            33.076937      0.0            5542      YES            
106    162    268    -1951.200673            31.777175      0.0            5559      YES            
106    166    272    -1974.572948            29.553679      0.0            5575      YES            
106    168    274    -1985.690605            28.188452      0.0            5592      YES            
106    170    276    -1996.640203            26.834622      0.0            5609      YES            
