 Nrows 
   198 
    Z     N          Q20                 Q30           beta2       beta3
   118   194    -11.7797843586       0.401572826   -0.075299        0.01 
   118   196      14.845896801      0.4067376967    0.093893        0.01 
   118   198     17.5131250899      0.4119355699    0.109596        0.01 
   118   200     20.0128352541      0.4171664453    0.123929        0.01 
   118   202     22.5389399334      0.4224303232    0.138121        0.01 
   118   220     36.6774246778      0.4712903305     0.20517        0.01 
   118   222     36.1660707646       0.476884232     0.20033        0.01 
   118   270     16.0417282002      0.6210385798    0.071303        0.01 
   118   272     20.3250790263      0.6274575406    0.089571        0.01 
   118   274     23.8429475676      0.6339095037    0.104182        0.01 
   120   198    -14.3671128379      0.4171664453   -0.088968        0.01 
   120   202     20.3151006058      0.4277272034    0.123207        0.01 
   120   218     37.5524843541      0.4712903305    0.210065        0.01 
   120   220     37.2052156921       0.476884232    0.206086        0.01 
   120   222      36.462996988       0.482511136     0.20001        0.01 
   120   270     10.5565788756      0.6274575406    0.046522        0.01 
   120   272     15.9420618208      0.6339095037    0.069659        0.01 
   120   274     20.6547764898      0.6403944693    0.089489        0.01 
   120   276     25.4106115361      0.6469124371    0.109169        0.01 
    14     2     -0.3358015239      0.0010560758   -0.303244        0.01 
    84   136      8.0060576794      0.1996643324    0.091613        0.01 
    86   134     10.6719762234      0.1996643324    0.122119        0.01 
    86   136      12.682159785      0.2033110942    0.142949        0.01 
    86   138     14.5992221945      0.2069908584    0.162116        0.01 
    88   136      15.632863984      0.2069908584    0.173594        0.01 
    88   138     17.6480878145      0.2107036249     0.19309        0.01 
    90   130      9.4367189423      0.1996643324    0.107984        0.01 
    90   132     12.8925990537      0.2033110942    0.145321        0.01 
   120   194    -10.5940248736      0.4067376967   -0.067002        0.01 
   120   196     -12.688370666      0.4119355699   -0.079403        0.01 
   120   200     17.2989843857      0.4224303232     0.10601        0.01 
