 Nrows 
   6834 
    Z     N          Q20                 Q30           beta2       beta3
    42   104    -17.6497500434               0.0        -0.4         0.0 
    42   104     -15.443531288               0.0       -0.35         0.0 
    42   104    -13.2373125326               0.0        -0.3         0.0 
    42   104    -11.0310937771               0.0       -0.25         0.0 
    42   104     -8.8248750217               0.0        -0.2         0.0 
    42   104     -6.6186562663               0.0       -0.15         0.0 
    42   104     -4.4124375109               0.0        -0.1         0.0 
    42   104     -2.2062187554               0.0       -0.05         0.0 
    42   104              -0.0               0.0        -0.0         0.0 
    42   104      2.2062187554               0.0        0.05         0.0 
    42   104      4.4124375109               0.0         0.1         0.0 
    42   104      6.6186562663               0.0        0.15         0.0 
    42   104      8.8248750217               0.0         0.2         0.0 
    42   104     11.0310937771               0.0        0.25         0.0 
    42   104     13.2373125326               0.0         0.3         0.0 
    42   104      15.443531288               0.0        0.35         0.0 
    42   104     17.6497500434               0.0         0.4         0.0 
    52    58    -11.0104467674               0.0        -0.4         0.0 
    52    58     -9.6341409215               0.0       -0.35         0.0 
    52    58     -8.2578350755               0.0        -0.3         0.0 
    52    58     -6.8815292296               0.0       -0.25         0.0 
    52    58     -5.5052233837               0.0        -0.2         0.0 
    52    58     -4.1289175378               0.0       -0.15         0.0 
    52    58     -2.7526116918               0.0        -0.1         0.0 
    52    58     -1.3763058459               0.0       -0.05         0.0 
    52    58              -0.0               0.0        -0.0         0.0 
    52    58      1.3763058459               0.0        0.05         0.0 
    52    58      2.7526116918               0.0         0.1         0.0 
    52    58      4.1289175378               0.0        0.15         0.0 
    52    58      5.5052233837               0.0         0.2         0.0 
    52    58      6.8815292296               0.0        0.25         0.0 
    52    58      8.2578350755               0.0         0.3         0.0 
    52    58      9.6341409215               0.0        0.35         0.0 
    52    58     11.0104467674               0.0         0.4         0.0 
    52    72    -13.4437349505               0.0        -0.4         0.0 
    52    72    -11.7632680817               0.0       -0.35         0.0 
    52    72    -10.0828012129               0.0        -0.3         0.0 
    52    72     -8.4023343441               0.0       -0.25         0.0 
    52    72     -6.7218674753               0.0        -0.2         0.0 
    52    72     -5.0414006065               0.0       -0.15         0.0 
    52    72     -3.3609337376               0.0        -0.1         0.0 
    52    72     -1.6804668688               0.0       -0.05         0.0 
    52    72              -0.0               0.0        -0.0         0.0 
    52    72      1.6804668688               0.0        0.05         0.0 
    52    72      3.3609337376               0.0         0.1         0.0 
    52    72      5.0414006065               0.0        0.15         0.0 
    52    72      6.7218674753               0.0         0.2         0.0 
    52    72      8.4023343441               0.0        0.25         0.0 
    52    72     10.0828012129               0.0         0.3         0.0 
    52    72     11.7632680817               0.0        0.35         0.0 
    52    72     13.4437349505               0.0         0.4         0.0 
    54    54     -10.678823096               0.0        -0.4         0.0 
    54    54      -9.343970209               0.0       -0.35         0.0 
    54    54      -8.009117322               0.0        -0.3         0.0 
    54    54      -6.674264435               0.0       -0.25         0.0 
    54    54      -5.339411548               0.0        -0.2         0.0 
    54    54      -4.004558661               0.0       -0.15         0.0 
    54    54      -2.669705774               0.0        -0.1         0.0 
    54    54      -1.334852887               0.0       -0.05         0.0 
    54    54              -0.0               0.0        -0.0         0.0 
    54    54       1.334852887               0.0        0.05         0.0 
    54    54       2.669705774               0.0         0.1         0.0 
    54    54       4.004558661               0.0        0.15         0.0 
    54    54       5.339411548               0.0         0.2         0.0 
    54    54       6.674264435               0.0        0.25         0.0 
    54    54       8.009117322               0.0         0.3         0.0 
    54    54       9.343970209               0.0        0.35         0.0 
    54    54      10.678823096               0.0         0.4         0.0 
    54    56    -11.0104467674               0.0        -0.4         0.0 
    54    56     -9.6341409215               0.0       -0.35         0.0 
    54    56     -8.2578350755               0.0        -0.3         0.0 
    54    56     -6.8815292296               0.0       -0.25         0.0 
    54    56     -5.5052233837               0.0        -0.2         0.0 
    54    56     -4.1289175378               0.0       -0.15         0.0 
    54    56     -2.7526116918               0.0        -0.1         0.0 
    54    56     -1.3763058459               0.0       -0.05         0.0 
    54    56              -0.0               0.0        -0.0         0.0 
    54    56      1.3763058459               0.0        0.05         0.0 
    54    56      2.7526116918               0.0         0.1         0.0 
    54    56      4.1289175378               0.0        0.15         0.0 
    54    56      5.5052233837               0.0         0.2         0.0 
    54    56      6.8815292296               0.0        0.25         0.0 
    54    56      8.2578350755               0.0         0.3         0.0 
    54    56      9.6341409215               0.0        0.35         0.0 
    54    56     11.0104467674               0.0         0.4         0.0 
    54    58    -11.3461147295               0.0        -0.4         0.0 
    54    58     -9.9278503883               0.0       -0.35         0.0 
    54    58     -8.5095860471               0.0        -0.3         0.0 
    54    58     -7.0913217059               0.0       -0.25         0.0 
    54    58     -5.6730573648               0.0        -0.2         0.0 
    54    58     -4.2547930236               0.0       -0.15         0.0 
    54    58     -2.8365286824               0.0        -0.1         0.0 
    54    58     -1.4182643412               0.0       -0.05         0.0 
    54    58              -0.0               0.0        -0.0         0.0 
    54    58      1.4182643412               0.0        0.05         0.0 
    54    58      2.8365286824               0.0         0.1         0.0 
    54    58      4.2547930236               0.0        0.15         0.0 
    54    58      5.6730573648               0.0         0.2         0.0 
    54    58      7.0913217059               0.0        0.25         0.0 
    54    58      8.5095860471               0.0         0.3         0.0 
    54    58      9.9278503883               0.0        0.35         0.0 
    54    58     11.3461147295               0.0         0.4         0.0 
    54    72    -13.8070651725               0.0        -0.4         0.0 
    54    72    -12.0811820259               0.0       -0.35         0.0 
    54    72    -10.3552988794               0.0        -0.3         0.0 
    54    72     -8.6294157328               0.0       -0.25         0.0 
    54    72     -6.9035325862               0.0        -0.2         0.0 
    54    72     -5.1776494397               0.0       -0.15         0.0 
    54    72     -3.4517662931               0.0        -0.1         0.0 
    54    72     -1.7258831466               0.0       -0.05         0.0 
    54    72              -0.0               0.0        -0.0         0.0 
    54    72      1.7258831466               0.0        0.05         0.0 
    54    72      3.4517662931               0.0         0.1         0.0 
    54    72      5.1776494397               0.0        0.15         0.0 
    54    72      6.9035325862               0.0         0.2         0.0 
    54    72      8.6294157328               0.0        0.25         0.0 
    54    72     10.3552988794               0.0         0.3         0.0 
    54    72     12.0811820259               0.0        0.35         0.0 
    54    72     13.8070651725               0.0         0.4         0.0 
    54    74    -14.1742606821               0.0        -0.4         0.0 
    54    74    -12.4024780968               0.0       -0.35         0.0 
    54    74    -10.6306955115               0.0        -0.3         0.0 
    54    74     -8.8589129263               0.0       -0.25         0.0 
    54    74      -7.087130341               0.0        -0.2         0.0 
    54    74     -5.3153477558               0.0       -0.15         0.0 
    54    74     -3.5435651705               0.0        -0.1         0.0 
    54    74     -1.7717825853               0.0       -0.05         0.0 
    54    74              -0.0               0.0        -0.0         0.0 
    54    74      1.7717825853               0.0        0.05         0.0 
    54    74      3.5435651705               0.0         0.1         0.0 
    54    74      5.3153477558               0.0        0.15         0.0 
    54    74       7.087130341               0.0         0.2         0.0 
    54    74      8.8589129263               0.0        0.25         0.0 
    54    74     10.6306955115               0.0         0.3         0.0 
