 Nrows 
   917 
    Z     N          Q20                 Q30           beta2       beta3
   114   198     46.9320350545               0.0         0.3         0.0 
   114   198     54.7540408969               0.0        0.35         0.0 
   114   198     62.5760467394               0.0         0.4         0.0 
   114   198     70.3980525818               0.0        0.45         0.0 
   114   198     78.2200584242               0.0         0.5         0.0 
   114   200    -79.0575271904               0.0        -0.5         0.0 
   114   200    -71.1517744713               0.0       -0.45         0.0 
   114   200    -63.2460217523               0.0        -0.4         0.0 
   114   200    -55.3402690332               0.0       -0.35         0.0 
   114   200    -47.4345163142               0.0        -0.3         0.0 
   114   200    -39.5287635952               0.0       -0.25         0.0 
   114   200    -31.6230108761               0.0        -0.2         0.0 
   114   200    -23.7172581571               0.0       -0.15         0.0 
   114   200    -15.8115054381               0.0        -0.1         0.0 
   114   200      -7.905752719               0.0       -0.05         0.0 
   114   200              -0.0               0.0        -0.0         0.0 
   114   200       7.905752719               0.0        0.05         0.0 
   114   200     15.8115054381               0.0         0.1         0.0 
   114   200     23.7172581571               0.0        0.15         0.0 
   114   200     31.6230108761               0.0         0.2         0.0 
   114   200     39.5287635952               0.0        0.25         0.0 
   114   200     47.4345163142               0.0         0.3         0.0 
   114   200     55.3402690332               0.0        0.35         0.0 
   114   200     63.2460217523               0.0         0.4         0.0 
   114   200     71.1517744713               0.0        0.45         0.0 
   114   200     79.0575271904               0.0         0.5         0.0 
   120   166    -67.6608113326               0.0        -0.5         0.0 
   120   166    -60.8947301994               0.0       -0.45         0.0 
   120   166    -54.1286490661               0.0        -0.4         0.0 
   120   166    -47.3625679328               0.0       -0.35         0.0 
   120   166    -40.5964867996               0.0        -0.3         0.0 
   120   166    -33.8304056663               0.0       -0.25         0.0 
   120   166     -27.064324533               0.0        -0.2         0.0 
   120   166    -20.2982433998               0.0       -0.15         0.0 
   120   166    -13.5321622665               0.0        -0.1         0.0 
   120   166     -6.7660811333               0.0       -0.05         0.0 
   120   166              -0.0               0.0        -0.0         0.0 
   120   166      6.7660811333               0.0        0.05         0.0 
   120   166     13.5321622665               0.0         0.1         0.0 
   120   166     20.2982433998               0.0        0.15         0.0 
   120   166      27.064324533               0.0         0.2         0.0 
   120   166     33.8304056663               0.0        0.25         0.0 
   120   166     40.5964867996               0.0         0.3         0.0 
   120   166     47.3625679328               0.0        0.35         0.0 
   120   166     54.1286490661               0.0         0.4         0.0 
   120   166     60.8947301994               0.0        0.45         0.0 
   120   166     67.6608113326               0.0         0.5         0.0 
   120   168    -68.4512356517               0.0        -0.5         0.0 
   120   168    -61.6061120866               0.0       -0.45         0.0 
   120   168    -54.7609885214               0.0        -0.4         0.0 
   120   168    -47.9158649562               0.0       -0.35         0.0 
   120   168     -41.070741391               0.0        -0.3         0.0 
   120   168    -34.2256178259               0.0       -0.25         0.0 
   120   168    -27.3804942607               0.0        -0.2         0.0 
   120   168    -20.5353706955               0.0       -0.15         0.0 
   120   168    -13.6902471303               0.0        -0.1         0.0 
   120   168     -6.8451235652               0.0       -0.05         0.0 
   120   168              -0.0               0.0        -0.0         0.0 
   120   168      6.8451235652               0.0        0.05         0.0 
   120   168     13.6902471303               0.0         0.1         0.0 
   120   168     20.5353706955               0.0        0.15         0.0 
   120   168     27.3804942607               0.0         0.2         0.0 
   120   168     34.2256178259               0.0        0.25         0.0 
   120   168      41.070741391               0.0         0.3         0.0 
   120   168     47.9158649562               0.0        0.35         0.0 
   120   168     54.7609885214               0.0         0.4         0.0 
   120   168     61.6061120866               0.0        0.45         0.0 
   120   168     68.4512356517               0.0         0.5         0.0 
     4     6     -0.2529650248               0.0        -0.5         0.0 
     4     6     -0.2276685223               0.0       -0.45         0.0 
     4     6      0.2276685223               0.0        0.45         0.0 
     4     6      0.2529650248               0.0         0.5         0.0 
     6     4     -0.2529650248               0.0        -0.5         0.0 
     6     4     -0.2276685223               0.0       -0.45         0.0 
     6     4      0.2276685223               0.0        0.45         0.0 
     6     4      0.2529650248               0.0         0.5         0.0 
    18    12     -1.5785653675               0.0        -0.5         0.0 
    18    12     -1.4207088308               0.0       -0.45         0.0 
    18    12      1.4207088308               0.0        0.45         0.0 
    18    12      1.5785653675               0.0         0.5         0.0 
    24    18     -2.7657269184               0.0        -0.5         0.0 
    24    18     -2.4891542265               0.0       -0.45         0.0 
    24    18      2.4891542265               0.0        0.45         0.0 
    24    18      2.7657269184               0.0         0.5         0.0 
    54    72    -17.2588314656               0.0        -0.5         0.0 
    54    72     -15.532948319               0.0       -0.45         0.0 
    54    72      15.532948319               0.0        0.45         0.0 
    54    72     17.2588314656               0.0         0.5         0.0 
    56    66    -16.3553633598               0.0        -0.5         0.0 
    56    66    -14.7198270238               0.0       -0.45         0.0 
    56    66     14.7198270238               0.0        0.45         0.0 
    56    66     16.3553633598               0.0         0.5         0.0 
    64    90    -24.1135793565               0.0        -0.5         0.0 
    64    90    -21.7022214208               0.0       -0.45         0.0 
    64    90     21.7022214208               0.0        0.45         0.0 
    64    90     24.1135793565               0.0         0.5         0.0 
    66    90    -24.6377745332               0.0        -0.5         0.0 
    66    90    -22.1739970799               0.0       -0.45         0.0 
    66    90     22.1739970799               0.0        0.45         0.0 
    66    90     24.6377745332               0.0         0.5         0.0 
    68   154    -44.3590363873               0.0        -0.5         0.0 
    68   154    -39.9231327485               0.0       -0.45         0.0 
    68   154     39.9231327485               0.0        0.45         0.0 
    68   154     44.3590363873               0.0         0.5         0.0 
    70    88    -25.1664692943               0.0        -0.5         0.0 
    70    88    -22.6498223648               0.0       -0.45         0.0 
    70    88     22.6498223648               0.0        0.45         0.0 
    70    88     25.1664692943               0.0         0.5         0.0 
    70   148    -43.0349499265               0.0        -0.5         0.0 
    70   148    -38.7314549339               0.0       -0.45         0.0 
    70   148     38.7314549339               0.0        0.45         0.0 
    70   148     43.0349499265               0.0         0.5         0.0 
    72    90    -26.2372816211               0.0        -0.5         0.0 
    72    90     -23.613553459               0.0       -0.45         0.0 
    72    90      23.613553459               0.0        0.45         0.0 
    72    90     26.2372816211               0.0         0.5         0.0 
    74    88    -26.2372816211               0.0        -0.5         0.0 
    74    88     -23.613553459               0.0       -0.45         0.0 
    74    88      23.613553459               0.0        0.45         0.0 
    74    88     26.2372816211               0.0         0.5         0.0 
    76    90    -27.3258675761               0.0        -0.5         0.0 
    76    90    -24.5932808185               0.0       -0.45         0.0 
    76    90     24.5932808185               0.0        0.45         0.0 
    76    90     27.3258675761               0.0         0.5         0.0 
    78   140    -43.0349499265               0.0        -0.5         0.0 
    78   140    -38.7314549339               0.0       -0.45         0.0 
    78   140     38.7314549339               0.0        0.45         0.0 
    78   140     43.0349499265               0.0         0.5         0.0 
    78   160    -49.8144578093               0.0        -0.5         0.0 
    78   160    -44.8330120283               0.0       -0.45         0.0 
    78   160     44.8330120283               0.0        0.45         0.0 
    78   160     49.8144578093               0.0         0.5         0.0 
    84   162    -52.6363368802               0.0        -0.5         0.0 
    84   162    -47.3727031922               0.0       -0.45         0.0 
    84   162     47.3727031922               0.0        0.45         0.0 
    84   162     52.6363368802               0.0         0.5         0.0 
    86   158    -51.9250420052               0.0        -0.5         0.0 
    86   158    -46.7325378047               0.0       -0.45         0.0 
    86   158     46.7325378047               0.0        0.45         0.0 
    86   158     51.9250420052               0.0         0.5         0.0 
    86   200    -67.6608113326               0.0        -0.5         0.0 
    86   200    -60.8947301994               0.0       -0.45         0.0 
    86   200     60.8947301994               0.0        0.45         0.0 
    86   200     67.6608113326               0.0         0.5         0.0 
    86   202    -68.4512356517               0.0        -0.5         0.0 
    86   202    -61.6061120866               0.0       -0.45         0.0 
    86   202     61.6061120866               0.0        0.45         0.0 
    86   202     68.4512356517               0.0         0.5         0.0 
    88   112    -37.2772447741               0.0        -0.5         0.0 
    88   112    -33.5495202967               0.0       -0.45         0.0 
    88   112     33.5495202967               0.0        0.45         0.0 
    88   112     37.2772447741               0.0         0.5         0.0 
    88   132     -43.694986953               0.0        -0.5         0.0 
    88   132    -39.3254882577               0.0       -0.45         0.0 
    88   132     39.3254882577               0.0        0.45         0.0 
    88   132      43.694986953               0.0         0.5         0.0 
    88   134    -44.3590363873               0.0        -0.5         0.0 
    88   134    -39.9231327485               0.0       -0.45         0.0 
    88   134     39.9231327485               0.0        0.45         0.0 
    88   134     44.3590363873               0.0         0.5         0.0 
    88   136    -45.0270861434               0.0        -0.5         0.0 
    88   136    -40.5243775291               0.0       -0.45         0.0 
    88   136     40.5243775291               0.0        0.45         0.0 
    88   136     45.0270861434               0.0         0.5         0.0 
    88   138      -45.69912428               0.0        -0.5         0.0 
    88   138     -41.129211852               0.0       -0.45         0.0 
    88   138      41.129211852               0.0        0.45         0.0 
    88   138       45.69912428               0.0         0.5         0.0 
    88   140    -46.3751389967               0.0        -0.5         0.0 
    88   140     -41.737625097               0.0       -0.45         0.0 
    88   140      41.737625097               0.0        0.45         0.0 
    88   140     46.3751389967               0.0         0.5         0.0 
    88   154    -51.2176234159               0.0        -0.5         0.0 
    88   154    -46.0958610743               0.0       -0.45         0.0 
    88   154     46.0958610743               0.0        0.45         0.0 
    88   154     51.2176234159               0.0         0.5         0.0 
    88   162    -54.0705134661               0.0        -0.5         0.0 
    88   162    -48.6634621195               0.0       -0.45         0.0 
    88   162     48.6634621195               0.0        0.45         0.0 
    88   162     54.0705134661               0.0         0.5         0.0 
    88   170    -56.9849260788               0.0        -0.5         0.0 
    88   170    -51.2864334709               0.0       -0.45         0.0 
    88   170     51.2864334709               0.0        0.45         0.0 
    88   170     56.9849260788               0.0         0.5         0.0 
    88   194    -66.0910005208               0.0        -0.5         0.0 
    88   194    -59.4819004687               0.0       -0.45         0.0 
    88   194     59.4819004687               0.0        0.45         0.0 
    88   194     66.0910005208               0.0         0.5         0.0 
    88   196     -66.874063419               0.0        -0.5         0.0 
    88   196    -60.1866570771               0.0       -0.45         0.0 
    88   196     60.1866570771               0.0        0.45         0.0 
    88   196      66.874063419               0.0         0.5         0.0 
    88   198    -67.6608113326               0.0        -0.5         0.0 
    88   198    -60.8947301994               0.0       -0.45         0.0 
    88   198     60.8947301994               0.0        0.45         0.0 
    88   198     67.6608113326               0.0         0.5         0.0 
    88   200    -68.4512356517               0.0        -0.5         0.0 
    88   200    -61.6061120866               0.0       -0.45         0.0 
    88   200     61.6061120866               0.0        0.45         0.0 
    88   200     68.4512356517               0.0         0.5         0.0 
    88   202    -69.2453278462               0.0        -0.5         0.0 
    88   202    -62.3207950616               0.0       -0.45         0.0 
    88   202     62.3207950616               0.0        0.45         0.0 
    88   202     69.2453278462               0.0         0.5         0.0 
    90   132    -44.3590363873               0.0        -0.5         0.0 
    90   132    -39.9231327485               0.0       -0.45         0.0 
    90   132     39.9231327485               0.0        0.45         0.0 
    90   132     44.3590363873               0.0         0.5         0.0 
    90   134    -45.0270861434               0.0        -0.5         0.0 
    90   134    -40.5243775291               0.0       -0.45         0.0 
    90   134     40.5243775291               0.0        0.45         0.0 
