 Nrows 
   325 
    Z     N          Q20                 Q30           beta2       beta3
   118   272      -78.04951973      1.8823726218   -0.343958        0.03 
   118   284     49.2374532058      1.9999930649    0.206298        0.03 
   118   286     50.9235504487       2.019942997    0.211605        0.03 
   118   288     52.3159460092      2.0399919362    0.215609        0.03 
   118   290       53.44901952      2.0601398824    0.218482        0.03 
   118   292     54.4139706795      2.0803868358    0.220621        0.03 
   118   294     55.0992632633      2.1007327963    0.221595        0.03 
   118   296     55.6402712599      2.1211777639    0.221972        0.03 
   120   166     66.6228944868      1.0122981655     0.49233        0.03 
   120   168     67.3547837591      1.0265056854    0.491991        0.03 
   120   192     -6.1670258463       1.204718478   -0.039421        0.03 
   120   194    -20.9260531021      1.2202130902   -0.132347        0.03 
   120   196    -24.0473890963      1.2358067096   -0.150487        0.03 
   120   198    -60.9504188793       1.251499336   -0.377434        0.03 
   120   200    -62.2298367557      1.2672909696   -0.381351        0.03 
   120   204    -44.8485714206       1.299171258   -0.269205        0.03 
   120   266      0.5513801356      1.8439578643    0.002472        0.03 
   120   268      1.3422289447      1.8631157395    0.005966        0.03 
   120   270      5.3686019435      1.8823726218    0.023659        0.03 
   120   272     -60.871812732      1.9017285112    -0.26598        0.03 
   120   284     47.4511565571       2.019942997    0.197176        0.03 
   120   286     49.2666554254      2.0399919362    0.203042        0.03 
   120   288     50.9297364531      2.0601398824    0.208184        0.03 
   120   290      52.380423609      2.0803868358    0.212376        0.03 
   120   292      53.557145297      2.1007327963    0.215393        0.03 
   120   294     54.5641729929      2.1211777639    0.217679        0.03 
   120   296     55.1992778998      2.1417217386    0.218451        0.03 
    14     2     -0.3784870885      0.0031682274   -0.341791        0.03 
   102   130    -27.6812026702      0.6661198159   -0.289922        0.03 
   104   134    -30.0349299337      0.7010198211   -0.301468        0.03 
   104   136    -30.9520045859      0.7128511704    -0.30637        0.03 
   104   192     18.5987843623      1.0843258358     0.12979        0.03 
   106   190     11.8797782664      1.0843258358    0.082902        0.03 
   106   192     18.5562571086      1.0990283912    0.128048        0.03 
   108   190     10.8924974174      1.0990283912    0.075164        0.03 
   108   192     17.7424549242      1.1138299537    0.121075        0.03 
   108   270     26.0488347889      1.7683164345    0.120933        0.03 
   108   272     30.6123778388      1.7870782813    0.140875        0.03 
   110   190      9.2216803298      1.1138299537    0.062929        0.03 
   110   268     19.6984445129      1.7683164345    0.091451        0.03 
   110   270     24.7806519537      1.7870782813    0.114038        0.03 
   110   272     29.4120056012      1.8059391352    0.134172        0.03 
   110   274     33.8285084821      1.8248989962    0.152982        0.03 
   110   276     40.0419748938      1.8439578643     0.17952        0.03 
   112   190      6.4505580241      1.1287305233    0.043534        0.03 
   112   268     17.5760138899      1.7870782813    0.080883        0.03 
   112   270     22.8966102097      1.8059391352     0.10445        0.03 
   112   272     27.5785642812      1.8248989962    0.124718        0.03 
   112   274     32.3384895612      1.8439578643    0.144983        0.03 
   112   276     40.2535945374      1.8631157395    0.178921        0.03 
