Z      N      A       Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)     Octupole_Moment_Q3_total_(fm^3)      Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Charge_Radius_(fm)     File_ID        Converged            
68     136    204        -1503.650222            -0.150547             -0.12112               -0.13002              -3.670562                  -6.933974                     -10.604536                         0.0                             0.0                                0.0                         0.614906                0.577994              5.384276             5.781772                5.65238               5.436932          1095              YES
68     138    206         -1506.88099             0.229639             0.199902               0.208831               5.779022                   11.78831                      17.567333                         0.0                             0.0                                0.0                         0.613895                0.536155              5.442955             5.832552               5.706889               5.494738          1117              YES
70     90     160        -1295.390485             0.232214             0.217426               0.223817               5.345635                   6.583364                      11.928999                         0.0                             0.0                                0.0                         0.600677                0.683617              5.122681             5.178544               5.154178               5.185999          1135              YES
70     92     162        -1313.080852             0.264691             0.251919               0.257353               6.189399                   7.911744                      14.101143                         0.0                             0.0                                0.0                         0.602589                0.663156              5.150916             5.220885               5.190767               5.213573          1152              YES
70     94     164        -1330.261733             0.292678             0.278685                0.28455               6.938241                   9.098196                      16.036437                         0.0                             0.0                                0.0                         0.595434                0.658382              5.178867             5.260955               5.226075               5.240873          1169              YES
70     96     166        -1346.827951             0.318474              0.29983               0.307533               7.623457                  10.164732                      17.788188                         0.0                             0.0                                0.0                         0.599086                0.636824              5.207094             5.299513               5.260739               5.268453          1190              YES
70     130    200        -1522.244761             0.059469             0.048875               0.052305               1.437323                   2.498183                       3.935507                         0.0                             0.0                                0.0                         0.510041                0.779435               5.35207             5.675663               5.564547               5.406574          1200              YES
70     132    202        -1526.028271               0.0946             0.079112                0.08406               2.328441                   4.251882                       6.580322                         0.0                             0.0                                0.0                          0.58411                0.720942              5.370311             5.708066               5.593332               5.424325          1217              YES
70     134    204        -1529.574188             0.144259             0.122483               0.129358               3.634534                   6.818536                       10.45307                         0.0                             0.0                                0.0                         0.631099                0.634969              5.398774             5.744463               5.628238               5.452203          1235              YES
70     136    206        -1533.613233             0.190648             0.165581               0.173405               4.898807                   9.454611                      14.353418                         0.0                             0.0                                0.0                         0.627848                0.564618              5.432214             5.785639               5.668015               5.485015          1252              YES
