 Nrows 
   414 
    Z     N          Q20                 Q30           beta2       beta3
    96   190     -6.8273818283      0.3374327218   -0.050453        0.01 
    96   192     10.9619177797      0.3421685618    0.080071        0.01 
    96   194     13.8263531017      0.3469374041    0.099836        0.01 
    96   196      16.601890867      0.3517392488    0.118512        0.01 
    96   198     24.1479084909      0.3565740959    0.170429        0.01 
    98   126              -0.0      0.2069908584        -0.0        0.01 
    98   128               0.0      0.2107036249         0.0        0.01 
    98   130     -6.7146563753      0.2144493938   -0.072395        0.01 
    98   132     26.9364203301       0.218228165    0.286222        0.01 
    98   134     26.1018038851      0.2220399386     0.27338        0.01 
    98   186              -0.0      0.3327298843        -0.0        0.01 
    98   188              -0.0      0.3374327218        -0.0        0.01 
    98   190     -8.7104197367      0.3421685618   -0.063625        0.01 
    98   192     13.6643190346      0.3469374041    0.098666        0.01 
    98   194     16.8085179515      0.3517392488    0.119987        0.01 
    98   196     20.7276785825      0.3565740959     0.14629        0.01 
    98   198     24.6425653105      0.3614419453    0.171966        0.01 
    98   232    -27.5974096244       0.449244748   -0.160665        0.01 
    98   234    -27.4547615791      0.4547066401   -0.158233        0.01 
    98   236    -27.1338745892      0.4602015345   -0.154826        0.01 
    98   238     -26.544783188      0.4657294313   -0.149965        0.01 
    98   262      4.7322779276      0.5346383778    0.023831        0.01 
   100   126              -0.0      0.2107036249        -0.0        0.01 
   100   128               0.0      0.2144493938         0.0        0.01 
   100   130    -26.6844872249       0.218228165   -0.283545        0.01 
   100   132     29.5714781597      0.2220399386     0.30972        0.01 
   100   134     27.8369597049      0.2258847146    0.287412        0.01 
   100   184              -0.0      0.3327298843        -0.0        0.01 
   100   186              -0.0      0.3374327218        -0.0        0.01 
   100   188     -5.9288353247      0.3421685618   -0.043307        0.01 
   100   194     19.4101129038      0.3565740959    0.136991        0.01 
   100   196     22.9974921578      0.3614419453    0.160486        0.01 
   100   198     25.6220916714      0.3663427971    0.176806        0.01 
   100   234    -28.9423205343      0.4602015345   -0.165145        0.01 
   100   236    -28.6233707849      0.4657294313   -0.161708        0.01 
   100   238    -28.0578634082      0.4712903305   -0.156953        0.01 
   100   240    -27.1775393549       0.476884232   -0.150541        0.01 
   100   242    -25.9452244505       0.482511136   -0.142317        0.01 
   100   250    -16.9744906804      0.5053487753    -0.08959        0.01 
   100   260     -0.0109217106      0.5346383778    -5.5e-05        0.01 
   100   262     -0.3363024638      0.5405953054   -0.001678        0.01 
   100   264     12.3286088788      0.5465852354    0.060952        0.01 
   102   128     -0.2845893575       0.218228165   -0.003024        0.01 
   102   130    -27.0287053121      0.2220399386   -0.283088        0.01 
   102   132    -28.2010333397      0.2258847146   -0.291171        0.01 
   102   134     31.4030792154       0.229762493    0.319665        0.01 
   102   182              -0.0      0.3327298843        -0.0        0.01 
   102   184              -0.0      0.3374327218        -0.0        0.01 
   102   186              -0.0      0.3421685618        -0.0        0.01 
   102   188      -6.756266638      0.3469374041   -0.048785        0.01 
   102   190    -10.4930136484      0.3517392488   -0.074904        0.01 
   102   192     17.6562869041      0.3565740959    0.124613        0.01 
   102   194     22.0296503397      0.3614419453    0.153732        0.01 
   102   196     25.1893712562      0.3663427971     0.17382        0.01 
   102   214     39.1181750144      0.4119355699    0.244799        0.01 
   102   226     39.3523153354      0.4438158583    0.231432        0.01 
   102   228     39.0134083861       0.449244748    0.227126        0.01 
   102   230      38.473762316      0.4547066401     0.22174        0.01 
   102   232     37.6771547572      0.4602015345    0.214986        0.01 
   102   234     36.0362269522      0.4657294313    0.203587        0.01 
   102   240    -28.2320692793       0.482511136   -0.154861        0.01 
   102   242    -26.9185555951      0.4881710422   -0.146228        0.01 
   102   260      0.1531198345      0.5405953054    0.000764        0.01 
   102   262      0.3050193954      0.5465852354    0.001508        0.01 
   102   264     13.0695977185      0.5526081677    0.064028        0.01 
   104   182              -0.0      0.3374327218        -0.0        0.01 
   104   184              -0.0      0.3421685618        -0.0        0.01 
   104   186              -0.0      0.3469374041        -0.0        0.01 
   104   188     -6.9114308231      0.3517392488   -0.049337        0.01 
   104   190    -11.2743325756      0.3565740959   -0.079571        0.01 
   104   192     19.4958364473      0.3614419453     0.13605        0.01 
   104   194     48.8795821991      0.3663427971    0.337295        0.01 
   104   196     47.6969063887      0.3712766512    0.325485        0.01 
   104   212     38.0708646944      0.4119355699    0.238245        0.01 
   104   214     39.1662404376      0.4171664453    0.242536        0.01 
   104   216     40.0360279607      0.4224303232    0.245345        0.01 
   104   236     32.0033529505       0.476884232    0.177272        0.01 
   104   238    -29.9466559833       0.482511136   -0.164266        0.01 
   104   240     -28.943135528      0.4881710422   -0.157226        0.01 
   104   260      0.2483844944      0.5465852354    0.001228        0.01 
   104   262      0.8803831911      0.5526081677    0.004313        0.01 
   104   264     13.1262257265      0.5586641024    0.063724        0.01 
   106   184              -0.0      0.3469374041        -0.0        0.01 
   106   186              -0.0      0.3517392488        -0.0        0.01 
   106   188    -17.3899116513      0.3565740959   -0.122733        0.01 
   106   190    -17.9179705515      0.3614419453   -0.125039        0.01 
   106   192     21.0221548263      0.3663427971    0.145064        0.01 
   106   212     37.6369652086      0.4171664453    0.233066        0.01 
   106   214     38.4526674712      0.4224303232    0.235642        0.01 
   106   216     39.2545579092      0.4277272034    0.238071        0.01 
   106   234     36.0008835497       0.476884232    0.199415        0.01 
   106   236     32.2714204331       0.482511136    0.177018        0.01 
   106   260      0.2655642318      0.5526081677    0.001301        0.01 
   106   262      1.0602078309      0.5586641024    0.005147        0.01 
   106   264     12.3399225429      0.5647530395    0.059368        0.01 
   108   186               0.0      0.3565740959         0.0        0.01 
   108   212     37.8381219076      0.4224303232    0.231876        0.01 
   108   214     38.2050589736      0.4277272034    0.231706        0.01 
   108   216     38.6623490155       0.433057086    0.232072        0.01 
   108   242     25.4488521567      0.5053487753    0.134317        0.01 
   108   244     73.1263388836      0.5111406911    0.382307        0.01 
   108   246     74.0213349254      0.5169656092    0.383349        0.01 
   108   248     74.9165080851      0.5228235297    0.384359        0.01 
   108   262      0.8370311966      0.5647530395    0.004027        0.01 
   108   264     -9.3298709431       0.570874979   -0.044485        0.01 
   108   266     16.6814835625      0.5770299208     0.07883        0.01 
   108   268     21.1726444446       0.583217865    0.099168        0.01 
   108   270     24.9802408618      0.5894388115    0.115972        0.01 
   108   272      75.453888691      0.5956927604    0.347231        0.01 
   110   198    -47.1796814885      0.3913420916   -0.308139        0.01 
   110   200    -46.6000888648      0.3964409576   -0.301088        0.01 
   110   214     38.9613894706       0.433057086    0.233867        0.01 
   110   244     75.0449116047      0.5169656092     0.38865        0.01 
   110   246     75.5090431489      0.5228235297    0.387399        0.01 
   110   248     76.1642596831      0.5287144526    0.387129        0.01 
   110   250     76.9210122359      0.5346383778    0.387362        0.01 
   110   252     77.6610172247      0.5405953054    0.387494        0.01 
   110   262      0.5398468654       0.570874979    0.002574        0.01 
   110   264     -8.4385071676      0.5770299208   -0.039877        0.01 
   110   266    -12.2531384854       0.583217865   -0.057391        0.01 
   110   268     19.6588111159      0.5894388115    0.091267        0.01 
   110   270     23.4390312206      0.5956927604    0.107864        0.01 
   110   276     75.5067362917      0.6146526214    0.338519        0.01 
   112   158     28.7506139151      0.3007340875    0.233857        0.01 
   112   194     18.1340928446       0.386276228     0.11973        0.01 
   112   200    -38.3746042228       0.401572826   -0.245299        0.01 
   112   214     40.6683247838       0.438419971    0.241622        0.01 
   112   248     78.7173357696      0.5346383778    0.396408        0.01 
   112   250     79.0641480644      0.5405953054    0.394495        0.01 
   112   264     -7.0353438583       0.583217865   -0.032952        0.01 
   112   266    -11.4605137041      0.5894388115   -0.053206        0.01 
   112   268     17.5779696052      0.5956927604    0.080892        0.01 
   112   270     21.2878191869      0.6019797117    0.097111        0.01 
   114   240     28.5226660558      0.5169656092    0.147716        0.01 
   114   242     26.2066174112      0.5228235297    0.134453        0.01 
   114   244     24.4047735829      0.5287144526    0.124045        0.01 
   114   264      -6.749093634      0.5894388115   -0.031333        0.01 
   114   266    -10.7981563767      0.5956927604   -0.049692        0.01 
   114   268    -12.9933056674      0.6019797117   -0.059273        0.01 
   114   270     18.7891932758      0.6082996654     0.08497        0.01 
   114   278     64.3012589828      0.6339095037    0.280965        0.01 
   116   162     26.9901020507      0.3188193857    0.209109        0.01 
   116   164     26.1399354534      0.3234232162    0.200117        0.01 
   116   168     23.8784543288      0.3327298843    0.178533        0.01 
   116   170     21.6916501484      0.3374327218    0.160297        0.01 
   116   190     -8.7024864834       0.386276228   -0.057458        0.01 
   116   194    -16.8421692999      0.3964409576   -0.108819        0.01 
   116   196     15.1346426644       0.401572826    0.096744        0.01 
   116   198       16.89301241      0.4067376967     0.10684        0.01 
   116   214     42.5190601025       0.449244748    0.247535        0.01 
   116   236     32.6099627025      0.5111406911    0.170486        0.01 
   116   240     28.2705495791      0.5228235297    0.145042        0.01 
   116   242     25.5645635001      0.5287144526     0.12994        0.01 
   116   264     -6.2689369176      0.5956927604   -0.028849        0.01 
   116   266    -10.5401130886      0.6019797117   -0.048082        0.01 
   116   268    -12.6442845793      0.6082996654   -0.057181        0.01 
   116   270     16.5960513702      0.6146526214    0.074405        0.01 
   116   272     78.7417732973      0.6210385798    0.349995        0.01 
   116   280     65.8189049518      0.6469124371    0.282771        0.01 
   116   282     64.8711487953      0.6534634074    0.276369        0.01 
   116   292     55.2571396547      0.6867132941    0.225873        0.01 
   116   298     56.7925712211      0.7070592546    0.226569        0.01 
   116   300     57.2268218611      0.7139072462    0.226475        0.01 
   118   162     28.2309526421      0.3234232162    0.216125        0.01 
   118   164     26.9224334261       0.328060049    0.203677        0.01 
   118   166     25.3619885516      0.3327298843    0.189625        0.01 
   118   188     -0.0209012345       0.386276228   -0.000138        0.01 
   118   190      -9.038948321      0.3913420916   -0.059035        0.01 
   118   192    -16.5999506161      0.3964409576   -0.107254        0.01 
   118   194     -17.379401901       0.401572826   -0.111093        0.01 
   118   196     13.4138487534      0.4067376967    0.084836        0.01 
   118   200     16.1148790262      0.4171664453    0.099791        0.01 
   118   204     48.6270038631      0.4277272034    0.294913        0.01 
   118   210     44.1343038425      0.4438158583    0.259555        0.01 
   118   212     43.1783129463       0.449244748    0.251373        0.01 
   118   238     31.4160531512      0.5228235297     0.16118        0.01 
   118   264     -6.0918793464      0.6019797117    -0.02779        0.01 
   118   266    -10.5227885185      0.6082996654   -0.047587        0.01 
   118   268    -12.7281375632      0.6146526214   -0.057064        0.01 
   118   270    -14.1631476289      0.6210385798   -0.062953        0.01 
   118   272     76.4297944385      0.6274575406     0.33682        0.01 
   118   274     74.4083417171      0.6339095037    0.325128        0.01 
   118   280     67.8303467258      0.6534634074    0.288976        0.01 
   118   282      67.132832172        0.66004738    0.283625        0.01 
   118   284     65.6549497093       0.666664355    0.275085        0.01 
   118   288     55.1390936136      0.6799973121    0.227244        0.01 
   118   290     55.0156818584      0.6867132941    0.224886        0.01 
   118   292     55.2979285571      0.6934622786    0.224205        0.01 
   118   296     56.0147624807      0.7070592546    0.223466        0.01 
   118   298     56.3851283248      0.7139072462    0.223144        0.01 
   118   300     56.7125918612      0.7207882401    0.222653        0.01 
   120   166     -53.432960604      0.3374327218   -0.394859        0.01 
   120   188    -27.7289854793      0.3913420916   -0.181103        0.01 
   120   190    -28.8014266154      0.3964409576   -0.186089        0.01 
   120   192    -29.7039107465       0.401572826   -0.189874        0.01 
   120   194    -30.5484609666      0.4067376967   -0.193204        0.01 
   120   196    -31.3453235361      0.4119355699   -0.196157        0.01 
   120   200    -33.0053068753      0.4224303232    -0.20226        0.01 
   120   208       47.04417012      0.4438158583    0.276668        0.01 
   120   210     45.2970945584       0.449244748    0.263708        0.01 
   120   262     -0.1598049674      0.6019797117   -0.000729        0.01 
   120   264     -1.1655624074      0.6082996654   -0.005271        0.01 
   120   266    -10.7429906349      0.6146526214   -0.048164        0.01 
   120   268    -14.2169177794      0.6210385798   -0.063192        0.01 
   120   270     77.6660319544      0.6274575406    0.342268        0.01 
   120   272     74.9525674885      0.6339095037    0.327506        0.01 
   120   274     73.4311013721      0.6403944693    0.318148        0.01 
   120   282       68.01875225       0.666664355    0.284989        0.01 
   120   284     67.1886198194      0.6733143323    0.279192        0.01 
   120   286     65.8592899441      0.6799973121    0.271425        0.01 
   120   288     58.0362283749      0.6867132941    0.237233        0.01 
   120   290     55.2855965555      0.6934622786    0.224155        0.01 
   120   298     55.6853347257      0.7207882401     0.21862        0.01 
    14     2     -0.3492050592      0.0010560758   -0.315348        0.01 
    56    86      5.2549228428      0.0831824711    0.124737        0.01 
    56    88      7.1620194935      0.0855421404    0.166089        0.01 
    58    86       5.174416675      0.0855421404    0.119996        0.01 
    58    88      7.4233524951      0.0879348122    0.168237        0.01 
    60    86      4.4414713497      0.0879348122    0.100658        0.01 
    64   130      1.6821027519       0.155259645    0.023737        0.01 
    70    90     11.5040346987      0.1056075808    0.223817        0.01 
    70    92     13.5044862741      0.1082642715    0.257353        0.01 
    72    92     12.7289270226      0.1109539646    0.237663        0.01 
    74    92     11.7230157971        0.11367666    0.214504        0.01 
    74    94     14.6538199456      0.1164323578    0.262832        0.01 
    78   134      5.0646343956       0.185407309    0.061645        0.01 
    78   136     -6.9003042819      0.1889220613   -0.082684        0.01 
    80   132               0.0       0.185407309         0.0        0.01 
    82   132              -0.0      0.1889220613        -0.0        0.01 
    84   132      0.1984181856       0.192469816    0.002341        0.01 
    86   132      6.3178749288       0.196050573    0.073404        0.01 
    86   134      9.6260056257      0.1996643324     0.11015        0.01 
    88   132      7.7903792238      0.1996643324    0.089145        0.01 
    88   134     11.9014407446      0.2033110942    0.134149        0.01 
    90   132      7.4551570914      0.2033110942    0.084032        0.01 
    90   134      14.586974827      0.2069908584     0.16198        0.01 
    92   134     17.5454475813      0.2107036249    0.191967        0.01 
    94   134     20.8388542087      0.2144493938    0.224677        0.01 
   100   190     -9.7232904455      0.3469374041   -0.070209        0.01 
   100   192     15.7945743331      0.3517392488    0.112749        0.01 
   104   134    -29.6858302134      0.2336732737   -0.297964        0.01 
   106   194     31.7571991868      0.3712766512    0.216712        0.01 
   106   238     29.0370194856      0.4881710422    0.157736        0.01 
   106   240    -29.2758082507      0.4938639509   -0.157504        0.01 
   106   242    -27.6802149025      0.4995898619   -0.147496        0.01 
   108   188    -18.1210253126      0.3614419453   -0.126456        0.01 
   108   190    -18.4420629735      0.3663427971    -0.12726        0.01 
   108   192     20.3195254367      0.3712766512    0.138661        0.01 
   108   194    -29.9784846325      0.3762435078   -0.202321        0.01 
   108   196      -44.68306106      0.3812433667   -0.298261        0.01 
   108   198    -44.7345488054       0.386276228   -0.295359        0.01 
   110   188              -0.0      0.3663427971        -0.0        0.01 
   110   190    -18.1246339244      0.3712766512   -0.123683        0.01 
   110   192     16.9705359401      0.3762435078    0.114532        0.01 
   110   194     22.2968116639      0.3812433667    0.148832        0.01 
   110   196    -51.4096155376       0.386276228   -0.339431        0.01 
   112   188               0.0      0.3712766512         0.0        0.01 
   112   190     -9.6510921657      0.3762435078   -0.065134        0.01 
   112   192    -18.2583310144      0.3812433667   -0.121875        0.01 
   112   196     21.1387523357      0.3913420916    0.138061        0.01 
   112   198    -36.1764825276      0.3964409576    -0.23374        0.01 
   114   190      -8.760852836      0.3812433667   -0.058479        0.01 
   114   192    -17.2224658101       0.386276228   -0.113711        0.01 
   114   194      15.052562859      0.3913420916    0.098311        0.01 
   114   196     17.6742253026      0.3964409576    0.114195        0.01 
   114   198     19.8832259712       0.401572826    0.127098        0.01 
   114   272     21.7175073948      0.6146526214    0.097366        0.01 
   116   192    -16.0160946924      0.3913420916   -0.104604        0.01 
   118   198     15.0055886934      0.4119355699    0.093904        0.01 
   120   198    -32.2686762499      0.4171664453   -0.199823        0.01 
