Z      N      A      Binding_Energy_(MeV)    Q20_total (b)  beta3_total    fileID    Convergence    
116    240    356    -2310.877494            30.782908      0.0            2662      YES            
118    218    336    -2276.273525            36.065219      0.0            2679      YES            
118    236    354    -2324.782147            29.901471      0.0            2699      YES            
118    238    356    -2328.67346             28.521578      0.0            2716      YES            
118    240    358    -2332.279522            27.013409      0.0            2734      YES            
120    232    352    -2332.881534            29.889908      0.0            2747      YES            
120    280    400    -2382.994975            15.655092      0.0            2766      YES            
120    284    404    -2381.636779            23.970238      0.0            2784      YES            
120    286    406    -2381.062692            47.486351      0.0            2801      YES            
120    294    414    -2377.636132            55.431905      0.0            2818      YES            
120    298    418    -2374.906853            56.698361      0.0            2835      YES            
