 Nrows 
   233 
    Z     N          Q20                 Q30           beta2       beta3
    92   132         13.856324      0.6209725751    0.153867        0.03 
   102   130        -29.586039      0.6661198159   -0.309873        0.03 
   102   132        -30.862406      0.6776541439   -0.318649        0.03 
   106   192         20.286784      1.0990283912     0.13999        0.03 
   106   194          25.58364      1.1138299537    0.174583        0.03 
   106   196         29.507581      1.1287305233    0.199143        0.03 
   108   188         -0.617335      1.0843258358   -0.004308        0.03 
   108   190         13.692975      1.0990283912    0.094489        0.03 
   108   192          19.54623      1.1138299537    0.133384        0.03 
   108   194         25.315867      1.1287305233    0.170854        0.03 
   110   188         -0.353697      1.0990283912   -0.002441        0.03 
   110   190         12.385358      1.1138299537    0.084518        0.03 
   110   192         18.051896      1.1287305233     0.12183        0.03 
   110   194         23.283795         1.1437301     0.15542        0.03 
   110   270         28.806104      1.7870782813    0.132563        0.03 
   110   272          33.64061      1.8059391352    0.153462        0.03 
   112   190          10.62999      1.1287305233     0.07174        0.03 
   112   194         20.621223      1.1588286839    0.136151        0.03 
   112   196         25.741204      1.1740262748     0.16812        0.03 
   112   198        -41.539475      1.1893228728   -0.268391        0.03 
   112   270         26.735983      1.8059391352    0.121964        0.03 
   112   272         31.836926      1.8248989962    0.143976        0.03 
   114   190         -8.326578         1.1437301    -0.05558        0.03 
   114   192         13.876173      1.1588286839    0.091617        0.03 
   114   194         18.040737      1.1740262748    0.117827        0.03 
   114   196         22.117611      1.1893228728    0.142904        0.03 
   114   198        -40.964175       1.204718478   -0.261852        0.03 
   114   200        -43.074686      1.2202130902   -0.272426        0.03 
   114   270         23.865421      1.8248989962    0.107926        0.03 
   114   272         29.743047      1.8439578643    0.133347        0.03 
   116   192        -12.139493      1.1740262748   -0.079285        0.03 
   116   194        -35.998288      1.1893228728   -0.232589        0.03 
   116   196        -38.111478       1.204718478   -0.243617        0.03 
   116   198        -40.337929      1.2202130902   -0.255118        0.03 
   118   192        -11.144378      1.1893228728   -0.072005        0.03 
   118   194        -34.843785       1.204718478   -0.222729        0.03 
   118   196        -36.886645      1.2202130902    -0.23329        0.03 
   118   202        -46.881471      1.2672909696   -0.287295        0.03 
   120   192         -32.21917       1.204718478   -0.205952        0.03 
   120   194        -33.860043      1.2202130902   -0.214148        0.03 
