Z      N      A      Energy_new-old(MeV)      beta2_new    beta2_old    beta3_new    fileID    
74     82     156    0.13455                  7e-06        0.000000     -0.0         4703      
74     84     158    0.125015                 0.053419     0.053308     0.000151     4749      
74     86     160    0.12617                  0.123977     0.123840     -1.2e-05     4824      
74     88     162    0.115169                 0.163059     0.162332     2.5e-05      4887      
74     90     164    0.104256                 0.187545     0.187074     -3.2e-05     4962      
74     92     166    0.093293                 0.229731     0.214084     0.067903     5066      
74     94     168    0.073933                 0.273802     0.261333     0.074176     5157      
74     96     170    0.078213                 0.305577     0.296906     0.07493      5232      
74     98     172    0.072952                 0.314583     0.308932     0.063783     5307      
74     100    174    0.06284                  0.316082     0.315707     6.6e-05      5338      
74     102    176    0.054934                 0.315487     0.314948     0.000228     5413      
74     104    178    0.050197                 0.298511     0.297302     0.000115     5488      
74     106    180    0.065035                 0.269082     0.267704     0.000553     5578      
74     108    182    0.070079                 0.250188     0.249746     0.000142     5652      
74     110    184    0.06886                  0.236692     0.236419     0.000155     5727      
74     112    186    0.071542                 0.221903     0.221730     0.000185     5802      
74     114    188    0.07586                  0.203244     0.203059     0.00015      5862      
74     116    190    0.072308                 0.181829     0.181644     0.000194     5967      
74     118    192    0.1119                   -0.16007     -0.160009    -0.0         6007      
74     120    194    0.109697                 -0.138721    -0.138735    -1e-06       6081      
74     122    196    0.101871                 -0.107403    -0.107467    -5e-06       6156      
74     124    198    0.06474                  -0.046904    -0.042397    3.4e-05      6246      
74     126    200    0.111973                 -0.0         0.000000     0.0          6308      
74     128    202    0.106826                 6e-06        0.000001     -0.0         6443      
74     130    204    0.071304                 0.048397     0.047125     0.026392     6474      
74     132    206    -0.225577                0.066252     0.081059     0.082111     6578      
74     134    208    -0.357478                0.033668     0.110820     0.130466     6653      
74     136    210    -0.380499                0.006333     0.141042     0.14821      6699      
74     138    212    0.063758                 0.172227     0.170789     -9e-06       6760      
74     140    214    0.03608                  0.206218     0.204157     0.001365     6851      
74     142    216    0.020213                 0.241668     0.240585     0.000205     6926      
74     144    218    0.007418                 0.26023      0.259580     0.000169     7016      
74     146    220    -0.000971                0.270485     0.269959     3.3e-05      7076      
74     148    222    -0.004832                0.274875     0.274381     4.7e-05      7136      
74     150    224    -0.008307                0.274475     0.273945     4.9e-05      7241      
74     152    226    -0.009112                0.271071     0.270425     2.3e-05      7286      
74     154    228    -0.017589                0.266168     0.265359     2.9e-05      7361      
74     156    230    -0.019843                0.260071     0.258965     4.9e-05      7436      
74     158    232    -0.018473                0.251761     0.250110     -9e-06       7511      
74     160    234    -0.010896                0.239412     0.237347     3e-05        7616      
74     162    236    0.006221                 0.223677     0.221793     -5e-06       7661      
74     164    238    0.023327                 0.207548     0.205790     1e-05        7736      
74     166    240    0.038221                 0.192616     0.191196     7e-06        7810      
74     168    242    0.058029                 0.179472     0.177812     3e-06        7900      
74     170    244    0.076025                 0.164555     0.164413     1.1e-05      7974      
74     172    246    0.068741                 -0.151019    -0.149687    1e-06        8031      
74     174    248    0.069501                 -0.135088    -0.134930    1e-06        8107      
74     176    250    0.072416                 -0.118093    -0.117882    -6.8e-05     8242      
74     178    252    0.077013                 -0.098066    -0.097807    0.0          8257      
74     180    254    0.076827                 -0.070625    -0.070337    1.8e-05      8362      
74     182    256    0.080421                 -0.0         0.000000     -0.0         8408      
74     184    258    0.079729                 -0.0         0.000000     1e-06        8528      
74     186    260    0.074073                 0.00213      0.000000     -1e-06       8604      
74     188    262    -0.014267                0.052358     0.041106     5e-06        8650      
74     190    264    -0.10265                 0.075608     0.068664     4e-06        8770      
76     80     156    0.143413                 -0.080258    -0.080510    -4.8e-05     8813      
76     82     158    0.137221                 1e-06        0.000000     0.0          8918      
76     84     160    0.133293                 0.022781     0.023013     -6.6e-05     8993      
76     86     162    0.127848                 0.098143     0.097920     0.000158     9039      
76     88     164    0.119927                 0.15804      0.141196     0.04482      9131      
76     90     166    0.109182                 0.164056     0.163449     3.6e-05      9162      
76     92     168    0.094187                 0.183147     0.182639     -2.1e-05     9237      
76     94     170    0.074503                 0.273208     0.271861     0.02336      9341      
76     96     172    0.070147                 0.299409     0.291551     0.069496     9432      
76     98     174    0.065347                 0.306431     0.301390     0.058094     9507      
76     100    176    0.064361                 0.311199     0.308665     0.042479     9582      
76     102    178    0.054213                 0.310941     0.310459     0.00011      9613      
76     104    180    0.051306                 0.300566     0.299788     -0.000141    9688      
76     106    182    0.059864                 0.266433     0.265635     0.000146     9777      
76     108    184    0.064178                 0.237578     0.236930     0.000391     9852      
76     110    186    0.073205                 0.219451     0.218936     4.3e-05      9912      
76     112    188    0.082583                 0.201695     0.201303     -2.6e-05     9987      
76     114    190    0.08419                  0.18327      0.182950     -7.1e-05     10062     
76     116    192    0.08453                  0.163169     0.162810     1.7e-05      10137     
76     118    194    0.117405                 -0.147046    -0.146918    -0.000103    10251     
76     120    196    0.108852                 -0.127294    -0.127216    -2e-06       10281     
76     122    198    0.101774                 -0.097943    -0.097895    1.7e-05      10416     
76     124    200    0.091573                 -4e-06       0.000001     -1e-06       10448     
76     126    202    0.094046                 0.000217     0.000000     6e-06        10539     
76     128    204    0.103998                 -0.000533    0.000001     3e-06        10612     
76     130    206    0.100519                 0.027768     0.026092     -3.9e-05     10689     
76     132    208    -0.250712                0.055366     0.064515     0.075429     10778     
76     134    210    -0.500215                0.028312     0.091317     0.118607     10868     
76     136    212    -0.723762                0.002907     0.117729     0.13829      10944     
76     138    214    -0.328615                -0.024808    0.141168     0.139859     11004     
76     140    216    0.017122                 0.215637     0.212672     -0.000176    11066     
76     142    218    0.019204                 0.242222     0.241345     -1.4e-05     11111     
76     144    220    0.011777                 0.257136     0.256501     -1.4e-05     11186     
76     146    222    -0.00204                 0.267675     0.267180     2.6e-05      11261     
76     148    224    -0.008871                0.274022     0.273586     -0.000133    11351     
76     150    226    -0.012853                0.276101     0.275662     0.000131     11426     
76     152    228    -0.020431                0.274646     0.274154     -2.9e-05     11486     
76     154    230    -0.018809                0.270977     0.270294     -5.1e-05     11591     
76     156    232    -0.02353                 0.265479     0.264529     -1.5e-05     11636     
76     158    234    -0.032841                0.257205     0.255594     3e-06        11711     
76     160    236    -0.020519                0.24164      0.239224     8.7e-05      11801     
76     162    238    0.002001                 0.218322     0.216372     0.000209     11891     
76     164    240    0.023327                 0.196468     0.195125     2e-06        11935     
76     166    242    0.045542                 0.179843     0.178467     -6e-06       12010     
76     168    244    0.056195                 0.166054     0.164646     2e-06        12085     
76     170    246    0.076061                 0.152749     0.151275     -3e-06       12160     
76     172    248    0.066523                 -0.142587    -0.141528    -3.4e-05     12246     
76     174    250    0.071696                 -0.127972    -0.127844    -6.9e-05     12337     
76     176    252    0.07009                  -0.11217     -0.112026    -4.3e-05     12412     
76     178    254    0.070394                 -0.092986    -0.092820    1.9e-05      12472     
76     180    256    0.072495                 -0.064745    -0.064505    -1.7e-05     12547     
76     182    258    0.082743                 0.000663     0.000000     0.0          12639     
76     184    260    0.083292                 -1e-06       0.000000     1e-06        12728     
76     186    262    0.079908                 -3e-06       0.000000     1e-06        12803     
76     188    264    0.014906                 0.023109     -0.000003    2e-06        12879     
76     190    266    -0.049703                0.064773     0.056297     1.3e-05      12940     
78     84     162    0.135421                 5e-06        0.000000     -0.0         13028     
78     86     164    0.128182                 0.055805     0.055384     -1e-06       13059     
78     88     166    0.121579                 0.107389     0.107253     -1e-06       13134     
78     90     168    0.113747                 0.147898     0.132686     0.04131      13256     
78     92     170    0.102628                 0.149366     0.148685     0.000977     13302     
78     94     172    0.108391                 0.262443     0.261793     0.003606     13378     
78     96     174    0.095136                 0.288612     0.280312     0.065245     13483     
78     98     176    0.065803                 0.292667     0.292587     0.000353     13541     
78     100    178    0.060147                 0.303274     0.302175     0.025804     13632     
78     102    180    0.048973                 0.305507     0.305448     0.000128     13662     
78     104    182    0.047292                 0.298555     0.297842     -0.000395    13738     
78     106    184    0.046178                 0.278984     0.278819     -0.000196    13812     
78     108    186    0.056492                 0.248161     0.247338     0.000192     13902     
78     110    188    0.066264                 0.207442     0.205596     0.000144     13977     
78     112    190    0.084948                 0.175331     0.174416     0.000177     14067     
78     114    192    0.092089                 0.156931     0.156215     5.8e-05      14127     
78     116    194    0.123421                 -0.144835    -0.144604    9.3e-05      14241     
78     118    196    0.118021                 -0.132866    -0.132679    -1e-06       14271     
78     120    198    0.114173                 -0.114274    -0.114025    -1.8e-05     14346     
78     122    200    0.112672                 -0.084668    -0.084228    -3.4e-05     14436     
78     124    202    0.117325                 0.000676     0.000001     2e-06        14529     
78     126    204    0.10576                  0.000215     0.000000     1e-06        14619     
78     128    206    0.11495                  -1e-06       0.000000     -1e-06       14648     
78     130    208    0.105746                 -0.001415    0.000002     -1e-06       14722     
78     132    210    -0.31571                 0.039731     0.032529     0.070434     14814     
78     134    212    -0.716347                0.030328     0.061052     0.10252      14903     
78     136    214    -0.830638                0.007771     -0.082555    0.123179     14978     
78     138    216    -0.597639                -0.015106    -0.093423    0.128759     15054     
78     140    218    -0.331425                -0.044952    0.210724     0.121294     15112     
78     142    220    0.027886                 0.233456     0.232529     -7.6e-05     15191     
78     144    222    0.013093                 0.249214     0.248502     6.6e-05      15281     
78     146    224    -0.000737                0.261585     0.260995     3.1e-05      15326     
78     148    226    -0.009716                0.268948     0.268470     3.3e-05      15416     
78     150    228    -0.020386                0.271236     0.270832     -1e-05       15491     
78     152    230    -0.0225                  0.269846     0.269417     -6.3e-05     15566     
78     154    232    -0.022272                0.266507     0.265985     0.000101     15641     
78     156    234    -0.03381                 0.261932     0.261286     -0.000137    15701     
78     158    236    -0.033654                0.255731     0.254754     -5.2e-05     15776     
78     160    238    -0.030385                0.245336     0.243738     -2.5e-05     15836     
78     162    240    -0.01793                 0.225282     0.223241     6e-06        15911     
78     164    242    0.018647                 0.196923     0.195022     -6e-06       15985     
78     166    244    0.038927                 0.17214      0.170031     -1e-06       16060     
78     168    246    0.037552                 -0.156892    -0.155834    1e-06        16131     
78     170    248    0.044306                 -0.146146    -0.145189    2e-06        16206     
78     172    250    0.06633                  -0.134799    -0.133820    -9e-06       16296     
78     174    252    0.069754                 -0.120886    -0.120799    0.0          16357     
78     176    254    0.066697                 -0.105523    -0.105437    -4.8e-05     16477     
78     178    256    0.069808                 -0.085908    -0.085738    1e-06        16537     
78     180    258    0.068926                 -0.051097    -0.050449    -1.4e-05     16642     
78     182    260    0.077715                 0.000536     0.000000     0.0          16659     
78     184    262    0.086407                 -0.0         0.000000     -1e-06       16748     
78     186    264    0.082832                 0.000878     0.000000     0.0          16854     
78     188    266    0.075062                 0.003477     0.000000     2e-06        16944     
78     190    268    0.002536                 0.046107     0.028628     -2.8e-05     17020     
80     90     170    0.117745                 0.081628     0.081428     -1.7e-05     159       
80     92     172    0.113288                 0.111841     0.101956     0.02993      281       
80     94     174    -6.590065                1.282431     0.112148     -4.052469    375       
80     96     176    0.10126                  0.273598     0.267627     0.049666     418       
80     98     178    0.084968                 0.288807     0.287979     8.9e-05      463       
80     100    180    0.066579                 0.301602     0.300947     9.4e-05      538       
80     102    182    0.040334                 0.304799     0.304821     0.001321     627       
80     104    184    0.040453                 0.298303     0.298284     0.000996     702       
80     106    186    0.045111                 0.284121     0.283964     0.002869     792       
80     108    188    0.118708                 -0.181261    -0.180554    -3.8e-05     876       
80     110    190    0.129219                 -0.169862    -0.169008    -7.8e-05     936       
80     112    192    0.135745                 -0.155786    -0.156056    -0.005087    1028      
80     114    194    0.133489                 -0.143594    -0.143488    -0.002511    1102      
80     116    196    0.13471                  -0.128174    -0.129034    -0.007604    1193      
80     118    198    0.124364                 -0.109457    -0.108560    -2e-06       1206      
80     120    200    0.116437                 -0.082247    -0.080955    4e-06        1341      
80     122    202    0.127826                 1e-06        0.000002     -0.0         1418      
80     124    204    0.124065                 -0.0         0.000000     0.0          1433      
80     126    206    0.11288                  0.000179     0.000000     0.0          1509      
80     128    208    0.117502                 0.0          0.000000     -0.0         1583      
80     130    210    0.11012                  -0.00048     0.000001     -2e-06       1702      
80     132    212    -0.144249                0.023349     0.000001     0.059287     1794      
80     134    214    -0.702092                0.027178     0.000002     0.089531     1868      
80     136    216    -1.038378                0.016834     -0.026402    0.104051     1928      
80     138    218    -0.618319                9.2e-05      -0.064488    0.108915     2004      
80     140    220    -0.261982                -0.028141    -0.073032    0.101289     2094      
80     142    222    -0.101795                -0.05169     -0.077707    0.089518     2122      
80     144    224    0.032442                 0.240136     0.238816     -4e-06       2187      
80     146    226    0.0122                   0.254868     0.253812     0.000361     2307      
80     148    228    -0.011932                0.262259     0.261753     -0.000117    2366      
80     150    230    -0.019926                0.264314     0.263893     -1.9e-05     2441      
80     152    232    -0.024282                0.26287      0.262457     8e-06        2501      
80     154    234    -0.036318                0.259917     0.259503     -3.6e-05     2591      
80     156    236    -0.032618                0.256246     0.255738     3.7e-05      2651      
80     158    238    -0.032785                0.251293     0.250625     -6.2e-05     2726      
80     160    240    -0.034017                0.243112     0.242106     2e-06        2786      
80     162    242    -0.028338                0.227703     0.226143     0.000179     2876      
80     164    244    0.016397                 -0.173153    -0.172116    7e-06        2931      
80     166    246    0.014796                 -0.165161    -0.164172    -1e-06       3021      
80     168    248    0.021841                 -0.155692    -0.154755    -4e-06       3081      
80     170    250    0.040192                 -0.145202    -0.144230    2e-06        3156      
80     172    252    0.053178                 -0.133129    -0.132116    -0.0         3231      
80     174    254    0.067165                 -0.116832    -0.116805    0.0          3307      
80     176    256    0.069595                 -0.094874    -0.094674    3.3e-05      3442      
80     178    258    0.069391                 -0.066715    -0.066354    -1e-06       3517      
80     180    260    0.084619                 0.0012       -0.000001    -1e-06       3549      
80     182    262    0.089881                 0.000412     0.000000     -0.0         3624      
80     184    264    0.088503                 -0.0         0.000000     -0.0         3683      
80     186    266    0.068258                 -0.000527    0.000000     -0.0         3802      
80     188    268    0.061347                 -0.001217    0.000000     -2e-06       3862      
80     190    270    0.079127                 -0.0         0.000000     0.0          3908      
82     96     178    0.097999                 0.012255     0.000000     0.042014     4269      
82     98     180    0.060159                 0.285699     0.000001     3.1e-05      4287      
82     100    182    0.045738                 0.300807     0.300705     8.2e-05      4362      
82     102    184    0.040686                 0.304442     0.304424     -3.4e-05     4437      
82     104    186    0.034094                 0.297151     0.297097     0.001554     4527      
82     106    188    0.035303                 0.282532     0.282393     0.000673     4602      
82     108    190    0.11282                  -0.190848    -0.190288    -3.6e-05     4716      
82     110    192    0.120413                 -0.182456    -0.181763    3.4e-05      4791      
82     112    194    0.138254                 0.0          0.000016     0.0          4808      
82     114    196    0.138587                 0.0          0.000008     -0.0         4883      
82     116    198    0.138087                 0.0          0.000003     0.0          4958      
82     118    200    0.136243                 6e-06        0.000002     -0.0         5048      
82     120    202    0.133002                 -1e-06       0.000001     1e-06        5138      
82     122    204    0.129127                 -0.0         0.000001     1e-06        5228      
82     124    206    0.125385                 -0.0         0.000000     -0.0         5258      
82     126    208    0.122588                 0.0          0.000000     -0.0         5393      
82     128    210    0.119145                 1e-06        0.000000     -0.0         5423      
82     130    212    0.11532                  0.0          0.000000     -2e-06       5498      
82     132    214    -0.085149                0.015264     0.000000     0.055648     5619      
82     134    216    -0.667504                0.023962     0.000000     0.08728      5679      
82     136    218    -0.984857                0.019106     0.000000     0.098098     5739      
82     138    220    -0.909431                0.007564     0.000001     0.097682     5797      
82     140    222    -0.657216                -0.014227    0.000004     0.091841     5874      
82     142    224    -0.488007                -0.035235    -0.040233    0.084467     5947      
82     144    226    -0.029554                -0.043796    0.226200     0.074511     6037      
82     146    228    0.007717                 0.243677     0.242829     -7.4e-05     6101      
82     148    230    -0.004504                0.251985     0.251351     -4.5e-05     6206      
82     150    232    -0.01035                 0.254426     0.253884     -0.000113    6266      
82     152    234    -0.025286                0.253451     0.252992     0.000117     6341      
82     154    236    -0.024695                0.251238     0.250742     -6.1e-05     6401      
82     156    238    -0.027783                0.248396     0.247857     -2.2e-05     6476      
82     158    240    -0.026063                0.24405      0.243402     0.000387     6566      
82     160    242    -0.031115                0.23575      0.234853     -7.7e-05     6641      
82     162    244    -0.022884                0.220297     0.218854     -2e-06       6686      
82     164    246    -0.001261                -0.172566    -0.171920    -0.0         6786      
82     166    248    -0.002056                -0.167209    -0.166534    3e-06        6861      
82     168    250    0.013161                 -0.160402    -0.159591    -6e-06       6936      
82     170    252    0.01795                  -0.151555    -0.150641    -2e-05       6996      
82     172    254    0.02735                  -0.139298    -0.138149    -2.3e-05     7116      
82     174    256    0.042352                 -0.120628    -0.118435    -1e-06       7131      
82     176    258    0.078821                 -0.067804    -0.067058    1.7e-05      7237      
82     178    260    0.083581                 0.002151     -0.000002    1e-06        7329      
82     180    262    0.093584                 -0.0         0.000000     0.0          7358      
82     182    264    0.078148                 -0.00033     0.000000     -1e-06       7477      
82     184    266    0.090065                 -0.0         0.000000     -0.0         7508      
82     186    268    0.087225                 0.0          0.000000     0.0          7583      
82     188    270    0.084149                 -0.0         0.000000     0.0          7688      
82     190    272    0.076845                 -0.001241    0.000000     2e-06        7777      
82     192    274    0.077904                 0.002207     0.000000     1.7e-05      7854      
84     100    184    0.044129                 0.301219     0.301414     -4.1e-05     8036      
84     102    186    0.038936                 0.304185     0.304180     -9.8e-05     8112      
84     104    188    0.029965                 0.292362     0.292141     7.2e-05      8202      
84     106    190    0.033981                 0.272685     0.272118     0.000614     8292      
84     108    192    0.09847                  -0.207239    -0.206329    8.9e-05      8375      
84     110    194    0.095519                 -0.199695    -0.199123    0.00011      8436      
84     112    196    0.099243                 -0.184203    -0.182917    -3.9e-05     8496      
84     114    198    0.142702                 -0.103854    -0.104075    -0.002       8588      
84     116    200    0.142461                 -0.079074    -0.078925    -0.000279    8663      
84     118    202    0.137923                 -0.064368    -0.063645    -0.0         8707      
84     120    204    0.128533                 -0.047004    -0.046307    2e-06        8797      
84     122    206    0.135866                 -0.003585    0.000006     -2e-06       8872      
84     124    208    0.130102                 0.000404     0.000001     1e-06        8949      
84     126    210    0.129387                 0.0          0.000000     -0.0         9068      
84     128    212    0.118356                 0.000261     0.000000     -0.0         9084      
84     130    214    0.118517                 0.000575     0.000001     3e-06        9189      
84     132    216    -0.463032                0.037281     0.000003     0.070074     9249      
84     134    218    -0.665996                0.044395     -0.046204    0.095264     9339      
84     136    220    -0.280984                0.03428      0.085461     0.103598     9413      
84     138    222    0.102188                 0.142259     0.138454     -5.4e-05     9520      
84     140    224    0.089255                 0.172444     0.171644     -2.7e-05     9565      
84     142    226    0.071568                 0.194571     0.193100     6.7e-05      9641      
84     144    228    0.038778                 0.214491     0.213236     6.9e-05      9731      
84     146    230    0.02423                  0.228867     0.227894     5.1e-05      9776      
84     148    232    0.011923                 0.237033     0.236243     -2.3e-05     9866      
84     150    234    -0.000315                0.239974     0.239277     -0.000139    9941      
84     152    236    -0.007173                0.24002      0.239289     4.5e-05      10031     
84     154    238    -0.013896                0.239242     0.238419     -0.000106    10076     
84     156    240    -0.015279                0.23766      0.236833     -4.7e-05     10151     
84     158    242    -0.024582                0.233587     0.232659     5.7e-05      10226     
84     160    244    -0.024886                0.223557     0.222347     -6e-06       10286     
84     162    246    -0.013572                0.203955     0.202727     -4e-06       10360     
84     164    248    -0.006594                -0.173384    -0.172569    3e-06        10491     
84     166    250    -0.002822                -0.167554    -0.166669    2.6e-05      10551     
84     168    252    0.005706                 -0.160375    -0.159344    -1.7e-05     10641     
84     170    254    0.011211                 -0.150476    -0.149213    2.6e-05      10671     
84     172    256    0.029561                 -0.135501    -0.133728    1.1e-05      10761     
84     174    258    0.057785                 -0.113368    -0.110385    2e-06        10806     
84     176    260    0.087191                 -0.073211    -0.072483    -0.0         10882     
84     178    262    0.086866                 -0.046504    -0.045611    7e-06        11017     
84     180    264    0.09114                  -0.001381    -0.000001    1e-06        11092     
84     182    266    0.098315                 0.0          0.000000     -0.0         11108     
84     184    268    0.096554                 -0.0         0.000000     -0.0         11213     
84     186    270    0.092135                 0.00041      0.000000     -2e-06       11274     
84     188    272    0.085345                 0.000899     0.000000     -1e-06       11379     
84     190    274    0.084003                 0.001993     0.000000     -9e-06       11439     
84     192    276    -0.029081                0.034389     -0.000003    0.044729     11530     
84     194    278    -0.388116                0.040129     -0.000012    0.068917     11589     
84     196    280    -0.127117                0.054823     -0.056200    0.087334     11651     
84     198    282    -0.062043                -0.07585     -0.072123    -1.8e-05     11721     
86     102    188    0.037964                 0.31327      0.313197     -2.6e-05     12237     
86     104    190    -0.158301                0.287996     0.373692     0.000136     12326     
86     106    192    0.040408                 0.256655     0.255004     -1.2e-05     12386     
86     108    194    0.060867                 0.223543     0.221198     1.7e-05      12461     
86     110    196    0.09858                  0.183488     0.181212     -6.6e-05     12550     
86     112    198    0.120047                 0.150699     0.148580     -6.8e-05     12625     
86     114    200    0.132017                 0.125273     0.125001     -2.4e-05     12714     
86     116    202    0.133466                 0.104591     0.104251     -4e-05       12789     
86     118    204    0.13224                  -0.09408     -0.092269    3e-06        12846     
86     120    206    0.135807                 -0.074369    -0.073986    0.0          12907     
86     122    208    0.130825                 -0.050819    -0.050429    2e-05        13027     
86     124    210    0.140055                 0.001119     0.000002     -1e-06       13074     
86     126    212    0.130909                 -0.000323    0.000000     2e-06        13162     
86     128    214    0.123892                 0.000515     0.000001     3e-06        13239     
86     130    216    0.093988                 0.007366     0.000034     -9e-06       13329     
86     132    218    -0.482832                0.081609     0.073210     0.090138     13404     
86     134    220    -0.080231                0.117004     0.110063     0.116458     13494     
86     136    222    0.105299                 0.141507     0.140609     -2.7e-05     13510     
86     138    224    0.094081                 0.165316     0.164780     2e-06        13585     
86     140    226    0.078499                 0.183826     0.182848     2.7e-05      13691     
86     142    228    0.06053                  0.198951     0.198103     9e-06        13766     
86     144    230    0.050761                 0.212093     0.211291     0.000125     13841     
86     146    232    0.034921                 0.222177     0.221400     2.8e-05      13886     
86     148    234    0.026723                 0.228029     0.227168     4e-06        14021     
86     150    236    0.015669                 0.229482     0.228665     -1.1e-05     14036     
86     152    238    0.008856                 0.228506     0.227528     -1.7e-05     14141     
86     154    240    0.003584                 0.226734     0.225615     -0.000117    14201     
86     156    242    -0.007966                0.224202     0.222924     4e-06        14291     
86     158    244    -0.012788                0.218637     0.217195     -2.1e-05     14336     
86     160    246    -0.008219                0.204535     0.203512     -3e-05       14425     
86     162    248    0.008934                 0.185273     0.183644     1e-06        14500     
86     164    250    0.027967                 0.1683       0.166501     -4.3e-05     14575     
86     166    252    0.058217                 0.147781     0.145055     -1e-06       14635     
86     168    254    0.091704                 0.125521     0.123345     1.8e-05      14725     
86     170    256    0.031152                 -0.135764    -0.133490    3.2e-05      14811     
86     172    258    0.053803                 -0.119888    -0.117494    1e-06        14856     
86     174    260    0.073633                 -0.101601    -0.099197    1e-06        14931     
86     176    262    0.09001                  -0.07946     -0.079099    2.8e-05      15067     
86     178    264    0.088965                 -0.059754    -0.059399    0.0          15082     
86     180    266    0.080414                 -0.029748    -0.028497    -0.0         15157     
86     182    268    0.103398                 0.000535     -0.000001    1e-06        15294     
86     184    270    0.103204                 1e-06        0.000000     0.0          15338     
86     186    272    0.095677                 0.000477     0.000000     -2e-06       15414     
86     188    274    0.087996                 0.001319     -0.000001    -1e-06       15459     
86     190    276    0.063188                 0.013057     -0.000009    -1e-06       15534     
86     192    278    -0.133156                0.053391     0.053458     0.052635     15624     
86     194    280    0.033102                 0.070874     0.078708     0.06291      15729     
86     196    282    0.047588                 0.101828     0.099721     2.4e-05      15775     
86     198    284    0.027375                 0.11875      0.116859     -1.9e-05     15895     
86     200    286    0.010132                 0.133421     0.132021     1e-05        15970     
86     202    288    -0.004089                0.147962     0.145928     -5e-06       15986     
86     204    290    -0.019562                0.16059      0.158965     -0.0         16061     
86     206    292    -0.033694                0.171679     0.170208     3e-06        16151     
86     208    294    -0.041067                0.180293     0.178753     -2e-05       16256     
86     210    296    -0.052727                0.186637     0.184927     5e-06        16286     
86     212    298    -0.064755                0.191348     0.189498     -7.1e-05     16391     
86     214    300    -0.06608                 0.194966     0.192934     0.0          16436     
88     108    196    0.057108                 0.226454     0.224887     0.00034      191       
88     110    198    0.075735                 0.198829     0.197254     0.000547     251       
88     112    200    0.094377                 0.172407     0.171078     -2e-06       310       
88     114    202    0.116077                 0.147221     0.145742     0.000103     400       
88     116    204    0.130635                 0.124298     0.122596     0.000863     476       
88     118    206    0.135994                 0.096952     0.096580     3.7e-05      549       
88     120    208    0.1391                   0.071278     0.070879     -1.8e-05     624       
88     122    210    0.137671                 -0.051045    -0.050470    2.1e-05      697       
88     124    212    0.146645                 0.001446     0.000003     -1e-06       804       
88     126    214    0.140491                 0.000332     0.000001     1e-06        894       
88     128    216    0.131506                 0.000595     0.000001     2e-06        939       
88     130    218    0.119083                 0.022366     0.020045     5e-06        1029      
88     132    220    -1.298109                0.116552     0.088787     0.127291     1089      
88     134    222    -1.366608                0.14946      0.133181     0.150751     1149      
88     136    224    -0.748721                0.172575     0.166439     0.159757     1256      
88     138    226    -0.018593                0.190144     0.187606     0.070692     1316      
88     140    228    0.065429                 0.202872     0.202178     3.3e-05      1361      
88     142    230    0.060183                 0.214432     0.213717     2.4e-05      1436      
88     144    232    0.050685                 0.224104     0.223452     1.1e-05      1511      
88     146    234    0.042507                 0.231177     0.230568     1e-06        1616      
88     148    236    0.026855                 0.233955     0.233325     -1.7e-05     1661      
88     150    238    0.017463                 0.232448     0.231699     9.2e-05      1766      
88     152    240    0.012556                 0.228448     0.227654     -9e-06       1811      
88     154    242    0.00737                  0.223608     0.222747     7e-06        1886      
88     156    244    0.006737                 0.218352     0.217287     -1.8e-05     1961      
88     158    246    0.001481                 0.209957     0.209442     -3e-06       2035      
88     160    248    0.005742                 0.19697      0.196064     -2e-06       2110      
88     162    250    0.018373                 0.180586     0.179449     4.9e-05      2200      
88     164    252    0.032799                 0.165198     0.163876     9e-06        2275      
88     166    254    0.051691                 0.148233     0.146522     -1e-05       2350      
88     168    256    0.082587                 0.130059     0.128288     -4.2e-05     2425      
88     170    258    0.099618                 0.115512     0.113834     2e-05        2515      
88     172    260    0.103006                 0.100321     0.100173     -1e-06       2589      
88     174    262    0.076333                 -0.09256     -0.090256    8e-06        2661      
88     176    264    0.094467                 -0.074629    -0.074272    1.4e-05      2737      
88     178    266    0.094419                 -0.055976    -0.055561    -0.0         2782      
88     180    268    0.087136                 -0.024546    -0.021973    -2e-06       2917      
88     182    270    0.099041                 0.00051      -0.000001    -0.0         2964      
88     184    272    0.110008                 0.0          0.000000     0.0          3008      
88     186    274    0.107153                 -1e-06       0.000000     2e-06        3143      
88     188    276    0.103923                 0.0          -0.000001    0.0          3158      
88     190    278    0.020727                 0.019079     0.005044     2e-05        3279      
88     192    280    -0.18708                 0.055625     0.057270     0.055802     3339      
88     194    282    0.047637                 0.077834     0.081604     0.050969     3444      
88     196    284    0.074842                 0.101433     0.101265     3.6e-05      3489      
88     198    286    0.061202                 0.119844     0.117945     -0.0         3535      
88     200    288    0.039081                 0.134948     0.133687     -4e-06       3610      
88     202    290    0.026812                 0.149606     0.149504     5e-05        3730      
88     204    292    0.018255                 0.164915     0.163651     -3.2e-05     3791      
88     206    294    0.008186                 0.175987     0.174750     7e-06        3851      
88     208    296    -0.002291                0.183752     0.182463     -3.8e-05     3926      
88     210    298    -0.010586                0.189262     0.187809     1e-06        3986      
88     212    300    -0.021744                0.193194     0.191637     2.4e-05      4121      
88     214    302    -0.02821                 0.195655     0.193921     0.0          4196      
88     216    304    -0.029736                0.196127     0.194149     3e-05        4256      
88     218    306    -0.044121                0.194298     0.192247     -5e-06       4286      
88     220    308    -0.043483                0.190431     0.188115     -6e-05       4376      
90     116    206    0.112439                 0.13686      0.135078     0.000496     4781      
90     118    208    0.136314                 0.105647     0.105239     -3e-06       4809      
