Z      N      A      Energy_new-old(MeV)      beta2_new    beta2_old    beta3_new    fileID    
78     190    268    -0.295514                0.062482     -0.000003    0.003223     17025     
80     86     166    -0.020371                0.001609     0.000000     -0.0         17034     
80     88     168    -0.001337                0.065468     0.064745     0.0          17109     
80     90     170    -0.015892                0.096888     0.095754     -8.1e-05     17200     
80     92     172    -0.024713                0.110286     0.110294     -3.1e-05     17274     
80     94     174    -0.026758                0.119106     0.118335     0.000364     17352     
80     96     176    -0.029868                0.12562      0.124684     -1.6e-05     17411     
80     98     178    -0.034608                0.274519     0.273995     0.000602     17518     
80     100    180    -0.079417                0.294695     0.294116     -1.9e-05     17562     
80     102    182    -0.084743                0.29767      0.297569     0.000166     17681     
80     104    184    -0.067113                -0.184406    -0.184085    7e-06        17706     
80     106    186    -0.063839                -0.18186     -0.181388    0.0          17781     
80     108    188    -0.054858                -0.172567    -0.171999    -1.1e-05     17856     
80     110    190    -0.036808                -0.161528    -0.160988    6.5e-05      17961     
80     112    192    -0.02573                 -0.152358    -0.151839    1.1e-05      18006     
80     114    194    -0.022778                -0.144221    -0.143663    2.3e-05      18111     
80     116    196    -0.017093                -0.134074    -0.133155    1.6e-05      18216     
80     118    198    -0.015085                -0.113878    -0.113708    -3.7e-05     18262     
80     120    200    -0.014528                -0.091602    -0.091467    1e-06        18367     
80     122    202    -0.013871                -0.069748    -0.069564    0.0          18382     
80     124    204    -0.001213                -0.000456    -0.000001    0.0          18457     
80     126    206    0.000589                 0.0          0.000000     -0.0         18533     
80     128    208    0.000621                 0.0          0.000000     0.0          18608     
80     130    210    -0.002421                -0.000491    0.000000     0.0          18682     
80     132    212    -0.002907                0.000703     0.000000     -5e-06       18804     
80     134    214    0.000792                 -1e-06       0.000000     3e-06        18863     
80     136    216    0.000834                 1.9e-05      0.000000     1.6e-05      18953     
80     138    218    0.008242                 0.094585     0.094036     2e-06        18984     
80     140    220    0.005043                 0.200897     0.199543     -5.1e-05     19062     
80     142    222    -0.009381                0.221261     0.220905     -1.7e-05     19166     
80     144    224    -0.011909                0.236831     0.236404     6.5e-05      19226     
80     146    226    -0.019928                0.250615     0.250242     6e-05        19316     
80     148    228    -0.025131                0.259315     0.259024     -0.000124    19406     
80     150    230    -0.028599                0.262706     0.262493     -1e-06       19436     
80     152    232    -0.028413                0.26289      0.262693     0.000132     19526     
80     154    234    -0.023517                0.260975     0.260773     -4.5e-05     19586     
80     156    236    -0.024151                0.256855     0.256685     6.4e-05      19661     
80     158    238    -0.018445                0.249003     0.248789     -0.000124    19766     
80     160    240    -0.017072                0.236559     0.236308     0.000235     19826     
80     162    242    -0.01286                 0.220519     0.220179     9.5e-05      19901     
80     164    244    -0.045838                -0.16411     -0.163888    0.000126     19971     
80     166    246    -0.03823                 -0.158494    -0.158150    0.000158     20061     
80     168    248    -0.046589                -0.150599    -0.150257    4.8e-05      20121     
80     170    250    -0.034265                -0.139678    -0.139228    -1e-06       20181     
80     172    252    -0.025473                -0.126583    -0.126088    0.00066      20286     
80     174    254    -0.012272                -0.111745    -0.111670    0.0          20332     
80     176    256    -0.00975                 -0.096119    -0.095954    -2.2e-05     20452     
80     178    258    -0.009496                -0.076158    -0.075980    0.0          20482     
80     180    260    -0.009111                -0.04248     -0.041856    -0.0         20557     
80     182    262    -0.0057                  9.3e-05      0.000000     -0.0         20694     
80     184    264    0.001843                 -0.0         0.000000     0.0          20708     
80     186    266    -0.00312                 -0.000219    0.000000     2e-06        20827     
80     188    268    0.00199                  -0.0         0.000000     -0.0         20858     
80     190    270    0.002072                 0.0          0.000000     0.0          20933     
82     90     172    -0.01066                 0.001065     0.000000     1e-06        21009     
82     92     174    -0.018066                0.001838     0.000000     0.0          21084     
82     94     176    -0.002249                0.00281      0.000000     -5e-06       21219     
82     96     178    -0.006                   0.002511     0.000000     1e-06        21279     
82     98     180    -0.025155                -0.001797    0.000000     2e-06        21307     
82     100    182    -0.000688                -0.001652    0.000000     2e-06        21427     
82     102    184    -0.007366                -0.002226    0.000000     4e-06        21472     
82     104    186    -0.053333                -0.197734    -0.197166    -7.5e-05     21545     
82     106    188    -0.06681                 -0.196091    -0.195819    -2.9e-05     21606     
82     108    190    -0.059834                -0.190033    -0.189679    8.9e-05      21726     
82     110    192    -0.050476                -0.18        -0.179627    1.4e-05      21786     
82     112    194    -0.123826                -0.169377    0.075812     0.000218     21845     
82     114    196    -0.006122                0.071784     0.071347     -6e-06       21924     
82     116    198    0.001952                 0.05962      0.058719     -1e-06       21999     
82     118    200    0.006935                 -0.044239    0.029555     2e-06        22103     
82     120    202    -0.002809                -0.001759    0.000000     1e-06        22192     
82     122    204    0.000528                 0.0          0.000000     1e-06        22238     
82     124    206    0.000592                 0.0          0.000000     0.0          22298     
82     126    208    0.000682                 0.0          0.000000     -0.0         22373     
82     128    210    0.000726                 0.0          0.000000     -0.0         22433     
82     130    212    0.000774                 0.0          0.000000     -0.0         22553     
82     132    214    0.000816                 -1e-06       0.000000     5e-06        22643     
82     134    216    0.000867                 0.0          0.000000     -0.0         22658     
82     136    218    0.000909                 -0.0         0.000000     1.1e-05      22778     
82     138    220    0.000951                 -1e-06       0.000000     -0.0001      22868     
82     140    222    -0.007121                0.000281     0.000000     0.017639     22928     
82     142    224    -0.013299                0.203618     0.203575     -0.000177    22974     
82     144    226    -0.016787                0.223574     0.223546     7e-06        23034     
82     146    228    -0.022567                0.242287     0.241975     0.000177     23156     
82     148    230    -0.023413                0.253335     0.253077     5.8e-05      23231     
82     150    232    -0.025478                0.257725     0.257535     0.000174     23291     
82     152    234    -0.021531                0.258453     0.258267     2.3e-05      23336     
82     154    236    -0.022785                0.256902     0.256762     9.3e-05      23441     
82     156    238    -0.016614                0.253171     0.253022     -8e-06       23486     
82     158    240    -0.010694                0.245229     0.245055     -1.8e-05     23561     
82     160    242    -0.009949                0.232581     0.232347     4e-05        23636     
82     162    244    -0.005921                0.216575     0.216235     -3.4e-05     23771     
82     164    246    -0.045443                -0.171066    -0.170896    6e-06        23781     
82     166    248    -0.055175                -0.166224    -0.166040    -6.7e-05     23871     
82     168    250    -0.051741                -0.159873    -0.159604    9.4e-05      23946     
82     170    252    -0.047494                -0.149641    -0.149179    2e-06        24006     
82     172    254    -0.03198                 -0.129368    0.081086     0.000533     24096     
82     174    256    0.000608                 -0.079734    -0.079268    -5.2e-05     24217     
82     176    258    0.00097                  -0.056412    -0.055894    -0.0         24232     
82     178    260    0.001919                 0.0          0.000000     -0.0         24308     
82     180    262    -0.000943                -0.00014     0.000000     1.2e-05      24442     
82     182    264    0.001965                 0.0          0.000000     0.0          24488     
82     184    266    0.001527                 -7.6e-05     0.000000     -2e-06       24562     
82     186    268    -0.003049                0.000184     0.000000     1e-06        24609     
82     188    270    -0.004941                0.000343     0.000000     -0.0         24684     
82     190    272    -0.014127                0.000545     0.000000     -1e-06       24774     
82     192    274    -0.015794                0.00083      0.000000     3e-06        24879     
84     96     180    -0.018738                0.20038      0.197874     2.3e-05      24971     
84     98     182    -0.055747                0.26082      0.258245     4.7e-05      25016     
84     100    184    -0.076615                0.297754     0.297081     -0.000176    25106     
84     102    186    -0.076312                0.301053     0.300633     1.3e-05      25151     
84     104    188    -0.064649                -0.216419    -0.216349    -8.5e-05     25251     
84     106    190    -0.064299                -0.215632    -0.215511    -3.1e-05     25296     
84     108    192    -0.060693                -0.211716    -0.211514    -7.3e-05     25371     
84     110    194    -0.056142                -0.201916    -0.201657    -2.2e-05     25476     
84     112    196    -0.010496                -0.186945    -0.185743    9.7e-05      25519     
84     114    198    -0.00614                 -0.108689    -0.108491    -0.0         25597     
84     116    200    -0.017305                -0.09915     -0.099024    3e-05        25717     
84     118    202    -0.013966                -0.085288    -0.085071    3e-06        25792     
84     120    204    -0.00591                 -0.066636    -0.066281    2.1e-05      25852     
84     122    206    -0.007847                -0.041394    -0.040612    -2e-05       25912     
84     124    208    0.000643                 0.0          0.000000     0.0          25958     
84     126    210    0.000745                 -0.0         0.000000     -0.0         26048     
84     128    212    0.000793                 1e-06        0.000000     3e-06        26123     
84     130    214    0.000839                 0.0          0.000000     -1e-06       26228     
84     132    216    -0.024325                0.069335     0.067370     0.001843     26288     
84     134    218    -0.002685                0.100871     0.099932     0.026712     26394     
84     136    220    -0.008397                0.119782     0.119825     1.3e-05      26409     
84     138    222    -0.012542                0.145897     0.145929     -2.6e-05     26484     
84     140    224    -0.012939                0.174284     0.174221     0.000186     26574     
84     142    226    -0.016732                0.194641     0.194581     0.000211     26679     
84     144    228    -0.01921                 0.215593     0.215564     -0.000518    26739     
84     146    230    -0.017404                0.234363     0.234354     8.1e-05      26799     
84     148    232    -0.01832                 0.245403     0.245159     -0.000173    26876     
84     150    234    -0.019452                0.249207     0.249067     -0.000121    26966     
84     152    236    -0.016346                0.249369     0.249252     -0.000133    27026     
84     154    238    -0.013546                0.247601     0.247500     5.1e-05      27086     
84     156    240    -0.013161                0.256677     0.243848     0.07499      27219     
84     158    242    0.002108                 0.23585      0.235667     -3.3e-05     27236     
84     160    244    -0.021576                0.238823     0.222707     0.076141     27369     
84     162    246    -0.026793                0.223559     0.206332     0.07222      27444     
84     164    248    -0.049721                -0.179677    -0.179559    0.000199     27471     
84     166    250    -0.052296                -0.17313     -0.172919    5.8e-05      27546     
84     168    252    -0.05393                 -0.162678    -0.162172    0.000168     27666     
84     170    254    -0.03669                 -0.139449    -0.138112    0.000201     27726     
84     172    256    -0.012581                -0.104756    -0.103905    6e-05        27771     
84     174    258    -0.004777                -0.085401    -0.085267    -2e-06       27862     
84     176    260    -0.007907                -0.072301    -0.072211    6.1e-05      27937     
84     178    262    -0.008611                -0.054258    -0.054272    7e-06        27997     
84     180    264    0.002142                 -0.0         -0.000003    -0.0         28088     
84     182    266    -0.004004                8.4e-05      0.000000     0.0          28149     
84     184    268    0.002213                 -0.0         0.000000     -1e-06       28238     
84     186    270    -0.012968                0.000128     0.000000     -0.0         28284     
84     188    272    -0.010376                0.000262     0.000000     -1e-06       28404     
84     190    274    -0.025576                -0.000371    0.000000     -2e-05       28462     
84     192    276    -0.021465                -0.000482    0.000000     -2.1e-05     28522     
84     194    278    0.002632                 2e-06        0.000000     4e-06        28598     
84     196    280    -0.062469                0.106843     0.104884     0.056921     28721     
84     198    282    -0.00355                 0.137752     0.138700     -4.5e-05     28781     
84     200    284    -0.0042                  0.161781     0.161280     -1e-06       28811     
84     202    286    -0.000483                0.177755     0.177419     0.000142     28929     
84     204    288    0.000613                 0.191681     0.191399     4.5e-05      29019     
84     206    290    0.001381                 0.203556     0.203286     1.2e-05      29034     
84     208    292    -0.001707                0.212971     0.212677     0.000385     29154     
86     100    186    -0.071594                0.299109     0.298253     0.000155     29201     
86     102    188    -0.06626                 0.297676     0.296974     -9.3e-05     29291     
86     104    190    -0.041248                0.276228     0.392294     -7.7e-05     29381     
86     106    192    -0.069052                -0.233124    -0.232847    0.00015      29435     
86     108    194    -0.074493                -0.230987    -0.230657    -3.8e-05     29525     
86     110    196    -0.06768                 -0.223037    -0.222968    1e-06        29556     
86     112    198    -0.010089                0.151228     0.150598     -2.4e-05     29695     
86     114    200    -0.009402                0.136932     0.136260     -6e-06       29710     
86     116    202    -0.01745                 -0.12395     -0.123086    -5.1e-05     29796     
86     118    204    -0.012964                -0.111335    -0.110254    -6.3e-05     29871     
86     120    206    -0.009943                -0.090549    -0.090309    0.0          29932     
86     122    208    -0.002721                -0.06569     -0.065283    -1e-06       30007     
86     124    210    0.000691                 -3e-06       0.000006     0.0          30098     
86     126    212    0.000829                 -1e-06       0.000000     -1e-06       30218     
86     128    214    0.000868                 -1e-06       0.000000     -2e-06       30293     
86     130    216    -0.018555                0.077408     0.075780     0.019396     30338     
86     132    218    -0.53857                 0.119574     0.108273     0.102753     30444     
86     134    220    -0.684054                0.140783     0.130019     0.128804     30504     
86     136    222    -0.587717                0.159387     0.150368     0.144732     30579     
86     138    224    -0.289536                0.177657     0.169607     0.1279       30669     
86     140    226    -0.043438                0.188167     0.186179     0.049943     30714     
86     142    228    -0.012702                0.202163     0.202082     7.7e-05      30789     
86     144    230    -0.0135                  0.218435     0.218397     0.000405     30864     
86     146    232    -0.012947                0.232213     0.232120     0.000471     30969     
86     148    234    -0.011681                0.240082     0.240001     -0.000102    31044     
86     150    236    -0.010554                0.242435     0.242257     0.005192     31074     
86     152    238    -0.00982                 0.247467     0.241278     0.050695     31194     
86     154    240    -0.012811                0.249042     0.238688     0.065463     31254     
86     156    242    -0.009997                0.247535     0.234643     0.071811     31344     
86     158    244    -0.011686                0.241167     0.226425     0.074129     31419     
86     160    246    0.00046                  0.213579     0.213511     -1.4e-05     31466     
86     162    248    0.003471                 0.197307     0.197121     -7.4e-05     31526     
86     164    250    0.009516                 0.176308     0.176219     -1e-06       31584     
86     166    252    0.006135                 0.15305      0.152954     3e-06        31659     
86     168    254    0.003207                 0.132739     0.132736     0.0          31734     
86     170    256    0.00937                  0.117355     0.117321     1e-06        31809     
86     172    258    0.000781                 0.103208     0.103206     -0.0         31884     
86     174    260    -0.016948                -0.096317    -0.096097    4.7e-05      31986     
86     176    262    -0.013707                -0.083857    -0.083704    2e-06        32031     
86     178    264    -0.008247                -0.067192    -0.067247    3.7e-05      32122     
86     180    266    -0.004865                -0.041459    -0.041582    -5e-05       32212     
86     182    268    -0.009531                4e-06        0.000000     -0.0         32257     
86     184    270    0.002439                 -0.0         0.000000     0.0          32363     
86     186    272    0.002521                 1e-06        0.000000     -0.0         32423     
86     188    274    0.002602                 -0.0         0.000000     -0.0         32543     
86     190    276    0.002686                 5e-05        0.000000     -1e-06       32618     
86     192    278    -0.085213                0.099017     0.084684     0.073354     32664     
86     194    280    -0.317406                0.12286      0.110690     0.115438     32769     
86     196    282    -0.347463                0.139933     0.131584     0.129575     32799     
86     198    284    -0.030559                0.152226     0.150995     0.063652     32903     
86     200    286    0.003001                 0.16755      0.167550     4.9e-05      32978     
86     202    288    0.003045                 0.181397     0.181396     0.000289     33053     
86     204    290    0.002668                 0.193029     0.192787     3.2e-05      33129     
86     206    292    0.003213                 0.201858     0.201858     -9.6e-05     33188     
86     208    294    0.001333                 0.209423     0.209162     0.000263     33264     
86     210    296    -0.005692                0.2156       0.215309     -1.2e-05     33309     
86     212    298    -0.013322                0.220756     0.220465     5e-06        33384     
86     214    300    -0.013047                0.22462      0.224320     -1.4e-05     33489     
88     104    192    0.002789                 0.27382      0.382027     8.9e-05      41        
88     106    194    -0.050471                0.250477     0.249643     2.1e-05      86        
88     108    196    -0.0399                  0.226957     0.225841     0.000216     191       
88     110    198    -0.026538                0.198536     0.197685     -0.000103    281       
88     112    200    -0.017141                0.176392     0.175949     -5.6e-05     370       
88     114    202    -0.016936                0.158344     0.157889     -2.4e-05     385       
88     116    204    -0.012996                0.140992     0.140421     -5.1e-05     505       
88     118    206    -0.005639                0.119766     0.119682     3.2e-05      549       
88     120    208    -0.011044                -0.104942    -0.103801    2e-06        606       
88     122    210    -0.009793                -0.075774    -0.075545    8e-06        742       
88     124    212    -0.02454                 -0.01551     -0.000013    1e-06        817       
88     126    214    0.000898                 -0.0         0.000000     -0.0         878       
88     128    216    -0.001781                0.000305     0.000000     -0.0         909       
88     130    218    -0.811028                0.107839     0.093216     0.102117     1029      
88     132    220    -1.601408                0.140765     0.125401     0.13944      1104      
88     134    222    -1.832924                0.162781     0.150782     0.167107     1179      
88     136    224    -1.683336                0.182669     0.174889     0.188186     1224      
88     138    226    -1.208514                0.202211     0.194060     0.193085     1299      
88     140    228    -0.448728                0.217252     0.208217     0.156114     1374      
88     142    230    -0.030795                0.220841     0.220399     0.029485     1449      
88     144    232    -0.010812                0.231551     0.231505     7.1e-05      1524      
88     146    234    -0.01373                 0.240207     0.240102     1.8e-05      1584      
88     148    236    -0.008069                0.244503     0.244317     -2.2e-05     1659      
88     150    238    -0.008022                0.244241     0.244083     8e-06        1734      
88     152    240    -0.006151                0.242953     0.241072     0.026579     1869      
88     154    242    -0.006324                0.246215     0.236940     0.060947     1944      
88     156    244    -0.009224                0.244201     0.231737     0.069637     2004      
88     158    246    0.00579                  0.223444     0.223306     -8e-06       2034      
88     160    248    0.004607                 0.211568     0.211521     4.3e-05      2154      
88     162    250    0.005264                 0.197055     0.196976     0.000147     2229      
88     164    252    0.007887                 0.179735     0.179688     2e-05        2259      
88     166    254    0.00439                  0.161266     0.161248     7.6e-05      2349      
88     168    256    0.000926                 0.142206     0.142207     -2e-06       2409      
88     170    258    -0.001141                0.124984     0.125006     3.9e-05      2514      
88     172    260    -0.002452                0.109909     0.109955     -0.0         2559      
88     174    262    -0.007135                0.093399     0.093500     3e-06        2664      
88     176    264    -0.012953                -0.084301    -0.083971    8.4e-05      2719      
88     178    266    -0.006371                -0.066593    -0.066555    -1.1e-05     2842      
88     180    268    -0.005735                -0.04041     -0.040397    -0.00013     2887      
88     182    270    0.002451                 0.001948     0.000000     7.1e-05      2993      
88     184    272    0.002678                 -0.0         0.000000     -0.0         3008      
88     186    274    0.002793                 3e-06        0.000000     -0.0         3128      
88     188    276    0.002855                 0.000489     0.000000     7e-06        3203      
88     190    278    0.002934                 9.4e-05      -0.000002    -1e-06       3263      
88     192    280    -0.952212                0.117135     0.096293     0.125167     3354      
88     194    282    -1.483545                0.137353     0.122231     0.146803     3414      
88     196    284    -1.556417                0.153367     0.145573     0.156194     3489      
88     198    286    -0.889788                0.170031     0.166015     0.113798     3563      
88     200    288    -0.189012                0.182497     0.181555     0.065196     3653      
88     202    290    0.003278                 0.193377     0.193376     7.9e-05      3728      
88     204    292    0.003427                 0.202093     0.202092     6e-05        3818      
88     206    294    0.002409                 0.208793     0.208621     -0.000136    3864      
88     208    296    0.001556                 0.214015     0.213814     -6e-06       3909      
88     210    298    -0.002954                0.218364     0.218147     -0.000126    4044      
88     212    300    -0.008572                0.221931     0.221678     1.5e-05      4074      
88     214    302    -0.012669                0.224491     0.224230     -2.6e-05     4134      
88     216    304    -0.010558                0.225113     0.224850     -0.000158    4224      
88     218    306    -0.008145                0.223227     0.222972     0.000129     4314      
88     220    308    -0.00573                 0.219451     0.219213     -7e-06       4359      
90     108    198    -0.044216                0.240318     0.239767     -4.7e-05     4481      
90     110    200    -0.033029                0.219214     0.218927     -3.3e-05     4555      
90     112    202    -0.029417                0.196924     0.196579     -1.1e-05     4600      
90     114    204    -0.024777                0.175742     0.175392     -9e-06       4660      
90     116    206    -0.02769                 0.156043     0.155665     2e-06        4750      
90     118    208    -0.014837                0.137964     0.132972     0.023009     4839      
90     120    210    -0.02793                 -0.115658    -0.114640    7e-05        4926      
90     122    212    -0.013233                -0.08221     -0.082044    -1e-06       4957      
90     124    214    -0.018897                -0.022958    -0.020020    0.0          5032      
90     126    216    0.000983                 -0.0         0.000000     -0.0         5153      
90     128    218    -0.008663                -0.000353    0.000000     4e-06        5197      
90     130    220    -1.265441                0.117031     0.101949     0.123882     5274      
90     132    222    -1.931486                0.151707     0.140318     0.159588     5364      
90     134    224    -1.867839                0.1753       0.173827     0.187741     5424      
90     136    226    -1.201825                0.196797     0.202177     0.209532     5544      
90     138    228    -0.649262                0.212481     0.219383     0.196802     5610      
90     140    230    -0.017676                0.231211     0.231179     0.00035      5634      
90     142    232    -0.012271                0.241478     0.241427     -1.4e-05     5709      
90     144    234    -0.009798                0.249883     0.249804     -0.000219    5814      
90     146    236    -0.007823                0.255062     0.254959     -2e-05       5889      
90     148    238    -0.007131                0.256121     0.255978     3.1e-05      5934      
90     150    240    -0.006105                0.253216     0.253078     -0.00011     6039      
90     152    242    -0.006184                0.248207     0.248029     1.3e-05      6084      
90     154    244    -0.002337                0.24753      0.242411     0.045583     6204      
90     156    246    -0.007504                0.247189     0.236151     0.066429     6279      
90     158    248    -0.013813                0.241861     0.227735     0.072485     6354      
90     160    250    -0.021898                0.233181     0.217032     0.073519     6444      
90     162    252    0.002585                 0.204376     0.204348     6.3e-05      6489      
90     164    254    0.002765                 0.189175     0.189154     3e-06        6549      
90     166    256    0.004125                 0.17151      0.171496     -0.0         6624      
90     168    258    -0.00247                 0.150835     0.150850     1.9e-05      6699      
90     170    260    -0.004627                0.130285     0.130298     2e-05        6774      
90     172    262    -0.000891                0.113909     0.113917     2.7e-05      6864      
90     174    264    -0.000181                0.09727      0.097295     1.8e-05      6939      
90     176    266    0.001657                 0.074394     0.074372     2.5e-05      7014      
90     178    268    -0.002712                -0.058284    -0.057974    5.2e-05      7087      
90     180    270    0.002875                 -0.0         0.000005     -0.0         7133      
90     182    272    0.002884                 7e-06        0.000000     -0.0         7238      
90     184    274    0.002924                 -0.0         0.000000     -0.0         7283      
90     186    276    0.002716                 0.000983     0.000000     1.8e-05      7418      
90     188    278    0.003134                 1.8e-05      0.000000     1e-06        7463      
90     190    280    -0.236015                0.089774     0.000000     0.110371     7554      
90     192    282    -1.596647                0.12226      0.099911     0.143148     7599      
90     194    284    -2.087749                0.147863     0.131906     0.115378     7702      
90     196    286    -1.896028                0.167038     0.160617     0.122813     7778      
90     198    288    -1.051881                0.179857     0.181201     0.126601     7853      
90     200    290    0.006432                 0.196305     0.196129     7.7e-05      7884      
90     202    292    0.00106                  0.207585     0.207428     -2.5e-05     7974      
90     204    294    0.001811                 0.215374     0.215221     -0.000174    8094      
90     206    296    0.003761                 0.22043      0.220266     -7.3e-05     8139      
90     208    298    0.002807                 0.223774     0.223598     -1.4e-05     8184      
90     210    300    0.000182                 0.226066     0.225866     -9e-06       8274      
90     212    302    -0.002883                0.227779     0.227580     -3e-06       8334      
90     214    304    -0.006888                0.228977     0.228745     1.4e-05      8409      
90     216    306    -0.007602                0.22856      0.228305     0.000187     8529      
90     218    308    -0.005502                0.225864     0.225629     0.000249     8589      
90     220    310    -0.004199                0.22154      0.221328     8e-06        8649      
90     222    312    -0.004239                0.216676     0.216463     7e-06        8709      
90     224    314    -0.013241                0.242921     0.211271     0.107173     8846      
90     226    316    -0.024443                0.206252     0.205383     0.000668     8923      
92     112    204    -0.044858                0.215111     0.214959     4.6e-05      8950      
92     114    206    -0.038998                0.191792     0.191565     6.9e-05      9040      
92     116    208    -0.030945                0.168824     0.168523     -2.6e-05     9130      
92     118    210    -0.020639                0.142901     0.142967     -0.0         9159      
92     120    212    -0.049747                -0.125655    -0.124900    -3.3e-05     9246      
92     122    214    -0.017744                -0.088084    -0.087954    -1e-06       9307      
92     124    216    -0.02352                 -0.021749    -0.000009    9e-06        9442      
92     126    218    0.00106                  1e-06        0.000000     4e-06        9488      
92     128    220    -0.002489                -0.000235    0.000000     -1e-06       9532      
92     130    222    -1.479277                0.117578     0.107452     0.136064     9624      
92     132    224    -1.859789                0.156579     0.154109     0.171916     9744      
92     134    226    -1.476614                0.184949     0.192823     0.201118     9774      
92     136    228    -0.608895                0.210331     0.221075     0.222874     9879      
92     138    230    -0.160475                0.226388     0.237140     0.192902     9975      
92     140    232    -0.012309                0.248148     0.248137     0.000242     10044     
92     142    234    -0.010305                0.257606     0.257573     0.000121     10119     
92     144    236    -0.00939                 0.264821     0.264759     0.000147     10149     
92     146    238    -0.006988                0.268421     0.268330     -3.1e-05     10209     
92     148    240    -0.006976                0.267822     0.267721     -0.000145    10314     
92     150    242    -0.008563                0.263821     0.263711     -3.4e-05     10359     
92     152    244    -0.00784                 0.258294     0.258178     3.7e-05      10449     
92     154    246    -0.004303                0.252292     0.252181     -7.9e-05     10569     
92     156    248    -0.00685                 0.250741     0.245316     0.04767      10644     
92     158    250    -0.007781                0.248448     0.236723     0.068481     10704     
92     160    252    -0.017279                0.241419     0.226358     0.074037     10779     
92     162    254    -0.02111                 0.231292     0.214245     0.074119     10854     
92     164    256    0.004609                 0.19915      0.199117     -0.000136    10929     
92     166    258    0.00812                  0.180597     0.180576     0.0          10959     
92     168    260    0.002354                 0.159359     0.159357     -4.6e-05     11048     
92     170    262    0.002487                 0.137931     0.137930     -1.6e-05     11123     
92     172    264    0.002596                 0.121117     0.121116     -9e-06       11213     
92     174    266    0.002675                 0.104365     0.104362     3.3e-05      11288     
92     176    268    -0.002749                -0.082319    -0.081548    -1.4e-05     11359     
92     178    270    0.003518                 -0.054658    -0.053831    4.6e-05      11465     
92     180    272    0.003151                 -4e-06       0.000000     -0.0         11543     
92     182    274    0.003157                 1e-06        0.000000     0.0          11573     
92     184    276    0.003181                 -0.0         0.000000     -0.0         11633     
92     186    278    0.003304                 1e-06        0.000000     1e-06        11768     
92     188    280    0.003394                 -0.0         0.000000     -0.0         11783     
92     190    282    -0.666683                0.087923     0.000000     0.126297     11903     
92     192    284    -1.960586                0.120642     0.101755     0.15397      11964     
92     194    286    -2.225221                0.150004     0.142173     0.120985     12022     
92     196    288    -1.656438                0.163826     0.173441     0.18255      12114     
92     198    290    -0.797824                0.185739     0.192344     0.132425     12188     
92     200    292    0.007503                 0.206549     0.206388     1.2e-05      12234     
92     202    294    0.003921                 0.217436     0.217295     9e-06        12309     
92     204    296    0.0038                   0.224896     0.224763     7e-05        12444     
92     206    298    0.004247                 0.229451     0.229450     9.5e-05      12518     
92     208    300    0.004299                 0.232406     0.232249     1.3e-05      12534     
92     210    302    0.002663                 0.234131     0.233960     -4.8e-05     12654     
92     212    304    0.001262                 0.235457     0.235274     -1.9e-05     12684     
92     214    306    -0.002019                0.236297     0.236107     0.000372     12789     
92     216    308    -0.006865                0.23554      0.235334     1.1e-05      12849     
92     218    310    -0.010295                0.232525     0.232318     5e-06        12924     
92     220    312    -0.010265                0.227941     0.227741     5.3e-05      13029     
92     222    314    -0.010285                0.222827     0.222637     3.8e-05      13074     
92     224    316    -0.011754                0.217314     0.217136     1.1e-05      13149     
92     226    318    -0.011723                0.211051     0.210893     -1e-06       13209     
92     228    320    -0.014026                0.203396     0.202697     0.002295     13348     
92     230    322    -0.045734                0.192057     0.191695     7.1e-05      13363     
92     232    324    -0.078883                0.18008      0.179778     -2.1e-05     13438     
92     234    326    -0.090462                0.168759     0.168368     -2.1e-05     13528     
92     236    328    -0.095473                0.157194     0.156734     2.9e-05      13648     
92     238    330    -0.113032                0.145337     0.145149     3e-05        13721     
94     116    210    -0.028599                0.180161     0.179930     0.0          13735     
94     118    212    -0.021624                0.150997     0.151051     8.5e-05      13839     
94     120    214    -0.058511                -0.135155    -0.134471    -7e-06       13881     
94     122    216    -0.023106                -0.09533     -0.094562    -2.4e-05     13970     
94     124    218    -0.017904                -0.029536    -0.027274    1.1e-05      14047     
94     126    220    0.001118                 -0.0         0.000000     1e-06        14168     
94     128    222    0.001191                 -3e-06       0.000000     -2e-06       14228     
94     130    224    -1.571477                0.111        0.111535     0.143035     14319     
94     132    226    -1.376761                0.156364     0.165267     0.178952     14364     
94     134    228    -0.863234                0.194444     0.204292     0.207459     14424     
94     136    230    -0.41493                 0.226477     0.229475     0.221843     14529     
94     138    232    -0.45382                 0.24183      0.243884     0.133842     14610     
94     140    234    -0.112035                0.254925     0.254839     0.059904     14685     
94     142    236    -0.018106                0.264693     0.264506     9.2e-05      14758     
94     144    238    -0.012376                0.272067     0.272001     0.000121     14829     
94     146    240    -0.011709                0.275821     0.275754     -3.1e-05     14919     
94     148    242    -0.010898                0.275296     0.275223     9.8e-05      14994     
94     150    244    -0.010075                0.272115     0.272026     -0.000108    15069     
94     152    246    -0.009057                0.268011     0.267911     4.6e-05      15129     
94     154    248    -0.012961                0.262985     0.262895     0.000208     15174     
94     156    250    -0.009693                0.256463     0.256386     0.000155     15264     
94     158    252    -0.005474                0.251334     0.247741     0.038688     15354     
94     160    254    -0.008204                0.249285     0.236974     0.069762     15444     
94     162    256    -0.015682                0.239952     0.224075     0.074872     15504     
94     164    258    0.002295                 0.207586     0.207584     0.000145     15548     
94     166    260    0.002399                 0.188163     0.188163     -5.6e-05     15623     
94     168    262    0.002508                 0.168021     0.168019     -2.8e-05     15698     
