EDF		 Z	 N	 beta2		 beta3		 S2n		 S2p		 Binding
oct-SkP 	 118 	 270 	 0.570494 	 0.287779 	 0.429851 	 28.741219 	 -2358.621829
oct-SkP 	 118 	 272 	 0.578184 	 0.288053 	 0.236769 	 29.262044 	 -2358.858598
oct-SkP 	 118 	 274 	 0.584854 	 0.289491 	 -0.00146 	 29.645087 	 -2358.857138
oct-SkP 	 118 	 276 	 0.571911 	 0.000579 	 -0.165526 	 30.054342 	 -2358.691612
oct-SkP 	 118 	 278 	 0.577126 	 0.000237 	 -0.387371 	 30.449879 	 -2358.304241
oct-SkP 	 118 	 280 	 0.598713 	 0.292024 	 -0.572273 	 29.679355 	 -2357.731968
oct-SkP 	 118 	 282 	 0.601813 	 0.293138 	 -0.808413 	 -10.04579 	 -2356.923555  *** fissioning (116,282)
oct-SkP 	 118 	 284 	 0.587611 	 -3.5e-05 	 -0.982364 	 31.615837 	 -2355.941191  *** (116,284) deformation not so crazy??
oct-SkP 	 118 	 286 	 0.606473 	 0.295538 	 -1.183189 	 -9.138991 	 -2354.758002  *** fissioning (116,286)
oct-SkP 	 118 	 288 	 0.608141 	 0.294941 	 -1.340472 	 32.39472 	 -2353.41753
oct-SkP 	 118 	 290 	 0.60961 	 0.292484 	 -1.500144 	 35.300434 	 -2351.917386
oct-SkP 	 118 	 296 	 0.617982 	 -0.000247 	 0.408659 	 34.00829 	 -2346.353768
oct-SkP 	 118 	 298 	 0.534823 	 0.177216 	 -1.924742 	 34.448221 	 -2344.429026
oct-SkP 	 118 	 300 	 0.518012 	 0.000231 	 -2.114178 	 34.985211 	 -2342.314848

oct-SkP 	 120 	 194 	 0.779229 	 -0.154246 	 14.958278 	 8.533167 	 -2191.167624
oct-SkP 	 120 	 196 	 0.702478 	 0.000698 	 7.092073 	 5.700901 	 -2198.259697
oct-SkP 	 120 	 198 	 0.62547 	 0.310333 	 9.699433 	 5.786888 	 -2207.95913
oct-SkP 	 120 	 200 	 0.618656 	 0.314414 	 9.76035 	 8.947427 	 -2217.71948
oct-SkP 	 120 	 202 	 0.611042 	 0.318892 	 9.437805 	 9.921861 	 -2227.157285
oct-SkP 	 120 	 204 	 0.572531 	 0.002107 	 9.164926 	 10.569703 	 -2236.322211
oct-SkP 	 120 	 206 	 0.553787 	 -0.000473 	 9.005226 	 11.182447 	 -2245.327437
oct-SkP 	 120 	 216 	 0.575004 	 0.31296 	 10.602019 	 14.123603 	 -2285.302212
oct-SkP 	 120 	 218 	 0.575614 	 0.31032 	 6.967352 	 14.687901 	 -2292.269564
oct-SkP 	 120 	 220 	 0.576419 	 0.307816 	 6.64388 	 15.265045 	 -2298.913444
oct-SkP 	 120 	 222 	 0.577272 	 0.305217 	 6.310357 	 15.821589 	 -2305.223801
oct-SkP 	 120 	 224 	 0.577613 	 0.305801 	 5.985429 	 -23.154433 	 -2311.20923   *** fissioning (118,224)
oct-SkP 	 120 	 226 	 0.554771 	 0.16898 	 5.691564 	 16.079746 	 -2316.900794
oct-SkP 	 120 	 228 	 0.53248 	 0.008483 	 5.43465 	 16.119647 	 -2322.335444
oct-SkP 	 120 	 268 	 0.567128 	 0.278749 	 0.29732 	 26.943548 	 -2385.135526
oct-SkP 	 120 	 270 	 0.570782 	 0.278255 	 0.921725 	 27.435422 	 -2386.057251
oct-SkP 	 120 	 272 	 0.574505 	 0.278869 	 0.661453 	 27.860106 	 -2386.718704
oct-SkP 	 120 	 274 	 0.57817 	 0.27915 	 0.480717 	 28.342283 	 -2387.199421
oct-SkP 	 120 	 276 	 0.563444 	 0.000232 	 0.25636 	 28.764169 	 -2387.455781
oct-SkP 	 120 	 278 	 0.585167 	 0.279742 	 0.035511 	 29.187051 	 -2387.491292
oct-SkP 	 120 	 280 	 0.588181 	 0.280639 	 -0.171752 	 29.587572 	 -2387.31954
oct-SkP 	 120 	 282 	 0.573484 	 -0.000244 	 -0.374971 	 30.021014 	 -2386.944569
oct-SkP 	 120 	 284 	 0.575564 	 -0.000238 	 -0.569066 	 30.434312 	 -2386.375503
oct-SkP 	 120 	 286 	 0.593557 	 0.283 		 -0.750099 	 30.867402 	 -2385.625404
oct-SkP 	 120 	 292 	 0.585162 	 0.211185 	 2.678397 	 34.896771 	 -2382.357885
oct-SkP 	 120 	 294 	 0.584689 	 0.216761 	 -1.437833 	 34.974943 	 -2380.920052
oct-SkP 	 120 	 296 	 0.590882 	 0.277721 	 -1.482929 	 33.083355 	 -2379.437123
oct-SkP 	 120 	 298 	 0.59041 	 0.278124 	 -1.717139 	 33.290958 	 -2377.719984

