 Nrows 
   1736 
    Z     N          Q20                 Q30           beta2       beta3
   112   248    -69.5017949168               0.0       -0.35         0.0 
   112   248    -59.5729670715               0.0        -0.3         0.0 
   112   248    -49.6441392263               0.0       -0.25         0.0 
   112   248     -39.715311381               0.0        -0.2         0.0 
   112   248    -29.7864835358               0.0       -0.15         0.0 
   112   248    -19.8576556905               0.0        -0.1         0.0 
   112   248     -9.9288278453               0.0       -0.05         0.0 
   112   248              -0.0               0.0        -0.0         0.0 
   112   248      9.9288278453               0.0        0.05         0.0 
   112   248     19.8576556905               0.0         0.1         0.0 
   112   248     29.7864835358               0.0        0.15         0.0 
   112   248      39.715311381               0.0         0.2         0.0 
   112   248     49.6441392263               0.0        0.25         0.0 
   112   248     59.5729670715               0.0         0.3         0.0 
   112   248     69.5017949168               0.0        0.35         0.0 
   112   248      79.430622762               0.0         0.4         0.0 
   112   248     89.3594506073               0.0        0.45         0.0 
   112   248     99.2882784525               0.0         0.5         0.0 
   112   250   -100.2093157891               0.0        -0.5         0.0 
   112   250    -90.1883842102               0.0       -0.45         0.0 
   112   250    -80.1674526312               0.0        -0.4         0.0 
   112   250    -70.1465210523               0.0       -0.35         0.0 
   112   250    -60.1255894734               0.0        -0.3         0.0 
   112   250    -50.1046578945               0.0       -0.25         0.0 
   112   250    -40.0837263156               0.0        -0.2         0.0 
   112   250    -30.0627947367               0.0       -0.15         0.0 
   112   250    -20.0418631578               0.0        -0.1         0.0 
   112   250    -10.0209315789               0.0       -0.05         0.0 
   112   250              -0.0               0.0        -0.0         0.0 
   112   250     10.0209315789               0.0        0.05         0.0 
   112   250     20.0418631578               0.0         0.1         0.0 
   112   250     30.0627947367               0.0        0.15         0.0 
   112   250     40.0837263156               0.0         0.2         0.0 
   112   250     50.1046578945               0.0        0.25         0.0 
   112   250     60.1255894734               0.0         0.3         0.0 
   112   250     70.1465210523               0.0        0.35         0.0 
   112   250     80.1674526312               0.0         0.4         0.0 
   112   250     90.1883842102               0.0        0.45         0.0 
   112   250    100.2093157891               0.0         0.5         0.0 
   120   166    -67.6608113326               0.0        -0.5         0.0 
   120   166    -60.8947301994               0.0       -0.45         0.0 
   120   166    -54.1286490661               0.0        -0.4         0.0 
   120   166    -47.3625679328               0.0       -0.35         0.0 
   120   166    -40.5964867996               0.0        -0.3         0.0 
   120   166    -33.8304056663               0.0       -0.25         0.0 
   120   166     -27.064324533               0.0        -0.2         0.0 
   120   166    -20.2982433998               0.0       -0.15         0.0 
   120   166    -13.5321622665               0.0        -0.1         0.0 
   120   166     -6.7660811333               0.0       -0.05         0.0 
   120   166              -0.0               0.0        -0.0         0.0 
   120   166      6.7660811333               0.0        0.05         0.0 
   120   166     13.5321622665               0.0         0.1         0.0 
   120   166     20.2982433998               0.0        0.15         0.0 
   120   166      27.064324533               0.0         0.2         0.0 
   120   166     33.8304056663               0.0        0.25         0.0 
   120   166     40.5964867996               0.0         0.3         0.0 
   120   166     47.3625679328               0.0        0.35         0.0 
   120   166     54.1286490661               0.0         0.4         0.0 
   120   166     60.8947301994               0.0        0.45         0.0 
   120   166     67.6608113326               0.0         0.5         0.0 
    26    36     -5.2931389542               0.0        -0.5         0.0 
    26    36     -4.7638250588               0.0       -0.45         0.0 
    26    36      4.7638250588               0.0        0.45         0.0 
    26    36      5.2931389542               0.0         0.5         0.0 
    32    70    -12.1355863716               0.0        -0.5         0.0 
    32    70    -10.9220277345               0.0       -0.45         0.0 
    32    70     10.9220277345               0.0        0.45         0.0 
    32    70     12.1355863716               0.0         0.5         0.0 
    34    78    -14.1826434119               0.0        -0.5         0.0 
    34    78    -12.7643790707               0.0       -0.45         0.0 
    34    78     12.7643790707               0.0        0.45         0.0 
    34    78     14.1826434119               0.0         0.5         0.0 
    36    32      -6.174123805               0.0        -0.5         0.0 
    36    32     -5.5567114245               0.0       -0.45         0.0 
    36    32      5.5567114245               0.0        0.45         0.0 
    36    32       6.174123805               0.0         0.5         0.0 
    40    56    -10.9693072451               0.0        -0.5         0.0 
    40    56     -9.8723765206               0.0       -0.45         0.0 
