Z      N      A      Binding_Energy_(MeV)    Q20_total (b)  beta3_total    fileID    Convergence    
86     132    218    -1678.648776            -3.514268      0.0            1201      YES            
86     134    220    -1688.841902            -6.231691      0.0            1205      YES            
86     136    222    -1693.929928            -31.78784      0.0            1208      YES            
86     138    224    -1705.695111            -33.617967     0.0            1212      YES            
86     140    226    -1723.447053            17.59837       0.0            1218      YES            
86     142    228    -1733.666816            18.94501       0.0            1222      YES            
86     152    238    -1778.969224            23.596646      0.0            1227      YES            
86     154    240    -1786.736483            23.401088      0.0            1231      YES            
86     156    242    -1794.267874            23.000916      0.0            1235      YES            
86     158    244    -1801.634108            22.277455      0.0            1239      YES            
86     160    246    -1808.817357            21.164549      0.0            1243      YES            
86     164    250    -1819.122025            52.450861      0.0            1247      YES            
86     192    278    -1876.320198            63.903172      0.0            1250      YES            
86     194    280    -1878.303675            65.011896      0.0            1254      YES            
86     196    282    -1879.905646            66.774911      0.0            1258      YES            
88     128    216    -1649.246771            -34.198074     0.0            1260      YES            
88     130    218    -1673.277092            -3.254832      0.0            1265      YES            
88     132    220    -1684.522713            -6.035325      0.0            1269      YES            
88     134    222    -1695.917543            -9.287508      0.0            1273      YES            
88     138    226    -1716.74978             -34.349834     0.0            1280      YES            
88     140    228    -1728.74637             41.332974      0.0            1286      YES            
88     142    230    -1747.31893             21.558265      0.0            1290      YES            
88     144    232    -1758.085282            22.738275      0.0            1294      YES            
88     154    242    -1804.566151            24.403007      0.0            1299      YES            
88     156    244    -1812.660958            23.906411      0.0            1303      YES            
88     158    246    -1820.64404             23.251567      0.0            1307      YES            
88     160    248    -1824.850284            47.12049       0.0            1311      YES            
88     162    250    -1832.659934            50.954921      0.0            1315      YES            
88     172    260    -1866.028536            57.217306      0.0            1319      YES            
88     190    278    -1903.073715            63.599217      0.0            1322      YES            
88     192    280    -1906.070646            63.802701      0.0            1326      YES            
88     194    282    -1908.642739            64.725153      0.0            1330      YES            
88     196    284    -1910.805098            66.403823      0.0            1334      YES            
88     198    286    -1912.703478            68.623206      0.0            1338      YES            
88     200    288    -1914.39128             71.109902      0.0            1342      YES            
88     202    290    -1915.807902            74.078451      0.0            1346      YES            
88     204    292    -1916.987214            78.196132      0.0            1350      YES            
90     128    218    -1658.235195            47.461219      0.0            1355      YES            
90     130    220    -1670.0978              -37.191957     0.0            1356      YES            
90     132    222    -1684.502507            -36.831322     0.0            1360      YES            
90     134    224    -1700.104643            -27.68841      0.0            1364      YES            
90     136    226    -1713.166777            -29.356901     0.0            1368      YES            
90     138    228    -1726.139831            -33.416397     0.0            1372      YES            
90     140    230    -1738.621617            -35.171649     0.0            1376      YES            
90     156    246    -1829.458102            25.703601      0.0            1383      YES            
90     158    248    -1838.085537            25.024318      0.0            1386      YES            
90     160    250    -1846.486871            24.147374      0.0            1390      YES            
90     162    252    -1850.871627            49.343302      0.0            1395      YES            
90     190    280    -1930.333583            63.329555      0.0            1398      YES            
90     192    282    -1933.857514            63.500995      0.0            1402      YES            
90     194    284    -1936.982132            64.275007      0.0            1406      YES            
90     196    286    -1939.725352            65.825971      0.0            1410      YES            
90     198    288    -1942.203096            67.922854      0.0            1414      YES            
90     222    312    -1959.354124            35.860668      0.0            1418      YES            
90     224    314    -1958.944935            35.372693      0.0            1422      YES            
92     128    220    -1662.39153             46.986396      0.0            1427      YES            
92     130    222    -1678.931522            48.689691      0.0            1431      YES            
92     132    224    -1697.236415            16.440085      0.0            1434      YES            
92     134    226    -1706.815196            -29.292337     0.0            1436      YES            
92     136    228    -1720.799134            -30.741693     0.0            1440      YES            
92     158    250    -1854.121202            26.912379      0.0            1447      YES            
92     162    254    -1871.366009            24.943757      0.0            1450      YES            
92     164    256    -1876.59743             -50.377036     0.0            1452      YES            
92     190    282    -1955.838335            63.39986       0.0            1458      YES            
92     192    284    -1959.925612            63.426417      0.0            1462      YES            
92     194    286    -1963.64319             63.876033      0.0            1466      YES            
92     196    288    -1966.954244            64.825889      0.0            1470      YES            
92     198    290    -1969.922599            66.152494      0.0            1474      YES            
92     226    318    -1992.885323            37.261687      0.0            1478      YES            
92     230    322    -1990.018346            65.649403      0.0            1483      YES            
94     128    222    -1664.787229            48.01665       0.0            1487      YES            
94     130    224    -1682.210102            48.821201      0.0            1491      YES            
94     132    226    -1699.243868            49.955717      0.0            1495      YES            
94     134    228    -1715.423515            50.926657      0.0            1499      YES            
94     136    230    -1730.007216            51.110961      0.0            1503      YES            
94     138    232    -1743.909579            50.281112      0.0            1507      YES            
94     140    234    -1764.368201            26.566148      0.0            1511      YES            
94     142    236    -1778.480463            27.702985      0.0            1514      YES            
94     160    254    -1878.19707             28.062298      0.0            1518      YES            
94     188    282    -1974.635196            64.667822      0.0            1523      YES            
