Z      N      A      Binding_Energy_(MeV)    beta2          beta3          fileID                Convergence    
72     108    180    -1444.657246            0.291          -0.0           block4-010437         YES            
72     110    182    -1456.929095            0.278          -0.0           block4-010512         YES            
72     112    184    -1468.4242              0.263          -0.0           block4-010587         YES            
72     114    186    -1479.062874            0.241          -0.0           block4-010662         YES            
72     116    188    -1488.907401            -0.191         -0.0           block4-010747         YES            
72     118    190    -1499.428327            -0.178         -0.0           block4-010822         YES            
72     120    192    -1509.206166            -0.152         0.0            block4-010897         YES            
72     122    194    -1519.001074            -0.114         -0.0           block4-010987         YES            
72     124    196    -1528.608993            0.0            -0.0           block4-011033         YES            
72     126    198    -1538.691192            0.0            -0.0           block4-011108         YES            
72     128    200    -1543.721364            0.0            -0.0           block4-011183         YES            
72     130    202    -1548.371532            0.068          0.014          block4-011320         YES            
72     132    204    -1553.069631            0.11           0.0            block4-011335         YES            
72     134    206    -1557.679581            0.151          -0.0           block4-011411         YES            
72     136    208    -1562.220371            0.181          0.0            block4-011486         YES            
72     138    210    -1566.717237            0.208          0.0            block4-011561         YES            
72     140    212    -1571.208377            0.234          0.0            block4-011636         YES            
72     142    214    -1575.631209            0.264          0.0            block4-011711         YES            
72     144    216    -1579.869971            0.288          0.0            block4-011801         YES            
72     146    218    -1583.674721            0.302          0.0            block4-011876         YES            
72     148    220    -1587.00205             0.308          -0.0           block4-011951         YES            
72     150    222    -1589.99353             0.309          0.0            block4-012011         YES            
72     152    224    -1592.75102             0.307          -0.0           block4-012101         YES            
72     154    226    -1595.26329             0.304          0.0            block4-012176         YES            
72     156    228    -1597.443174            0.303          -0.0           block4-012236         YES            
72     158    230    -1599.211448            0.302          -0.0           block4-012341         YES            
72     160    232    -1600.582236            0.302          -0.0           block4-012401         YES            
72     162    234    -1601.604583            0.298          -0.0           block4-012491         YES            
72     164    236    -1602.389376            0.277          -0.0           block4-012535         YES            
72     166    238    -1603.051852            0.256          -0.0           block4-012610         YES            
72     168    240    -1603.575539            0.236          0.0            block4-012700         YES            
72     170    242    -1604.00884             0.207          -0.0           block4-012759         YES            
72     172    244    -1604.365817            0.187          -0.0           block4-012834         YES            
72     174    246    -1604.6362              0.167          -0.0           block4-012909         YES            
72     176    248    -1604.748527            0.144          -0.0           block4-012999         YES            
72     178    250    -1604.707076            0.113          0.0            block4-013074         YES            
72     180    252    -1604.773617            0.072          -0.0           block4-013149         YES            
72     182    254    -1605.375356            0.0            -0.0           block4-013209         YES            
72     184    256    -1605.481104            0.001          0.0            block4-013329         YES            
72     186    258    -1603.452862            -0.006         0.0            block4-013417         YES            
72     188    260    -1601.419132            0.078          0.0            block4-013435         YES            
72     190    262    -1599.593403            0.104          -0.0           block4-013525         YES            
74     76     150    -1140.977922            -0.155         0.003          block5a-000037        YES            
74     78     152    -1169.719425            -0.139         -0.001         block5a-000128        YES            
74     80     154    -1196.932339            -0.086         -0.0           block5a-000156        YES            
74     82     156    -1224.527578            0.0            -0.0           block5a-000233        YES            
74     84     158    -1245.114186            -0.047         0.0            block5a-000307        YES            
74     86     160    -1265.92736             0.132          0.0            block5a-000387        YES            
74     88     162    -1286.55644             0.168          -0.0           block5a-000462        YES            
74     90     164    -1306.422075            0.194          0.0            block5a-000537        YES            
74     92     166    -1325.607419            0.216          -0.0           block5a-000612        YES            
74     94     168    -1344.295986            0.244          0.0            block5a-000687        YES            
74     96     170    -1362.73296             0.318          0.072          block5a-000807        YES            
74     98     172    -1380.695042            0.339          0.062          block5a-000867        YES            
74     100    174    -1397.858023            0.344          0.0            block5a-000913        YES            
74     102    176    -1414.085726            0.344          0.001          block5a-000988        YES            
74     104    178    -1429.2293              0.325          0.0            block5a-001063        YES            
74     106    180    -1443.629161            0.287          0.0            block5a-001137        YES            
74     108    182    -1457.623566            0.267          0.0            block5a-001212        YES            
74     110    184    -1471.053606            0.253          -0.0           block5a-001287        YES            
74     112    186    -1483.788836            0.236          0.0            block5a-001362        YES            
74     114    188    -1495.852521            0.215          0.0            block5a-001437        YES            
74     116    190    -1507.154428            0.189          -0.0           block5a-001512        YES            
74     118    192    -1518.451105            -0.162         0.0            block5a-001582        YES            
74     120    194    -1529.471429            -0.138         -0.0           block5a-001657        YES            
74     122    196    -1540.456518            -0.107         -0.001         block5a-001747        YES            
74     124    198    -1551.007881            0.0            -0.0           block5a-001823        YES            
74     126    200    -1561.942661            0.0            -0.0           block5a-001883        YES            
74     128    202    -1567.718088            -0.0           0.0            block5a-001958        YES            
74     130    204    -1572.958226            0.046          0.0            block5a-002079        YES            
74     132    206    -1578.274417            0.096          -0.0           block5a-002109        YES            
74     134    208    -1583.486605            0.139          0.0            block5a-002185        YES            
74     136    210    -1588.65612             0.173          0.03           block5a-002306        YES            
74     138    212    -1593.747315            0.192          0.0            block5a-002336        YES            
74     140    214    -1598.815445            0.223          -0.0           block5a-002411        YES            
74     142    216    -1604.064429            0.267          0.0            block5a-002486        YES            
74     144    218    -1609.13794             0.29           0.0            block5a-002561        YES            
74     146    220    -1613.710625            0.302          0.0            block5a-002666        YES            
74     148    222    -1617.736609            0.308          0.0            block5a-002711        YES            
74     150    224    -1621.342047            0.31           0.0            block5a-002801        YES            
74     152    226    -1624.654722            0.308          0.0            block5a-002861        YES            
74     154    228    -1627.710709            0.306          -0.0           block5a-002936        YES            
74     156    230    -1630.465585            0.303          0.0            block5a-003026        YES            
74     158    232    -1632.80881             0.3            0.0            block5a-003101        YES            
74     160    234    -1634.673356            0.293          0.0            block5a-003161        YES            
74     162    236    -1636.210961            0.263          0.0            block5a-003236        YES            
74     164    238    -1637.749298            0.238          0.0            block5a-003310        YES            
74     166    240    -1639.189772            0.221          -0.0           block5a-003385        YES            
74     168    242    -1640.481582            0.205          0.0            block5a-003475        YES            
74     170    244    -1641.599263            0.187          -0.0           block5a-003534        YES            
74     172    246    -1642.589787            0.169          0.0            block5a-003609        YES            
74     174    248    -1643.444822            0.15           0.0            block5a-003699        YES            
74     176    250    -1644.174245            0.128          0.0            block5a-003759        YES            
74     178    252    -1644.845272            0.101          -0.0           block5a-003834        YES            
74     180    254    -1645.657905            0.064          -0.0           block5a-003909        YES            
74     182    256    -1647.113845            -0.0           -0.0           block5a-003997        YES            
74     184    258    -1647.860452            0.0            0.0            block5a-004103        YES            
74     186    260    -1646.091941            -0.004         0.0            block5a-004177        YES            
74     188    262    -1644.154296            0.071          -0.0           block5a-004210        YES            
74     190    264    -1642.541961            0.097          0.0            block5a-004300        YES            
76     80     156    -1194.053857            0.0            -0.0           block5a-004418        YES            
76     82     158    -1223.174291            0.0            -0.0           block5a-004433        YES            
76     84     160    -1244.796632            0.017          0.0            block5a-004509        YES            
76     86     162    -1266.293304            0.109          0.0            block5a-004584        YES            
76     88     164    -1287.72358             0.147          0.0            block5a-004662        YES            
76     90     166    -1308.497012            0.17           -0.0           block5a-004737        YES            
76     92     168    -1328.571975            0.188          0.0            block5a-004812        YES            
76     94     170    -1348.059987            0.21           -0.0           block5a-004887        YES            
76     96     172    -1367.668758            0.301          0.0            block5a-004962        YES            
76     98     174    -1386.558527            0.325          0.057          block5a-005067        YES            
76     100    176    -1404.619288            0.329          -0.0           block5a-005112        YES            
76     102    178    -1421.817778            0.33           -0.0           block5a-005188        YES            
76     104    180    -1438.067655            0.315          0.0            block5a-005263        YES            
76     106    182    -1453.551417            0.282          -0.0           block5a-005337        YES            
76     108    184    -1468.607142            0.254          0.0            block5a-005412        YES            
76     110    186    -1483.13832             0.233          0.0            block5a-005487        YES            
76     112    188    -1497.107242            0.213          -0.0           block5a-005562        YES            
76     114    190    -1510.505518            0.191          0.0            block5a-005637        YES            
76     116    192    -1523.24771             0.168          0.0            block5a-005712        YES            
76     118    194    -1535.855307            -0.147         0.0            block5a-005782        YES            
76     120    196    -1548.099269            -0.125         -0.006         block5a-005902        YES            
76     122    198    -1560.24043             -0.099         0.0            block5a-005932        YES            
76     124    200    -1571.899654            -0.0           0.0            block5a-006008        YES            
76     126    202    -1583.666529            -0.0           -0.0           block5a-006083        YES            
76     128    204    -1590.194384            -0.0           -0.0           block5a-006173        YES            
76     130    206    -1595.976425            0.0            0.0            block5a-006233        YES            
76     132    208    -1601.838302            0.071          -0.0           block5a-006369        YES            
76     134    210    -1607.487552            0.115          -0.0           block5a-006384        YES            
76     136    212    -1613.13701             0.147          0.0            block5a-006461        YES            
76     138    214    -1618.732141            0.171          0.0            block5a-006536        YES            
76     140    216    -1624.424383            0.227          -0.0           block5a-006611        YES            
76     142    218    -1630.608951            0.266          0.0            block5a-006686        YES            
76     144    220    -1636.366546            0.284          -0.0           block5a-006761        YES            
76     146    222    -1641.606709            0.296          -0.0           block5a-006836        YES            
76     148    224    -1646.287234            0.303          -0.0           block5a-006911        YES            
76     150    226    -1650.518984            0.305          0.0            block5a-006986        YES            
76     152    228    -1654.430126            0.305          0.0            block5a-007061        YES            
76     154    230    -1658.104302            0.303          -0.0           block5a-007136        YES            
76     156    232    -1661.504228            0.301          -0.0           block5a-007211        YES            
76     158    234    -1664.471633            0.298          0.0            block5a-007286        YES            
76     160    236    -1666.910269            0.286          -0.0           block5a-007361        YES            
76     162    238    -1669.075811            0.251          0.0            block5a-007436        YES            
76     164    240    -1671.292362            0.226          0.0            block5a-007511        YES            
76     166    242    -1673.486079            0.205          0.0            block5a-007585        YES            
76     168    244    -1675.552763            0.188          -0.0           block5a-007675        YES            
76     170    246    -1677.410334            0.17           0.0            block5a-007734        YES            
76     172    248    -1679.080448            0.153          -0.0           block5a-007809        YES            
76     174    250    -1680.685297            -0.131         0.0            block5a-007897        YES            
76     176    252    -1682.190665            -0.115         -0.0           block5a-007957        YES            
76     178    254    -1683.634381            -0.093         0.0            block5a-008032        YES            
76     180    256    -1685.139961            0.043          -0.0           block5a-008109        YES            
76     182    258    -1687.571797            0.0            0.0            block5a-008243        YES            
76     184    260    -1688.948462            -0.0           0.0            block5a-008288        YES            
76     186    262    -1687.538884            -0.0           0.0            block5a-008333        YES            
76     188    264    -1685.60707             0.049          0.0            block5a-008409        YES            
76     190    266    -1684.156734            0.085          0.0            block5a-008500        YES            
78     84     162    -1243.124976            0.001          0.0            block5a-008604        YES            
78     86     164    -1265.16664             0.074          -0.0           block5a-008634        YES            
78     88     166    -1287.219494            0.116          0.0            block5a-008712        YES            
78     90     168    -1308.782885            0.138          0.0            block5a-008786        YES            
78     92     170    -1329.70109             0.154          0.0            block5a-008861        YES            
78     94     172    -1349.975471            0.17           0.0            block5a-008937        YES            
78     96     174    -1370.43719             0.29           -0.0           block5a-009013        YES            
78     98     176    -1390.329425            0.308          0.0            block5a-009087        YES            
78     100    178    -1409.423835            0.32           0.0            block5a-009162        YES            
78     102    180    -1427.687099            0.322          0.0            block5a-009237        YES            
78     104    182    -1445.05906             0.311          -0.0           block5a-009312        YES            
78     106    184    -1461.581008            0.289          -0.0           block5a-009387        YES            
78     108    186    -1477.40531             0.261          -0.0           block5a-009462        YES            
78     110    188    -1492.693616            0.22           -0.0           block5a-009537        YES            
78     112    190    -1508.188141            -0.165         0.0            block5a-009606        YES            
78     114    192    -1523.25271             -0.156         0.0            block5a-009682        YES            
78     116    194    -1537.767622            -0.147         0.0            block5a-009771        YES            
78     118    196    -1551.670248            -0.133         0.0            block5a-009832        YES            
78     120    198    -1565.101283            -0.113         -0.0           block5a-009907        YES            
78     122    200    -1578.311538            -0.086         -0.003         block5a-010027        YES            
78     124    202    -1591.26953             0.0            0.0            block5a-010058        YES            
78     126    204    -1603.863953            0.0            0.0            block5a-010134        YES            
78     128    206    -1611.143937            -0.0           0.0            block5a-010268        YES            
78     130    208    -1617.682823            -0.0           -0.0           block5a-010283        YES            
78     132    210    -1623.931146            0.005          -0.0           block5a-010359        YES            
78     134    212    -1630.023893            0.073          -0.0           block5a-010434        YES            
78     136    214    -1635.987969            0.111          0.0            block5a-010509        YES            
78     138    216    -1641.979651            0.14           -0.0           block5a-010586        YES            
78     140    218    -1648.308958            0.229          -0.0           block5a-010662        YES            
78     142    220    -1655.056654            0.256          -0.0           block5a-010736        YES            
78     144    222    -1661.416871            0.273          0.0            block5a-010811        YES            
78     146    224    -1667.366099            0.286          0.0            block5a-010901        YES            
78     148    226    -1672.799631            0.295          0.0            block5a-010976        YES            
78     150    228    -1677.754               0.298          0.0            block5a-011036        YES            
78     152    230    -1682.373347            0.298          -0.0           block5a-011126        YES            
78     154    232    -1686.761699            0.296          0.0            block5a-011186        YES            
78     156    234    -1690.881838            0.293          0.0            block5a-011261        YES            
78     158    236    -1694.537682            0.288          0.0            block5a-011336        YES            
78     160    238    -1697.616581            0.276          -0.0           block5a-011411        YES            
78     162    240    -1700.343474            0.252          0.0            block5a-011486        YES            
78     164    242    -1703.020413            0.225          -0.0           block5a-011560        YES            
78     166    244    -1706.036462            -0.175         0.0            block5a-011661        YES            
78     168    246    -1708.981419            -0.161         0.0            block5a-011707        YES            
78     170    248    -1711.769818            -0.148         -0.0           block5a-011782        YES            
78     172    250    -1714.421318            -0.136         0.0            block5a-011857        YES            
78     174    252    -1716.892244            -0.124         0.0            block5a-011932        YES            
78     176    254    -1719.161352            -0.108         0.0            block5a-012037        YES            
78     178    256    -1721.32836             -0.085         -0.0           block5a-012082        YES            
78     180    258    -1723.595866            -0.002         -0.0           block5a-012157        YES            
78     182    260    -1726.790844            0.0            0.0            block5a-012233        YES            
78     184    262    -1728.729891            0.0            0.0            block5a-012353        YES            
78     186    264    -1727.67434             0.0            -0.0           block5a-012383        YES            
78     188    266    -1725.912958            0.0            0.0            block5a-012503        YES            
78     190    268    -1724.492632            0.067          0.0            block5a-012565        YES            
80     86     166    -1262.932259            0.0            -0.0           block5b-000008        YES            
80     88     168    -1285.47069             0.061          -0.0           block5b-000084        YES            
80     90     170    -1307.709124            0.091          -0.0           block5b-000161        YES            
80     92     172    -1329.4229              0.108          0.007          block5b-000251        YES            
80     94     174    -1350.519478            0.118          -0.0           block5b-000311        YES            
80     96     176    -1371.248561            0.278          0.024          block5b-000403        YES            
80     98     178    -1392.143602            0.304          0.0            block5b-000463        YES            
80     100    180    -1412.340752            0.32           0.0            block5b-000538        YES            
80     102    182    -1431.692704            0.323          -0.0           block5b-000613        YES            
80     104    184    -1450.126914            0.312          0.0            block5b-000687        YES            
80     106    186    -1467.654334            0.295          -0.0           block5b-000762        YES            
80     108    188    -1484.954452            -0.183         0.0            block5b-000891        YES            
80     110    190    -1501.989742            -0.17          0.0            block5b-000907        YES            
80     112    192    -1518.584876            -0.159         -0.0           block5b-000981        YES            
80     114    194    -1534.704331            -0.149         0.0            block5b-001056        YES            
80     116    196    -1550.285423            -0.135         -0.0           block5b-001131        YES            
80     118    198    -1565.274044            -0.109         -0.0           block5b-001206        YES            
80     120    200    -1579.945971            -0.082         -0.0           block5b-001311        YES            
80     122    202    -1594.356874            -0.002         0.0            block5b-001357        YES            
80     124    204    -1609.110334            -0.0           0.0            block5b-001432        YES            
80     126    206    -1622.531977            -0.0           -0.0           block5b-001508        YES            
80     128    208    -1630.592285            0.0            0.0            block5b-001583        YES            
80     130    210    -1637.887977            0.0            0.0            block5b-001658        YES            
80     132    212    -1644.882221            0.001          0.0            block5b-001749        YES            
80     134    214    -1651.547456            -0.001         0.0            block5b-001867        YES            
80     136    216    -1657.881011            -0.007         0.0            block5b-001882        YES            
80     138    218    -1664.001975            -0.055         -0.0           block5b-001957        YES            
80     140    220    -1670.426171            0.213          -0.0           block5b-002037        YES            
80     142    222    -1677.635853            0.24           -0.0           block5b-002112        YES            
80     144    224    -1684.615967            0.262          0.0            block5b-002187        YES            
80     146    226    -1691.326947            0.278          0.0            block5b-002306        YES            
80     148    228    -1697.540261            0.288          -0.0           block5b-002337        YES            
80     150    230    -1703.246568            0.291          0.0            block5b-002412        YES            
80     152    232    -1708.58873             0.291          0.0            block5b-002486        YES            
80     154    234    -1713.672497            0.289          -0.0           block5b-002576        YES            
80     156    236    -1718.490858            0.286          -0.0           block5b-002636        YES            
80     158    238    -1722.822546            0.281          0.0            block5b-002711        YES            
80     160    240    -1726.544183            0.27           0.0            block5b-002786        YES            
80     162    242    -1729.845986            0.251          0.0            block5b-002891        YES            
80     164    244    -1733.8345              -0.184         0.0            block5b-002991        YES            
80     166    246    -1737.662298            -0.174         -0.0           block5b-003051        YES            
80     168    248    -1741.247588            -0.163         -0.0           block5b-003096        YES            
80     170    250    -1744.679764            -0.15          -0.0           block5b-003216        YES            
80     172    252    -1748.01689             -0.137         0.0            block5b-003261        YES            
80     174    254    -1751.2075              -0.119         0.0            block5b-003337        YES            
80     176    256    -1754.235323            -0.09          0.0            block5b-003397        YES            
80     178    258    -1757.159748            -0.051         0.0            block5b-003501        YES            
80     180    260    -1760.877263            -0.001         0.0            block5b-003547        YES            
80     182    262    -1764.629267            0.0            -0.0           block5b-003653        YES            
80     184    264    -1767.155889            0.0            0.0            block5b-003713        YES            
80     186    266    -1766.488751            0.0            -0.0           block5b-003803        YES            
80     188    268    -1765.122724            0.002          0.0            block5b-003849        YES            
80     190    270    -1763.728582            0.007          -0.0           block5b-003909        YES            
82     90     172    -1305.343715            -0.0           -0.0           block5b-003983        YES            
82     92     174    -1327.924707            0.0            -0.0           block5b-004058        YES            
82     94     176    -1349.990991            0.0            0.0            block5b-004133        YES            
82     96     178    -1371.555306            0.002          0.0            block5b-004224        YES            
82     98     180    -1392.599595            0.002          -0.0           block5b-004284        YES            
82     100    182    -1413.515772            0.324          0.0            block5b-004362        YES            
82     102    184    -1433.863013            0.326          -0.0           block5b-004437        YES            
82     104    186    -1453.265686            0.314          0.0            block5b-004512        YES            
82     106    188    -1472.047503            -0.205         -0.0           block5b-004595        YES            
82     108    190    -1490.493693            -0.198         -0.0           block5b-004655        YES            
82     110    192    -1508.322614            -0.187         0.0            block5b-004730        YES            
82     112    194    -1525.670587            -0.174         0.0            block5b-004805        YES            
82     114    196    -1542.876722            0.0            0.0            block5b-004883        YES            
82     116    198    -1559.876414            0.0            0.0            block5b-004958        YES            
82     118    200    -1576.545539            0.0            -0.0           block5b-005078        YES            
82     120    202    -1592.883961            0.0            0.0            block5b-005108        YES            
82     122    204    -1608.879038            0.0            0.0            block5b-005183        YES            
82     124    206    -1624.49758             0.0            0.0            block5b-005258        YES            
82     126    208    -1638.753438            -0.0           0.0            block5b-005333        YES            
82     128    210    -1647.620829            0.0            -0.0           block5b-005409        YES            
82     130    212    -1655.702529            0.0            -0.0           block5b-005484        YES            
82     132    214    -1663.47989             0.0            0.0            block5b-005558        YES            
82     134    216    -1670.917031            -0.0           -0.0           block5b-005633        YES            
82     136    218    -1678.050683            0.001          -0.0           block5b-005724        YES            
82     138    220    -1684.924164            0.0            0.0            block5b-005783        YES            
82     140    222    -1691.536505            0.0            0.0            block5b-005858        YES            
82     142    224    -1698.616041            0.224          -0.0           block5b-005937        YES            
82     144    226    -1706.21328             0.25           0.0            block5b-006011        YES            
82     146    228    -1713.592098            0.269          0.0            block5b-006086        YES            
82     148    230    -1720.508055            0.279          0.0            block5b-006161        YES            
82     150    232    -1726.894281            0.283          0.0            block5b-006236        YES            
82     152    234    -1732.87528             0.283          0.0            block5b-006326        YES            
82     154    236    -1738.598435            0.281          0.0            block5b-006386        YES            
82     156    238    -1744.059499            0.278          -0.0           block5b-006461        YES            
82     158    240    -1749.061644            0.272          0.0            block5b-006551        YES            
82     160    242    -1753.466064            0.26           -0.0           block5b-006611        YES            
82     162    244    -1758.202137            -0.194         -0.0           block5b-006681        YES            
82     164    246    -1762.938164            -0.188         0.0            block5b-006786        YES            
82     166    248    -1767.38849             -0.181         -0.0           block5b-006831        YES            
82     168    250    -1771.529425            -0.172         -0.0           block5b-006906        YES            
82     170    252    -1775.430291            -0.161         -0.0           block5b-007041        YES            
82     172    254    -1779.152343            -0.145         0.0            block5b-007071        YES            
82     174    256    -1782.726295            0.015          0.0            block5b-007149        YES            
82     176    258    -1787.213485            -0.002         0.0            block5b-007207        YES            
82     178    260    -1791.590233            -0.001         -0.0           block5b-007312        YES            
82     180    262    -1795.935336            -0.0           -0.0           block5b-007358        YES            
82     182    264    -1800.168646            0.0            0.0            block5b-007463        YES            
82     184    266    -1803.258304            -0.0           -0.0           block5b-007508        YES            
82     186    268    -1803.016856            0.0            0.0            block5b-007614        YES            
82     188    270    -1802.094649            0.001          0.0            block5b-007704        YES            
82     190    272    -1801.123414            -0.0           -0.0           block5b-007733        YES            
82     192    274    -1800.051469            0.004          -0.0           block5b-007809        YES            
84     96     180    -1367.904214            0.26           0.0            block5b-007886        YES            
84     98     182    -1390.790918            0.311          -0.0           block5b-007962        YES            
84     100    184    -1413.01178             0.332          0.0            block5b-008037        YES            
84     102    186    -1434.243088            0.332          0.0            block5b-008112        YES            
84     104    188    -1454.525229            0.315          0.0            block5b-008187        YES            
84     106    190    -1474.108256            -0.225         0.0            block5b-008270        YES            
84     108    192    -1493.476228            -0.219         0.0            block5b-008391        YES            
84     110    194    -1512.033256            -0.21          0.0            block5b-008405        YES            
84     112    196    -1530.087706            -0.191         0.0            block5b-008480        YES            
84     114    198    -1548.079569            -0.104         -0.0           block5b-008556        YES            
84     116    200    -1565.798122            -0.086         0.0            block5b-008631        YES            
84     118    202    -1583.127521            -0.069         0.0            block5b-008706        YES            
84     120    204    -1600.116891            -0.045         -0.0           block5b-008827        YES            
84     122    206    -1616.831632            0.002          -0.0           block5b-008859        YES            
84     124    208    -1633.332674            -0.0           0.0            block5b-008932        YES            
84     126    210    -1648.413165            0.0            0.0            block5b-009023        YES            
84     128    212    -1658.096907            0.0            -0.0           block5b-009098        YES            
84     130    214    -1666.960353            0.0            0.0            block5b-009158        YES            
84     132    216    -1675.529785            0.0            -0.0           block5b-009233        YES            
84     134    218    -1684.143781            0.084          -0.0           block5b-009310        YES            
84     136    220    -1692.840094            0.117          -0.0           block5b-009385        YES            
84     138    222    -1701.346248            0.155          -0.0           block5b-009460        YES            
84     140    224    -1709.759778            0.187          0.0            block5b-009535        YES            
84     142    226    -1718.043707            0.214          0.0            block5b-009611        YES            
84     144    228    -1726.241904            0.239          -0.0           block5b-009686        YES            
84     146    230    -1734.214717            0.258          -0.0           block5b-009761        YES            
84     148    232    -1741.738452            0.268          -0.0           block5b-009836        YES            
84     150    234    -1748.727333            0.271          0.0            block5b-009911        YES            
84     152    236    -1755.310976            0.271          0.0            block5b-009986        YES            
84     154    238    -1761.641569            0.27           -0.0           block5b-010061        YES            
84     156    240    -1767.751906            0.267          0.0            block5b-010136        YES            
84     158    242    -1773.442739            0.26           -0.0           block5b-010211        YES            
84     160    244    -1778.606281            0.246          0.0            block5b-010286        YES            
84     162    246    -1783.762918            -0.2           0.0            block5b-010386        YES            
84     164    248    -1789.169797            -0.195         -0.0           block5b-010446        YES            
84     166    250    -1794.280754            -0.188         0.0            block5b-010566        YES            
84     168    252    -1799.060214            -0.178         0.0            block5b-010611        YES            
84     170    254    -1803.522346            -0.162         -0.0           block5b-010701        YES            
84     172    256    -1807.888746            -0.138         0.0            block5b-010791        YES            
84     174    258    -1812.36411             -0.088         0.0            block5b-010807        YES            
84     176    260    -1816.97873             -0.061         0.0            block5b-010927        YES            
84     178    262    -1821.537894            -0.022         -0.0           block5b-011003        YES            
84     180    264    -1826.355964            0.0            0.0            block5b-011048        YES            
84     182    266    -1831.149484            0.0            0.0            block5b-011154        YES            
84     184    268    -1834.811791            0.0            -0.0           block5b-011183        YES            
84     186    270    -1834.992152            0.0            0.0            block5b-011318        YES            
84     188    272    -1834.474513            0.0            -0.0           block5b-011393        YES            
84     190    274    -1833.878345            0.002          -0.0           block5b-011439        YES            
84     192    276    -1833.176781            0.007          -0.0           block5b-011499        YES            
84     194    278    -1832.524911            0.054          -0.0           block5b-011575        YES            
84     196    280    -1831.724284            0.06           0.0            block5b-011680        YES            
84     198    282    -1830.924717            -0.064         -0.0           block5b-011765        YES            
84     200    284    -1830.087825            -0.077         0.0            block5b-011779        YES            
84     202    286    -1829.1642              -0.088         0.0            block5b-011869        YES            
84     204    288    -1828.180515            -0.104         0.0            block5b-011989        YES            
84     206    290    -1827.19773             -0.139         0.0            block5b-012019        YES            
84     208    292    -1826.200617            0.231          -0.0           block5b-012102        YES            
86     100    186    -1410.968413            0.343          0.0            block5b-012162        YES            
86     102    188    -1433.035744            0.343          -0.0           block5b-012237        YES            
86     104    190    -1454.128336            0.317          -0.0           block5b-012312        YES            
86     106    192    -1474.529436            0.285          0.0            block5b-012387        YES            
86     108    194    -1494.429435            -0.24          0.0            block5b-012485        YES            
86     110    196    -1513.79166             -0.231         -0.0           block5b-012531        YES            
86     112    198    -1532.801982            0.153          -0.0           block5b-012611        YES            
86     114    200    -1551.607632            0.134          -0.0           block5b-012685        YES            
86     116    202    -1569.99587             -0.117         0.0            block5b-012756        YES            
86     118    204    -1588.122585            -0.1           0.0            block5b-012876        YES            
86     120    206    -1605.836563            -0.078         -0.0           block5b-012906        YES            
86     122    208    -1623.167338            -0.043         -0.0           block5b-012982        YES            
86     124    210    -1640.319455            -0.001         -0.0           block5b-013057        YES            
86     126    212    -1656.199036            -0.0           0.0            block5b-013177        YES            
86     128    214    -1666.720783            0.0            0.0            block5b-013208        YES            
86     130    216    -1676.391575            -0.0           0.0            block5b-013283        YES            
86     132    218    -1687.117062            0.112          0.076          block5b-013389        YES            
86     134    220    -1697.454829            0.138          0.1            block5b-013449        YES            
86     136    222    -1707.306188            0.158          0.105          block5b-013539        YES            
86     138    224    -1716.935057            0.176          -0.0           block5b-013585        YES            
86     140    226    -1726.442857            0.198          -0.0           block5b-013661        YES            
86     142    228    -1735.670498            0.219          0.0            block5b-013751        YES            
86     144    230    -1744.608706            0.238          -0.0           block5b-013811        YES            
86     146    232    -1753.214887            0.253          0.0            block5b-013901        YES            
86     148    234    -1761.34962             0.261          0.0            block5b-013961        YES            
86     150    236    -1768.954522            0.264          -0.0           block5b-014036        YES            
86     152    238    -1776.157609            0.263          -0.0           block5b-014111        YES            
