Z      N      A      Binding_Energy_(MeV)    beta2          beta3          fileID                Convergence    
48     118    166    -1123.705967            0.0            -0.0           block2-015533         YES            
48     120    168    -1123.494155            -0.0           -0.0           block2-015609         YES            
48     122    170    -1122.967077            -0.001         0.0            block2-015681         YES            
48     124    172    -1121.998169            -0.003         -0.0           block2-015771         YES            
48     126    174    -1120.516897            0.099          0.0            block2-015897         YES            
48     128    176    -1118.9491              0.125          0.0            block2-015942         YES            
48     130    178    -1117.093862            0.136          0.0            block2-016017         YES            
48     132    180    -1114.997605            0.14           -0.0           block2-016062         YES            
50     40     90     -658.077698             0.001          0.0            block2-016181         YES            
50     42     92     -694.653536             0.0            0.0            block2-016257         YES            
50     44     94     -729.681455             -0.0           0.0            block2-016326         YES            
50     46     96     -763.491969             -0.0           0.0            block2-016356         YES            
50     48     98     -796.127447             0.0            0.0            block2-016476         YES            
50     50     100    -826.914559             0.0            -0.0           block2-016551         YES            
50     52     102    -851.429729             0.0            0.0            block2-016641         YES            
50     54     104    -874.269043             0.0            -0.0           block2-016656         YES            
50     56     106    -895.619486             -0.0           0.0            block2-016797         YES            
50     58     108    -915.754219             0.0            -0.0           block2-016871         YES            
50     60     110    -935.046895             0.071          0.0            block2-016887         YES            
50     62     112    -953.653154             0.081          0.013          block2-016992         YES            
50     64     114    -971.583629             -0.071         -0.0           block2-017075         YES            
50     66     116    -988.852177             -0.04          0.0            block2-017106         YES            
50     68     118    -1005.540578            0.001          0.0            block2-017187         YES            
50     70     120    -1021.594866            0.0            -0.0           block2-017262         YES            
50     72     122    -1037.001212            0.0            0.0            block2-017337         YES            
50     74     124    -1051.755747            0.0            -0.0           block2-017412         YES            
50     76     126    -1065.842927            0.0            0.0            block2-017487         YES            
50     78     128    -1079.268931            0.0            -0.0           block2-017562         YES            
50     80     130    -1092.10644             0.001          0.0            block2-017666         YES            
50     82     132    -1103.490846            -0.0           0.0            block2-017706         YES            
50     84     134    -1110.818906            -0.0           -0.0           block2-017781         YES            
50     86     136    -1117.194172            0.0            0.0            block2-017906         YES            
50     88     138    -1123.077779            0.001          0.0            block2-017937         YES            
50     90     140    -1128.426575            0.001          0.0            block2-018011         YES            
50     92     142    -1133.192742            -0.001         -0.0           block2-018141         YES            
50     94     144    -1137.383766            0.0            0.0            block2-018203         YES            
50     96     146    -1141.153824            0.002          0.0            block2-018234         YES            
50     98     148    -1144.70054             0.042          0.0            block2-018354         YES            
50     100    150    -1148.153618            -0.078         0.0            block2-018396         YES            
50     102    152    -1151.408533            -0.084         -0.0           block2-018457         YES            
50     104    154    -1154.452043            -0.072         -0.0           block2-018531         YES            
50     106    156    -1157.32765             -0.0           0.0            block2-018652         YES            
50     108    158    -1160.146601            0.0            -0.0           block2-018743         YES            
50     110    160    -1162.709006            -0.0           0.0            block2-018788         YES            
50     112    162    -1165.010407            0.0            0.0            block2-018864         YES            
50     114    164    -1166.990149            0.0            -0.0           block2-018909         YES            
50     116    166    -1168.581605            0.0            -0.0           block2-018983         YES            
50     118    168    -1169.769803            -0.0           0.0            block2-019059         YES            
50     120    170    -1170.624881            -0.0           0.0            block2-019194         YES            
50     122    172    -1171.177846            -0.001         0.0            block2-019251         YES            
50     124    174    -1171.302049            -0.001         0.0            block2-019341         YES            
50     126    176    -1170.572621            -0.003         0.0            block2-019386         YES            
50     128    178    -1169.069107            0.0            0.0            block2-019448         YES            
50     130    180    -1167.234378            0.06           0.0            block2-019527         YES            
50     132    182    -1165.398182            0.085          -0.0           block2-019587         YES            
52     48     100    -791.635787             -0.0           -0.0           block3-000011         YES            
52     50     102    -823.989137             0.0            -0.0           block3-000143         YES            
52     52     104    -850.254802             -0.0           0.0            block3-000162         YES            
52     54     106    -874.86862              0.0            -0.0           block3-000263         YES            
52     56     108    -897.909791             0.001          0.0            block3-000306         YES            
52     58     110    -920.092025             0.116          -0.0           block3-000387         YES            
52     60     112    -941.133876             0.132          0.025          block3-000492         YES            
52     62     114    -961.232452             0.133          0.023          block3-000567         YES            
52     64     116    -980.678008             -0.127         0.028          block3-000662         YES            
52     66     118    -999.307828             -0.133         0.001          block3-000693         YES            
52     68     120    -1017.128098            -0.107         0.025          block3-000782         YES            
52     70     122    -1034.250031            -0.085         -0.0           block3-000829         YES            
52     72     124    -1050.864932            0.001          0.0            block3-000912         YES            
52     74     126    -1066.967964            0.001          -0.0           block3-000987         YES            
52     76     128    -1082.373146            0.001          0.0            block3-001062         YES            
52     78     130    -1097.12642             0.003          0.0            block3-001166         YES            
52     80     132    -1111.279126            0.0            -0.0           block3-001212         YES            
52     82     134    -1124.006538            -0.0           0.0            block3-001341         YES            
52     84     136    -1132.552879            -0.0           0.0            block3-001371         YES            
52     86     138    -1140.160582            0.001          0.0            block3-001496         YES            
52     88     140    -1147.230421            -0.001         0.0            block3-001551         YES            
52     90     142    -1153.682525            -0.001         0.0            block3-001581         YES            
52     92     144    -1159.52983             0.111          0.001          block3-001677         YES            
52     94     146    -1164.996241            0.129          0.0            block3-001736         YES            
52     96     148    -1170.054556            0.137          0.0            block3-001827         YES            
52     98     150    -1174.87665             -0.149         0.0            block3-001882         YES            
52     100    152    -1179.544476            -0.158         0.0            block3-001957         YES            
52     102    154    -1183.850359            -0.161         -0.0           block3-002032         YES            
52     104    156    -1187.809393            -0.158         0.001          block3-002137         YES            
52     106    158    -1191.408647            -0.152         0.0            block3-002180         YES            
52     108    160    -1194.70283             -0.137         0.0            block3-002286         YES            
52     110    162    -1197.713279            -0.114         0.003          block3-002361         YES            
52     112    164    -1200.580901            -0.001         0.0            block3-002439         YES            
52     114    166    -1203.526028            -0.0           0.0            block3-002513         YES            
52     116    168    -1206.086456            0.0            0.0            block3-002558         YES            
52     118    170    -1208.285492            -0.001         0.0            block3-002679         YES            
52     120    172    -1210.156469            0.001          0.0            block3-002722         YES            
52     122    174    -1211.744774            -0.0           -0.0           block3-002798         YES            
52     124    176    -1212.958752            -0.0           -0.0           block3-002856         YES            
52     126    178    -1213.167254            -0.002         -0.0           block3-002931         YES            
52     128    180    -1212.224587            0.043          -0.0           block3-003057         YES            
52     130    182    -1211.232849            0.096          0.0            block3-003102         YES            
52     132    184    -1209.982944            0.117          -0.0           block3-003177         YES            
54     50     104    -818.297956             0.0            -0.0           block3-003293         YES            
54     52     106    -846.310133             0.0            0.0            block3-003372         YES            
54     54     108    -872.860662             0.132          -0.0           block3-003444         YES            
54     56     110    -898.118321             0.174          0.0            block3-003465         YES            
54     58     112    -921.908233             0.191          0.0            block3-003579         YES            
54     60     114    -944.550631             0.211          0.0            block3-003615         YES            
54     62     116    -966.418842             0.239          -0.0           block3-003688         YES            
54     64     118    -987.500945             0.254          0.0            block3-003763         YES            
54     66     120    -1007.727556            0.249          0.0            block3-003840         YES            
54     68     122    -1027.083089            0.237          0.0            block3-003914         YES            
54     70     124    -1045.486504            0.219          0.0            block3-003988         YES            
54     72     126    -1062.983043            0.191          0.001          block3-004109         YES            
54     74     128    -1079.900457            0.15           0.001          block3-004154         YES            
54     76     130    -1096.338427            0.089          0.0            block3-004274         YES            
54     78     132    -1112.246446            -0.002         -0.0           block3-004295         YES            
54     80     134    -1127.769919            -0.001         -0.0           block3-004416         YES            
54     82     136    -1141.877768            0.001          0.0            block3-004436         YES            
54     84     138    -1151.622843            0.002          -0.0           block3-004571         YES            
54     86     140    -1160.910838            0.099          -0.0           block3-004587         YES            
54     88     142    -1169.487265            0.144          -0.0           block3-004662         YES            
54     90     144    -1177.349294            0.168          -0.0           block3-004779         YES            
54     92     146    -1184.592573            0.186          0.0            block3-004811         YES            
54     94     148    -1191.395596            0.205          0.0            block3-004887         YES            
54     96     150    -1197.874862            0.227          -0.0           block3-004962         YES            
54     98     152    -1204.012563            0.247          0.001          block3-005052         YES            
54     100    154    -1209.716423            0.257          0.001          block3-005127         YES            
54     102    156    -1214.944621            0.257          -0.0           block3-005187         YES            
54     104    158    -1219.786114            0.249          0.001          block3-005307         YES            
54     106    160    -1224.316663            0.238          0.001          block3-005352         YES            
54     108    162    -1228.511411            0.225          0.0            block3-005427         YES            
54     110    164    -1232.388664            0.209          -0.0           block3-005543         YES            
54     112    166    -1235.984245            0.191          0.0            block3-005618         YES            
54     114    168    -1239.348941            0.169          -0.0           block3-005649         YES            
54     116    170    -1242.55999             0.143          -0.0           block3-005709         YES            
54     118    172    -1245.587582            0.117          0.0            block3-005784         YES            
54     120    174    -1248.318943            0.094          0.0            block3-005859         YES            
54     122    176    -1250.582582            0.065          -0.0           block3-005932         YES            
54     124    178    -1252.569142            -0.0           -0.0           block3-006010         YES            
54     126    180    -1253.771396            -0.002         -0.0           block3-006111         YES            
54     128    182    -1253.599763            0.079          0.0            block3-006162         YES            
54     130    184    -1253.409701            0.122          0.0            block3-006252         YES            
54     132    186    -1252.841691            0.142          0.0            block3-006342         YES            
56     52     108    -840.318226             0.088          -0.0           block3-006429         YES            
56     54     110    -868.955072             0.182          0.001          block3-006489         YES            
56     56     112    -896.16915              0.215          -0.0           block3-006579         YES            
56     58     114    -921.784155             0.253          0.001          block3-006615         YES            
56     60     116    -946.750919             0.319          0.003          block3-006705         YES            
56     62     118    -970.657908             0.348          0.002          block3-006789         YES            
56     64     120    -993.145904             0.34           0.021          block3-006853         YES            
56     66     122    -1014.64785             0.315          0.001          block3-006945         YES            
56     68     124    -1035.307586            0.29           -0.001         block3-007005         YES            
56     70     126    -1055.012583            0.266          0.0            block3-007065         YES            
56     72     128    -1073.651768            0.238          -0.0           block3-007139         YES            
56     74     130    -1091.487237            0.201          0.0            block3-007213         YES            
56     76     132    -1108.957345            0.157          0.001          block3-007302         YES            
56     78     134    -1125.974488            0.109          0.0            block3-007362         YES            
56     80     136    -1142.304965            -0.001         0.0            block3-007446         YES            
56     82     138    -1157.827506            -0.001         -0.0           block3-007506         YES            
56     84     140    -1169.002296            0.068          0.0            block3-007601         YES            
56     86     142    -1179.73786             0.135          0.0            block3-007662         YES            
56     88     144    -1189.774133            0.176          0.025          block3-007749         YES            
56     90     146    -1199.039087            0.214          0.107          block3-007871         YES            
56     92     148    -1207.581116            0.227          0.0            block3-007887         YES            
56     94     150    -1215.922526            0.264          0.017          block3-007977         YES            
56     96     152    -1223.991941            0.287          -0.0           block3-008037         YES            
56     98     154    -1231.558465            0.299          -0.0           block3-008112         YES            
56     100    156    -1238.468308            0.304          0.0            block3-008187         YES            
56     102    158    -1244.693834            0.307          0.043          block3-008307         YES            
56     104    160    -1250.386246            0.296          -0.0           block3-008337         YES            
56     106    162    -1255.70121             0.282          -0.0           block3-008412         YES            
56     108    164    -1260.695528            0.267          -0.0           block3-008487         YES            
56     110    166    -1265.33441             0.251          0.001          block3-008577         YES            
56     112    168    -1269.633159            0.231          0.001          block3-008652         YES            
56     114    170    -1273.658794            0.207          0.0            block3-008739         YES            
56     116    172    -1277.470736            0.18           -0.0           block3-008784         YES            
56     118    174    -1281.142833            0.149          0.0            block3-008904         YES            
56     120    176    -1284.657488            0.119          0.0            block3-008979         YES            
56     122    178    -1287.815444            0.089          -0.0           block3-009009         YES            
56     124    180    -1290.544815            -0.0           -0.0           block3-009096         YES            
56     126    182    -1292.75318             -0.001         0.0            block3-009216         YES            
56     128    184    -1293.201912            0.075          0.0            block3-009297         YES            
56     130    186    -1293.667179            0.127          0.0            block3-009342         YES            
56     132    188    -1293.784126            0.152          -0.0           block3-009417         YES            
56     134    190    -1293.542908            0.168          -0.0           block3-009462         YES            
56     136    192    -1292.946159            0.179          0.0            block3-009567         YES            
56     138    194    -1292.01837             0.183          0.0            block3-009671         YES            
58     54     112    -863.068296             0.212          0.0            block3-009729         YES            
58     56     114    -892.192904             0.254          -0.0           block3-009789         YES            
58     58     116    -920.363162             0.329          -0.0           block3-009840         YES            
58     60     118    -945.145389             -0.254         -0.0           block3-009903         YES            
58     62     120    -970.322957             -0.256         0.001          block3-010044         YES            
58     64     122    -994.345588             -0.249         0.0            block3-010087         YES            
58     66     124    -1017.506076            -0.243         0.0            block3-010162         YES            
58     68     126    -1041.821619            0.335          0.0            block3-010215         YES            
58     70     128    -1062.659379            0.307          0.0            block3-010305         YES            
58     72     130    -1082.377411            0.277          0.0            block3-010380         YES            
58     74     132    -1101.102215            0.235          0.002          block3-010454         YES            
58     76     134    -1119.49626             0.185          -0.0           block3-010509         YES            
58     78     136    -1137.664827            0.134          0.0            block3-010614         YES            
58     80     138    -1155.137256            0.055          0.0            block3-010676         YES            
58     82     140    -1171.948063            -0.001         -0.0           block3-010731         YES            
58     84     142    -1184.428709            0.084          0.001          block3-010826         YES            
58     86     144    -1196.44731             0.152          0.0            block3-010947         YES            
58     88     146    -1207.871318            0.197          0.0            block3-010992         YES            
58     90     148    -1218.629912            0.239          -0.0           block3-011037         YES            
58     92     150    -1229.250346            0.307          0.083          block3-011157         YES            
58     94     152    -1239.329558            0.332          0.088          block3-011217         YES            
58     96     154    -1248.686769            0.342          0.086          block3-011307         YES            
58     98     156    -1257.444394            0.347          0.083          block3-011367         YES            
58     100    158    -1265.522551            0.349          0.078          block3-011442         YES            
58     102    160    -1272.807013            0.34           0.0            block3-011488         YES            
58     104    162    -1279.404105            0.339          -0.0           block3-011562         YES            
58     106    164    -1285.486629            0.333          0.0            block3-011637         YES            
58     108    166    -1291.151016            0.319          -0.0           block3-011712         YES            
58     110    168    -1296.449137            0.3            0.007          block3-011802         YES            
58     112    170    -1301.374304            0.289          0.063          block3-011906         YES            
58     114    172    -1305.964862            0.26           0.057          block3-011966         YES            
58     116    174    -1310.342949            0.21           0.0            block3-012024         YES            
58     118    176    -1314.666548            0.168          0.0            block3-012099         YES            
58     120    178    -1318.981387            0.13           -0.0           block3-012159         YES            
58     122    180    -1323.083067            0.092          0.0            block3-012234         YES            
58     124    182    -1326.836079            -0.0           0.0            block3-012306         YES            
58     126    184    -1330.068045            -0.001         0.0            block3-012441         YES            
58     128    186    -1330.981652            0.056          0.0            block3-012491         YES            
58     130    188    -1331.97444             0.118          0.0            block3-012582         YES            
58     132    190    -1332.698014            0.15           0.0            block3-012612         YES            
58     134    192    -1333.092107            0.172          0.0            block3-012702         YES            
58     136    194    -1333.131739            0.185          0.0            block3-012761         YES            
58     138    196    -1332.828449            0.193          0.0            block3-012881         YES            
58     140    198    -1332.210742            0.197          0.0            block3-012941         YES            
58     142    200    -1331.324295            0.199          -0.0           block3-013001         YES            
58     144    202    -1330.762429            -0.223         0.0            block3-013071         YES            
58     146    204    -1329.93594             -0.228         0.0            block3-013146         YES            
58     148    206    -1328.799876            -0.231         -0.0           block3-013236         YES            
58     150    208    -1327.342869            -0.231         -0.0           block3-013281         YES            
60     56     116    -886.599911             0.304          -0.0           block3-013365         YES            
60     58     118    -914.690896             -0.258         -0.0           block3-013428         YES            
60     60     120    -943.162969             -0.274         -0.0           block3-013518         YES            
60     62     122    -969.813821             -0.276         0.0            block3-013612         YES            
60     64     124    -995.195099             -0.267         0.0            block3-013702         YES            
60     66     126    -1019.768829            -0.259         0.0            block3-013777         YES            
60     68     128    -1043.448491            -0.255         0.0            block3-013852         YES            
60     70     130    -1068.404026            0.347          0.001          block3-013905         YES            
60     72     132    -1089.297466            0.325          -0.0           block3-013980         YES            
60     74     134    -1108.894782            0.279          -0.0           block3-014040         YES            
60     76     136    -1128.105555            0.207          -0.0           block3-014124         YES            
60     78     138    -1147.377699            0.149          -0.0           block3-014244         YES            
60     80     140    -1166.153765            0.072          0.0            block3-014276         YES            
60     82     142    -1184.273569            -0.001         -0.0           block3-014331         YES            
60     84     144    -1197.901923            0.088          0.0            block3-014411         YES            
60     86     146    -1211.189497            0.165          0.0            block3-014487         YES            
60     88     148    -1224.078               0.22           0.002          block3-014577         YES            
60     90     150    -1236.669144            0.297          0.081          block3-014697         YES            
60     92     152    -1249.053136            0.339          0.09           block3-014742         YES            
60     94     154    -1260.540423            0.341          0.001          block3-014802         YES            
60     96     156    -1271.14343             0.35           -0.0           block3-014875         YES            
60     98     158    -1276.832994            -0.251         0.0            block3-014976         YES            
60     100    160    -1285.943433            -0.251         0.027          block3-015065         YES            
60     102    162    -1294.604844            -0.253         0.023          block3-015125         YES            
60     104    164    -1302.766826            -0.256         0.0            block3-015156         YES            
60     106    166    -1310.279089            -0.255         0.018          block3-015260         YES            
60     108    168    -1317.089368            -0.253         -0.0           block3-015306         YES            
60     110    170    -1325.900378            0.348          -0.0           block3-015386         YES            
60     112    172    -1331.483691            0.328          0.0            block3-015461         YES            
60     114    174    -1336.692986            0.304          0.0            block3-015536         YES            
60     116    176    -1341.527329            0.274          0.056          block3-015671         YES            
60     118    178    -1346.325346            0.186          0.0            block3-015699         YES            
60     120    180    -1351.388514            0.138          0.0            block3-015789         YES            
60     122    182    -1356.395545            0.086          -0.0           block3-015834         YES            
60     124    184    -1361.41857             -0.001         -0.0           block3-015906         YES            
60     126    186    -1365.672108            -0.001         -0.0           block3-016011         YES            
60     128    188    -1367.042224            0.03           0.0            block3-016121         YES            
60     130    190    -1368.444755            0.105          0.001          block3-016166         YES            
60     132    192    -1369.725253            0.145          0.001          block3-016226         YES            
60     134    194    -1370.732762            0.175          -0.0           block3-016302         YES            
60     136    196    -1371.428058            0.194          0.0            block3-016421         YES            
60     138    198    -1371.767696            0.209          0.0            block3-016436         YES            
60     140    200    -1372.502959            0.324          0.002          block3-016527         YES            
60     142    202    -1372.926098            0.34           0.001          block3-016617         YES            
60     144    204    -1372.918703            0.35           -0.0           block3-016661         YES            
60     146    206    -1371.933953            -0.239         0.0            block3-016761         YES            
60     148    208    -1371.425888            -0.242         0.0            block3-016836         YES            
60     150    210    -1370.61425             -0.244         -0.0           block3-016881         YES            
60     152    212    -1369.497524            -0.242         -0.0           block3-016957         YES            
62     60     122    -938.890293             -0.284         0.0            block3-017062         YES            
62     62     124    -967.047783             -0.286         0.0            block3-017153         YES            
62     64     126    -993.915067             -0.276         0.0            block3-017242         YES            
62     66     128    -1019.965728            -0.266         0.0            block3-017316         YES            
62     68     130    -1045.124628            -0.261         0.0            block3-017392         YES            
62     70     132    -1069.139281            -0.26          0.0            block3-017469         YES            
62     72     134    -1091.889852            -0.259         0.0            block3-017493         YES            
62     74     136    -1115.206704            0.344          0.001          block3-017595         YES            
62     76     138    -1134.872395            0.228          -0.0           block3-017694         YES            
62     78     140    -1155.224595            0.159          -0.0           block3-017709         YES            
62     80     142    -1175.282131            0.076          0.0            block3-017787         YES            
62     82     144    -1194.80835             -0.001         0.0            block3-017871         YES            
62     84     146    -1209.505616            0.086          0.001          block3-017951         YES            
62     86     148    -1224.049979            0.175          0.0            block3-018012         YES            
62     88     150    -1238.385344            0.237          -0.0           block3-018087         YES            
62     90     152    -1252.463324            0.318          0.085          block3-018207         YES            
62     92     154    -1266.119172            0.338          0.0            block3-018237         YES            
62     94     156    -1274.680112            -0.243         0.0            block3-018306         YES            
62     96     158    -1286.215415            -0.252         0.0            block3-018411         YES            
62     98     160    -1297.009385            -0.256         0.0            block3-018455         YES            
62     100    162    -1307.278619            -0.257         0.0            block3-018546         YES            
62     102    164    -1317.076155            -0.258         -0.0           block3-018606         YES            
62     104    166    -1326.344455            -0.26          -0.0           block3-018680         YES            
62     106    168    -1334.951112            -0.26          -0.0           block3-018755         YES            
62     108    170    -1342.803147            -0.257         0.0            block3-018830         YES            
62     110    172    -1350.04166             -0.247         -0.0           block3-018905         YES            
62     112    174    -1359.447512            0.346          0.001          block3-019016         YES            
62     114    176    -1365.545599            0.33           0.033          block3-019077         YES            
62     116    178    -1371.206162            0.306          0.0            block3-019136         YES            
62     118    180    -1376.337158            0.248          0.049          block3-019241         YES            
62     120    182    -1381.960614            0.146          -0.0           block3-019299         YES            
62     122    184    -1387.850423            0.074          0.013          block3-019390         YES            
62     124    186    -1394.216522            0.0            0.0            block3-019493         YES            
62     126    188    -1399.469981            -0.001         -0.0           block3-019506         YES            
62     128    190    -1401.465213            0.004          0.0            block3-019630         YES            
62     130    192    -1403.189231            0.091          0.0            block3-019661         YES            
62     132    194    -1404.979835            0.14           0.004          block3-019751         YES            
62     134    196    -1406.676792            0.182          0.01           block3-019826         YES            
62     136    198    -1408.118843            0.212          -0.0           block3-019887         YES            
62     138    200    -1409.557508            0.308          0.005          block3-019977         YES            
62     140    202    -1411.130444            0.332          0.0            block3-020037         YES            
62     142    204    -1412.264219            0.346          0.001          block3-020127         YES            
62     144    206    -1411.635183            -0.236         0.001          block3-020226         YES            
62     146    208    -1412.04568             -0.24          0.0            block3-020256         YES            
62     148    210    -1412.208645            -0.244         0.0            block3-020361         YES            
62     150    212    -1412.111664            -0.247         0.0            block3-020451         YES            
62     152    214    -1411.703563            -0.248         -0.0           block3-020481         YES            
62     154    216    -1410.948989            -0.247         0.0            block3-020556         YES            
62     156    218    -1409.932208            -0.241         -0.0           block3-020662         YES            
62     158    220    -1408.706675            -0.235         -0.0           block3-020737         YES            
64     62     126    -962.127621             -0.287         0.0            block4-000052         YES            
64     64     128    -990.563573             -0.276         0.0            block4-000127         YES            
64     66     130    -1018.180071            -0.266         0.001          block4-000203         YES            
64     68     132    -1044.843671            -0.261         0.001          block4-000262         YES            
64     70     134    -1070.289403            -0.26          0.001          block4-000368         YES            
64     72     136    -1094.409879            -0.258         0.001          block4-000443         YES            
64     74     138    -1117.31023             -0.246         0.0            block4-000517         YES            
64     76     140    -1139.849054            0.249          0.0            block4-000537         YES            
64     78     142    -1161.283811            0.165          -0.0           block4-000609         YES            
64     80     144    -1182.60396             0.069          -0.0           block4-000684         YES            
64     82     146    -1203.54826             -0.001         0.0            block4-000786         YES            
64     84     148    -1219.308794            0.081          -0.0           block4-000896         YES            
64     86     150    -1235.065732            0.18           0.0            block4-000912         YES            
64     88     152    -1250.717028            0.242          0.0            block4-000987         YES            
64     90     154    -1265.929846            0.311          0.076          block4-001107         YES            
64     92     156    -1280.685616            0.343          0.076          block4-001197         YES            
64     94     158    -1294.626344            0.347          0.0            block4-001212         YES            
64     96     160    -1303.079745            -0.25          -0.0           block4-001280         YES            
64     98     162    -1315.087095            -0.254         0.001          block4-001401         YES            
64     100    164    -1326.536247            -0.255         0.001          block4-001446         YES            
64     102    166    -1337.487978            -0.256         0.0            block4-001505         YES            
64     104    168    -1347.88554             -0.257         0.001          block4-001640         YES            
64     106    170    -1357.589559            -0.257         0.0            block4-001654         YES            
64     108    172    -1366.51133             -0.254         0.0            block4-001790         YES            
64     110    174    -1374.802031            -0.244         -0.0           block4-001805         YES            
64     112    176    -1385.294978            0.338          0.0            block4-001887         YES            
64     114    178    -1392.401494            0.325          -0.0           block4-001962         YES            
64     116    180    -1398.97315             0.313          -0.0           block4-002037         YES            
64     118    182    -1404.953422            0.293          0.0            block4-002111         YES            
64     120    184    -1410.756245            0.152          -0.0           block4-002199         YES            
64     122    186    -1417.615113            0.001          -0.0           block4-002272         YES            
64     124    188    -1425.116814            -0.001         0.0            block4-002376         YES            
64     126    190    -1431.350442            0.0            -0.0           block4-002438         YES            
64     128    192    -1434.034587            0.004          0.0            block4-002501         YES            
64     130    194    -1436.243862            0.079          0.0            block4-002606         YES            
64     132    196    -1438.573797            0.136          0.0            block4-002652         YES            
64     134    198    -1440.994399            0.187          -0.0           block4-002757         YES            
64     136    200    -1443.259423            0.229          0.0            block4-002847         YES            
64     138    202    -1445.551225            0.294          0.004          block4-002877         YES            
64     140    204    -1447.820829            0.321          -0.0           block4-002937         YES            
64     142    206    -1449.689899            0.334          -0.0           block4-003012         YES            
64     144    208    -1451.101387            0.343          -0.0           block4-003087         YES            
64     146    210    -1452.137867            0.35           0.0            block4-003192         YES            
64     148    212    -1451.29115             -0.242         0.0            block4-003261         YES            
64     150    214    -1451.922928            -0.245         0.0            block4-003351         YES            
64     152    216    -1452.220259            -0.247         0.0            block4-003426         YES            
64     154    218    -1452.1524              -0.246         0.0            block4-003501         YES            
64     156    220    -1451.775296            -0.241         -0.0           block4-003532         YES            
64     158    222    -1451.171342            -0.235         0.0            block4-003607         YES            
64     160    224    -1450.36208             -0.229         0.0            block4-003712         YES            
64     162    226    -1449.310308            -0.223         -0.0           block4-003787         YES            
66     66     132    -1014.598185            -0.264         0.001          block4-003862         YES            
66     68     134    -1042.748707            -0.259         0.001          block4-003952         YES            
66     70     136    -1069.614349            -0.257         0.0            block4-004043         YES            
66     72     138    -1095.071325            -0.254         -0.0           block4-004118         YES            
66     74     140    -1120.898614            0.349          -0.0           block4-004139         YES            
66     76     142    -1142.989972            0.252          0.0            block4-004212         YES            
66     78     144    -1165.944996            -0.175         0.001          block4-004327         YES            
66     80     146    -1188.178699            0.063          -0.0           block4-004359         YES            
66     82     148    -1210.511541            -0.001         0.0            block4-004446         YES            
66     84     150    -1227.349089            0.075          0.0            block4-004511         YES            
66     86     152    -1244.256743            0.197          0.056          block4-004631         YES            
66     88     154    -1261.073388            0.236          -0.0           block4-004662         YES            
66     90     156    -1277.318569            0.29           0.059          block4-004797         YES            
66     92     158    -1293.094611            0.325          0.067          block4-004872         YES            
66     94     160    -1308.174174            0.341          0.059          block4-004947         YES            
66     96     162    -1322.488842            0.344          0.0            block4-004962         YES            
