Z      N      A      Binding_Energy_(MeV)    beta2          beta3          fileID                Convergence    
46     38     84     -633.508881             -0.002         0.0            block3a-009050        YES            
46     40     86     -668.795977             -0.0           0.0            block3a-009095        YES            
46     42     88     -700.946864             -0.0           -0.0           block3a-009156        YES            
46     44     90     -732.677807             0.094          0.0            block3a-009265        YES            
46     46     92     -763.107763             0.106          -0.0           block3a-009311        YES            
46     48     94     -791.28529              -0.001         -0.0           block3a-009432        YES            
46     50     96     -819.031523             0.001          0.0            block3a-009524        YES            
46     52     98     -839.306382             0.01           -0.0           block3a-009540        YES            
46     54     100    -858.346379             0.012          0.0            block3a-009615        YES            
46     56     102    -876.66124              0.147          0.0            block3a-009690        YES            
46     58     104    -893.554643             0.167          -0.0           block3a-009760        YES            
46     60     106    -909.315536             0.178          0.0            block3a-009850        YES            
46     62     108    -924.508556             0.246          0.0            block3a-009968        YES            
46     64     110    -939.108532             0.261          -0.0           block3a-009986        YES            
46     66     112    -953.071423             0.254          0.0            block3a-010119        YES            
46     68     114    -966.226003             0.245          -0.001         block3a-010194        YES            
46     70     116    -978.426221             0.231          -0.0           block3a-010211        YES            
46     72     118    -989.745346             0.205          0.0            block3a-010286        YES            
46     74     120    -1000.44554             0.156          0.0            block3a-010361        YES            
46     76     122    -1011.193896            0.1            -0.0           block3a-010493        YES            
46     78     124    -1021.583784            0.058          0.0            block3a-010567        YES            
46     80     126    -1032.012147            0.0            0.0            block3a-010641        YES            
46     82     128    -1041.33829             0.0            -0.0           block3a-010673        YES            
46     84     130    -1045.628406            -0.001         -0.0           block3a-010731        YES            
46     86     132    -1049.531532            0.05           0.0            block3a-010813        YES            
46     88     134    -1053.117509            0.048          -0.0           block3a-010888        YES            
46     90     136    -1056.316842            -0.003         0.0            block3a-010986        YES            
46     92     138    -1059.266434            -0.001         0.0            block3a-011031        YES            
46     94     140    -1061.310316            -0.001         -0.0           block3a-011136        YES            
46     96     142    -1062.219231            0.003          0.0            block3a-011186        YES            
46     98     144    -1062.655361            0.054          0.0            block3a-011321        YES            
46     100    146    -1063.93718             0.138          0.0            block3a-011381        YES            
46     102    148    -1065.069551            0.179          0.0            block3a-011441        YES            
46     104    150    -1065.803813            0.202          0.0            block3a-011546        YES            
46     106    152    -1066.192381            0.219          0.0            block3a-011576        YES            
46     108    154    -1066.217659            0.234          0.0            block3a-011652        YES            
46     110    156    -1065.895892            0.243          0.0            block3a-011757        YES            
46     112    158    -1065.307               0.242          0.0            block3a-011832        YES            
46     114    160    -1064.548617            0.232          0.0            block3a-011862        YES            
46     116    162    -1063.665367            0.219          0.0            block3a-011967        YES            
46     118    164    -1062.574952            0.205          0.0            block3a-012057        YES            
46     120    166    -1061.277105            0.192          0.0            block3a-012117        YES            
46     122    168    -1059.71636             0.182          -0.0           block3a-012162        YES            
46     124    170    -1057.867446            0.172          0.0            block3a-012267        YES            
46     126    172    -1055.749341            0.151          0.0            block3a-012372        YES            
46     128    174    -1053.478008            0.116          0.0            block3a-012432        YES            
46     130    176    -1051.040969            0.113          0.0            block3a-012507        YES            
48     38     86     -628.190969             -0.001         0.0            block3b-000005        YES            
48     40     88     -665.422351             -0.0           -0.0           block3b-000141        YES            
48     42     90     -699.621509             -0.0           -0.0           block3b-000156        YES            
48     44     92     -732.64419              0.04           -0.0           block3b-000240        YES            
48     46     94     -764.990192             0.063          0.0            block3b-000315        YES            
48     48     96     -796.046722             -0.0           -0.0           block3b-000387        YES            
48     50     98     -825.794906             0.0            0.0            block3b-000464        YES            
48     52     100    -847.646198             -0.0           0.0            block3b-000533        YES            
48     54     102    -868.175509             0.0            0.0            block3b-000639        YES            
48     56     104    -887.494247             0.0            -0.0           block3b-000683        YES            
48     58     106    -906.077802             0.136          0.0            block3b-000776        YES            
48     60     108    -923.645205             0.142          0.0            block3b-000864        YES            
48     62     110    -940.225145             0.148          0.0            block3b-000924        YES            
48     64     112    -956.083358             0.278          -0.001         block3b-000989        YES            
48     66     114    -971.674979             0.251          -0.0           block3b-001119        YES            
48     68     116    -986.467165             0.235          0.0            block3b-001151        YES            
48     70     118    -1000.391268            0.212          -0.0           block3b-001213        YES            
48     72     120    -1013.35256             0.165          -0.0           block3b-001288        YES            
48     74     122    -1025.851948            0.09           0.0            block3b-001363        YES            
48     76     124    -1038.414836            0.061          -0.0           block3b-001438        YES            
48     78     126    -1050.605878            -0.0           -0.0           block3b-001508        YES            
48     80     128    -1062.897472            0.0            -0.0           block3b-001581        YES            
48     82     130    -1073.704203            -0.0           -0.0           block3b-001656        YES            
48     84     132    -1078.855263            -0.001         0.0            block3b-001730        YES            
48     86     134    -1083.429544            -0.004         0.0            block3b-001835        YES            
48     88     136    -1087.897802            -0.001         0.0            block3b-001881        YES            
48     90     138    -1091.976292            0.001          0.0            block3b-001960        YES            
48     92     140    -1095.507993            -0.001         0.0            block3b-002076        YES            
48     94     142    -1098.173836            0.001          -0.0           block3b-002111        YES            
48     96     144    -1100.002036            0.002          0.0            block3b-002186        YES            
48     98     146    -1101.335782            0.007          0.0            block3b-002261        YES            
48     100    148    -1103.422823            0.275          0.001          block3b-002355        YES            
48     102    150    -1105.392442            0.256          0.0            block3b-002412        YES            
48     104    152    -1107.093485            0.247          0.0            block3b-002502        YES            
48     106    154    -1108.456164            0.245          -0.0           block3b-002562        YES            
48     108    156    -1109.41676             0.247          0.0            block3b-002637        YES            
48     110    158    -1109.971336            0.248          0.0            block3b-002712        YES            
48     112    160    -1110.162907            0.241          0.0            block3b-002817        YES            
48     114    162    -1110.195178            0.204          -0.0           block3b-002919        YES            
48     116    164    -1110.293289            0.152          -0.0           block3b-002993        YES            
48     118    166    -1110.242272            0.115          0.0            block3b-003024        YES            
48     120    168    -1109.985677            0.079          -0.0           block3b-003144        YES            
48     122    170    -1109.732189            -0.001         -0.0           block3b-003219        YES            
48     124    172    -1109.804454            0.001          -0.0           block3b-003280        YES            
48     126    174    -1108.859598            0.003          0.0            block3b-003370        YES            
48     128    176    -1106.742239            0.027          -0.0           block3b-003387        YES            
48     130    178    -1104.241935            0.067          0.0            block3b-003507        YES            
48     132    180    -1101.778256            0.089          0.0            block3b-003597        YES            
50     40     90     -659.37802              0.0            -0.0           block3b-003608        YES            
50     42     92     -695.600567             0.0            0.0            block3b-003743        YES            
50     44     94     -730.545423             0.0            -0.0           block3b-003758        YES            
50     46     96     -764.670242             0.0            -0.0           block3b-003863        YES            
50     48     98     -798.059691             0.0            0.0            block3b-003908        YES            
50     50     100    -829.721956             0.0            0.0            block3b-003983        YES            
50     52     102    -853.220061             0.0            0.0            block3b-004074        YES            
50     54     104    -875.263362             0.0            0.0            block3b-004133        YES            
50     56     106    -896.097875             0.0            0.0            block3b-004239        YES            
50     58     108    -915.727103             -0.0           0.0            block3b-004327        YES            
50     60     110    -934.672107             0.104          -0.0           block3b-004417        YES            
50     62     112    -952.972687             0.097          -0.0           block3b-004493        YES            
50     64     114    -970.856697             -0.0           0.0            block3b-004523        YES            
50     66     116    -987.931626             -0.0           -0.0           block3b-004581        YES            
50     68     118    -1003.973466            0.001          0.0            block3b-004706        YES            
50     70     120    -1019.387688            -0.072         0.0            block3b-004730        YES            
50     72     122    -1034.377972            -0.007         0.0            block3b-004805        YES            
50     74     124    -1048.970155            -0.005         0.0            block3b-004940        YES            
50     76     126    -1063.249689            -0.003         -0.0           block3b-004954        YES            
50     78     128    -1077.2476              0.0            0.0            block3b-005091        YES            
50     80     130    -1090.999593            -0.0           -0.0           block3b-005103        YES            
50     82     132    -1103.28713             -0.0           -0.0           block3b-005181        YES            
50     84     134    -1109.367869            -0.0           -0.0           block3b-005256        YES            
50     86     136    -1114.846582            -0.0           -0.0           block3b-005331        YES            
50     88     138    -1120.182796            0.0            0.0            block3b-005410        YES            
50     90     140    -1125.054988            0.003          0.0            block3b-005531        YES            
50     92     142    -1129.242409            0.002          0.0            block3b-005591        YES            
50     94     144    -1132.668325            0.001          0.0            block3b-005651        YES            
50     96     146    -1135.50156             0.001          0.0            block3b-005710        YES            
50     98     148    -1137.965249            0.002          -0.0           block3b-005815        YES            
50     100    150    -1141.16595             0.296          0.0            block3b-005865        YES            
50     102    152    -1144.031547            0.295          -0.001         block3b-005938        YES            
50     104    154    -1146.404671            0.28           0.0            block3b-006012        YES            
50     106    156    -1148.513237            0.266          -0.0           block3b-006087        YES            
50     108    158    -1150.325509            0.258          0.001          block3b-006177        YES            
50     110    160    -1151.773424            0.255          0.001          block3b-006252        YES            
50     112    162    -1152.844822            0.25           -0.0           block3b-006312        YES            
50     114    164    -1153.548965            0.232          -0.0           block3b-006387        YES            
50     116    166    -1154.593035            -0.086         -0.001         block3b-006503        YES            
50     118    168    -1155.778178            0.0            -0.0           block3b-006548        YES            
50     120    170    -1157.229058            -0.001         0.0            block3b-006624        YES            
50     122    172    -1158.634299            -0.0           -0.0           block3b-006683        YES            
50     124    174    -1159.86483             0.0            -0.0           block3b-006820        YES            
50     126    176    -1159.846386            0.003          0.0            block3b-006866        YES            
50     128    178    -1157.946169            0.014          -0.0           block3b-006971        YES            
50     130    180    -1155.473336            0.054          0.0            block3b-007017        YES            
50     132    182    -1153.172409            0.074          0.0            block3b-007122        YES            
52     48     100    -792.017001             -0.0           0.0            block3b-007137        YES            
52     50     102    -825.221437             0.001          0.0            block3b-007244        YES            
52     52     104    -850.478483             -0.001         0.0            block3b-007287        YES            
52     54     106    -874.917866             0.141          0.0            block3b-007365        YES            
52     56     108    -898.217251             0.168          -0.0           block3b-007440        YES            
52     58     110    -920.0608               0.181          0.014          block3b-007530        YES            
52     60     112    -941.091916             0.27           -0.0           block3b-007590        YES            
52     62     114    -961.54685              0.31           0.0            block3b-007689        YES            
52     64     116    -980.998164             0.319          0.0            block3b-007779        YES            
52     66     118    -999.50069              0.303          -0.0           block3b-007815        YES            
52     68     120    -1017.21618             0.28           0.0            block3b-007944        YES            
52     70     122    -1033.998893            0.247          -0.0           block3b-008019        YES            
52     72     124    -1049.849233            0.178          0.023          block3b-008085        YES            
52     74     126    -1065.431769            0.134          0.0            block3b-008113        YES            
52     76     128    -1080.663908            0.103          0.0            block3b-008187        YES            
52     78     130    -1095.511581            0.061          0.0            block3b-008274        YES            
52     80     132    -1110.504083            -0.0           0.0            block3b-008346        YES            
52     82     134    -1124.313976            -0.0           0.0            block3b-008406        YES            
52     84     136    -1131.511403            -0.0           0.0            block3b-008541        YES            
52     86     138    -1138.208563            0.04           -0.0           block3b-008561        YES            
52     88     140    -1144.521387            0.033          0.0            block3b-008636        YES            
52     90     142    -1150.324005            0.007          0.001          block3b-008756        YES            
52     92     144    -1155.396954            -0.002         -0.0           block3b-008826        YES            
52     94     146    -1160.980277            0.229          -0.0           block3b-008864        YES            
52     96     148    -1166.128863            0.255          -0.0           block3b-008939        YES            
52     98     150    -1170.982031            0.277          -0.001         block3b-009014        YES            
52     100    152    -1175.597196            0.295          0.001          block3b-009105        YES            
52     102    154    -1179.620437            0.302          -0.001         block3b-009165        YES            
52     104    156    -1182.885867            0.296          -0.001         block3b-009240        YES            
52     106    158    -1185.775675            0.273          -0.0           block3b-009312        YES            
52     108    160    -1188.494368            0.259          0.0            block3b-009387        YES            
52     110    162    -1190.930544            0.251          0.0            block3b-009462        YES            
52     112    164    -1192.927727            0.243          0.0            block3b-009552        YES            
52     114    166    -1194.457082            0.22           0.001          block3b-009627        YES            
52     116    168    -1196.070675            -0.132         -0.001         block3b-009743        YES            
52     118    170    -1197.928855            -0.111         -0.0           block3b-009803        YES            
52     120    172    -1199.496349            -0.074         -0.0           block3b-009893        YES            
52     122    174    -1201.443931            0.012          -0.0           block3b-009907        YES            
52     124    176    -1203.870168            0.0            0.0            block3b-010016        YES            
52     126    178    -1204.913137            0.002          0.0            block3b-010076        YES            
52     128    180    -1203.324517            0.017          0.0            block3b-010151        YES            
52     130    182    -1201.508226            0.07           -0.0           block3b-010227        YES            
52     132    184    -1199.720229            0.089          0.0            block3b-010347        YES            
54     50     104    -818.275875             0.001          0.0            block3b-010364        YES            
54     52     106    -846.303197             0.147          -0.0           block3b-010439        YES            
54     54     108    -873.368219             0.194          0.069          block3b-010560        YES            
54     56     110    -899.026422             0.219          0.106          block3b-010605        YES            
54     58     112    -922.745087             0.245          0.043          block3b-010695        YES            
54     60     114    -945.789754             0.289          -0.0           block3b-010740        YES            
54     62     116    -967.943668             0.327          -0.0           block3b-010815        YES            
54     64     118    -989.065997             0.331          0.0            block3b-010890        YES            
54     66     120    -1009.223138            0.309          0.0            block3b-010965        YES            
54     68     122    -1028.563601            0.287          0.0            block3b-011040        YES            
54     70     124    -1046.926955            0.26           0.0            block3b-011114        YES            
54     72     126    -1064.187448            0.23           0.02           block3b-011235        YES            
54     74     128    -1080.54014             0.193          0.029          block3b-011325        YES            
54     76     130    -1096.638971            0.152          0.0            block3b-011340        YES            
54     78     132    -1112.361796            0.115          0.0            block3b-011413        YES            
54     80     134    -1127.81839             0.047          -0.0           block3b-011486        YES            
54     82     136    -1143.015448            -0.0           0.0            block3b-011601        YES            
54     84     138    -1151.708735            0.059          -0.0           block3b-011636        YES            
54     86     140    -1160.225692            0.112          0.0            block3b-011756        YES            
54     88     142    -1168.039259            0.168          0.103          block3b-011830        YES            
54     90     144    -1175.339872            0.194          0.061          block3b-011921        YES            
54     92     146    -1182.579736            0.224          0.0            block3b-011939        YES            
54     94     148    -1189.477633            0.247          -0.0           block3b-012014        YES            
54     96     150    -1195.894144            0.263          0.0            block3b-012089        YES            
54     98     152    -1201.956807            0.278          -0.0           block3b-012165        YES            
54     100    154    -1207.67999             0.291          0.0            block3b-012240        YES            
54     102    156    -1212.772172            0.297          -0.001         block3b-012315        YES            
54     104    158    -1217.056063            0.291          0.0            block3b-012389        YES            
54     106    160    -1220.892212            0.274          0.0            block3b-012464        YES            
54     108    162    -1224.568774            0.255          0.0            block3b-012537        YES            
54     110    164    -1227.983204            0.242          0.0            block3b-012612        YES            
54     112    166    -1230.926462            0.228          0.0            block3b-012687        YES            
54     114    168    -1233.374395            0.208          -0.0           block3b-012762        YES            
54     116    170    -1235.643332            0.177          0.0            block3b-012878        YES            
54     118    172    -1237.852198            0.145          0.0            block3b-012939        YES            
54     120    174    -1240.177639            0.111          0.0            block3b-012984        YES            
54     122    176    -1242.752501            0.065          0.0            block3b-013061        YES            
54     124    178    -1245.913721            0.001          0.0            block3b-013136        YES            
54     126    180    -1248.029454            -0.001         0.0            block3b-013221        YES            
54     128    182    -1246.8392              0.022          0.0            block3b-013287        YES            
54     130    184    -1245.653718            0.079          -0.0           block3b-013362        YES            
54     132    186    -1244.37444             0.1            0.0            block3b-013482        YES            
56     52     108    -840.238295             0.176          0.0            block4a-000014        YES            
56     54     110    -869.65341              0.222          0.116          block4a-000135        YES            
56     56     112    -897.564051             0.249          0.144          block4a-000180        YES            
56     58     114    -923.218899             0.299          0.148          block4a-000266        YES            
56     60     116    -948.66016              0.355          -0.001         block4a-000315        YES            
56     62     118    -972.673915             0.39           0.0            block4a-000390        YES            
56     64     120    -995.253337             0.38           -0.0           block4a-000465        YES            
56     66     122    -1016.684274            0.335          -0.0           block4a-000540        YES            
56     68     124    -1037.492307            0.306          -0.0           block4a-000615        YES            
56     70     126    -1057.269036            0.28           0.0            block4a-000690        YES            
56     72     128    -1075.859542            0.25           0.0            block4a-000765        YES            
56     74     130    -1093.220027            0.214          0.0            block4a-000840        YES            
56     76     132    -1110.292629            0.172          -0.0           block4a-000968        YES            
56     78     134    -1127.157084            0.133          -0.0           block4a-001043        YES            
56     80     136    -1143.700822            0.076          -0.0           block4a-001061        YES            
56     82     138    -1160.102529            -0.0           0.0            block4a-001176        YES            
56     84     140    -1170.145386            0.077          0.0            block4a-001271        YES            
56     86     142    -1180.151054            0.142          0.089          block4a-001331        YES            
56     88     144    -1189.674428            0.186          0.142          block4a-001421        YES            
56     90     146    -1198.513433            0.222          0.163          block4a-001482        YES            
56     92     148    -1206.953974            0.258          0.0            block4a-001514        YES            
56     94     150    -1215.353566            0.282          -0.0           block4a-001590        YES            
56     96     152    -1223.063467            0.293          0.0            block4a-001665        YES            
56     98     154    -1230.34358             0.299          0.0            block4a-001740        YES            
56     100    156    -1237.203695            0.303          -0.0           block4a-001815        YES            
56     102    158    -1243.346937            0.304          0.001          block4a-001890        YES            
56     104    160    -1248.614516            0.296          -0.0           block4a-001964        YES            
56     106    162    -1253.381557            0.279          -0.0           block4a-002039        YES            
56     108    164    -1257.970207            0.259          0.0            block4a-002112        YES            
56     110    166    -1262.329638            0.243          -0.0           block4a-002187        YES            
56     112    168    -1266.242059            0.227          0.0            block4a-002262        YES            
56     114    170    -1269.611505            0.208          0.0            block4a-002337        YES            
56     116    172    -1272.677179            0.184          -0.0           block4a-002439        YES            
56     118    174    -1275.685524            0.155          -0.0           block4a-002484        YES            
56     120    176    -1278.750239            0.121          0.0            block4a-002576        YES            
56     122    178    -1282.077956            0.067          -0.0           block4a-002636        YES            
56     124    180    -1286.493955            0.0            0.0            block4a-002710        YES            
56     126    182    -1289.652344            -0.001         -0.0           block4a-002781        YES            
56     128    184    -1288.921535            0.007          0.0            block4a-002861        YES            
56     130    186    -1287.88619             0.067          0.0            block4a-002952        YES            
56     132    188    -1287.039638            0.094          0.0            block4a-003012        YES            
56     134    190    -1285.934772            0.105          0.0            block4a-003117        YES            
56     136    192    -1284.560559            0.101          -0.0           block4a-003161        YES            
56     138    194    -1283.062139            -0.081         -0.0           block4a-003261        YES            
58     54     112    -863.455016             0.25           0.1            block4a-003345        YES            
58     56     114    -893.341268             0.287          0.129          block4a-003405        YES            
58     58     116    -922.123614             0.36           -0.001         block4a-003465        YES            
58     60     118    -950.027227             0.395          -0.0           block4a-003540        YES            
58     62     120    -975.691724             0.414          -0.0           block4a-003615        YES            
58     64     122    -999.706787             0.41           0.001          block4a-003690        YES            
58     66     124    -1022.166343            0.379          0.0            block4a-003765        YES            
58     68     126    -1043.940038            0.344          -0.0           block4a-003840        YES            
58     70     128    -1064.720762            0.31           0.001          block4a-003930        YES            
58     72     130    -1084.409373            0.267          0.0            block4a-004043        YES            
58     74     132    -1103.102641            0.224          -0.0           block4a-004119        YES            
58     76     134    -1121.5011              0.179          0.0            block4a-004177        YES            
58     78     136    -1139.690346            0.138          0.0            block4a-004212        YES            
58     80     138    -1157.469253            0.073          -0.0           block4a-004286        YES            
58     82     140    -1175.457141            -0.0           -0.0           block4a-004356        YES            
58     84     142    -1186.433598            0.064          -0.0           block4a-004437        YES            
58     86     144    -1197.822865            0.139          0.109          block4a-004571        YES            
58     88     146    -1208.574678            0.188          0.163          block4a-004632        YES            
58     90     148    -1218.707124            0.227          0.169          block4a-004692        YES            
58     92     150    -1229.378365            0.301          -0.0           block4a-004740        YES            
58     94     152    -1239.358209            0.322          0.0            block4a-004815        YES            
58     96     154    -1248.307135            0.332          0.0            block4a-004890        YES            
58     98     156    -1256.566198            0.334          -0.0           block4a-004964        YES            
58     100    158    -1264.372292            0.334          0.0            block4a-005039        YES            
58     102    160    -1271.492022            0.332          0.001          block4a-005130        YES            
58     104    162    -1277.621834            0.324          0.0            block4a-005205        YES            
58     106    164    -1283.105486            0.301          -0.0           block4a-005264        YES            
58     108    166    -1288.523566            0.272          0.0            block4a-005339        YES            
58     110    168    -1293.876871            0.249          0.0            block4a-005412        YES            
58     112    170    -1298.865838            0.229          -0.0           block4a-005487        YES            
58     114    172    -1303.324321            0.21           0.0            block4a-005577        YES            
58     116    174    -1307.368897            0.188          -0.0           block4a-005634        YES            
58     118    176    -1311.138145            0.161          0.0            block4a-005724        YES            
58     120    178    -1315.186569            -0.118         -0.002         block4a-005828        YES            
58     122    180    -1319.497622            -0.059         -0.0           block4a-005856        YES            
58     124    182    -1325.049428            0.001          0.0            block4a-005936        YES            
58     126    184    -1329.171135            -0.0           -0.0           block4a-006051        YES            
58     128    186    -1328.997164            -0.003         0.0            block4a-006081        YES            
58     130    188    -1328.204214            0.043          0.0            block4a-006177        YES            
58     132    190    -1327.697197            0.076          -0.0           block4a-006237        YES            
58     134    192    -1327.013215            0.088          0.0            block4a-006342        YES            
58     136    194    -1326.112483            0.089          0.0            block4a-006447        YES            
58     138    196    -1325.222571            -0.074         0.0            block4a-006486        YES            
58     140    198    -1324.176944            -0.014         0.0            block4a-006577        YES            
58     142    200    -1323.257006            -0.003         0.0            block4a-006637        YES            
58     144    202    -1321.969792            0.0            0.0            block4a-006713        YES            
58     146    204    -1320.161585            -0.0           -0.0           block4a-006818        YES            
58     148    206    -1317.946675            0.0            -0.0           block4a-006878        YES            
58     150    208    -1316.014494            0.242          -0.0           block4a-006926        YES            
60     56     116    -887.65863              0.348          0.0            block4a-006990        YES            
60     58     118    -919.135826             0.393          -0.0           block4a-007065        YES            
60     60     120    -949.032891             0.416          -0.001         block4a-007140        YES            
60     62     122    -976.356958             0.427          0.036          block4a-007245        YES            
60     64     124    -1001.791056            0.42           -0.001         block4a-007290        YES            
60     66     126    -1025.58035             0.4            0.001          block4a-007365        YES            
60     68     128    -1048.505761            0.377          0.0            block4a-007440        YES            
60     70     130    -1070.384461            0.353          0.001          block4a-007530        YES            
60     72     132    -1090.865617            0.298          0.001          block4a-007605        YES            
60     74     134    -1110.75927             0.236          -0.0           block4a-007719        YES            
60     76     136    -1130.363868            0.186          -0.0           block4a-007738        YES            
60     78     138    -1149.836499            0.138          -0.0           block4a-007867        YES            
60     80     140    -1169.243672            0.029          0.0            block4a-007887        YES            
60     82     142    -1188.824595            -0.0           -0.0           block4a-007956        YES            
60     84     144    -1200.79627             0.029          0.0            block4a-008037        YES            
60     86     146    -1213.320354            0.123          0.118          block4a-008171        YES            
60     88     148    -1225.059587            0.17           0.164          block4a-008232        YES            
60     90     150    -1236.711256            0.287          -0.001         block4a-008265        YES            
60     92     152    -1249.476283            0.324          -0.0           block4a-008340        YES            
60     94     154    -1260.971435            0.343          0.0            block4a-008415        YES            
60     96     156    -1271.289668            0.354          0.0            block4a-008490        YES            
60     98     158    -1280.630217            0.356          0.0            block4a-008565        YES            
60     100    160    -1289.448066            0.355          0.0            block4a-008639        YES            
60     102    162    -1297.617985            0.354          -0.0           block4a-008715        YES            
60     104    164    -1304.760069            0.352          -0.0           block4a-008790        YES            
60     106    166    -1311.055798            0.338          0.0            block4a-008865        YES            
60     108    168    -1317.015638            0.296          0.001          block4a-008939        YES            
60     110    170    -1323.064552            0.263          0.0            block4a-009012        YES            
60     112    172    -1328.910662            0.24           0.0            block4a-009087        YES            
60     114    174    -1334.305357            0.218          0.0            block4a-009177        YES            
60     116    176    -1339.238235            0.195          0.0            block4a-009237        YES            
60     118    178    -1344.376651            -0.158         -0.0           block4a-009369        YES            
60     120    180    -1349.503449            -0.124         0.0            block4a-009382        YES            
60     122    182    -1354.519932            -0.072         0.0            block4a-009501        YES            
60     124    184    -1360.562834            -0.001         -0.0           block4a-009591        YES            
60     126    186    -1365.554569            -0.0           0.0            block4a-009621        YES            
60     128    188    -1366.056914            -0.0           0.0            block4a-009697        YES            
60     130    190    -1365.962558            0.034          0.0            block4a-009777        YES            
60     132    192    -1366.146041            0.066          0.0            block4a-009867        YES            
60     134    194    -1366.044398            0.076          -0.0           block4a-009912        YES            
60     136    196    -1365.784092            0.087          0.061          block4a-010032        YES            
60     138    198    -1365.383014            -0.089         -0.0           block4a-010071        YES            
60     140    200    -1364.99818             -0.132         0.0            block4a-010131        YES            
60     142    202    -1364.276479            -0.141         -0.0           block4a-010221        YES            
60     144    204    -1363.349423            -0.148         0.0            block4a-010281        YES            
60     146    206    -1362.743482            0.305          0.0            block4a-010362        YES            
60     148    208    -1361.753559            0.315          -0.0           block4a-010437        YES            
60     150    210    -1360.542343            0.32           0.0            block4a-010572        YES            
60     152    212    -1359.164551            0.322          -0.0           block4a-010647        YES            
62     60     122    -944.876135             0.428          -0.001         block4a-010665        YES            
62     62     124    -973.898241             0.433          -0.0           block4a-010740        YES            
62     64     126    -1000.903791            0.425          -0.001         block4a-010815        YES            
62     66     128    -1026.261634            0.406          -0.001         block4a-010890        YES            
62     68     130    -1050.747               0.387          0.001          block4a-010980        YES            
62     70     132    -1074.154431            0.378          0.0            block4a-011055        YES            
62     72     134    -1095.926799            0.37           -0.001         block4a-011115        YES            
62     74     136    -1116.654393            -0.262         0.0            block4a-011192        YES            
62     76     138    -1137.801538            -0.241         -0.0           block4a-011287        YES            
62     78     140    -1158.066249            -0.156         0.0            block4a-011378        YES            
62     80     142    -1179.068589            0.003          0.0            block4a-011412        YES            
62     82     144    -1199.953794            -0.0           0.0            block4a-011481        YES            
62     84     146    -1213.143332            0.004          -0.0           block4a-011561        YES            
62     86     148    -1226.862052            0.114          0.14           block4a-011697        YES            
62     88     150    -1239.654002            0.138          0.165          block4a-011757        YES            
62     90     152    -1252.688363            0.32           0.109          block4a-011847        YES            
62     92     154    -1266.625723            0.329          0.0            block4a-011865        YES            
62     94     156    -1279.418818            0.347          -0.001         block4a-011940        YES            
62     96     158    -1291.083841            0.358          0.001          block4a-012029        YES            
62     98     160    -1301.721728            0.361          0.0            block4a-012090        YES            
62     100    162    -1311.811614            0.359          0.0            block4a-012164        YES            
62     102    164    -1321.238178            0.358          -0.0           block4a-012239        YES            
62     104    166    -1329.581288            0.355          0.001          block4a-012315        YES            
62     106    168    -1337.016362            0.347          0.001          block4a-012390        YES            
62     108    170    -1343.825267            0.323          0.0            block4a-012465        YES            
62     110    172    -1350.429789            0.287          0.0            block4a-012538        YES            
62     112    174    -1356.913145            0.259          0.001          block4a-012657        YES            
62     114    176    -1363.234461            -0.228         0.0            block4a-012742        YES            
62     116    178    -1369.495189            -0.204         -0.0           block4a-012757        YES            
62     118    180    -1375.477257            -0.174         0.0            block4a-012862        YES            
