Z      N      A      Binding_Energy_(MeV)    beta2          beta3          fileID                Convergence    
40     76     116    -918.986928             -0.0           -0.0           block2-001733         YES            
40     78     118    -925.207319             -0.0           0.0            block2-001854         YES            
40     80     120    -931.04495              -0.001         0.0            block2-001940         YES            
40     82     122    -935.470338             -0.0           0.0            block2-001971         YES            
40     84     124    -937.529142             -0.002         -0.0           block2-002061         YES            
40     86     126    -938.624922             -0.011         0.0            block2-002135         YES            
40     88     128    -939.594093             -0.02          0.0            block2-002240         YES            
40     90     130    -940.392661             -0.018         0.0            block2-002300         YES            
40     92     132    -940.995477             -0.005         -0.0           block2-002391         YES            
40     94     134    -941.220025             -0.004         -0.0           block2-002406         YES            
40     96     136    -940.771155             -0.004         0.0            block2-002511         YES            
40     98     138    -939.639145             -0.004         0.0            block2-002601         YES            
40     100    140    -938.013736             -0.003         0.0            block2-002661         YES            
40     102    142    -936.102726             -0.003         0.0            block2-002721         YES            
42     32     74     -535.040966             0.0            -0.0           block2-002843         YES            
42     34     76     -570.816884             -0.0           0.0            block2-002859         YES            
42     36     78     -605.103368             0.0            0.0            block2-002948         YES            
42     38     80     -637.904294             -0.0           -0.0           block2-003038         YES            
42     40     82     -668.663592             0.0            -0.0           block2-003145         YES            
42     42     84     -697.049173             -0.0           0.0            block2-003161         YES            
42     44     86     -723.701547             -0.0           -0.0           block2-003267         YES            
42     46     88     -749.234323             -0.0           -0.0           block2-003312         YES            
42     48     90     -773.807072             -0.0           -0.0           block2-003432         YES            
42     50     92     -796.3635               -0.0           -0.0           block2-003492         YES            
42     52     94     -814.09418              0.0            0.0            block2-003578         YES            
42     54     96     -830.126467             -0.0           0.0            block2-003608         YES            
42     56     98     -844.849192             -0.0           -0.0           block2-003714         YES            
42     58     100    -858.383742             0.0            0.0            block2-003818         YES            
42     60     102    -871.623659             -0.194         0.0            block2-003831         YES            
42     62     104    -884.313254             -0.21          -0.0           block2-003906         YES            
42     64     106    -896.231991             -0.217         0.001          block2-003996         YES            
42     66     108    -907.35827              -0.22          0.0            block2-004056         YES            
42     68     110    -917.555015             -0.216         0.0            block2-004131         YES            
42     70     112    -926.811445             -0.203         0.0            block2-004220         YES            
42     72     114    -935.607594             0.0            0.0            block2-004328         YES            
42     74     116    -944.374489             -0.0           0.0            block2-004358         YES            
42     76     118    -952.577404             0.0            -0.0           block2-004462         YES            
42     78     120    -960.333474             -0.0           0.0            block2-004551         YES            
42     80     122    -967.685695             -0.0           0.0            block2-004625         YES            
42     82     124    -973.532563             -0.0           0.0            block2-004716         YES            
42     84     126    -976.521577             -0.002         0.0            block2-004790         YES            
42     86     128    -978.506428             -0.007         0.0            block2-004820         YES            
42     88     130    -980.286756             -0.014         0.0            block2-004940         YES            
42     90     132    -981.812557             -0.006         -0.0           block2-005016         YES            
42     92     134    -983.039371             -0.004         0.0            block2-005031         YES            
42     94     136    -983.786558             -0.004         0.0            block2-005121         YES            
42     96     138    -983.885778             -0.004         -0.0           block2-005226         YES            
42     98     140    -983.420671             -0.004         0.0            block2-005286         YES            
42     100    142    -982.588805             -0.003         0.0            block2-005346         YES            
42     102    144    -981.546172             0.002          -0.0           block2-005426         YES            
42     104    146    -980.378107             0.001          0.0            block2-005501         YES            
42     106    148    -979.061768             0.0            0.0            block2-005561         YES            
42     108    150    -977.614863             0.0            0.0            block2-005682         YES            
42     110    152    -975.959453             0.0            -0.0           block2-005712         YES            
44     34     78     -564.899691             0.131          -0.0           block2-005800         YES            
44     36     80     -600.830276             0.065          0.0            block2-005905         YES            
44     38     82     -635.682289             0.0            0.0            block2-005948         YES            
44     40     84     -668.596116             -0.0           0.0            block2-006065         YES            
44     42     86     -699.115288             -0.0           -0.0           block2-006086         YES            
44     44     88     -727.900764             -0.0           0.0            block2-006162         YES            
44     46     90     -755.537547             -0.0           0.0            block2-006237         YES            
44     48     92     -782.173605             -0.0           0.0            block2-006312         YES            
44     50     94     -806.764026             0.001          0.0            block2-006404         YES            
44     52     96     -826.107849             -0.001         0.0            block2-006485         YES            
44     54     98     -843.687245             -0.001         -0.0           block2-006547         YES            
44     56     100    -860.156054             0.095          -0.0           block2-006614         YES            
44     58     102    -875.874236             0.143          0.0            block2-006699         YES            
44     60     104    -890.44124              0.157          -0.0           block2-006759         YES            
44     62     106    -904.368097             -0.204         0.004          block2-006863         YES            
44     64     108    -917.953291             -0.217         0.006          block2-006953         YES            
44     66     110    -930.71284              -0.221         0.006          block2-007027         YES            
44     68     112    -942.489573             -0.218         -0.002         block2-007088         YES            
44     70     114    -953.210493             -0.2           0.0            block2-007127         YES            
44     72     116    -963.627433             -0.0           -0.0           block2-007208         YES            
44     74     118    -973.964813             -0.0           0.0            block2-007296         YES            
44     76     120    -983.745999             -0.0           0.0            block2-007416         YES            
44     78     122    -993.026493             -0.001         -0.0           block2-007430         YES            
44     80     124    -1001.892687            -0.0           0.0            block2-007535         YES            
44     82     126    -1009.217318            -0.001         0.0            block2-007580         YES            
44     84     128    -1013.133843            -0.002         0.0            block2-007670         YES            
44     86     130    -1016.016001            -0.009         0.0            block2-007774         YES            
44     88     132    -1018.625458            -0.015         0.0            block2-007820         YES            
44     90     134    -1020.876819            -0.016         0.0            block2-007910         YES            
44     92     136    -1022.727302            -0.005         0.0            block2-007956         YES            
44     94     138    -1024.056568            0.004          0.0            block2-008080         YES            
44     96     140    -1024.792561            0.005          0.0            block2-008170         YES            
44     98     142    -1025.098708            0.01           0.0            block2-008186         YES            
44     100    144    -1025.25867             0.05           0.0            block2-008291         YES            
44     102    146    -1025.647668            -0.207         0.0            block2-008344         YES            
44     104    148    -1025.666239            -0.209         -0.0           block2-008405         YES            
44     106    150    -1025.289172            -0.205         -0.0           block2-008480         YES            
44     108    152    -1024.562586            -0.195         0.0            block2-008555         YES            
44     110    154    -1023.889443            0.195          0.0            block2-008652         YES            
44     112    156    -1023.008431            0.185          -0.0           block2-008712         YES            
44     114    158    -1021.895773            0.174          0.0            block2-008817         YES            
44     116    160    -1020.556913            0.16           -0.0           block2-008862         YES            
46     36     82     -595.063985             0.114          0.003          block2-008951         YES            
46     38     84     -631.620994             0.0            -0.0           block2-009022         YES            
46     40     86     -666.627262             0.001          0.0            block2-009115         YES            
46     42     88     -699.208713             -0.0           -0.0           block2-009161         YES            
46     44     90     -730.07294              -0.0           -0.0           block2-009237         YES            
46     46     92     -759.761408             -0.0           -0.0           block2-009312         YES            
46     48     94     -788.414682             -0.0           -0.0           block2-009417         YES            
46     50     96     -815.014642             0.001          0.0            block2-009524         YES            
46     52     98     -835.981775             0.006          0.0            block2-009592         YES            
46     54     100    -855.131205             -0.001         -0.0           block2-009667         YES            
46     56     102    -874.023171             0.145          0.0            block2-009743         YES            
46     58     104    -891.329499             0.165          -0.021         block2-009803         YES            
46     60     106    -907.556893             0.168          -0.0           block2-009879         YES            
46     62     108    -922.955623             0.172          -0.0           block2-009937         YES            
46     64     110    -937.651528             0.181          0.001          block2-010014         YES            
46     66     112    -951.707581             0.19           -0.0           block2-010059         YES            
46     68     114    -965.033661             0.183          -0.0           block2-010134         YES            
46     70     116    -977.350319             0.126          -0.0           block2-010215         YES            
46     72     118    -989.51169              -0.003         0.0            block2-010310         YES            
46     74     120    -1001.400548            -0.0           0.0            block2-010401         YES            
46     76     122    -1012.729603            -0.001         0.0            block2-010475         YES            
46     78     124    -1023.528427            -0.001         0.0            block2-010520         YES            
46     80     126    -1033.904861            -0.0           0.0            block2-010610         YES            
46     82     128    -1042.717112            -0.0           0.0            block2-010670         YES            
46     84     130    -1047.577673            -0.001         -0.0           block2-010731         YES            
46     86     132    -1051.400369            -0.002         0.0            block2-010806         YES            
46     88     134    -1054.874667            -0.01          0.0            block2-010925         YES            
46     90     136    -1057.906115            0.005          -0.0           block2-010960         YES            
46     92     138    -1060.451297            -0.005         -0.0           block2-011031         YES            
46     94     140    -1062.483357            0.107          0.001          block2-011115         YES            
46     96     142    -1064.331445            0.117          0.0            block2-011232         YES            
46     98     144    -1065.836499            0.128          0.0            block2-011261         YES            
46     100    146    -1067.093671            0.136          0.0            block2-011396         YES            
46     102    148    -1068.130547            0.149          0.0            block2-011426         YES            
46     104    150    -1069.09458             0.184          0.0            block2-011517         YES            
46     106    152    -1069.812774            0.195          0.0            block2-011562         YES            
46     108    154    -1070.248909            0.189          0.0            block2-011667         YES            
46     110    156    -1070.414308            0.175          -0.0           block2-011712         YES            
46     112    158    -1070.34212             0.154          0.0            block2-011847         YES            
46     114    160    -1070.059272            0.115          -0.0           block2-011855         YES            
46     116    162    -1069.496158            0.078          -0.0           block2-011945         YES            
46     118    164    -1068.775696            0.058          0.0            block2-012019         YES            
46     120    166    -1067.863658            0.0            -0.0           block2-012128         YES            
46     122    168    -1066.869797            0.0            -0.0           block2-012218         YES            
46     124    170    -1065.428006            0.002          0.0            block2-012293         YES            
46     126    172    -1063.267967            -0.007         -0.0           block2-012366         YES            
46     128    174    -1060.500538            0.058          0.0            block2-012417         YES            
46     130    176    -1057.639512            0.1            0.0            block2-012492         YES            
48     38     86     -625.895256             -0.0           0.0            block2-012533         YES            
48     40     88     -662.908646             -0.0           0.0            block2-012651         YES            
48     42     90     -697.495302             -0.0           0.0            block2-012696         YES            
48     44     92     -730.387357             -0.0           0.0            block2-012804         YES            
48     46     94     -762.086305             0.0            -0.0           block2-012833         YES            
48     48     96     -792.708282             -0.0           0.0            block2-012923         YES            
48     50     98     -821.269284             -0.0           0.0            block2-013047         YES            
48     52     100    -843.846613             0.0            -0.0           block2-013073         YES            
48     54     102    -864.582024             -0.0           -0.0           block2-013133         YES            
48     56     104    -884.593488             0.111          0.0            block2-013239         YES            
48     58     106    -903.572868             0.133          -0.0           block2-013344         YES            
48     60     108    -921.49265              0.138          0.0            block2-013404         YES            
48     62     110    -938.521785             0.137          -0.009         block2-013477         YES            
48     64     112    -954.751153             0.131          -0.0           block2-013568         YES            
48     66     114    -970.235297             0.117          0.0            block2-013601         YES            
48     68     116    -984.99963              0.082          0.0            block2-013663         YES            
48     70     118    -999.407837             -0.005         0.0            block2-013730         YES            
48     72     120    -1013.391301            -0.002         -0.0           block2-013805         YES            
48     74     122    -1026.791773            -0.001         0.0            block2-013895         YES            
48     76     124    -1039.62703             -0.001         -0.0           block2-013955         YES            
48     78     126    -1051.939861            -0.001         0.0            block2-014029         YES            
48     80     128    -1063.828315            -0.0           0.0            block2-014120         YES            
48     82     130    -1074.106239            -0.0           0.0            block2-014195         YES            
48     84     132    -1079.935152            -0.001         -0.0           block2-014255         YES            
48     86     134    -1084.722577            -0.001         0.0            block2-014346         YES            
48     88     136    -1089.113345            -0.001         0.0            block2-014406         YES            
48     90     138    -1092.971627            -0.002         0.0            block2-014511         YES            
48     92     140    -1096.27541             0.004          -0.0           block2-014561         YES            
48     94     142    -1099.183129            0.092          0.0            block2-014636         YES            
48     96     144    -1101.959818            0.12           0.0            block2-014711         YES            
48     98     146    -1104.388454            0.131          0.0            block2-014847         YES            
48     100    148    -1106.555021            0.138          0.0            block2-014906         YES            
48     102    150    -1108.53861             0.254          0.0            block2-014968         YES            
48     104    152    -1110.332447            0.244          0.0            block2-015028         YES            
48     106    154    -1111.905443            0.214          0.0            block2-015132         YES            
48     108    156    -1113.128821            0.162          0.0            block2-015222         YES            
48     110    158    -1114.12814             0.126          0.0            block2-015297         YES            
48     112    160    -1114.81864             0.067          0.0            block2-015319         YES            
48     114    162    -1115.754928            0.0            0.0            block2-015381         YES            
48     116    164    -1116.534324            0.0            0.0            block2-015471         YES            
48     118    166    -1117.0935              0.0            -0.0           block2-015578         YES            
48     120    168    -1117.417238            0.0            0.0            block2-015668         YES            
48     122    170    -1117.467616            0.0            -0.0           block2-015728         YES            
48     124    172    -1117.196866            0.0            0.0            block2-015758         YES            
48     126    174    -1115.907423            0.003          0.0            block2-015895         YES            
48     128    176    -1113.453183            0.005          0.0            block2-015969         YES            
48     130    178    -1110.598494            0.066          0.0            block2-016047         YES            
48     132    180    -1107.76236             0.092          0.0            block2-016107         YES            
50     40     90     -656.590812             0.0            -0.0           block2-016133         YES            
50     42     92     -693.153301             -0.0           -0.0           block2-016222         YES            
50     44     94     -728.051447             0.0            -0.0           block2-016298         YES            
50     46     96     -761.703262             0.0            0.0            block2-016418         YES            
50     48     98     -794.27708              -0.0           0.0            block2-016463         YES            
50     50     100    -824.725837             0.0            -0.0           block2-016523         YES            
50     52     102    -848.942969             0.0            -0.0           block2-016643         YES            
50     54     104    -871.236161             0.002          -0.0           block2-016718         YES            
50     56     106    -892.400489             0.0            0.0            block2-016734         YES            
50     58     108    -912.620507             -0.001         0.0            block2-016854         YES            
50     60     110    -932.064099             -0.065         0.0            block2-016939         YES            
50     62     112    -950.817141             -0.081         0.0            block2-016969         YES            
50     64     114    -968.830723             -0.079         0.0            block2-017044         YES            
50     66     116    -986.173674             -0.053         -0.0           block2-017135         YES            
50     68     118    -1002.925223            -0.003         0.0            block2-017195         YES            
50     70     120    -1018.988721            -0.0           0.0            block2-017316         YES            
50     72     122    -1034.479999            -0.001         0.0            block2-017390         YES            
50     74     124    -1049.373416            -0.001         0.0            block2-017465         YES            
50     76     126    -1063.728899            -0.001         -0.0           block2-017479         YES            
50     78     128    -1077.554077            -0.0           -0.0           block2-017571         YES            
50     80     130    -1090.916117            -0.0           -0.0           block2-017628         YES            
50     82     132    -1102.667748            -0.0           -0.0           block2-017706         YES            
50     84     134    -1109.511112            -0.0           0.0            block2-017781         YES            
50     86     136    -1115.301231            0.0            -0.0           block2-017875         YES            
50     88     138    -1120.641733            0.001          0.0            block2-017936         YES            
50     90     140    -1125.388721            0.001          0.0            block2-018011         YES            
50     92     142    -1129.540301            0.002          0.0            block2-018131         YES            
50     94     144    -1133.188866            0.006          0.0            block2-018221         YES            
50     96     146    -1136.448941            0.096          0.0            block2-018251         YES            
50     98     148    -1139.769426            -0.134         -0.0           block2-018302         YES            
50     100    150    -1143.394622            0.288          0.0            block2-018389         YES            
50     102    152    -1146.487455            0.292          0.002          block2-018479         YES            
50     104    154    -1149.11382             0.284          0.001          block2-018582         YES            
50     106    156    -1151.423776            0.268          0.0            block2-018672         YES            
50     108    158    -1153.518058            -0.136         0.0            block2-018740         YES            
50     110    160    -1155.59041             -0.11          0.0            block2-018816         YES            
50     112    162    -1157.713255            -0.0           0.0            block2-018878         YES            
50     114    164    -1159.715252            -0.001         0.0            block2-018921         YES            
50     116    166    -1161.570419            -0.0           0.0            block2-019043         YES            
50     118    168    -1163.181493            0.0            0.0            block2-019103         YES            
50     120    170    -1164.510598            -0.0           -0.0           block2-019193         YES            
50     122    172    -1165.636249            -0.0           -0.0           block2-019252         YES            
50     124    174    -1166.518788            0.001          -0.0           block2-019300         YES            
50     126    176    -1166.177916            -0.001         0.0            block2-019356         YES            
50     128    178    -1164.108747            0.0            0.0            block2-019463         YES            
50     130    180    -1161.322051            0.048          0.0            block2-019512         YES            
50     132    182    -1158.698776            0.074          0.0            block2-019602         YES            
52     48     100    -788.58385              0.0            -0.0           block3-000039         YES            
52     50     102    -820.587531             0.0            -0.0           block3-000087         YES            
52     52     104    -846.532441             -0.002         0.0            block3-000215         YES            
52     54     106    -871.231857             0.127          0.002          block3-000263         YES            
52     56     108    -894.703549             0.154          0.0            block3-000309         YES            
52     58     110    -916.86468              0.165          -0.0           block3-000384         YES            
52     60     112    -937.915277             0.17           0.001          block3-000489         YES            
52     62     114    -958.080931             0.177          -0.001         block3-000538         YES            
52     64     116    -977.660047             -0.161         0.0            block3-000604         YES            
52     66     118    -996.45675              -0.154         0.026          block3-000725         YES            
52     68     120    -1014.359418            -0.149         0.0            block3-000783         YES            
52     70     122    -1031.527578            -0.129         0.0            block3-000890         YES            
52     72     124    -1048.053539            -0.104         -0.0           block3-000905         YES            
52     74     126    -1063.982542            -0.042         0.0            block3-001009         YES            
52     76     128    -1079.692922            -0.001         0.0            block3-001101         YES            
52     78     130    -1094.907835            -0.0           0.0            block3-001146         YES            
52     80     132    -1109.66433             -0.0           0.0            block3-001218         YES            
52     82     134    -1122.823876            -0.0           0.0            block3-001325         YES            
52     84     136    -1130.838875            0.0            0.0            block3-001361         YES            
52     86     138    -1137.79447             0.002          0.0            block3-001436         YES            
52     88     140    -1144.720344            0.112          0.0            block3-001541         YES            
52     90     142    -1150.952648            0.141          0.001          block3-001601         YES            
52     92     144    -1156.670397            0.162          0.001          block3-001677         YES            
52     94     146    -1162.017802            0.19           0.0            block3-001767         YES            
52     96     148    -1167.284373            0.242          0.002          block3-001829         YES            
52     98     150    -1172.359482            0.271          -0.0           block3-001949         YES            
52     100    152    -1177.01992             0.288          0.001          block3-001994         YES            
52     102    154    -1181.15634             0.295          0.001          block3-002084         YES            
52     104    156    -1184.77452             0.291          0.001          block3-002157         YES            
52     106    158    -1187.994164            0.278          0.001          block3-002217         YES            
52     108    160    -1190.927407            0.259          0.001          block3-002322         YES            
52     110    162    -1193.567964            0.234          -0.0           block3-002337         YES            
52     112    164    -1195.929261            0.197          0.0            block3-002472         YES            
52     114    166    -1198.242047            -0.126         -0.0           block3-002528         YES            
52     116    168    -1200.500948            0.104          0.0            block3-002589         YES            
52     118    170    -1202.851804            0.06           0.0            block3-002649         YES            
52     120    172    -1205.119794            0.001          -0.0           block3-002707         YES            
52     122    174    -1207.391382            -0.0           0.0            block3-002844         YES            
52     124    176    -1209.440034            0.0            -0.0           block3-002860         YES            
52     126    178    -1210.144994            0.001          -0.0           block3-002935         YES            
52     128    180    -1208.527746            -0.001         -0.0           block3-003067         YES            
52     130    182    -1206.336346            0.064          -0.0           block3-003087         YES            
52     132    184    -1204.303398            0.093          0.0            block3-003222         YES            
54     50     104    -814.045158             0.001          0.0            block3-003237         YES            
54     52     106    -842.534029             0.137          0.0            block3-003315         YES            
54     54     108    -869.674915             0.183          0.0            block3-003414         YES            
54     56     110    -895.200753             0.204          0.0            block3-003459         YES            
54     58     112    -919.211821             0.222          0.0            block3-003549         YES            
54     60     114    -942.039807             0.244          0.0            block3-003639         YES            
54     62     116    -964.019525             0.271          -0.0           block3-003688         YES            
54     64     118    -985.16749              0.294          0.047          block3-003779         YES            
54     66     120    -1005.453618            0.29           0.059          block3-003898         YES            
54     68     122    -1024.880966            0.261          0.004          block3-003974         YES            
54     70     124    -1043.344237            0.233          0.003          block3-004020         YES            
54     72     126    -1060.897445            0.202          0.0            block3-004065         YES            
54     74     128    -1077.852939            0.171          0.017          block3-004155         YES            
54     76     130    -1094.365006            0.134          -0.0           block3-004213         YES            
54     78     132    -1110.348032            0.092          0.0            block3-004333         YES            
54     80     134    -1126.000987            0.001          -0.0           block3-004361         YES            
54     82     136    -1140.568241            -0.0           0.0            block3-004431         YES            
54     84     138    -1149.777978            -0.003         0.0            block3-004535         YES            
54     86     140    -1159.171992            0.129          0.002          block3-004631         YES            
54     88     142    -1167.674272            0.164          0.0            block3-004722         YES            
54     90     144    -1175.434682            0.209          0.059          block3-004796         YES            
54     92     146    -1182.637894            0.209          -0.0           block3-004814         YES            
54     94     148    -1189.495444            0.233          -0.0           block3-004887         YES            
54     96     150    -1196.08873             0.257          -0.0           block3-004964         YES            
54     98     152    -1202.34891             0.279          -0.0           block3-005040         YES            
54     100    154    -1208.184085            0.293          0.0            block3-005175         YES            
54     102    156    -1213.440934            0.3            0.0            block3-005189         YES            
54     104    158    -1218.099818            0.297          0.002          block3-005279         YES            
54     106    160    -1222.285008            0.284          0.002          block3-005398         YES            
54     108    162    -1226.146012            0.264          0.0            block3-005412         YES            
54     110    164    -1229.721363            0.244          0.0            block3-005487         YES            
54     112    166    -1232.967196            0.221          0.0            block3-005622         YES            
54     114    168    -1235.919058            0.193          0.0            block3-005652         YES            
54     116    170    -1238.67273             0.162          -0.0           block3-005709         YES            
54     118    172    -1241.432845            0.129          0.0            block3-005799         YES            
54     120    174    -1244.229679            0.091          0.0            block3-005889         YES            
54     122    176    -1246.897299            0.0            -0.0           block3-005978         YES            
54     124    178    -1250.061992            0.001          -0.0           block3-006041         YES            
54     126    180    -1251.818472            -0.001         0.0            block3-006096         YES            
54     128    182    -1250.722664            0.008          -0.0           block3-006161         YES            
54     130    184    -1249.268425            0.081          0.0            block3-006237         YES            
54     132    186    -1247.898617            0.114          0.0            block3-006342         YES            
56     52     108    -836.602432             0.169          0.0            block3-006389         YES            
56     54     110    -865.82839              0.211          0.016          block3-006510         YES            
56     56     112    -893.376954             0.233          -0.001         block3-006539         YES            
56     58     114    -919.258292             0.26           -0.0           block3-006614         YES            
56     60     116    -944.138487             0.318          -0.001         block3-006690         YES            
56     62     118    -966.415782             -0.24          -0.0           block3-006752         YES            
56     64     120    -989.187274             -0.235         0.0            block3-006842         YES            
56     66     122    -1012.476921            0.329          -0.0           block3-006915         YES            
56     68     124    -1033.252281            0.301          0.001          block3-007005         YES            
56     70     126    -1053.006033            0.271          -0.0           block3-007065         YES            
56     72     128    -1071.684057            0.239          0.001          block3-007200         YES            
56     74     130    -1089.601895            0.202          0.0            block3-007215         YES            
56     76     132    -1107.124857            0.164          0.001          block3-007303         YES            
56     78     134    -1124.21051             0.124          0.0            block3-007362         YES            
56     80     136    -1140.63775             0.048          0.0            block3-007438         YES            
56     82     138    -1156.521063            0.0            0.0            block3-007568         YES            
56     84     140    -1167.414252            0.081          -0.0           block3-007587         YES            
56     86     142    -1178.062674            0.146          0.001          block3-007692         YES            
56     88     144    -1188.228128            0.185          0.083          block3-007751         YES            
56     90     146    -1197.516723            0.211          0.093          block3-007844         YES            
56     92     148    -1206.087179            0.241          0.058          block3-007949         YES            
56     94     150    -1214.51116             0.274          0.001          block3-008024         YES            
56     96     152    -1222.592974            0.294          -0.0           block3-008040         YES            
56     98     154    -1230.184797            0.306          0.001          block3-008130         YES            
56     100    156    -1237.217963            0.314          0.002          block3-008205         YES            
56     102    158    -1243.568436            0.316          0.001          block3-008280         YES            
56     104    160    -1249.191938            0.312          0.001          block3-008400         YES            
56     106    162    -1254.264035            0.298          0.002          block3-008474         YES            
56     108    164    -1258.989438            0.277          0.0            block3-008532         YES            
56     110    166    -1263.443328            0.256          -0.0           block3-008562         YES            
56     112    168    -1267.566941            0.236          0.0            block3-008652         YES            
56     114    170    -1271.280009            0.213          0.0            block3-008712         YES            
56     116    172    -1274.653757            0.184          -0.0           block3-008784         YES            
56     118    174    -1277.965436            0.15           0.0            block3-008859         YES            
56     120    176    -1281.415245            0.113          0.0            block3-008949         YES            
56     122    178    -1284.890623            0.062          0.0            block3-009056         YES            
56     124    180    -1288.860193            0.001          0.0            block3-009086         YES            
56     126    182    -1291.638068            -0.001         0.0            block3-009171         YES            
56     128    184    -1291.137418            0.004          0.0            block3-009295         YES            
56     130    186    -1290.256618            0.084          0.0            block3-009312         YES            
56     132    188    -1289.535541            0.121          0.0            block3-009447         YES            
56     134    190    -1288.505136            0.146          0.0            block3-009522         YES            
56     136    192    -1287.187268            0.165          -0.0           block3-009537         YES            
56     138    194    -1285.582952            0.178          0.0            block3-009672         YES            
58     54     112    -859.76068              0.238          0.004          block3-009705         YES            
58     56     114    -889.211896             0.272          0.0            block3-009764         YES            
58     58     116    -917.72226              0.348          0.003          block3-009870         YES            
58     60     118    -942.807519             -0.267         0.0            block3-009917         YES            
58     62     120    -968.055228             -0.269         0.0            block3-010037         YES            
58     64     122    -992.094928             -0.263         0.0            block3-010052         YES            
58     66     124    -1015.287973            -0.255         -0.0           block3-010127         YES            
58     68     126    -1039.557396            0.348          0.001          block3-010230         YES            
58     70     128    -1060.333802            0.312          0.001          block3-010335         YES            
58     72     130    -1079.98684             0.271          0.0            block3-010395         YES            
58     74     132    -1098.913269            0.223          0.0            block3-010438         YES            
58     76     134    -1117.597805            0.178          -0.0           block3-010512         YES            
58     78     136    -1135.939199            0.143          0.026          block3-010631         YES            
58     80     138    -1153.628481            0.067          -0.0           block3-010662         YES            
58     82     140    -1170.702138            0.0            0.0            block3-010793         YES            
58     84     142    -1182.800797            0.084          0.001          block3-010857         YES            
58     86     144    -1194.680196            0.152          0.033          block3-010902         YES            
58     88     146    -1206.21625             0.202          0.122          block3-011022         YES            
58     90     148    -1216.908369            0.248          0.146          block3-011082         YES            
58     92     150    -1227.71297             0.295          0.001          block3-011144         YES            
58     94     152    -1237.91892             0.32           0.002          block3-011205         YES            
58     96     154    -1247.30409             0.331          0.003          block3-011325         YES            
58     98     156    -1256.055604            0.338          0.0            block3-011339         YES            
58     100    158    -1264.174604            0.342          0.001          block3-011445         YES            
58     102    160    -1271.513789            0.344          -0.0           block3-011489         YES            
58     104    162    -1278.043716            0.344          0.001          block3-011609         YES            
58     106    164    -1283.858283            0.335          0.002          block3-011698         YES            
58     108    166    -1289.184164            0.306          0.001          block3-011758         YES            
58     110    168    -1294.376387            0.272          0.0            block3-011787         YES            
58     112    170    -1299.436822            0.246          -0.0           block3-011862         YES            
58     114    172    -1304.079311            0.221          0.001          block3-011952         YES            
