Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
96     190    286    -1970.141584            0.071859       0.0            2902      YES            
96     192    288    -1972.284234            0.109872       0.0            2914      YES            
96     194    290    -1974.984386            0.15168        0.0            2934      YES            
96     196    292    -1978.219825            0.188138       0.0            2951      YES            
96     198    294    -1981.348644            0.2069         0.0            2968      YES            
98     126    224    -1662.844521            0.0            0.0            2984      YES            
98     128    226    -1677.785619            -0.000341      0.0            3000      YES            
98     130    228    -1693.361958            0.116601       0.0            3019      YES            
98     132    230    -1710.64307             0.175843       0.0            3036      YES            
98     162    260    -1906.124312            0.240592       0.0            3053      YES            
98     184    282    -1986.851096            0.000208       0.0            3067      YES            
98     186    284    -1989.089646            0.000315       0.0            3084      YES            
98     188    286    -1990.518835            0.000776       0.0            3101      YES            
98     190    288    -1992.965948            0.084375       0.0            3121      YES            
98     192    290    -1996.114507            0.116856       0.0            3138      YES            
98     194    292    -1999.522993            0.150884       0.0            3155      YES            
98     196    294    -2003.208216            0.191462       0.0            3172      YES            
98     198    296    -2006.967508            0.215916       0.0            3189      YES            
98     262    360    -1981.658781            0.033813       0.0            3209      YES            
100    126    226    -1660.031574            0.0            0.0            3222      YES            
100    128    228    -1675.85972             0.0            0.0            3239      YES            
100    130    230    -1692.5904              0.117181       0.0            3257      YES            
100    132    232    -1710.615507            0.332268       0.0            3281      YES            
100    162    262    -1919.845547            0.245344       0.0            3291      YES            
100    168    268    -1943.958149            0.194645       0.0            3308      YES            
100    182    282    -1998.923491            0.001448       0.0            3322      YES            
100    184    284    -2005.85994             0.00024        0.0            3339      YES            
100    186    286    -2008.736474            0.000368       0.0            3356      YES            
100    188    288    -2010.789309            0.00106        0.0            3373      YES            
100    190    290    -2014.296246            0.091779       0.0            3393      YES            
100    192    292    -2018.36068             0.122235       0.0            3410      YES            
100    194    294    -2022.599664            0.310179       0.0            3434      YES            
100    196    296    -2026.807312            0.194747       0.0            3444      YES            
100    198    298    -2031.178595            0.231468       0.0            3461      YES            
100    258    358    -2030.547473            0.000374       0.0            3475      YES            
