Z      N      A      Binding_Energy_(MeV)    beta2_total    Q20_total (b)  beta3_total    fileID    Convergence    
94     140    234    -1764.368201            0.261832       26.566148      0.0            1511      YES            
94     142    236    -1778.480463            0.268721       27.702985      0.0            1514      YES            
94     160    254    -1878.19707             0.240902       28.062298      0.0            1518      YES            
94     188    282    -1974.635196            0.434318       64.667822      0.0            1523      YES            
94     190    284    -1979.502768            0.426477       64.213636      0.0            1527      YES            
94     192    286    -1984.183533            0.420732       64.110659      0.0            1530      YES            
94     194    288    -1988.558547            0.418106       64.532912      0.0            1534      YES            
94     196    290    -1992.564006            0.417442       65.312556      0.0            1538      YES            
94     198    292    -1996.174827            0.41735        66.20951       0.0            1542      YES            
94     230    324    -2026.238692            0.196266       35.840726      0.0            1546      YES            
94     232    326    -2024.736062            0.347          66.109877      0.0            1551      YES            
94     234    328    -2024.468583            0.358026       69.220976      0.0            1554      YES            
96     126    222    -1644.159876            -0.430359      -43.365479     0.0            1556      YES            
96     128    224    -1665.753028            0.499397       50.633113      0.0            1563      YES            
96     130    226    -1683.93857             0.49411        50.880408      0.0            1567      YES            
96     132    228    -1701.788024            0.491271       51.373225      0.0            1571      YES            
96     138    234    -1748.988252            0.460048       49.633532      0.0            1575      YES            
96     160    256    -1892.195394            0.253492       29.973653      0.0            1578      YES            
96     162    258    -1901.418674            0.242294       28.996915      0.0            1582      YES            
96     182    278    -1979.720208            0.484264       70.985863      0.0            1587      YES            
96     184    280    -1985.287243            0.476765       70.672863      0.0            1591      YES            
96     186    282    -1990.724239            0.456462       68.130157      0.0            1595      YES            
96     188    284    -1996.201706            0.435134       65.387289      0.0            1599      YES            
96     190    286    -2001.649522            0.423429       64.212569      0.0            1603      YES            
96     192    288    -2006.936004            0.417278       63.99441       0.0            1607      YES            
96     194    290    -2011.963522            0.414413       64.347337      0.0            1610      YES            
96     196    292    -2016.631957            0.413705       65.08986       0.0            1614      YES            
96     234    330    -2058.714034            0.343364       66.600042      0.0            1618      YES            
96     256    352    -2051.664047            0.44485        100.945521     0.0            1622      YES            
96     258    354    -2050.110849            0.450095       103.537797     0.0            1626      YES            
96     260    356    -2048.439261            0.454218       105.910447     0.0            1630      YES            
96     262    358    -2046.611167            0.457938       108.231012     0.0            1634      YES            
98     126    224    -1644.986208            0.41677        40.983672      0.0            1638      YES            
98     128    226    -1664.201886            0.414297       41.297304      0.0            1642      YES            
98     130    228    -1682.902558            0.409338       41.349531      0.0            1646      YES            
98     162    260    -1914.486926            0.254117       30.856309      0.0            1650      YES            
98     164    262    -1923.588463            0.237121       29.098639      0.0            1654      YES            
98     166    264    -1932.525763            0.212693       26.390342      0.0            1658      YES            
98     182    280    -1998.275037            0.48116        71.076958      0.0            1663      YES            
98     184    282    -2004.482373            0.476613       71.264036      0.0            1667      YES            
98     186    284    -2010.455198            0.465603       70.252289      0.0            1671      YES            
98     188    286    -2016.252688            0.415971       62.62734       0.0            1675      YES            
98     190    288    -2023.154316            0.331924       49.252118      0.0            1678      YES            
98     192    290    -2029.047966            0.281639       41.873669      0.0            1682      YES            
98     194    292    -2035.015235            0.270113       40.558687      0.0            1686      YES            
98     196    294    -2040.740609            0.262503       39.84922       0.0            1690      YES            
98     256    354    -2088.219214            0.438288       99.660452      0.0            1694      YES            
98     258    356    -2087.080476            0.445624       102.735292     0.0            1698      YES            
98     260    358    -2085.776656            0.451908       105.639312     0.0            1703      YES            
98     262    360    -2084.321247            0.456986       108.325395     0.0            1707      YES            
100    126    226    -1643.266572            0.357467       34.996853      0.0            1710      YES            
100    128    228    -1663.427               0.348198       34.491567      0.0            1714      YES            
100    162    262    -1925.805598            0.257539       31.682677      0.0            1718      YES            
100    164    264    -1935.601071            0.238585       29.688761      0.0            1722      YES            
100    166    266    -1945.185951            0.217604       27.390361      0.0            1726      YES            
100    168    268    -1954.1453              0.340494       44.276209      0.0            1730      YES            
100    182    282    -2014.988577            0.464322       68.803179      0.0            1735      YES            
100    184    284    -2021.848967            0.456464       68.362547      0.0            1739      YES            
100    186    286    -2028.493044            0.442235       66.728458      0.0            1743      YES            
100    188    288    -2035.965253            0.348876       51.88616       0.0            1746      YES            
100    190    290    -2042.842447            0.346972       52.196254      0.0            1750      YES            
100    192    292    -2049.374593            0.344535       52.398318      0.0            1754      YES            
100    194    294    -2055.385448            0.332185       50.915877      0.0            1758      YES            
100    196    296    -2061.394023            0.280305       43.13634       0.0            1762      YES            
100    256    356    -2123.559499            0.426051       96.888765      0.0            1766      YES            
100    258    358    -2122.667953            0.434212       100.154969     0.0            1770      YES            
100    260    360    -2121.652741            0.441878       103.40812      0.0            1774      YES            
100    262    362    -2120.436952            0.450012       106.88595      0.0            1779      YES            
100    264    364    -2119.048618            0.459981       110.903484     0.0            1783      YES            
102    128    230    -1659.809385            0.386852       39.400657      0.0            1787      YES            
102    134    236    -1719.208084            0.349898       36.654353      0.0            183       YES            
102    136    238    -1737.959901            0.326221       34.42699       0.0            1791      YES            
102    162    264    -1935.718091            0.254406       31.683237      0.0            1794      YES            
102    164    266    -1943.142638            0.407889       53.288366      0.0            1799      YES            
102    166    268    -1954.571589            0.408324       54.081206      0.0            1803      YES            
102    168    270    -1965.678664            0.406772       54.594875      0.0            1807      YES            
102    182    284    -2030.582785            0.435411       64.516812      0.0            1811      YES            
102    184    286    -2038.213763            0.422008       63.065719      0.0            1815      YES            
102    186    288    -2045.769897            0.382883       57.318846      0.0            1818      YES            
102    188    290    -2053.381382            0.363474       54.812293      0.0            1822      YES            
102    190    292    -2060.895618            0.353564       53.831392      0.0            1826      YES            
102    192    294    -2068.115579            0.350085       53.867278      0.0            1830      YES            
102    256    358    -2157.697151            0.408055       92.73172       0.0            1834      YES            
102    258    360    -2156.949168            0.415614       95.749027      0.0            1838      YES            
102    260    362    -2156.097081            0.423977       99.037275      0.0            1842      YES            
102    262    364    -2155.113584            0.434708       103.009937     0.0            1847      YES            
102    264    366    -2154.031761            0.447533       107.698528     0.0            1851      YES            
104    134    238    -1716.062584            0.391096       41.95847       0.0            210       YES            
104    136    240    -1735.266367            0.371752       40.156131      0.0            231       YES            
104    164    268    -1951.443854            0.424254       56.49849       0.0            1855      YES            
104    166    270    -1963.561773            0.419283       56.483042      0.0            1859      YES            
104    168    272    -1975.39863             0.415078       56.561935      0.0            1863      YES            
104    170    274    -1986.889002            0.413307       57.021903      0.0            1867      YES            
104    172    276    -1997.890126            0.415418       58.059518      0.0            252       YES            
104    182    286    -2045.059951            0.42307        63.099473      0.0            1871      YES            
104    184    288    -2053.368727            0.411831       61.934894      0.0            1875      YES            
104    186    290    -2061.471389            0.397526       60.217186      0.0            1878      YES            
104    188    292    -2069.431017            0.382363       58.364486      0.0            1882      YES            
104    190    294    -2077.351168            0.3647         56.257605      0.0            1886      YES            
104    252    356    -2191.170695            0.388607       86.303458      0.0            271       YES            
104    256    360    -2190.757177            0.39184        89.068499      0.0            1890      YES            
104    258    362    -2190.253537            0.391526       89.990507      0.0            1894      YES            
104    260    364    -2189.625419            0.386285       89.603507      0.0            1898      YES            
104    262    366    -2188.895062            0.355602       82.657423      0.0            1902      YES            
104    264    368    -2188.482366            0.335873       78.697698      0.0            1906      YES            
106    156    262    -1909.136208            0.269516       33.093547      0.0            1910      YES            
106    162    268    -1951.187672            0.249815       31.797011      0.0            1914      YES            
106    166    272    -1970.81129             0.448195       61.578356      0.0            1919      YES            
106    168    274    -1983.073787            0.443226       61.533513      0.0            1923      YES            
106    170    276    -1995.032027            0.438365       61.52659       0.0            1927      YES            
106    172    278    -2006.635208            0.435684       61.870722      0.0            1931      YES            
106    182    288    -2057.299768            0.428587       64.646387      0.0            1935      YES            
106    184    290    -2066.233884            0.4065         61.785061      0.0            1938      YES            
106    186    292    -2075.139653            0.3933         60.292681      0.0            1942      YES            
106    188    294    -2083.86189             0.382825       59.210148      0.0            1946      YES            
106    190    296    -2092.390075            0.37348        58.303084      0.0            1950      YES            
106    192    298    -2100.679488            0.366444       57.763444      0.0            1954      YES            
106    198    304    -2123.020165            0.341706       55.446641      0.0            293       YES            
106    238    344    -2210.160822            0.373509       77.148934      0.0            1958      YES            
106    250    356    -2220.957609            0.383094       84.685054      0.0            313       YES            
106    254    360    -2222.247219            0.386022       87.207372      0.0            1962      YES            
106    256    362    -2222.396282            0.384494       87.775965      0.0            1966      YES            
106    258    364    -2222.370144            0.379481       87.454671      0.0            1970      YES            
106    260    366    -2222.282658            0.37112        86.231219      0.0            1974      YES            
106    262    368    -2222.150357            0.361635       84.6745        0.0            1978      YES            
106    264    370    -2221.941918            0.353321       83.400295      0.0            1982      YES            
108    154    262    -1895.898461            0.26727        32.785331      0.0            1986      YES            
108    156    264    -1911.602385            0.263627       32.744203      0.0            1990      YES            
108    158    266    -1927.167768            0.259749       32.652154      0.0            1994      YES            
108    164    272    -1963.440535            0.46818        64.769908      0.0            1999      YES            
108    166    274    -1976.75556             0.467192       65.392529      0.0            2003      YES            
108    168    276    -1989.604981            0.464909       65.825195      0.0            2007      YES            
108    170    278    -2002.100037            0.461839       66.126165      0.0            2011      YES            
108    172    280    -2014.239312            0.458837       66.457389      0.0            2015      YES            
108    180    288    -2058.538687            0.462876       70.480669      0.0            2019      YES            
108    182    290    -2068.114745            0.441054       67.58334       0.0            2023      YES            
108    184    292    -2077.708614            0.411377       63.327399      0.0            2026      YES            
108    186    294    -2087.175572            0.398319       61.844851      0.0            2030      YES            
108    188    296    -2096.43033             0.387695       60.746441      0.0            2034      YES            
108    190    298    -2105.506401            0.378197       59.832678      0.0            2038      YES            
108    192    300    -2114.391781            0.371401       59.359681      0.0            2042      YES            
108    194    302    -2122.959246            0.367173       59.293236      0.0            2046      YES            
108    244    352    -2243.253073            0.383795       82.599143      0.0            334       YES            
108    246    354    -2245.554894            0.383866       83.493347      0.0            355       YES            
108    248    356    -2247.687382            0.384996       84.652545      0.0            376       YES            
108    250    358    -2249.538453            0.3867         85.962182      0.0            397       YES            
108    252    360    -2250.929163            0.388418       87.264518      0.0            2050      YES            
108    254    362    -2251.93859             0.389134       88.359717      0.0            2054      YES            
108    256    364    -2252.581163            0.388143       89.046216      0.0            2058      YES            
108    258    366    -2252.983984            0.384748       89.123536      0.0            2062      YES            
108    260    368    -2253.247321            0.379378       88.676134      0.0            2066      YES            
110    152    262    -1876.79197             0.260229       31.908921      0.0            2070      YES            
110    154    264    -1893.894944            0.257548       31.970659      0.0            2074      YES            
110    156    266    -1910.483768            0.254497       31.989705      0.0            2078      YES            
110    158    268    -1926.922931            0.251296       31.962105      0.0            2082      YES            
110    160    270    -1943.037776            0.246117       31.675581      0.0            2086      YES            
110    164    274    -1972.36932             0.227627       30.071613      0.0            2090      YES            
110    166    276    -1981.673269            0.484102       68.95726       0.0            2095      YES            
110    168    278    -1995.118918            0.483005       69.608356      0.0            2099      YES            
110    170    280    -2008.18793             0.481478       70.187888      0.0            2103      YES            
110    186    296    -2097.876184            0.4104         64.655065      0.0            2107      YES            
110    188    298    -2107.655975            0.39892        63.35413       0.0            420       YES            
110    190    300    -2117.265314            0.388393       62.239115      0.0            2110      YES            
110    192    302    -2126.697244            0.380025       61.531658      0.0            2114      YES            
110    250    360    -2276.337564            0.39022        87.660642      0.0            439       YES            
110    252    362    -2278.323474            0.391092       88.770246      0.0            460       YES            
110    254    364    -2279.82614             0.391748       89.817965      0.0            2118      YES            
110    256    366    -2281.062903            0.390874       90.538394      0.0            481       YES            
112    152    264    -1872.717308            0.245926       30.516159      0.0            2122      YES            
112    154    266    -1890.656809            0.244586       30.707269      0.0            2126      YES            
112    156    268    -1908.125472            0.243399       30.916952      0.0            2130      YES            
112    158    270    -1925.462302            0.241919       31.086943      0.0            2134      YES            
112    160    272    -1942.552016            0.238119       30.969661      0.0            2138      YES            
112    164    276    -1970.496552            0.496609       70.988533      0.0            2143      YES            
112    188    300    -2117.332943            0.409136       65.945949      0.0            2146      YES            
112    190    302    -2127.557549            0.398464       64.824041      0.0            2150      YES            
112    250    362    -2301.559059            0.402042       91.133143      0.0            502       YES            
112    252    364    -2303.956283            0.401659       91.937056      0.0            523       YES            
112    254    366    -2305.923786            0.401796       92.875341      0.0            544       YES            
112    276    388    -2315.675413            0.343363       87.707669      0.0            562       YES            
114    156    270    -1904.762777            0.227172       29.186627      0.0            2154      YES            
114    162    276    -1950.127125            -0.37216       -52.362104     0.0            2157      YES            
114    164    278    -1966.560738            -0.374406      -53.325808     0.0            2161      YES            
