 Symbol     Z      N      A       Binding_Energy_(MeV)    Fermi_Energy_P_(MeV)    Fermi_Energy_N_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Neutron_skin_(fm)    Charge_Radius_(fm)     S_p_(MeV)      S_{2p}_(MeV)     S_n_(MeV)     S_{2n}_(MeV)     Q_{alpha}_(MeV)       
   W        74     104    178        -1424.431241               -4.611270               -7.632947             0.280767             0.277288               0.278699               7.349811                  10.643179                     17.992989                   0.660303                0.862891              5.295342             5.408769               5.361905               0.113428              5.359716          5.597258        9.886174        8.642095      15.559423           3.902074            
   W        74     106    180        -1439.356905               -5.168561               -7.311358             0.260469             0.258791               0.259462               6.832791                  10.190628                     17.023418                   0.640219                0.855877              5.300911             5.426480               5.375212               0.125569              5.365218          6.191406       11.118394        8.322217      14.925665           3.488163            
   W        74     108    182        -1453.688657               -5.745340               -6.997552             0.249634             0.245580               0.247179               6.573791                   9.930718                     16.504509                   0.617585                0.844198              5.311111             5.447868               5.392682               0.136757              5.375296          6.779482       12.344005        8.015914      14.331752           2.849855            
   W        74     110    184        -1467.418186               -6.341847               -6.669561             0.240123             0.232994               0.235767               6.347270                   9.672401                     16.019671                   0.597263                0.833546              5.321154             5.469447               5.410296               0.148293              5.385219          7.333808       13.491398        7.703637      13.729530           2.226466            
   W        74     112    186        -1480.497001               -6.977690               -6.329818             0.227770             0.217032               0.221153               6.037171                   9.237022                     15.274193                   0.587524                0.833143              5.328406             5.488326               5.425267               0.159920              5.392385          7.953636       14.747565        7.372752      13.078815           1.729789            
   W        74     114    188        -1492.874341               -7.660436               -6.005203             0.210711             0.196071               0.201614               5.594171                   8.543389                     14.137560                   0.598077                0.840542              5.332771             5.504281               5.437417               0.171510              5.396698          8.686874       16.191249        7.025513      12.377341           1.175096            
   W        74     116    190        -1504.522437               -8.368340               -5.783580             0.187273             0.169290               0.176008               4.976474                   7.543848                     12.520322                   0.628889                0.831158              5.335220             5.518187               5.447657               0.182968              5.399118          9.347992       17.437009        6.659898      11.648097           0.460655            
   W        74     118    192        -1516.401208               -8.909372               -5.793789            -0.159830            -0.146826              -0.151615              -4.249460                  -6.696109                    -10.945568                   0.624677                0.829038              5.336624             5.534942               5.459360               0.198319              5.400506          9.900489       18.532826        6.769484      11.878771          -1.015780            
   W        74     120    194        -1527.826774               -9.501879               -5.626371            -0.136635            -0.121552              -0.127032              -3.637519                  -5.670466                     -9.307984                   0.654752                0.796797              5.340115             5.551138               5.471605               0.211023              5.403955         10.573042       19.812618        6.525701      11.425566          -1.658391            
   W        74     122    196        -1539.214413              -10.048776               -5.456748            -0.107675            -0.090982              -0.096967              -2.870479                  -4.339982                     -7.210461                   0.698683                0.807468              5.343792             5.567122               5.483872               0.223331              5.407589         11.208013       20.985098        6.495952      11.387640          -2.900258            
   W        74     124    198        -1550.379164              -10.555050               -5.567455             0.000000             0.000000               0.000000               0.000009                   0.000012                      0.000020                   0.795404                0.889979              5.343544             5.580572               5.493183               0.237029              5.407344         11.761851       21.901318        6.431100      11.164752          -3.849849            
   W        74     126    200        -1561.352518              -10.976859               -4.331690             0.000000             0.000000               0.000000               0.000006                   0.000006                      0.000013                   0.796430                1.096809              5.354999             5.604120               5.513257               0.249121              5.418664         12.207124       22.793088        6.480072      10.973354          -4.574672            
   W        74     128    202        -1567.500962              -11.380168               -2.987242             0.000000             0.000000               0.000000               0.000009                   0.000012                      0.000021                   0.789343                0.715079              5.366076             5.630113               5.534849               0.264038              5.429611         12.586234       23.566211        3.980167       6.148445          -0.641533            
   W        74     130    204        -1572.594697              -11.769023               -2.622638            -0.000014            -0.000011              -0.000012              -0.000371                  -0.000559                     -0.000930                   0.782110                0.760269              5.377917             5.657555               5.557744               0.279639              5.441314         12.960639       24.330381        3.284542       5.093735          -0.359946            
   W        74     132    206        -1577.878499              -12.094918               -2.602568             0.089010             0.074639               0.079458               2.423215                   4.027661                      6.450876                   0.717337                0.825175              5.400152             5.692479               5.589228               0.292327              5.463291         13.181283       24.906247        3.434623       5.283802          -1.314183            
   W        74     134    208        -1583.259577              -12.369868               -2.661752             0.136010             0.120340               0.125530               3.739940                   6.681502                     10.421442                   0.659721                0.843178              5.427203             5.730923               5.624749               0.303720              5.490031         13.442765       25.534581        3.524716       5.381079          -1.987325            
   W        74     136    210        -1588.575889              -12.657535               -2.630958             0.163630             0.148256               0.153286               4.539315                   8.457392                     12.996706                   0.633754                0.862524              5.451201             5.766170               5.657182               0.314969              5.513755         13.744610       26.191637        3.511008       5.316312          -2.550892            
   W        74     138    212        -1593.792098              -12.945161               -2.576803             0.185935             0.171225               0.175980               5.201727                  10.029167                     15.230894                   0.624088                0.873892              5.474223             5.800350               5.688638               0.326127              5.536517         14.044557       26.819022        3.476313       5.216209          -3.107845            
   W        74     140    214        -1598.935235              -13.230525               -2.518639             0.206915             0.193061               0.197486               5.837977                  11.608362                     17.446340                   0.626715                0.873838              5.497485             5.834709               5.720348               0.337224              5.559519         14.338440       27.412917        3.445434       5.143138          -3.662159            
   W        74     142    216        -1604.015501              -13.540285               -2.461489             0.231613             0.216997               0.221610               6.596941                  13.400086                     19.997028                   0.635401                0.859640              5.523563             5.871211               5.754475               0.347648              5.585307         14.663668       28.057303        3.406873       5.080267          -4.193184            
   W        74     144    218        -1608.970893              -13.904111               -2.355537             0.258500             0.239020               0.245100               7.438609                  15.157758                     22.596367                   0.632761                0.844388              5.551942             5.908319               5.789807               0.356377              5.613374         15.035759       28.807059        3.329710       4.955392          -4.712695            
   W        74     146    220        -1613.574343              -14.268215               -2.174699             0.275619             0.251722               0.259098               7.999693                  16.363826                     24.363519                   0.629496                0.835036              5.575849             5.940876               5.820650               0.365028              5.637020         15.407597       29.559591        3.141437       4.603451          -5.110510            
   W        74     148    222        -1617.685254              -14.615648               -1.972684             0.283564             0.257178               0.265230               8.286493                  17.112142                     25.398635                   0.623765                0.825188              5.594860             5.969660               5.847397               0.374801              5.645553         15.743858       30.242955        2.885568       4.110911          -5.370502            
   W        74     150    224        -1621.356115              -14.947186               -1.790131             0.284824             0.257632               0.265833               8.368892                  17.528189                     25.897081                   0.614363                0.817263              5.610158             5.996091               5.871402               0.385933              5.660714         16.042328       30.855214        2.656657       3.670862          -5.613816            
   W        74     152    226        -1624.729033              -15.267828               -1.631753             0.281671             0.254963               0.262924               8.314663                  17.725138                     26.039801                   0.602830                0.814732              5.623160             6.021145               5.893791               0.397985              5.673600         16.323721       31.434620        2.502457       3.372919          -5.928132            
   W        74     154    228        -1627.867674              -15.586280               -1.474747             0.276009             0.250551               0.258050               8.182093                  17.789388                     25.971482                   0.590843                0.813741              5.635072             6.045287               5.915266               0.410215              5.685406         16.606876       32.019895        2.383558       3.138642          -6.273262            
   W        74     156    230        -1630.730723              -15.911022               -1.296511             0.268539             0.244614               0.251579               7.992275                  17.728144                     25.720420                   0.580123                0.817508              5.646255             6.068391               5.935850               0.422137              5.696490         16.914715       32.650509        2.247150       2.863049          -6.582943            
   W        74     158    232        -1633.166992              -16.250021               -1.106957             0.259420             0.236583               0.243155               7.749266                  17.492425                     25.241691                   0.572322                0.815728              5.656623             6.090452               5.955509               0.433830              5.706767         17.250666       33.337521        2.034753       2.436270          -6.786778            
   W        74     160    234        -1635.138759              -16.609630               -0.936799             0.249385             0.226236               0.232821               7.475384                  17.059014                     24.534397                   0.565807                0.802666              5.666449             6.111969               5.974671               0.445521              5.716507         17.621632       34.093816        1.795081       1.971767          -7.009288            
   W        74     162    236        -1636.798357              -16.990678               -0.803481             0.239378             0.214389               0.221416               7.200030                  16.483518                     23.683549                   0.559431                0.793421              5.676150             6.133533               5.993873               0.457384              5.726123         18.023639       34.913074        1.627843       1.659598          -7.453414            
   W        74     164    238        -1638.275523              -17.385095               -0.693532             0.229724             0.202117               0.209791               6.932971                  15.843988                     22.776959                   0.552842                0.787241              5.685722             6.155361               6.013269               0.469639              5.735612         18.433634       35.746303        1.528914       1.477167          -8.090240            
   W        74     166    240        -1639.601857              -17.783891               -0.583687             0.219868             0.189407               0.197776               6.656124                  15.134563                     21.790687                   0.546995                0.782905              5.694543             6.177011               6.032366               0.482468              5.744356         18.844675       36.577121        1.448241       1.326335          -8.772637            
   W        74     168    242        -1640.723464              -18.180618               -0.461266             0.209197             0.175790               0.184862               6.349677                  14.312612                     20.662289                   0.544673                0.780877              5.701996             6.198025               6.050664               0.496030              5.751744         19.258760       37.406237        1.342695       1.121607          -9.398728            
   W        74     170    244        -1641.530161              -18.567176               -0.339581             0.197057             0.160430               0.170257               5.992928                  13.306169                     19.299097                   0.547123                0.774197              5.707592             6.218759               6.068284               0.511168              5.757292         19.657463       38.196044        1.180886       0.806697          -9.912934            
   W        74     172    246        -1641.997466              -18.939822               -0.250775             0.182302             0.142011               0.152685               5.551143                  11.997956                     17.549099                   0.554905                0.757685              5.711156             6.239844               6.085640               0.528688              5.760825         20.015633       38.896746        0.999594       0.467306         -10.363349            
   W        74     174    248        -1642.562335              -19.349995               -0.353267            -0.145335            -0.121828              -0.127972              -4.416637                 -10.461337                    -14.877975                   0.558357                0.790046              5.705444             6.254481               6.095834               0.549038              5.755163         20.323007       39.512162        1.056300       0.564870         -11.161615            
   W        74     176    250        -1643.253223              -19.715506               -0.292852            -0.129278            -0.105036              -0.111302              -3.937633                  -9.176967                    -13.114601                   0.576137                0.767375              5.711956             6.272913               6.112236               0.560958              5.761618         20.724828       40.275262        1.124155       0.690888         -11.903050            
   W        74     178    252        -1643.875199              -20.055629               -0.291945            -0.107786            -0.082498              -0.088961              -3.289509                  -7.333060                    -10.622569                   0.602176                0.748444              5.717593             6.291531               6.128570               0.573939              5.767207         21.096115       40.961153        1.068898       0.621977         -12.597239            
   W        74     180    254        -1644.432063              -20.363815               -0.569142            -0.044460            -0.028534              -0.032554              -1.356978                  -2.579462                     -3.936440                   0.672325                0.800825              5.717821             6.309481               6.142993               0.591661              5.767433         21.452022       41.522403        1.053067       0.556864         -13.218017            
   W        74     182    256        -1646.234327              -20.666578               -0.287073             0.000000             0.000000               0.000000              -0.000010                  -0.000015                     -0.000025                   0.683680                0.837453              5.727850             6.331010               6.162728               0.603160              5.777376         21.739228       42.084279        1.720271       1.802264         -15.024667            
   W        74     184    258        -1646.774333              -20.940934                0.406195             0.000000             0.000000               0.000000              -0.000006                  -0.000009                     -0.000016                   0.683816                0.904941              5.739244             6.353705               6.183713               0.614461              5.788672         22.049812       42.709212        1.141201       0.540007         -14.324286            
   W        74     186    260        -1644.428817              -21.176364                1.189542             0.000000             0.000000               0.000000              -0.000010                  -0.000019                     -0.000029                   0.679427                0.638439              5.748494             6.380795               6.207393               0.632302              5.797843         22.240441       43.099317       -0.401069      -2.345517         -12.063696            
   W        74     188    262        -1641.130928              -21.364846                1.456876             0.000005             0.000004               0.000004               0.000158                   0.000366                      0.000525                   0.674653                0.614622              5.756022             6.411906               6.233653               0.655885              5.805307         22.421377       43.468780       -1.022415      -3.297889         -11.501429            
   W        74     190    264         -1638.28735              -21.485703                1.433513             0.061533             0.056597               0.057768               1.909648                   5.647969                      7.557617                   0.645267                0.618170              5.765698             6.452340               6.267464               0.686642              5.814901         22.468702       43.627585       -0.805394      -2.843578         -12.325202            
   W        74     192    266        -1635.454704              -21.615622                1.467264             0.082188             0.078171               0.079110               2.559133                   7.977672                     10.536805                   0.622138                0.642608              5.775274             6.490978               6.300041               0.715705              5.824397         22.595433       43.923584       -0.785935      -2.832647         -12.494939            
   W        74     194    268        -1632.485043              -21.752135                1.521328             0.095777             0.092289               0.093093               2.992197                   9.627525                     12.619723                   0.604934                0.667945              5.784867             6.528706               6.332056               0.743839              5.833909         22.728935       44.221977       -0.829555      -2.969662         -12.653923            
   W        74     196    270        -1629.397877              -21.893891                1.577916             0.106744             0.103017               0.103864               3.346539                  10.980941                     14.327479                   0.590873                0.696213              5.795035             6.565713               6.363781               0.770678              5.843991         22.874241       44.537565       -0.861504      -3.087166         -12.834812            
   W        74     198    272        -1626.192457              -22.042111                1.631982             0.117629             0.112642               0.113761               3.702513                  12.262321                     15.964834                   0.578025                0.724672              5.806574             6.601586               6.395090               0.795012              5.855434         23.024618       44.859560       -0.892268      -3.205421         -13.032145            
   W        74     200    274        -1622.907127              -22.201509                1.676458             0.131079             0.123294               0.125020               4.146512                  13.696487                     17.842999                   0.563427                0.758891              5.821076             6.635342               6.425610               0.814266              5.869815         23.099712       45.048539       -0.900884      -3.285331         -13.274230            
   W        74     202    276        -1619.542496              -22.371146                1.712706             0.146366             0.134602               0.137182               4.657745                  15.245410                     19.903155                   0.550295                0.790817              5.838444             6.666742               6.455099               0.828299              5.887040         23.185847       45.250752       -0.907462      -3.364631         -13.383908            
   W        74     204    278        -1616.171506              -22.388150                1.605219            -0.163945            -0.140186              -0.145334              -5.250177                 -16.229669                    -21.479846                   0.532087                0.784850              5.856884             6.707052               6.491632               0.850169              5.905328           No_Data         No_Data       -0.897662      -3.370991         -13.579761            
   Os       76     66     142         -965.038124                6.857263              -17.743768            -0.200083            -0.212848              -0.205750              -5.005180                  -4.250218                     -9.255398                   0.726409                0.982225              5.107901             4.897150               5.011049              -0.210752              5.185813         -6.457974      -14.411243         No_Data        No_Data           8.171660            
   Os       76     68     144         -999.952974                6.221820              -17.119385            -0.195806            -0.208580              -0.201602              -4.901486                  -4.336117                     -9.237603                   0.714362                0.967715              5.109623             4.922714               5.022227              -0.186909              5.187509         -5.671536      -12.813816       18.432396      34.914851           7.796392            
   Os       76     70     146        -1033.435558                5.513089              -16.538610            -0.182783            -0.194934              -0.188411              -4.573649                  -4.208056                     -8.781705                   0.703373                0.943111              5.108597             4.944169               5.030432              -0.164429              5.186499         -4.930023      -11.308467       17.696705      33.482584           7.631233            
   Os       76     72     148        -1065.934176                4.735716              -16.092569            -0.161450            -0.169435              -0.165219              -4.035403                  -3.786784                     -7.822187                   0.703522                0.927844              5.105790             4.960354               5.035562              -0.145437              5.183734         -3.953294       -9.348540       17.184787      32.498619           7.109849            
   Os       76     74     150        -1097.785038                3.999022              -15.659852            -0.144863            -0.147547              -0.146153              -3.620537                  -3.413141                     -7.033679                   0.711708                0.906202              5.105589             4.977836               5.042969              -0.127754              5.183536         -2.797110       -7.043958       16.842455      31.850863           5.797678            
   Os       76     76     152        -1128.785192                3.300294              -15.168070            -0.132735            -0.131485              -0.132124              -3.319099                  -3.148362                     -6.467461                   0.722963                0.866565              5.106876             4.997373               5.052421              -0.109504              5.173595         -2.071013       -5.625206       16.386461      31.000155           4.343803            
   Os       76     78     154        -1158.701301                2.595434              -14.645452            -0.116989            -0.112332              -0.114672              -2.925469                  -2.781188                     -5.706657                   0.746420                0.825876              5.106974             5.016044               5.061122              -0.090931              5.173692         -1.398602       -4.330616       15.804275      29.916110           4.009096            
   Os       76     80     156        -1187.932844                1.730677              -14.556850             0.000000             0.000000               0.000000              -0.000006                  -0.000005                     -0.000011                   0.878093                0.890460              5.097787             5.022527               5.059332              -0.075261              5.164624         -0.408022       -2.630363       15.473940      29.231543           3.399074            
   Os       76     82     158        -1216.631692                1.136803              -12.768726             0.000000             0.000000               0.000000              -0.000002                  -0.000002                     -0.000004                   0.869983                1.249285              5.105241             5.046564               5.074873              -0.058678              5.171981          0.183289       -1.431080       15.419297      28.698848           2.231515            
   Os       76     84     160         -1238.76562                0.564540              -10.902184             0.000005             0.000004               0.000005               0.000125                   0.000115                      0.000240                   0.860505                0.819065              5.114960             5.071978               5.092440              -0.042983              5.181575          0.742525       -0.292574       12.101139      22.133928           7.597152            
   Os       76     86     162         -1260.11106                0.151505              -10.723909             0.094911             0.088525               0.091539               2.401321                   2.505953                      4.907274                   0.771384                0.847693              5.136956             5.107976               5.121592              -0.028980              5.203290          0.943151        0.306740       11.506099      21.345441           7.247134            
   Os       76     88     164         -1281.51497               -0.201934              -10.565844             0.135474             0.132786               0.134035               3.458366                   3.903268                      7.361634                   0.703684                0.885169              5.159953             5.145662               5.152290              -0.014292              5.225995          1.247101        1.035590       11.568386      21.403910           6.589350            
   Os       76     90     166         -1302.38146               -0.587743              -10.287738             0.158661             0.158723               0.158695               4.082082                   4.836529                      8.918611                   0.669624                0.920612              5.180175             5.180487               5.180344               0.000313              5.245962          1.638745        1.880176       11.336136      20.866491           6.397920            
   Os       76     92     168        -1322.597383               -0.988435               -9.988227             0.175539             0.177917               0.176844               4.549226                   5.613739                     10.162965                   0.652147                0.945473              5.199002             5.213974               5.207206               0.014973              5.264554          2.052122        2.740300       11.041005      20.215923           6.203902            
   Os       76     94     170        -1342.226419               -1.388691               -9.704357             0.190419             0.195463               0.193222               4.969859                   6.382211                     11.352070                   0.649088                0.959665              5.217414             5.247276               5.233947               0.029863              5.282737          2.450331        3.546550       10.767088      19.629037           5.930665            
   Os       76     96     172        -1361.361313               -1.780887               -9.448052             0.207544             0.215581               0.212064               5.457411                   7.283998                     12.741409                   0.664784                0.956819              5.236925             5.281882               5.262065               0.044958              5.302008          2.849489        4.327092       10.525690      19.134895           5.618557            
   Os       76     98     174         -1380.36241               -2.217867               -9.291588             0.280410             0.278017               0.279049               7.502575                   9.799877                     17.302452                   0.719154                0.875025              5.282588             5.339574               5.314759               0.056987              5.347115          3.394879        5.366032       10.416471      19.001097           4.971812            
   Os       76     100    176        -1398.669035               -2.699501               -8.923622             0.294406             0.289688               0.291695               7.938765                  10.548184                     18.486949                   0.717255                0.863524              5.303239             5.372406               5.342648               0.069168              5.367518          3.851011        6.289975       10.022588      18.306625           4.627344            
   Os       76     102    178        -1416.122611               -3.191188               -8.514944             0.291961             0.287415               0.289322               7.909460                  10.774325                     18.683786                   0.706281                0.860804              5.315565             5.397410               5.362617               0.081845              5.379697          4.318778        7.250793        9.588953      17.453577           4.556449            
   Os       76     104    180        -1432.722859               -3.688807               -8.150381             0.267328             0.268171               0.267822               7.247930                  10.309617                     17.557548                   0.687671                0.869745              5.317694             5.413069               5.373006               0.095375              5.381800          4.819796        8.291618        9.165399      16.600248           4.448960            
   Os       76     106    182        -1448.736079               -4.190746               -7.853558             0.240060             0.244973               0.242970               6.513980                   9.651314                     16.165294                   0.674786                0.876124              5.319873             5.427826               5.383010               0.107953              5.383953          5.347090        9.379174        8.879545      16.013221           3.995162            
   Os       76     108    184        -1464.203276               -4.725477               -7.563170             0.223880             0.228043               0.226368               6.090782                   9.216969                     15.307751                   0.664924                0.870893              5.326809             5.446519               5.397395               0.119711              5.390807          5.898565       10.514620        8.607108      15.467197           3.453630            
   Os       76     110    186        -1479.090078               -5.302954               -7.272705             0.211217             0.212709               0.212117               5.763162                   8.818354                     14.581516                   0.646845                0.861991              5.334628             5.465746               5.412554               0.131118              5.398533          6.458000       11.671892        8.309844      14.886802           2.898579            
   Os       76     112    188        -1493.400953               -5.931446               -6.982919             0.197834             0.195754               0.196569               5.412224                   8.317571                     13.729795                   0.625049                0.857221              5.341652             5.483767               5.426764               0.142116              5.405474          7.058263       12.903953        8.015044      14.310876           2.317233            
   Os       76     114    190        -1507.102134               -6.610916               -6.707191             0.181428             0.175618               0.177864               4.974450                   7.641574                     12.616024                   0.606992                0.856830              5.347591             5.500463               5.439830               0.152872              5.411343          7.716432       14.227794        7.707616      13.701181           1.694867            
   Os       76     116    192        -1520.283826               -7.470604               -6.643731            -0.155587            -0.149917              -0.152078              -4.267817                  -6.677574                    -10.945391                   0.589422                0.869245              5.348772             5.516966               5.451010               0.168194              5.412510          8.489850       15.761390        7.453884      13.181693           0.890515            
   Os       76     118    194        -1533.350783               -8.048760               -6.386968            -0.141683            -0.134465              -0.137180              -3.896055                  -6.133201                    -10.029256                   0.599207                0.832387              5.355393             5.535323               5.465541               0.179930              5.419053          9.086730       16.949576        7.384295      13.066958          -0.528347            
   Os       76     120    196        -1546.015256               -8.627559               -6.199625            -0.122225            -0.111866              -0.115712              -3.368016                  -5.220897                     -8.588913                   0.620148                0.802973              5.360997             5.552351               5.478946               0.191354              5.424592          9.731691       18.188483        7.149917      12.664473          -1.314048            
   Os       76     122    198        -1558.511529               -9.182703               -5.990781            -0.097448            -0.084592              -0.089303              -2.690916                  -4.037807                     -6.728723                   0.655349                0.806699              5.366638             5.568957               5.492181               0.202320              5.430167         10.325575       19.297117        7.052973      12.496274          -2.384756            
   Os       76     124    200        -1570.752026               -9.756548               -6.012374             0.000000             0.000000               0.000000               0.000009                   0.000013                      0.000022                   0.744171                0.875951              5.368379             5.583299               5.502619               0.214921              5.431887         10.956219       20.372862        6.961574      12.240497          -3.237614            
   Os       76     126    202        -1582.578927              -10.174347               -4.746408             0.000000             0.000000               0.000000               0.000006                   0.000007                      0.000013                   0.744291                1.094251              5.379559             5.606492               5.522205               0.226933              5.442937         11.383565       21.226410        6.898552      11.826902          -3.899764            
   Os       76     128    204        -1589.536374              -10.578205               -3.379038             0.000000             0.000000               0.000000               0.000009                   0.000012                      0.000020                   0.742720                0.715839              5.390618             5.631974               5.543286               0.241356              5.453867         11.783738       22.035412        4.383769       6.957448           0.116144            
   Os       76     130    206         -1595.40613              -10.973432               -3.011802             0.000010             0.000008               0.000008               0.000267                   0.000397                      0.000664                   0.736451                0.765019              5.402618             5.658751               5.565628               0.256133              5.465728         12.164998       22.811434        3.675307       5.869757           0.394832            
   Os       76     132    208        -1601.142957              -11.327635               -2.859187             0.052812             0.044279               0.047207               1.486789                   2.385742                      3.872531                   0.703289                0.845723              5.418739             5.688134               5.591206               0.269395              5.481664         12.342543       23.264459        3.673785       5.736827          -0.248261            
   Os       76     134    210        -1606.987497              -11.539706               -2.916559             0.110927             0.100272               0.103885               3.152816                   5.556248                      8.709064                   0.625694                0.869444              5.444629             5.725224               5.625292               0.280595              5.507258         12.506668       23.727921        3.779854       5.844541          -0.808999            
   Os       76     136    212        -1612.807182              -11.766706               -2.900682             0.140341             0.131326               0.134346               4.023111                   7.475795                     11.498906                   0.589326                0.885253              5.467970             5.760074               5.657092               0.292105              5.530335         12.727187       24.231294        3.787191       5.819685          -1.247606            
   Os       76     138    214        -1618.542281              -12.009151               -2.846506             0.162011             0.154535               0.157009               4.681514                   9.029707                     13.711220                   0.574955                0.896253              5.489833             5.793342               5.687409               0.303510              5.551952         12.974614       24.750184        3.758303       5.735099          -1.666393            
   Os       76     140    216        -1624.193324              -12.255848               -2.788596             0.182184             0.176324               0.178240               5.306739                  10.572905                     15.879643                   0.581304                0.895104              5.511838             5.826700               5.717892               0.314862              5.573712         13.233055       25.258090        3.721201       5.651044          -2.101227            
   Os       76     142    218        -1629.947715              -12.549266               -2.820631             0.226300             0.214281               0.218167               6.673761                  13.224259                     19.898020                   0.613365                0.851198              5.546015             5.869417               5.758734               0.323403              5.607512         13.590491       25.932214        3.750347       5.754391          -2.712481            
