 Symbol     Z      N      A       Binding_Energy_(MeV)    Fermi_Energy_P_(MeV)    Fermi_Energy_N_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Neutron_skin_(fm)    Charge_Radius_(fm)     S_p_(MeV)      S_{2p}_(MeV)     S_n_(MeV)     S_{2n}_(MeV)     Q_{alpha}_(MeV)       
   Th       90     180    270        -1909.305595              -11.891628               -3.128028            -0.025895            -0.021758              -0.023018              -1.024452                  -1.965464                     -2.989916                   0.644633                0.625612              5.902842             6.307182               6.175344               0.404341              5.950912         12.777699       24.306580        3.617411       6.007185          -1.654045            
   Th       90     182    272        -1915.851412              -12.168307               -2.806175            -0.000001            -0.000001              -0.000001              -0.000029                  -0.000046                     -0.000075                   0.642305                0.643036              5.911927             6.329944               6.194753               0.418017              5.959923         13.035885       24.832361        3.907233       6.545817          -2.552397            
   Th       90     184    274        -1921.207800              -12.439081               -1.935187             0.000000             0.000000               0.000000              -0.000016                  -0.000022                     -0.000038                   0.638362                0.803386              5.921217             6.352695               6.214273               0.431478              5.969139         13.312847       25.394291        3.401405       5.356388          -1.888749            
   Th       90     186    276        -1923.123573              -12.708178               -0.964568             0.000000             0.000000               0.000000              -0.000020                  -0.000031                     -0.000050                   0.637104                0.524565              5.930463             6.375414               6.233812               0.444952              5.978311         13.569490       25.909738        1.621863       1.915774           0.989936            
   Th       90     188    278        -1924.187483              -12.968633               -0.691830            -0.000001             0.000000              -0.000001              -0.000025                  -0.000043                     -0.000069                   0.633896                0.545877              5.940271             6.398410               6.253766               0.458140              5.988040         13.823351       26.422971        1.067177       1.063910           1.326353            
   Th       90     190    280        -1925.806590              -13.320493               -0.964234             0.104853             0.084831               0.090618               4.230147                   8.419099                     12.649246                   0.550202                0.544678              5.960875             6.434626               6.286244               0.473752              6.008480         14.126847       27.179567        1.354832       1.619107           0.257923            
   Th       90     192    282        -1927.690376              -13.713923               -1.013631             0.138103             0.113873               0.120812               5.613530                  11.533667                     17.147197                   0.497206                0.556174              5.983288             6.466473               6.316282               0.483185              6.030716         14.452804       27.933652        1.492320       1.883787          -0.763353            
   Th       90     194    284        -1929.539627              -14.136593               -0.996782             0.162440             0.135561               0.143190               6.650813                  14.003583                     20.654396                   0.459820                0.565380              6.005026             6.496764               6.345058               0.491738              6.052284         14.838699       28.772262        1.485403       1.849252          -1.482904            
   Th       90     196    286        -1931.420229              -14.588112               -0.975242             0.184529             0.155859               0.163925               7.610432                  16.419799                     24.030231                   0.433905                0.572811              6.026934             6.527327               6.374098               0.500393              6.074022         15.294109       29.730768        1.509397       1.880602          -2.352864            
   Th       90     198    288        -1933.319018              -15.041368               -0.925592             0.203518             0.174267               0.182422               8.451909                  18.720753                     27.172662                   0.419976                0.580373              6.047833             6.557927               6.402890               0.510095              6.094759         15.793144       30.760207        1.525987       1.898789          -3.329556            
   Th       90     200    290        -1935.061195              -15.461847               -0.825721             0.218140             0.189121               0.197137               9.115546                  20.705535                     29.821081                   0.416494                0.588084              6.066629             6.587246               6.430187               0.520618              6.113411         16.261912       31.709240        1.455318       1.742178          -4.202384            
   Th       90     202    292        -1936.490085              -15.840496               -0.693613             0.229181             0.200581               0.208409               9.630333                  22.366923                     31.997256                   0.419724                0.590689              6.083515             6.614969               6.455831               0.531455              6.130168         16.664394       32.509065        1.303832       1.428890          -4.838130            
   Th       90     204    294        -1937.573842              -16.179448               -0.557497             0.237766             0.209523               0.217181              10.041852                  23.786177                     33.828029                   0.427264                0.589353              6.098954             6.641650               6.480348               0.542697              6.145490         17.005092       33.173077        1.131900       1.083758          -5.292823            
   Th       90     206    296        -1938.385247              -16.484426               -0.434106             0.244881             0.216865               0.224390              10.391409                  25.058589                     35.449998                   0.435515                0.591781              6.113411             6.667989               6.504372               0.554579              6.159838         17.305752       33.754450        0.996270       0.811405          -5.684482            
   Th       90     208    298        -1938.974604              -16.765424               -0.321197             0.251415             0.223491               0.230920              10.717721                  26.282360                     37.000081                   0.442467                0.595733              6.127438             6.694466               6.528409               0.567029              6.173759         17.577633       34.281037        0.888436       0.589358          -6.043808            
   Th       90     210    300        -1939.363913              -17.030222               -0.212609             0.257962             0.230026               0.237388              11.047437                  27.530556                     38.577993                   0.448618                0.601724              6.141535             6.721310               6.552766               0.579775              6.187751         17.841956       34.794520        0.793383       0.389309          -6.370346            
   Th       90     212    302        -1939.536384              -17.283476               -0.105062             0.264910             0.236879               0.244196              11.398690                  28.854578                     40.253268                   0.453677                0.606824              6.156051             6.748718               6.577684               0.592668              6.202159         18.103042       35.304447        0.690510       0.172472          -6.666992            
   U        92     120    212        -1609.414943               -0.048530               -9.858802            -0.137267            -0.127270              -0.131556              -4.967533                  -6.136642                    -11.104175                   0.778240                0.539703              5.583914             5.643613               5.617784               0.059700              5.644998          1.079058        0.632042       10.438172      19.768443           8.645208            
   U        92     122    214        -1628.805975               -0.379433               -9.678930            -0.105196            -0.094173              -0.098843              -3.808144                  -4.637558                     -8.445703                   0.816665                0.534873              5.584819             5.656493               5.625792               0.071674              5.645893          1.436382        1.268365       10.232804      19.391032           8.276927            
   U        92     124    216        -1647.929623               -0.686237               -9.613711            -0.039949            -0.034039              -0.036513              -1.445856                  -1.711162                     -3.157018                   0.883864                0.573113              5.584220             5.668805               5.632934               0.084585              5.645301          1.789834        1.841403       10.115817      19.123649           7.907988            
   U        92     126    218        -1666.761123               -1.087620               -8.267811             0.000000             0.000000               0.000000               0.000007                   0.000006                      0.000014                   0.894906                0.906786              5.591991             5.687617               5.647458               0.095627              5.652988          2.179459        2.612224       10.155700      18.831501           7.627098            
   U        92     128    220        -1680.439801               -1.498167               -6.815886            -0.000012            -0.000010              -0.000011              -0.000450                  -0.000522                     -0.000972                   0.883736                0.505282              5.601438             5.709604               5.664622               0.108166              5.662333          2.578188        3.431783        7.545374      13.678678          12.009098            
   U        92     130    222        -1694.789342               -2.100900               -7.361654             0.138866             0.113164               0.123571               5.124355                   6.137197                     11.261552                   0.711769                0.493661              5.638613             5.750488               5.704391               0.111875              5.699111          3.067328        4.731292        7.674243      14.349542          10.518676            
   U        92     132    224        -1709.484498               -2.709271               -7.341926             0.179944             0.150967               0.162579               6.709519                   8.417701                     15.127220                   0.622568                0.520739              5.667972             5.786465               5.738094               0.118493              5.728160          3.628041        6.026911        7.854779      14.695156           8.873553            
   U        92     134    226        -1724.057886               -3.327842               -7.234441             0.211002             0.182286               0.193668               7.941498                  10.448389                     18.389887                   0.572008                0.537434              5.694544             5.822916               5.771003               0.128373              5.754454          4.271334        7.414652        7.815781      14.573389           7.699702            
   U        92     136    228        -1738.366932               -3.926801               -7.035476             0.234894             0.208041               0.218566               8.914786                  12.249625                     21.164411                   0.553459                0.548122              5.718347             5.858174               5.802158               0.139828              5.778010          4.929249        8.775765        7.697301      14.309046           6.576304            
   U        92     138    230        -1752.086423               -4.486418               -6.752921             0.251224             0.226275               0.235945               9.601557                  13.665002                     23.266559                   0.552434                0.545723              5.738404             5.889686               5.829644               0.151283              5.797860          5.526653        9.977534        7.406669      13.719492           5.804745            
   U        92     140    232        -1765.134412               -5.011690               -6.453346             0.262650             0.239435               0.248333              10.099108                  14.812998                     24.912106                   0.556856                0.537291              5.755779             5.918461               5.854490               0.162682              5.815058          6.069779       11.052181        7.065502      13.047990           5.274477            
   U        92     142    234        -1777.601837               -5.507970               -6.159770             0.271406             0.250004               0.258117              10.493590                  15.833331                     26.326921                   0.564117                0.540145              5.771699             5.945838               5.877989               0.174140              5.830816          6.577645       12.045166        6.772431      12.467425           4.780395            
   U        92     144    236        -1789.492291               -5.976307               -5.862774             0.278406             0.258405               0.265904              10.820389                  16.742622                     27.563012                   0.571504                0.552126              5.786725             5.972069               5.900509               0.185345              5.845690          7.055161       12.976620        6.491363      11.890455           4.364380            
   U        92     146    238        -1800.731144               -6.417418               -5.549896             0.283814             0.264363               0.271578              11.085099                  17.513306                     28.598405                   0.574514                0.562671              5.801011             5.997251               5.922165               0.196241              5.859832          7.489765       13.830933        6.176826      11.238854           4.084527            
   U        92     148    240        -1811.256842               -6.830924               -5.238412             0.287126             0.267578               0.274751              11.266274                  18.112590                     29.378865                   0.574493                0.572251              5.814402             6.021142               5.942742               0.206740              5.873089          7.887654       14.621025        5.830311      10.525698           3.943370            
   U        92     150    242        -1821.112482               -7.221457               -4.961612             0.288260             0.268265               0.275525              11.359053                  18.542638                     29.901691                   0.573977                0.573751              5.826802             6.043702               5.962174               0.216900              5.885366          8.245037       15.331976        5.500821       9.855640           3.823336            
   U        92     152    244        -1830.457294               -7.593628               -4.731027             0.287026             0.266568               0.273918              11.353815                  18.804125                     30.157940                   0.573960                0.577964              5.837960             6.065212               5.980541               0.227253              5.896413          8.577525       15.993947        5.248264       9.344813           3.623212            
   U        92     154    246        -1839.455175               -7.953544               -4.532649             0.284022             0.263235               0.270624              11.274053                  18.943809                     30.217862                   0.575633                0.586805              5.848103             6.086208               5.998268               0.238106              5.906455          8.900673       16.635697        5.081326       8.997882           3.308173            
   U        92     156    248        -1848.155340               -8.303157               -4.333877             0.279719             0.258826               0.266175              11.139109                  18.996412                     30.135522                   0.577930                0.602765              5.857538             6.106815               6.015546               0.249278              5.915797          9.230633       17.291960        4.944868       8.700165           2.964139            
   U        92     158    250        -1856.450208               -8.637599               -4.122948             0.272561             0.251914               0.259100              10.883493                  18.843923                     29.727416                   0.579565                0.619217              5.865475             6.125986               6.031426               0.260512              5.923656          9.550190       17.932865        4.758425       8.294868           2.713173            
   U        92     160    252        -1864.241702               -8.940633               -3.929594             0.259018             0.238451               0.245534              10.359454                  18.155433                     28.514887                   0.574273                0.625372              5.870225             6.141707               6.044008               0.271483              5.928360          9.821487       18.491041        4.518042       7.791495           2.575641            
   U        92     162    254        -1871.665512               -9.206782               -3.782470             0.241891             0.220830               0.228008               9.686209                  17.103501                     26.789710                   0.568600                0.624331              5.873781             6.156033               6.055320               0.282252              5.931881         10.058107       18.981255        4.336757       7.423811           2.385150            
   U        92     164    256        -1878.888711               -9.454766               -3.665355             0.225806             0.204121               0.211435               9.056295                  16.085780                     25.142075                   0.564085                0.624339              5.878395             6.171638               6.067886               0.293243              5.936450         10.293273       19.463542        4.235935       7.223200           2.095547            
   U        92     166    258        -1885.949461               -9.693232               -3.556544             0.210670             0.188456               0.195871               8.464919                  15.113725                     23.578644                   0.565089                0.622270              5.883849             6.188303               6.081487               0.304455              5.941850         10.531851       19.942807        4.153680       7.060750           1.775710            
   U        92     168    260        -1892.819570               -9.922559               -3.451137             0.195242             0.172712               0.180155               7.860665                  14.094904                     21.955569                   0.569366                0.620989              5.889710             6.205258               6.095471               0.315548              5.947654         10.771562       20.417800        4.056685       6.870110           1.487084            
   U        92     170    262        -1899.462421              -10.141384               -3.364322             0.177913             0.155337               0.162720               7.177519                  12.896082                     20.073602                   0.576861                0.618635              5.895694             6.221743               6.109235               0.326050              5.953580         11.015390       20.869919        3.941238       6.642851           1.239351            
   U        92     172    264        -1906.041013              -10.259797               -3.488885            -0.153053            -0.138703              -0.143355              -6.197594                 -11.710110                    -17.907705                   0.610826                0.625469              5.906658             6.237604               6.124305               0.330946              5.964438         11.137829       21.083561        3.911348       6.578593           0.851489            
   U        92     174    266        -1912.847439              -10.532022               -3.394582            -0.137764            -0.123524              -0.128093              -5.590212                 -10.608682                    -16.198894                   0.615222                0.609971              5.912855             6.254967               6.138800               0.342112              5.970575         11.415252       21.630205        4.020933       6.806426           0.410015            
   U        92     176    268        -1919.481588              -10.789636               -3.302265            -0.119380            -0.106134              -0.110341              -4.853739                  -9.271702                    -14.125441                   0.625067                0.595536              5.918651             6.272501               6.153324               0.353851              5.976315         11.693637       22.166437        3.919829       6.634150           0.035646            
   U        92     178    270        -1925.922248              -11.025397               -3.260146            -0.093808            -0.082451              -0.086021              -3.820337                  -7.325532                    -11.145869                   0.642563                0.579701              5.923541             6.290072               6.167627               0.366532              5.981157         11.940032       22.623838        3.807949       6.440660          -0.307097            
   U        92     180    272        -1932.353112              -11.239282               -3.330081            -0.048015            -0.041385              -0.043447              -1.958170                  -3.739244                     -5.697413                   0.668645                0.589049              5.927742             6.307848               6.181899               0.380106              5.985318         12.180398       23.047517        3.799807       6.430864          -0.754702            
   U        92     182    274        -1939.332141              -11.496307               -3.099544            -0.000001            -0.000001              -0.000001              -0.000037                  -0.000059                     -0.000095                   0.674740                0.622486              5.935408             6.329399               6.199902               0.393992              5.992910         12.398888       23.480730        4.095282       6.979030          -1.726547            
   U        92     184    276        -1945.238643              -11.761679               -2.207105             0.000000             0.000000               0.000000              -0.000019                  -0.000026                     -0.000045                   0.668890                0.799685              5.944315             6.351924               6.219024               0.407610              5.992052         12.669048       24.030844        3.664337       5.906502          -1.087231            
   U        92     186    278        -1947.685437              -12.034318               -1.231292            -0.000001             0.000000               0.000000              -0.000023                  -0.000034                     -0.000057                   0.666358                0.526204              5.953497             6.374262               6.238159               0.420766              6.001161         12.932664       24.561865        1.886342       2.446795           1.822363            
   U        92     188    280        -1949.310400              -12.304255               -0.961047            -0.000001            -0.000001              -0.000001              -0.000038                  -0.000064                     -0.000103                   0.664735                0.554828              5.963534             6.396720               6.257696               0.433187              6.011118         13.210775       25.122918        1.352998       1.624963           2.113173            
   U        92     190    282        -1951.596419              -12.644907               -1.341413             0.118366             0.092622               0.100232               4.927978                   9.189869                     14.117847                   0.574001                0.540051              5.989235             6.433770               6.292197               0.444536              6.036617         13.457017       25.789830        1.690450       2.286019           0.891064            
   U        92     192    284        -1954.291977              -13.035149               -1.423260             0.156054             0.123196               0.132827               6.553086                  12.475703                     19.028789                   0.514238                0.554050              6.015010             6.465896               6.323356               0.450886              6.062190         13.806523       26.601602        1.894830       2.695559          -0.185388            
   U        92     194    286        -1957.038546              -13.452299               -1.431992             0.184049             0.147006               0.157774               7.791871                  15.187633                     22.979505                   0.470519                0.563276              6.039556             6.497123               6.353530               0.457568              6.086546         14.214630       27.498919        1.931948       2.746569          -1.048171            
   U        92     196    288        -1959.870047              -13.872722               -1.413603             0.207894             0.168534               0.179877               8.870406                  17.762293                     26.632699                   0.444947                0.571772              6.063204             6.528634               6.383645               0.465431              6.110012         14.664335       28.449819        1.983275       2.831502          -2.030421            
   U        92     198    290        -1962.662770              -14.271535               -1.338970             0.226438             0.186430               0.197857               9.729371                  20.035502                     29.764873                   0.436492                0.578631              6.084413             6.559260               6.412428               0.474848              6.131059         15.100110       29.343752        1.971563       2.792723          -2.942541            
   U        92     200    292        -1965.226357              -14.647160               -1.208847             0.240150             0.200401               0.211651              10.381823                  21.946471                     32.328293                   0.437568                0.584076              6.103050             6.588129               6.439240               0.485080              6.149555         15.509613       30.165163        1.863148       2.563588          -3.607340            
   U        92     202    294        -1967.414227              -15.003433               -1.047113             0.250465             0.211243               0.222243              10.887321                  23.558445                     34.445767                   0.441004                0.584549              6.119811             6.615325               6.464351               0.495515              6.166189         15.892436       30.924143        1.678248       2.187870          -4.053033            
   U        92     204    296        -1969.179864              -15.339758               -0.881930             0.258389             0.219741               0.230481              11.288037                  24.944281                     36.232318                   0.444727                0.580560              6.135126             6.641405               6.488281               0.506280              6.181390         16.239007       31.606022        1.465373       1.765637          -4.389780            
   U        92     206    298        -1970.584354              -15.654084               -0.732602             0.264694             0.226734               0.237185              11.616936                  26.192188                     37.809123                   0.448326                0.576670              6.149287             6.667134               6.511657               0.517847              6.195445         16.541475       32.199108        1.280860       1.404491          -4.710513            
   U        92     208    300        -1971.724747              -15.948198               -0.601222             0.270146             0.233064               0.243177              11.908047                  27.396552                     39.304599                   0.451075                0.578078              6.162715             6.693040               6.534984               0.530325              6.208773         16.821843       32.750143        1.147571       1.140393          -5.039501            
   U        92     210    302        -1972.646888              -16.226661               -0.479523             0.275414             0.239415               0.249139              12.192553                  28.637971                     40.830524                   0.453382                0.583141              6.175977             6.719408               6.558631               0.543431              6.221937         17.092488       33.282976        1.041681       0.922142          -5.372285            
   U        92     212    304        -1973.347864              -16.492328               -0.359985             0.280711             0.245923               0.255231              12.481102                  29.933857                     42.414959                   0.454882                0.590344              6.189390             6.746190               6.582656               0.556800              6.235251         17.360020       33.811481        0.937231       0.700977          -5.683952            
   U        92     214    306        -1973.798542              -16.746167               -0.240202             0.285778             0.252074               0.261006              12.761679                  31.218374                     43.980053                   0.455281                0.597373              6.202845             6.772973               6.606736               0.570129              6.248607         17.616275       34.319108        0.819198       0.450678          -5.962159            
   U        92     216    308        -1973.980837              -16.988309               -0.122972             0.290188             0.257108               0.265792              13.013599                  32.389644                     45.403243                   0.454874                0.602758              6.215985             6.799293               6.630436               0.583308              6.261651         17.850822       34.785686        0.691214       0.182296          -6.201403            
   Pu       94     124    218        -1648.498349               -0.035104               -9.934695            -0.055620            -0.047595              -0.051009              -2.078193                  -2.402579                     -4.480772                   0.900473                0.557602              5.613164             5.680546               5.651590               0.067382              5.673933          1.176532        0.568726       10.420964      19.762552           8.607626            
   Pu       94     126    220        -1668.040508               -0.425009               -8.680302             0.000000             0.000000               0.000000               0.000005                   0.000005                      0.000010                   0.919988                0.901815              5.619117             5.697679               5.664245               0.078562              5.679822          1.547140        1.279386       10.500789      19.542160           8.189115            
   Pu       94     128    222        -1682.574899               -0.836342               -7.232363             0.000020             0.000016               0.000017               0.000733                   0.000824                      0.001557                   0.912168                0.512592              5.628556             5.719334               5.681074               0.090779              5.689161          1.965502        2.135098        7.974399      14.534391          12.486224            
   Pu       94     130    224        -1698.119558               -1.392112               -7.940725             0.153535             0.123233               0.135714               5.854409                   6.709517                     12.563927                   0.725794                0.503676              5.670475             5.761761               5.723631               0.091287              5.730636          2.383890        3.330217        8.280464      15.544660          10.620243            
   Pu       94     132    226        -1714.003291               -1.955781               -7.930602             0.197252             0.163349               0.177172               7.603327                   9.146794                     16.750121                   0.629727                0.543269              5.701280             5.798750               5.758410               0.097471              5.761120          2.885544        4.518793        8.465339      15.883733           9.086051            
   Pu       94     134    228        -1729.726090               -2.506607               -7.805878             0.228913             0.195819               0.209166               8.908319                  11.274283                     20.182602                   0.571675                0.564835              5.728537             5.835931               5.791896               0.107395              5.788095          3.405944        5.668205        8.415452      15.722800           8.058408            
   Pu       94     136    230        -1745.110350               -3.021946               -7.574629             0.251027             0.219882               0.232305               9.848666                  13.000949                     22.849614                   0.541253                0.571644              5.751881             5.870401               5.822254               0.118521              5.811200          3.919066        6.743419        8.260370      15.384260           7.247537            
   Pu       94     138    232        -1759.868755               -3.517777               -7.272167             0.265469             0.236081               0.247675              10.485771                  14.311337                     24.797108                   0.526776                0.560654              5.771303             5.900857               5.848711               0.129555              5.830424          4.430771        7.782332        7.945352      14.758406           6.798177            
   Pu       94     140    234        -1773.936456               -4.010610               -6.955734             0.275918             0.248241               0.259041              10.963511                  15.412892                     26.376403                   0.520245                0.544411              5.788494             5.929068               5.873002               0.140574              5.847441          4.939573        8.802044        7.586384      14.067701           6.449968            
   Pu       94     142    236        -1787.400419               -4.500001               -6.644257             0.283967             0.258127               0.268102              11.344977                  16.403160                     27.748137                   0.520147                0.542236              5.804288             5.955906               5.895983               0.151619              5.863076          5.441424        9.798583        7.275306      13.463964           6.033994            
   Pu       94     144    238        -1800.250464               -4.981449               -6.327329             0.290016             0.265781               0.275035              11.644707                  17.275149                     28.919856                   0.524001                0.545901              5.818813             5.981533               5.917800               0.162721              5.877456          5.926839       10.758173        6.969091      12.850045           5.651373            
   Pu       94     146    240        -1812.433884               -5.449289               -5.990569             0.294103             0.270862               0.279641              11.862947                  17.996521                     29.859468                   0.528965                0.556722              5.832140             6.006051               5.938542               0.173912              5.890650          6.403110       11.702740        6.643022      12.183421           5.358407            
   Pu       94     148    242        -1823.851745               -5.896680               -5.654285             0.296156             0.273364               0.281882              11.996565                  18.554282                     30.550847                   0.535030                0.567128              5.844524             6.029282               5.958197               0.184759              5.902912          6.852214       12.594903        6.270856      11.417861           5.179400            
   Pu       94     150    244        -1834.522173               -6.322948               -5.356023             0.296412             0.273624               0.282052              12.054922                  18.960599                     31.015522                   0.538276                0.563698              5.856196             6.051290               5.976885               0.195095              5.914468          7.260973       13.409692        5.900627      10.670429           5.034669            
   Pu       94     152    246        -1844.648746               -6.730704               -5.111368             0.294927             0.271961               0.280366              12.039027                  19.231168                     31.270196                   0.543967                0.566068              5.867050             6.072573               5.994872               0.205524              5.925216          7.654690       14.191453        5.628170      10.126574           4.763736            
   Pu       94     154    248        -1854.409796               -7.123177               -4.902157             0.292465             0.269258               0.277663              11.980490                  19.424914                     31.405404                   0.548759                0.575133              5.877344             6.093688               6.012603               0.216345              5.935409          8.039507       14.954621        5.451126       9.761050           4.347499            
   Pu       94     156    250        -1863.850814               -7.499601               -4.691333             0.289636             0.266186               0.274591              11.905404                  19.587510                     31.492913                   0.554839                0.589235              5.887444             6.114758               6.030293               0.227314              5.945410          8.414122       15.695474        5.302694       9.441018           3.904362            
   Pu       94     158    252        -1872.867301               -7.858876               -4.461536             0.286268             0.262856               0.271160              11.806665                  19.723936                     31.530601                   0.558168                0.608877              5.897364             6.135556               6.047804               0.238193              5.955234          8.777414       16.417094        5.107300       9.016488           3.588039            
   Pu       94     160    254        -1881.330017               -8.198504               -4.232246             0.279844             0.256353               0.264600              11.574597                  19.599834                     31.174431                   0.559429                0.619145              5.905765             6.154483               6.063627               0.248719              5.963553          9.111009       17.088315        4.845369       8.462717           3.420191            
   Pu       94     162    256        -1889.294074               -8.500270               -4.043123             0.265289             0.240647               0.249210              10.988375                  18.715321                     29.703696                   0.556767                0.622386              5.910005             6.168735               6.075013               0.258730              5.967752          9.376965       17.628562        4.602795       7.964057           3.247629            
   Pu       94     164    258        -1896.998638               -8.755403               -3.908798             0.245953             0.219792               0.228791              10.195313                  17.375397                     27.570709                   0.558187                0.620355              5.912286             6.181366               6.084707               0.269080              5.970011          9.616100       18.109927        4.473653       7.704565           2.966874            
   Pu       94     166    260        -1904.529644               -8.992793               -3.790816             0.228753             0.201526               0.210796               9.494333                  16.202256                     25.696589                   0.561999                0.617914              5.916028             6.196020               6.096276               0.279993              5.973717          9.853636       18.580184        4.384638       7.531006           2.659068            
   Pu       94     168    262        -1911.856864               -9.221783               -3.677349             0.211911             0.184169               0.193519               8.808626                  15.060406                     23.869032                   0.570564                0.614578              5.920494             6.211553               6.108723               0.291060              5.978140         10.088613       19.037294        4.279857       7.327221           2.392597            
   Pu       94     170    264        -1918.945569               -9.445282               -3.582598             0.192958             0.165505               0.174664               8.033296                  13.763061                     21.796358                   0.583516                0.608527              5.925115             6.226912               6.121160               0.301797              5.982716         10.321763       19.483149        4.155906       7.088705           2.174002            
