 Symbol     Z      N      A       Binding_Energy_(MeV)    Fermi_Energy_P_(MeV)    Fermi_Energy_N_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Neutron_skin_(fm)    Charge_Radius_(fm)     S_p_(MeV)      S_{2p}_(MeV)     S_n_(MeV)     S_{2n}_(MeV)     Q_{alpha}_(MeV)       
   U        92     158    250        -1853.342804               -7.739171               -4.545106             0.243820             0.232015               0.236143               9.700336                  17.168489                     26.868825                   0.426238                0.640684              5.854775             6.092905               6.006371               0.238130              5.913061          8.435566       16.015149        5.204734       9.133427           3.679402            
   U        92     160    252        -1862.182612               -7.978976               -4.374084             0.233922             0.222032               0.226147               9.330309                  16.732775                     26.063085                   0.418574                0.650594              5.862242             6.110282               6.020912               0.248040              5.920455          8.661977       16.476361        5.065544       8.839809           3.445043            
   U        92     162    254        -1870.560819               -8.188036               -4.193675             0.222590             0.209212               0.213796               8.899699                  16.045843                     24.945541                   0.410450                0.646735              5.869293             6.125975               6.034265               0.256683              5.927437          8.837327       16.841639        4.837769       8.378207           3.445433            
   U        92     164    256        -1878.553992               -8.377596               -4.041458             0.209554             0.194209               0.199416               8.397392                  15.153199                     23.550591                   0.411013                0.636330              5.875907             6.141019               6.047082               0.265113              5.933986          8.995541       17.165039        4.638119       7.993174           3.465189            
   U        92     166    258        -1886.323166               -8.571161               -3.931854             0.194005             0.177911               0.183318               7.791494                  14.122771                     21.914265                   0.420544                0.629578              5.882407             6.156713               6.060323               0.274307              5.940422          9.179729       17.528887        4.517541       7.769174           3.365789            
   U        92     168    260        -1893.969333               -8.794822               -3.862816             0.173130             0.160034               0.164389               6.968958                  12.927516                     19.896474                   0.425763                0.622392              5.889106             6.173645               6.074486               0.284539              5.947056          9.424785       18.020709        4.449069       7.646168           3.124946            
   U        92     170    262        -1901.481131               -9.024056               -3.811786             0.149553             0.140666               0.143593               6.036593                  11.561327                     17.597920                   0.422599                0.613706              5.897258             6.190563               6.089180               0.293306              5.955129          9.686227       18.551252        4.373948       7.511798           2.767494            
   U        92     172    264        -1909.413357               -9.379962               -3.976547            -0.139892            -0.132476              -0.134900              -5.675562                 -11.069990                    -16.745552                   0.445891                0.659320              5.912330             6.205617               6.105011               0.293288              5.970055         10.074483       19.283056        4.602626       7.932226           1.816523            
   U        92     174    266        -1916.980947               -9.600148               -3.855213            -0.115552            -0.112103              -0.113218              -4.695777                  -9.527395                    -14.223172                   0.444124                0.606603              5.917191             6.222283               6.118484               0.305093              5.974869         10.209255       19.518936        4.416757       7.567591           1.449354            
   U        92     176    268        -1924.549460               -9.797986               -3.750798            -0.085468            -0.087893              -0.087117              -3.480610                  -7.599028                    -11.079638                   0.439900                0.598274              5.923465             6.240079               6.133233               0.316614              5.981082         10.493061       20.079969        4.386695       7.568513           1.212552            
   U        92     178    270        -1931.925564               -9.998228               -3.680770            -0.049079            -0.054497              -0.052779              -2.004893                  -4.793299                     -6.798192                   0.458219                0.576855              5.932646             6.258431               6.149361               0.325785              5.990175         10.787816       20.696937        4.275617       7.376104           0.843929            
   U        92     180    272        -1939.288231              -10.237694               -3.593643             0.000000             0.000000               0.000000               0.000002                   0.000006                      0.000008                   0.513623                0.558316              5.942023             6.278161               6.166519               0.336139              5.999462         11.247407       21.564751        4.248920       7.362668           0.240396            
   U        92     182    274        -1946.373953              -10.490175               -3.235484             0.000000             0.000000               0.000000              -0.000003                  -0.000006                     -0.000009                   0.505487                0.560486              5.950048             6.300895               6.185312               0.350847              6.007410         11.490760       22.059032        4.102263       7.085723          -0.350473            
   U        92     184    276        -1952.409137              -10.745289               -2.378878             0.000000             0.000000               0.000000              -0.000002                  -0.000003                     -0.000004                   0.498498                0.797589              5.958503             6.323129               6.203968               0.364626              6.006127         11.713479       22.509299        3.696630       6.035185           0.205785            
   U        92     186    278        -1955.384001              -11.016860               -1.537380             0.000000             0.000000               0.000000              -0.000002                  -0.000003                     -0.000004                   0.491975                0.609017              5.968087             6.344247               6.222280               0.376161              6.015635         11.976463       23.042541        2.190735       2.974864           2.815838            
   U        92     188    280        -1957.568960              -11.297912               -1.289089             0.000000             0.000000               0.000000              -0.000001                  -0.000003                     -0.000004                   0.487815                0.640148              5.978667             6.364737               6.240520               0.386071              6.026132         12.236594       23.565062        1.717063       2.184960           3.072500            
   U        92     190    282        -1959.692279              -11.580021               -1.173377             0.000000             0.000000               0.000000              -0.000002                  -0.000003                     -0.000005                   0.484768                0.702115              5.989423             6.385067               6.258741               0.395644              6.036803         12.500715       24.098659        1.732791       2.123320           2.611620            
   U        92     192    284        -1961.707754              -11.864636               -1.085218             0.000000             0.000000               0.000000               0.000000                   0.000001                      0.000001                   0.480964                0.758873              6.000456             6.405257               6.276984               0.404801              6.047750         12.767584       24.637679        1.738232       2.015475           2.185867            
   U        92     194    286        -1965.253277              -12.587294               -2.094479             0.194201             0.153734               0.165621               8.254774                  15.711868                     23.966642                   0.352029                0.669083              6.051703             6.462084               6.332976               0.410382              6.098599         13.260357       25.822759        2.486740       3.545524           0.116799            
   U        92     196    288        -1969.302566              -13.027301               -2.017342             0.217176             0.173720               0.186382               9.304581                  18.101307                     27.405888                   0.329487                0.661924              6.075664             6.491533               6.361642               0.415870              6.122377         13.672399       26.690536        2.690149       4.049290          -1.572048            
   U        92     198    290        -1973.145159              -13.408854               -1.891847             0.231465             0.187360               0.200102               9.980156                  19.885380                     29.865536                   0.325716                0.651705              6.095042             6.518391               6.387127               0.423349              6.141608         14.087320       27.527167        2.578112       3.842593          -2.233129            
   U        92     200    292        -1976.777770              -13.769690               -1.736201             0.241977             0.198820               0.211177              10.490727                  21.484831                     31.975558                   0.329076                0.648682              6.111763             6.544338               6.411197               0.432575              6.158202         14.488361       28.328611        2.466499       3.632611          -2.859779            
   U        92     202    294        -1980.051003              -14.122176               -1.536281             0.249876             0.208245               0.220058              10.886246                  22.900305                     33.786551                   0.333336                0.649784              6.126715             6.569053               6.433905               0.442339              6.173042         14.867918       29.086063        2.285850       3.273234          -3.301844            
   U        92     204    296        -1982.792341              -14.475343               -1.314109             0.255728             0.215501               0.226815              11.191895                  24.101021                     35.292916                   0.333368                0.646665              6.140644             6.592089               6.455157               0.451445              6.186866         15.235002       29.820878        2.018894       2.741339          -3.527401            
   U        92     206    298        -1984.994726              -14.823090               -1.103878             0.259586             0.220568               0.231448              11.408699                  25.072275                     36.480974                   0.329898                0.638103              6.153587             6.613582               6.475058               0.459996              6.199713         15.568754       30.490594        1.743577       2.202385          -3.723263            
   U        92     208    300        -1986.779075              -15.150383               -0.922846             0.261429             0.223851               0.234236              11.532790                  25.854931                     37.387721                   0.325381                0.636444              6.165121             6.634465               6.494140               0.469344              6.211161         15.862933       31.082074        1.529449       1.784350          -3.974943            
   U        92     210    302        -1988.238322              -15.453095               -0.770504             0.261318             0.226012               0.235681              11.565043                  26.522303                     38.087347                   0.322066                0.639606              6.175042             6.655414               6.512829               0.480373              6.221009         16.129778       31.618949        1.367649       1.459248          -4.241321            
   U        92     212    304        -1989.448771              -15.734329               -0.644723             0.258926             0.227018               0.235674              11.490824                  27.062706                     38.553530                   0.322117                0.646851              6.183567             6.676243               6.531066               0.492677              6.229471         16.386632       32.132025        1.248454       1.210450          -4.529399            
   U        92     214    306        -1990.480359              -15.989727               -0.543036             0.254443             0.226307               0.233869              11.321416                  27.395815                     38.717231                   0.327047                0.653597              6.191643             6.696245               6.548624               0.504603              6.237487         16.631902       32.612675        1.166018       1.031588          -4.863612            
   U        92     216    308        -1991.389958              -16.211403               -0.443082             0.250470             0.224508               0.231424              11.178295                  27.590665                     38.768960                   0.334677                0.662878              6.200994             6.715576               6.566095               0.514583              6.246770         16.862828       33.056584        1.113038       0.909600          -5.222274            
   U        92     218    310        -1992.079905              -16.405266               -0.323357             0.247409             0.221887               0.228629              11.077409                  27.676230                     38.753639                   0.336983                0.671712              6.211008             6.734481               6.583472               0.523474              6.256711         17.048650       33.414035        1.012269       0.689948          -5.446532            
   U        92     220    312        -1992.452861              -16.576475               -0.195473             0.244153             0.218285               0.225060              10.965933                  27.630364                     38.596297                   0.333921                0.679305              6.220753             6.753288               6.600726               0.532536              6.266384         17.196038       33.703503        0.861987       0.372956          -5.486991            
   U        92     222    314        -1992.510347              -16.730193               -0.081865             0.240203             0.213797               0.220653              10.821150                  27.462853                     38.284003                   0.329071                0.682445              6.230149             6.772368               6.618104               0.542220              6.275712         17.318924       33.951508        0.709618       0.057486          -5.460989            
   Pu       94     128    222        -1666.744956               -0.096979               -7.180912            -0.000006            -0.000004              -0.000005              -0.000210                  -0.000228                     -0.000439                   0.708838                0.614079              5.649088             5.718083               5.688971               0.068996              5.709475          1.013804        0.624398        7.981266      14.310102          14.172531            
   Pu       94     130    224        -1682.618100               -0.646915               -8.389226             0.173660             0.131319               0.148841               6.670604                   7.145100                     13.815704                   0.514590                0.594424              5.691337             5.759876               5.731214               0.068540              5.751280          1.387965        1.745829        8.540824      15.873144          11.802459            
   Pu       94     132    226        -1699.488437               -1.305683               -8.618770             0.238524             0.202816               0.217434               9.298917                  11.408002                     20.706919                   0.386078                0.681212              5.733647             5.811807               5.779427               0.078160              5.793152          1.852698        2.879293        9.072987      16.870338           9.683834            
   Pu       94     134    228        -1716.554229               -1.742629               -8.395730             0.257060             0.224000               0.237387              10.098311                  12.932241                     23.030552                   0.356665                0.676615              5.755569             5.843935               5.807666               0.088366              5.814850          2.300094        3.786310        9.211810      17.065793           8.354916            
   Pu       94     136    230        -1733.009161               -2.159872               -8.067283             0.264853             0.231536               0.244882              10.461301                  13.684421                     24.145722                   0.346090                0.659916              5.771267             5.869208               5.829379               0.097942              5.830388          2.731305        4.637477        8.895732      16.454932           8.058760            
   Pu       94     138    232        -1748.679459               -2.615085               -7.706785             0.272252             0.240265               0.252941              10.809940                  14.534495                     25.344434                   0.338902                0.636193              5.786383             5.894674               5.851039               0.108292              5.845351          3.255967        5.683218        8.483204      15.670299           7.992225            
   Pu       94     140    234        -1763.594250               -3.105360               -7.341418             0.279612             0.249948               0.261576              11.159177                  15.472257                     26.631434                   0.336175                0.624929              5.801221             5.920155               5.872668               0.118935              5.860040          3.802829        6.776646        8.087957      14.914792           7.701992            
   Pu       94     142    236        -1777.712919               -3.609284               -6.992765             0.285529             0.257650               0.268462              11.449524                  16.308401                     27.757925                   0.337080                0.596812              5.815004             5.944173               5.893063               0.129170              5.873685          4.317712        7.808222        7.670205      14.118669           7.404686            
   Pu       94     144    238        -1791.216442               -4.119537               -6.675656             0.290212             0.264800               0.274549              11.689221                  17.135529                     28.824750                   0.341650                0.588800              5.827955             5.968343               5.913294               0.140388              5.886507          4.835657        8.846048        7.344568      13.503523           6.988257            
   Pu       94     146    240        -1804.178599               -4.623684               -6.339393             0.293037             0.270107               0.278809              11.850918                  17.860720                     29.711637                   0.348513                0.612227              5.839776             5.991699               5.932659               0.151924              5.898211          5.348337        9.874721        7.081593      12.962158           6.491795            
   Pu       94     148    242        -1816.361756               -5.114582               -5.964690             0.292590             0.271180               0.279218              11.872364                  18.302913                     30.175277                   0.359244                0.631035              5.849517             6.012369               5.949642               0.162852              5.907855          5.836035       10.855096        6.713210      12.183157           6.242123            
   Pu       94     150    244        -1827.674161               -5.589200               -5.612880             0.289012             0.268359               0.276032              11.759810                  18.472913                     30.232723                   0.377820                0.624846              5.857652             6.031268               5.964982               0.173616              5.915910          6.309482       11.802935        6.284143      11.312405           6.132500            
   Pu       94     152    246        -1838.332426               -6.032342               -5.339110             0.283820             0.263482               0.270960              11.580923                  18.490755                     30.071678                   0.398582                0.628078              5.865852             6.049577               5.980039               0.183725              5.924030          6.769983       12.718173        5.955595      10.658266           5.838800            
   Pu       94     154    248        -1848.510016               -6.426318               -5.135187             0.277369             0.257253               0.264573              11.349398                  18.401440                     29.750838                   0.414101                0.624217              5.874064             6.067788               5.995097               0.193725              5.932161          7.176644       13.519678        5.714943      10.177591           5.404237            
   Pu       94     156    250        -1858.375548               -6.767025               -4.975900             0.270073             0.250091               0.257287              11.080380                  18.230126                     29.310506                   0.420334                0.620911              5.881901             6.085953               6.010042               0.204052              5.939921          7.505756       14.166172        5.555330       9.865533           4.914791            
   Pu       94     158    252        -1868.052142               -7.066034               -4.811605             0.262500             0.242702               0.249759              10.797541                  18.025553                     28.823094                   0.417659                0.632019              5.889506             6.104131               6.024967               0.214625              5.947452          7.776618       14.709339        5.464763       9.676595           4.457235            
   Pu       94     160    254        -1877.371965               -7.327762               -4.605532             0.253546             0.233480               0.240560              10.454314                  17.658546                     28.112861                   0.411879                0.649849              5.896588             6.121212               6.039057               0.224624              5.954465          8.009904       15.189353        5.300846       9.319824           4.270839            
   Pu       94     162    256        -1886.144820               -7.551425               -4.393887             0.242039             0.220701               0.228156              10.000892                  16.983966                     26.984858                   0.409291                0.645487              5.902791             6.136278               6.051591               0.233488              5.960608          8.201871       15.584001        5.034096       8.772855           4.337793            
   Pu       94     164    258        -1894.479160               -7.746228               -4.229191             0.227927             0.204874               0.212849               9.435030                  16.034048                     25.469078                   0.417082                0.630926              5.908201             6.150372               6.063259               0.242171              5.965966          8.376632       15.925168        4.805377       8.334341           4.381659            
   Pu       94     166    260        -1902.606434               -7.940530               -4.138067             0.209183             0.186636               0.194358               8.672276                  14.854912                     23.527188                   0.434025                0.619179              5.912680             6.164925               6.074938               0.252246              5.970401          8.568919       16.283269        4.688690       8.127274           4.247559            
   Pu       94     168    262        -1910.726537               -8.157803               -4.092917             0.184400             0.167068               0.172942               7.655229                  13.528275                     21.183503                   0.444496                0.607762              5.916698             6.181089               6.087552               0.264391              5.974380          8.813732       16.757205        4.673523       8.120103           3.896629            
   Pu       94     170    264        -1918.821963               -8.441963               -4.488077            -0.160763            -0.150020              -0.153633              -6.707834                 -12.352343                    -19.060177                   0.453995                0.676127              5.931700             6.196126               6.103288               0.264426              5.989238          9.108714       17.340833        4.689658       8.095427           3.447370            
   Pu       94     172    266        -1927.509627               -8.722469               -4.225390            -0.147170            -0.137659              -0.140826              -6.155484                 -11.529118                    -17.684602                   0.455369                0.654831              5.938852             6.212655               6.117298               0.273804              5.996321          9.498766       18.096271        5.009312       8.687664           2.271505            
   Pu       94     174    268        -1935.505045               -8.955964               -4.055426            -0.127125            -0.119309              -0.121887              -5.327076                 -10.161124                    -15.488200                   0.456182                0.589043              5.944429             6.228797               6.130558               0.284368              6.001845          9.712203       18.524099        4.619646       7.995419           2.208312            
   Pu       94     176    270        -1943.421768               -9.144062               -3.927066            -0.101898            -0.097738              -0.099096              -4.277655                  -8.465529                    -12.743183                   0.455396                0.584845              5.949780             6.245731               6.144314               0.295952              6.007145          9.883803       18.872308        4.545306       7.916723           1.859180            
   Pu       94     178    272        -1951.054030               -9.282127               -3.808866            -0.072383            -0.071789              -0.071981              -3.045205                  -6.324152                     -9.369357                   0.453802                0.570010              5.956205             6.263374               6.158953               0.307170              6.013508         10.020244       19.128467        4.393559       7.632263           1.795430            
   Pu       94     180    274        -1958.398268               -9.334202               -3.785395            -0.031145            -0.030955              -0.031016              -1.313363                  -2.773390                     -4.086753                   0.455208                0.545223              5.963153             6.281250               6.173969               0.318097              6.020390         10.039435       19.110037        4.229736       7.344238           1.827296            
   Pu       94     182    276        -1965.910318               -9.540891               -3.506906             0.000000             0.000000               0.000000              -0.000005                  -0.000010                     -0.000015                   0.453956                0.549247              5.970524             6.302471               6.191416               0.331947              6.027691         10.247905       19.536365        4.303260       7.512051           1.677913            
   Pu       94     184    278        -1972.509858               -9.816476               -2.653283             0.000000             0.000000               0.000000              -0.000002                  -0.000003                     -0.000005                   0.447856                0.789302              5.978656             6.324164               6.209489               0.345508              6.035746         10.523538       20.100721        3.969045       6.599540           2.164096            
   Pu       94     186    280        -1976.076344              -10.103853               -1.822255             0.000000             0.000000               0.000000              -0.000002                  -0.000002                     -0.000004                   0.444298                0.608558              5.988082             6.344926               6.227409               0.356844              6.045083         10.814308       20.692344        2.482174       3.566487           4.632793            
   Pu       94     188    282        -1978.838907              -10.391931               -1.574283             0.000000             0.000000               0.000000              -0.000001                  -0.000001                     -0.000002                   0.438539                0.641151              5.998577             6.365111               6.245324               0.366534              6.045886         11.098151       21.269948        2.006136       2.762564           4.845094            
   Pu       94     190    284        -1981.535798              -10.679585               -1.458598             0.000000             0.000000               0.000000              -0.000001                  -0.000002                     -0.000003                   0.434299                0.703615              6.009273             6.385146               6.263235               0.375873              6.056498         11.381293       21.843520        2.020829       2.696892           4.333162            
   Pu       94     192    286        -1984.540599              -11.530349               -2.581410             0.204361             0.160708               0.173934               8.930307                  16.156503                     25.086811                   0.388546                0.700143              6.070366             6.442422               6.322554               0.372056              6.117119         11.851178       22.832845        2.204280       3.004801           3.451681            
   Pu       94     194    288        -1989.617522              -11.920975               -2.496942             0.228585             0.184974               0.198075              10.065162                  18.969000                     29.034162                   0.388158                0.697225              6.093509             6.473080               6.351687               0.379572              6.140086         12.552216       24.364245        3.237146       5.076924           0.390232            
   Pu       94     196    290        -1994.420485              -12.233762               -2.368306             0.236510             0.192448               0.205565              10.466053                  20.092051                     30.558104                   0.382215                0.684256              6.108687             6.497887               6.374336               0.389201              6.155149         12.914811       25.117920        3.092222       4.802964          -0.867209            
   Pu       94     198    292        -1998.978813              -12.548725               -2.230066             0.243476             0.199578               0.212528              10.825526                  21.207442                     32.032968                   0.372724                0.672614              6.123188             6.522283               6.396526               0.399095              6.169541         13.266048       25.833655        2.957599       4.558328          -1.376247            
   Pu       94     200    294        -2003.261003              -12.868781               -2.072173             0.249818             0.206635               0.219258              11.158235                  22.343475                     33.501710                   0.361745                0.661274              6.137158             6.546420               6.418406               0.409263              6.183406         13.587028       26.483234        2.808040       4.282191          -1.815845            
   Pu       94     202    296        -2007.207065              -13.204034               -1.884471             0.255736             0.213700               0.225878              11.473935                  23.508179                     34.982114                   0.352205                0.656196              6.150935             6.570174               6.439995               0.419240              6.197081         13.920802       27.156063        2.631766       3.946062          -2.129296            
   Pu       94     204    298        -2010.708239              -13.559043               -1.674335             0.260981             0.220019               0.231782              11.761654                  24.612823                     36.374477                   0.346587                0.652475              6.164681             6.592956               6.460929               0.428276              6.210724         14.297927       27.915898        2.404923       3.501174          -2.357237            
   Pu       94     206    300        -2013.707637              -13.921810               -1.458233             0.265017             0.224771               0.236230              11.995229                  25.556178                     37.551407                   0.346185                0.644535              6.178011             6.614381               6.480813               0.436371              6.223956         14.694497       28.712912        2.148204       2.999398          -2.615296            
   Pu       94     208    302        -2016.229822              -14.271930               -1.254663             0.267668             0.227964               0.239173              12.164162                  26.334816                     38.498978                   0.350589                0.636570              6.190478             6.635068               6.499946               0.444591              6.236331         15.063359       29.450748        1.901646       2.522186          -2.935097            
   Pu       94     210    304        -2018.354460              -14.597982               -1.078557             0.269252             0.230400               0.241274              12.282156                  27.041497                     39.323653                   0.355964                0.634041              6.202106             6.655943               6.518987               0.453838              6.247874         15.397085       30.116139        1.697625       2.124639          -3.275386            
   Pu       94     212    306        -2020.178099              -14.901093               -0.930890             0.270099             0.232459               0.242901              12.365798                  27.719799                     40.085597                   0.361117                0.637827              6.213423             6.677263               6.538279               0.463841              6.259108         15.706281       30.729328        1.547754       1.823639          -3.639778            
   Pu       94     214    308        -2021.751314              -15.182713               -0.799731             0.270203             0.233681               0.243725              12.415506                  28.306299                     40.721805                   0.363059                0.643769              6.224702             6.698345               6.557420               0.473644              6.270305         15.980531       31.270956        1.427406       1.573216          -4.002544            
   Pu       94     216    310        -2023.094944              -15.440533               -0.668286             0.269520             0.233646               0.243428              12.428327                  28.738657                     41.166983                   0.359286                0.652860              6.235798             6.718498               6.575875               0.482701              6.281320         16.199475       31.704986        1.320130       1.343630          -4.314586            
   Pu       94     218    312        -2024.158361              -15.675201               -0.523729             0.268060             0.232355               0.242009              12.402920                  29.010597                     41.413517                   0.350863                0.665180              6.246359             6.737812               6.593602               0.491453              6.291805         16.383151       32.078456        1.190729       1.063418          -4.468404            
   Pu       94     220    314        -2024.862287              -15.889669               -0.375889             0.265748             0.230001               0.239585              12.334629                  29.144112                     41.478741                   0.341952                0.673928              6.256177             6.756849               6.610944               0.500672              6.301552         16.542650       32.409426        1.021518       0.703926          -4.482382            
   Pu       94     222    316        -2025.234255              -16.085530               -0.246575             0.262317             0.226487               0.236010              12.210854                  29.123163                     41.334017                   0.334669                0.681760              6.265284             6.775892               6.628114               0.510608              6.310593         16.693825       32.723909        0.863829       0.371969          -4.481395            
   Pu       94     224    318        -2025.369083              -16.263579               -0.148206             0.257098             0.221063               0.230558              11.999663                  28.839166                     40.838829                   0.329826                0.687383              6.273587             6.794456               6.644741               0.520870              6.318837         16.835190       33.014397        0.751986       0.134828          -4.558737            
   Pu       94     226    320        -2025.398280              -16.425945               -0.081191             0.249342             0.213350               0.222751              11.664029                  28.228213                     39.892242                   0.332407                0.689120              6.280688             6.812185               6.660459               0.531498              6.325887         16.973884       33.287789        0.702851       0.029198          -4.743594            
   Pu       94     242    336        -2024.519043              -17.833436               -0.083636            -0.110483            -0.113782              -0.112974              -5.269355                 -16.737802                    -22.007157                   0.307596                0.701514              6.341804             6.941438               6.779029               0.599635              6.386571         18.464129       36.272489        0.796497       0.167033          -7.150993            
   Pu       94     244    338        -2024.537003              -17.897653               -0.017568            -0.099780            -0.103602              -0.102675              -4.768940                 -15.454666                    -20.223606                   0.296196                0.679984              6.348484             6.961373               6.796475               0.612890              6.393204         18.529308       36.384569        0.699730       0.017960          -7.990449            
   Pu       94     256    350        -2023.359735              -18.132231                0.381824             0.000000             0.000000               0.000000               0.000011                   0.000016                      0.000028                   0.331731                0.646355              6.384823             7.093474               6.910292               0.708651              6.429290         18.790986       36.687125        0.664368       0.073440          -8.155747            
   Cm       96     130    226        -1683.343125               -0.532171               -9.225429             0.290689             0.268597               0.277880              11.749212                  14.981002                     26.730213                   0.378660                0.746985              5.776965             5.831670               5.808496               0.054706              5.836029          0.809138        0.725026        9.262569      17.163654          11.701831            
   Cm       96     132    228        -1701.480516               -0.818317               -9.015996             0.282316             0.255537               0.266671              11.435931                  14.545498                     25.981429                   0.374658                0.718435              5.783323             5.846488               5.819976               0.063165              5.842322          1.376408        1.992080        9.801406      18.137391           9.437584            
   Cm       96     134    230        -1719.206603               -1.137852               -8.769380             0.277907             0.247452               0.259981              11.291080                  14.384087                     25.675167                   0.370937                0.687687              5.791983             5.863927               5.834006               0.071945              5.850895          1.689989        2.652375        9.566105      17.726088           8.581834            
   Cm       96     136    232        -1736.397072               -1.503721               -8.482511             0.277485             0.244963               0.258202              11.315432                  14.550934                     25.866366                   0.366171                0.659566              5.802631             5.883968               5.850449               0.081338              5.861436          2.050087        3.387912        9.268861      17.190469           8.457158            
