Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
110    192    302    -2123.081874            -0.195929      0.01           385       YES            
110    194    304    -2131.126996            -0.201683      0.01           486       YES            
110    196    306    -2138.950152            -0.207746      0.01           487       YES            
110    198    308    -2146.356574            -0.31991       0.01           488       YES            
110    200    310    -2154.052806            -0.221237      0.01           489       YES            
110    250    360    -2274.944156            0.351118       0.01           386       YES            
110    252    362    -2276.745565            0.351476       0.01           387       YES            
110    254    364    -2278.647576            -0.044368      0.01           388       YES            
110    256    366    -2279.63823             0.350209       0.01           389       YES            
110    260    370    -2281.834297            0.001052       0.01           490       YES            
110    262    372    -2281.086254            0.00318        0.01           491       YES            
110    264    374    -2280.29799             0.019973       0.01           492       YES            
110    266    376    -2279.563678            -0.267552      0.01           493       YES            
110    268    378    -2279.927717            -0.269227      0.01           494       YES            
110    270    380    -2280.199992            -0.269683      0.01           495       YES            
112    152    264    -1872.584861            0.235085       0.01           390       YES            
112    154    266    -1890.535134            0.233784       0.01           391       YES            
112    156    268    -1907.979965            0.232802       0.01           392       YES            
112    158    270    -1925.274368            0.23176        0.01           393       YES            
112    160    272    -1942.335364            0.228349       0.01           394       YES            
112    164    276    -1973.854913            0.212403       0.01           395       YES            
112    188    300    -2116.498927            0.000802       0.01           396       YES            
112    190    302    -2125.132947            -0.185131      0.010011       397       NO             
112    192    304    -2133.911658            -0.190705      0.01           496       YES            
112    194    306    -2141.879176            -0.318908      0.01           497       YES            
112    196    308    -2151.441213            0.167834       0.01           498       YES            
112    198    310    -2159.05059             -0.214942      0.01           499       YES            
112    200    312    -2167.046612            -0.223337      0.01           500       YES            
112    202    314    -2175.089679            -0.296128      0.01           501       YES            
112    250    362    -2300.53542             0.360429       0.01           398       YES            
112    252    364    -2302.774851            0.359841       0.01           399       YES            
112    254    366    -2304.791893            0.359485       0.01           400       YES            
112    262    374    -2309.707207            0.001492       0.01           502       YES            
112    264    376    -2309.281443            0.004191       0.01           503       YES            
112    266    378    -2308.849437            0.035343       0.01           504       YES            
112    268    380    -2308.651978            -0.28107       0.01           505       YES            
112    270    382    -2309.200229            -0.280471      0.01           506       YES            
112    272    384    -2309.672129            -0.279842      0.01           507       YES            
112    276    388    -2314.236708            0.307416       0.01           401       YES            
114    156    270    -1904.680852            0.217474       0.01           402       YES            
114    162    276    -1958.023131            0.211883       0.01           403       YES            
114    164    278    -1974.093953            0.203929       0.01           404       YES            
114    190    304    -2134.295551            -0.001394      0.01           508       YES            
114    192    306    -2142.584818            -0.318439      0.01           405       YES            
114    194    308    -2152.598658            -0.186152      0.01           406       YES            
114    196    310    -2161.806723            0.124406       0.01           509       YES            
114    202    316    -2187.284819            -0.233625      0.01           510       YES            
114    204    318    -2195.512223            -0.239176      0.01           511       YES            
114    264    378    -2337.064414            0.001943       0.01           512       YES            
114    266    380    -2337.039795            0.005313       0.01           513       YES            
114    268    382    -2336.389622            -0.293207      0.01           514       YES            
114    270    384    -2337.264308            -0.292402      0.01           515       YES            
114    272    386    -2338.024649            -0.291676      0.01           407       YES            
114    274    388    -2338.681301            -0.291113      0.01           516       YES            
114    278    392    -2343.428014            0.307779       0.01           408       YES            
114    282    396    -2343.528282            0.302712       0.01           409       YES            
114    284    398    -2343.293688            0.300831       0.01           410       YES            
114    286    400    -2343.632314            0.21849        0.01           411       YES            
114    288    402    -2343.87775             0.210604       0.01           412       YES            
114    290    404    -2343.81734             0.2073         0.01           413       YES            
114    292    406    -2343.575104            0.205132       0.01           414       YES            
114    294    408    -2343.124333            0.203319       0.01           415       YES            
114    296    410    -2342.461666            0.201555       0.01           416       YES            
116    160    276    -1937.703463            0.199782       0.01           417       YES            
116    190    306    -2142.42097             -0.032708      0.009999       418       NO             
116    192    308    -2151.192167            -0.321383      0.01           517       YES            
116    194    310    -2161.86276             -0.134755      0.01           419       YES            
116    196    312    -2171.255459            -0.139438      0.01           518       NO             
116    198    314    -2180.850132            0.121154       0.01           519       YES            
116    202    318    -2198.442996            -0.23563       0.01           520       YES            
116    264    380    -2363.229676            0.002421       0.01           420       YES            
116    266    382    -2363.657274            0.007181       0.01           421       YES            
116    268    384    -2363.340388            -0.303905      0.01           422       YES            
116    270    386    -2364.585537            -0.303185      0.01           521       YES            
116    272    388    -2365.662655            -0.301849      0.01           522       YES            
116    274    390    -2366.592542            -0.300431      0.01           523       YES            
116    276    392    -2367.403127            -0.299149      0.01           524       YES            
116    284    400    -2372.46491             0.30145        0.01           423       YES            
116    286    402    -2372.409518            0.29978        0.01           424       YES            
116    288    404    -2373.273956            0.216363       0.01           425       YES            
116    290    406    -2373.720694            0.209407       0.01           426       YES            
116    292    408    -2373.823062            0.20487        0.01           427       YES            
116    294    410    -2373.763892            0.20222        0.01           428       YES            
116    296    412    -2373.515525            0.200045       0.01           429       YES            
116    298    414    -2373.067992            0.1981         0.01           430       YES            
116    300    416    -2372.435594            0.195948       0.01           431       YES            
