Z      N      A      Energy_new-old(MeV)      beta2_new    beta2_old    beta3_new    fileID    

108    182    290    0.142656                 -0.0         -0.000003    -0.0         6158      141       
110    182    292    0.147702                 -0.0         -0.000002    -0.0         1283      142       
110    184    294    0.144889                 -1e-06       -0.000001    3e-06        1388      143       
112    182    294    0.153093                 -0.0         -0.000001    0.0          6158      144       
114    174    288    0.135688                 0.118937     0.118932     -0.0         10884     145       
114    180    294    0.159401                 5e-06        -0.000004    -0.0         11108     146       
114    182    296    0.156442                 -0.0         -0.000001    -0.0         11183     147       
114    184    298    0.154017                 0.0          0.000000     0.0          11258     148       
114    186    300    0.153879                 0.0          0.000000     -3e-06       11378     149       
116    182    298    0.154063                 -0.0         -0.000001    2e-06        923       150       
116    184    300    0.151916                 0.0          0.000000     0.0          983       151       
118    184    302    0.147768                 0.0          0.000000     0.0          6233      152  
