Z      N      A      Energy_new(MeV)     Energy_old(MeV)     Energy_diff(MeV)    beta2_new    beta2_old    beta3_new    fileID    
104    184    288    -2057.772304        -2057.71675         -0.055554           -0.000327    -0.000001    0.057882     12323     
104    186    290    -2064.117832        -2063.38423         -0.733602           0.01015      -0.000001    0.091942     12398     
104    188    292    -2070.553451        -2068.568925        -1.984526           0.047787     -0.048618    0.135922     12487     
104    190    294    -2077.691404        -2075.063907        -2.627497           0.075175     0.362484     0.167797     12547     
104    192    296    -2084.171238        -2081.713009        -2.458229           0.083256     0.351410     0.180463     12638     
104    194    298    -2089.661268        -2088.031786        -1.629482           0.090859     0.334971     0.191639     12713     
104    196    300    -2094.339316        -2094.075071        -0.264245           0.11591      0.188404     0.206287     12773     
104    198    302    -2100.115134        -2100.242639        0.127505            0.196722     0.196456     -3.5e-05     12834     
104    200    304    -2106.017433        -2106.141651        0.124218            0.204058     0.203785     2e-05        12909     
104    202    306    -2111.652256        -2111.765843        0.113587            0.210908     0.210586     -1.2e-05     12984     
104    204    308    -2116.949896        -2117.059153        0.109257            0.217126     0.216796     -6e-06       13059     
104    206    310    -2121.877138        -2121.987261        0.110123            0.222901     0.222575     -4e-06       13134     
104    208    312    -2126.424937        -2126.52938         0.104443            0.228211     0.227883     -6e-06       13209     
104    210    314    -2130.622982        -2130.722686        0.099704            0.233179     0.232851     -6e-06       13284     
104    212    316    -2134.451956        -2134.633015        0.181059            0.250278     0.237646     0.07128      13405     
104    214    318    -2138.136128        -2138.297392        0.161264            0.25532      0.241919     0.075135     13465     
104    216    320    -2141.57777         -2141.721715        0.143945            0.258559     0.244773     0.077447     13540     
104    218    322    -2144.690595        -2144.794608        0.104013            0.245356     0.245122     5.3e-05      13614     
104    220    324    -2147.295083        -2147.401477        0.106394            0.243161     0.242940     4.2e-05      13674     
104    222    326    -2149.485409        -2149.592741        0.107332            0.239621     0.239417     2.7e-05      13749     
104    224    328    -2151.341426        -2151.452626        0.1112              0.236087     0.235907     0.000111     13824     
104    226    330    -2152.920181        -2153.033685        0.113504            0.23264      0.232457     -1e-06       13884     
104    228    332    -2154.282264        -2154.394913        0.112649            0.228725     0.228532     -0.0         13959     
104    230    334    -2155.392367        -2155.506064        0.113697            0.223812     0.223554     0.001545     14049     
104    232    336    -2156.186404        -2156.301454        0.11505             0.216793     0.216445     0.001111     14124     
104    234    338    -2156.701567        -2156.816714        0.115147            0.205434     0.205007     0.000212     14199     
104    236    340    -2157.126293        -2157.212095        0.085802            0.188113     0.177568     0.054067     14319     
104    238    342    -2158.226085        -2158.143543        -0.082542           -0.155581    -0.164532    0.036468     14374     
104    240    344    -2159.149763        -2159.06627         -0.083493           -0.150337    -0.157598    0.031497     14449     
104    242    346    -2159.843673        -2159.749437        -0.094236           -0.147973    -0.148300    0.0          14479     
104    244    348    -2160.419988        -2160.305309        -0.114679           -0.137184    -0.137285    0.000284     14614     
104    246    350    -2160.825336        -2160.709236        -0.1161             -0.124651    -0.124379    4.3e-05      14644     
104    248    352    -2161.067245        -2160.953703        -0.113542           -0.109581    -0.109378    8e-05        14720     
104    250    354    -2161.217367        -2161.090552        -0.126815           -0.093151    -0.092582    0.000198     14810     
104    252    356    -2161.270051        -2161.154831        -0.11522            -0.073972    -0.072964    -1e-06       14855     
104    254    358    -2161.273231        -2161.205249        -0.067982           -0.04614     -0.046089    -6e-06       14961     
104    256    360    -2161.929814        -2161.834839        -0.094975           0.000822     0.000001     0.0          15006     
104    258    362    -2162.019776        -2161.896617        -0.123159           0.001175     0.000000     -0.007258    15141     
104    260    364    -2160.243869        -2159.934983        -0.308886           0.006647     0.000001     0.056657     15186     
104    262    366    -2158.161333        -2156.963818        -1.197515           0.026831     0.000003     0.091457     15261     
104    264    368    -2157.001685        -2154.760463        -2.241222           0.053929     0.062094     0.120636     15321     
106    144    250    -1827.141586        -1827.2041          0.062514            0.289211     0.288616     8e-06        161       
106    146    252    -1844.652903        -1844.714696        0.061793            0.283723     0.283336     -1.4e-05     236       
106    148    254    -1861.715071        -1861.775441        0.06037             0.281125     0.280854     5.5e-05      326       
106    150    256    -1878.301742        -1878.363736        0.061994            0.278772     0.278566     3e-06        386       
106    152    258    -1894.102592        -1894.169682        0.06709             0.275997     0.275813     0.000158     491       
106    154    260    -1908.843436        -1908.912184        0.068748            0.272683     0.272509     -5.9e-05     536       
106    156    262    -1922.920408        -1922.989056        0.068648            0.268828     0.268660     2.8e-05      611       
106    158    264    -1936.649812        -1936.719454        0.069642            0.264349     0.264159     -1.9e-05     686       
106    160    266    -1949.791872        -1949.865683        0.073811            0.25788      0.257641     -2.8e-05     761       
106    162    268    -1962.097172        -1962.1788          0.081628            0.248371     0.248078     6.7e-05      866       
106    164    270    -1973.537198        -1973.622017        0.084819            0.237271     0.236892     -8e-06       926       
106    166    272    -1984.275704        -1984.366995        0.091291            0.225513     0.224994     0.000153     1001      
106    168    274    -1994.546249        -1994.642394        0.096145            0.210928     0.210659     2.2e-05      1060      
106    170    276    -2004.781609        -2004.809156        0.027547            -0.168983    -0.168320    7.3e-05      1176      
106    172    278    -2015.957986        -2015.984199        0.026213            -0.160801    -0.159791    4.8e-05      1251      
106    174    280    -2026.139556        -2026.190736        0.05118             -0.14408     -0.142708    7.4e-05      1311      
106    176    282    -2036.129276        -2036.207122        0.077846            -0.124175    -0.122680    3e-06        1401      
106    178    284    -2045.741151        -2045.854609        0.113458            -0.104643    -0.102579    -0.00015     1476      
106    180    286    -2054.702302        -2054.830178        0.127876            -0.073101    -0.072647    -3e-06       1507      
106    182    288    -2063.341301        -2063.479359        0.138058            -1e-06       -0.000005    0.0          1583      
106    184    290    -2071.978184        -2072.053876        0.075692            -0.00283     -0.000001    0.042158     1673      
106    186    292    -2078.780716        -2078.345495        -0.435221           0.004505     -0.000001    0.084463     1762      
106    188    294    -2085.669365        -2085.164948        -0.504417           0.041797     0.389153     0.132985     1868      
106    190    296    -2093.304656        -2092.607522        -0.697134           0.068518     0.378494     0.165539     1912      
106    192    298    -2100.372727        -2099.805654        -0.567073           0.076852     0.369736     0.180438     2002      
106    194    300    -2106.576697        -2106.652561        0.075864            0.362787     0.361372     0.000294     2040      
106    196    302    -2113.020475        -2113.100857        0.080382            0.349658     0.348068     0.000119     2115      
106    198    304    -2119.137136        -2119.234195        0.097059            0.337546     0.336078     -7e-05       2190      
106    200    306    -2125.029656        -2125.151226        0.12157             0.219242     0.218674     -0.0         2259      
106    202    308    -2131.282924        -2131.397526        0.114602            0.221781     0.221294     3e-06        2334      
106    204    310    -2137.243511        -2137.353902        0.110391            0.224691     0.224251     4e-06        2409      
106    206    312    -2142.857909        -2142.967472        0.109563            0.227413     0.227040     2e-06        2484      
106    208    314    -2148.085606        -2148.196109        0.110503            0.229459     0.229121     -0.0         2559      
106    210    316    -2152.82242         -2153.024074        0.201654            0.231197     0.230692     -3.4e-05     2666      
106    212    318    -2157.284922        -2157.481519        0.196597            0.245655     0.232553     0.071383     2740      
106    214    320    -2161.436042        -2161.618157        0.182115            0.248969     0.235107     0.074252     2815      
106    216    322    -2165.335124        -2165.502911        0.167787            0.251936     0.237518     0.07653      2890      
106    218    324    -2168.980086        -2169.091907        0.111821            0.238522     0.238257     -1.1e-05     2964      
106    220    326    -2172.169264        -2172.28289         0.113626            0.237062     0.236826     9e-06        3039      
106    222    328    -2174.958232        -2175.074636        0.116404            0.23439      0.234198     -1.7e-05     3099      
106    224    330    -2177.396123        -2177.515008        0.118885            0.231724     0.231563     2.8e-05      3189      
106    226    332    -2179.565948        -2179.685177        0.119229            0.228963     0.228822     3e-06        3234      
106    228    334    -2181.523796        -2181.642237        0.118441            0.225409     0.225263     0.000588     3339      
106    230    336    -2183.205732        -2183.326805        0.121073            0.220274     0.220144     0.0          3384      
106    232    338    -2184.532091        -2184.646451        0.11436             0.212631     0.212448     0.000613     3474      
106    234    340    -2185.529891        -2185.631662        0.101771            0.208115     0.199206     0.055045     3579      
106    236    342    -2186.452935        -2186.536853        0.083918            0.18889      0.176782     0.054772     3669      
106    238    344    -2187.611739        -2187.603642        -0.008097           0.369913     0.367574     0.000113     3690      
106    240    346    -2188.711144        -2188.694494        -0.01665            0.371569     0.369332     6.8e-05      3764      
106    242    348    -2189.687935        -2189.644579        -0.043356           0.374097     0.371750     -6.4e-05     3839      
106    244    350    -2190.538995        -2190.481854        -0.057141           0.376804     0.374410     -9.9e-05     3944      
106    246    352    -2191.283623        -2191.183439        -0.100184           -0.123977    0.376924     8.7e-05      4039      
106    248    354    -2191.918097        -2191.799444        -0.118653           -0.109105    -0.108827    -2.1e-05     4114      
106    250    356    -2192.46866         -2192.33494         -0.13372            -0.092112    -0.091864    0.00016      4190      
106    252    358    -2192.901688        -2192.769659        -0.132029           -0.072735    -0.071986    0.0          4205      
106    254    360    -2193.278128        -2193.162305        -0.115823           -0.046506    -0.044330    1.2e-05      4340      
106    256    362    -2194.198166        -2194.094565        -0.103601           0.000487     0.000001     5.9e-05      4386      
106    258    364    -2194.575239        -2194.46097         -0.114269           0.00069      0.000001     1e-06        4431      
106    260    366    -2193.059885        -2192.804299        -0.255586           0.004559     0.000001     0.049282     4536      
106    262    368    -2191.244489        -2190.246166        -0.998323           0.022836     0.000003     0.08988      4611      
106    264    370    -2190.412898        -2188.285707        -2.127191           0.049253     -0.048981    0.12102      4716      
108    150    258    -1878.889084        -1878.96265         0.073566            0.274066     0.273697     -2e-06       4961      
108    152    260    -1895.625939        -1895.701914        0.075975            0.270528     0.270250     4.1e-05      5036      
108    154    262    -1911.306728        -1911.384861        0.078133            0.266852     0.266613     -2.1e-05     5111      
108    156    264    -1926.326998        -1926.406178        0.07918             0.263103     0.262881     -5.8e-05     5216      
108    158    266    -1940.991162        -1941.073189        0.082027            0.259036     0.258803     5.6e-05      5291      
108    160    268    -1955.114021        -1955.198145        0.084124            0.252954     0.252704     6.8e-05      5351      
108    162    270    -1968.458308        -1968.550743        0.092435            0.243981     0.243693     0.000153     5426      
108    164    272    -1980.828163        -1980.924475        0.096312            0.233327     0.233288     1e-05        5485      
108    166    274    -1992.356015        -1992.452986        0.096971            0.222814     0.222673     1.5e-05      5560      
108    168    276    -2003.310066        -2003.409809        0.099743            0.210267     0.209874     -3.2e-05     5635      
108    170    278    -2013.913843        -2014.047626        0.133783            0.166795     0.166778     1e-06        5709      
108    172    280    -2025.309604        -2025.351775        0.042171            -0.158757    -0.157611    -0.0         5781      
108    174    282    -2036.150408        -2036.211527        0.061119            -0.141748    -0.140303    6e-06        5856      
108    176    284    -2046.804881        -2046.897896        0.093015            -0.121822    -0.120320    7.5e-05      5961      
108    178    286    -2057.072879        -2057.191955        0.119076            -0.101883    -0.099822    -1e-06       6006      
108    180    288    -2066.693583        -2066.823291        0.129708            -0.068676    -0.068055    0.0          6082      
108    182    290    -2076.054248        -2076.196904        0.142656            -0.0         -0.000003    -0.0         6158      
108    184    292    -2085.097021        -2085.236687        0.139666            -3e-06       -0.000001    1.6e-05      6263      
108    186    294    -2092.250195        -2092.244734        -0.005461           -0.000876    0.405425     0.065228     6368      
108    188    296    -2100.40052         -2100.454772        0.054252            0.399384     0.398170     -0.000377    6390      
108    190    298    -2108.351298        -2108.397936        0.046638            0.391795     0.390295     0.000353     6463      
108    192    300    -2116.049305        -2116.101187        0.051882            0.383434     0.381974     -1.4e-05     6538      
108    194    302    -2123.496601        -2123.51954         0.022939            0.375119     0.374336     -4.2e-05     6612      
108    196    304    -2130.475352        -2130.503254        0.027902            0.366828     0.365915     1.2e-05      6687      
108    198    306    -2137.026466        -2137.070501        0.044035            0.354683     0.353423     5e-05        6762      
108    200    308    -2143.191143        -2143.288891        0.097748            0.343457     0.342059     0.00014      6840      
108    202    310    -2149.388245        -2149.501546        0.113301            0.244751     0.244032     1e-06        6909      
108    204    312    -2155.873181        -2155.978731        0.10555             0.239967     0.239382     2e-06        6984      
108    206    314    -2162.045127        -2162.154136        0.109009            0.237517     0.237025     -0.0         7059      
108    208    316    -2167.840176        -2167.951012        0.110836            0.235379     0.234943     -3e-06       7134      
108    210    318    -2173.249213        -2173.367252        0.118039            0.233193     0.232806     1e-06        7209      
108    212    320    -2178.232938        -2178.433628        0.20069             0.245283     0.231433     0.072838     7315      
108    214    322    -2182.985688        -2183.173184        0.187496            0.245755     0.231252     0.074531     7390      
108    216    324    -2187.463508        -2187.641188        0.17768             0.246477     0.231485     0.075882     7465      
108    218    326    -2191.709138        -2191.834107        0.124969            0.231057     0.230778     -2e-06       7509      
108    220    328    -2195.554645        -2195.678323        0.123678            0.228835     0.228591     2.2e-05      7599      
108    222    330    -2198.987073        -2199.110815        0.123742            0.225822     0.225618     0.000203     7674      
108    224    332    -2202.012497        -2202.139187        0.12669             0.222902     0.222729     0.0          7734      
108    226    334    -2204.746004        -2204.874268        0.128264            0.219979     0.219811     -3e-06       7809      
108    228    336    -2207.273088        -2207.402238        0.12915             0.216252     0.216073     0.002106     7899      
108    230    338    -2209.570444        -2209.688972        0.118528            0.21071      0.210585     0.000358     7974      
108    232    340    -2211.520483        -2211.636328        0.115845            0.202766     0.202640     0.000141     8064      
108    234    342    -2213.10267         -2213.218395        0.115725            0.191181     0.191031     -4.3e-05     8139      
108    236    344    -2214.469848        -2214.58111         0.111262            0.177022     0.176882     -2e-06       8184      
108    238    346    -2215.892923        -2215.892643        -0.00028            0.378913     0.376830     0.00188      8280      
108    240    348    -2217.504618        -2217.492758        -0.01186            0.379876     0.377723     0.000326     8340      
108    242    350    -2218.987783        -2218.961622        -0.026161           0.404045     0.378825     0.173818     8473      
108    244    352    -2220.35398         -2220.304777        -0.049203           0.404732     0.379935     0.174226     8548      
108    246    354    -2221.566398        -2221.505016        -0.061382           0.40522      0.381014     0.173993     8623      
108    248    356    -2222.586747        -2222.515704        -0.071043           0.405611     0.382040     0.173242     8698      
108    250    358    -2223.314193        -2223.251697        -0.062496           0.38485      0.382803     0.000403     8729      
108    252    360    -2223.711204        -2223.645575        -0.065629           0.385243     0.382894     0.000486     8804      
108    254    362    -2224.138495        -2223.992287        -0.146208           -0.041459    -0.038291    1.7e-05      8885      
108    256    364    -2225.449143        -2225.360426        -0.088717           0.000109     0.000001     9.1e-05      8961      
108    258    366    -2226.101499        -2225.987013        -0.114486           0.000483     0.000001     0.000134     9021      
108    260    368    -2224.811393        -2224.710163        -0.10123            0.001077     0.000001     7.8e-05      9081      
108    262    370    -2223.256503        -2222.523656        -0.732847           0.020007     0.000003     0.085212     9171      
108    264    372    -2222.761534        -2221.382864        -1.37867            0.04472      0.359626     0.119832     9261      
108    266    374    -2222.170281        -2220.583005        -1.587276           0.055145     0.353918     0.135754     9321      
108    268    376    -2221.100064        -2219.667231        -1.432833           0.062301     0.348213     0.146629     9426      
108    270    378    -2219.619278        -2218.642524        -0.976754           0.080086     0.342197     0.159546     9491      
108    272    380    -2218.004981        -2217.495345        -0.509636           0.094384     0.335476     0.169796     9567      
110    154    264    -1911.626078        -1911.721165        0.095087            0.25666      0.256227     9.4e-05      251       
110    156    266    -1927.40369         -1927.496591        0.092901            0.251736     0.251351     -1e-05       311       
110    158    268    -1942.844362        -1942.938687        0.094325            0.248043     0.247684     0.000176     401       
110    160    270    -1957.879785        -1957.979654        0.099869            0.243045     0.242659     8.5e-05      491       
110    162    272    -1972.311444        -1972.419564        0.10812             0.234925     0.234768     1.3e-05      535       
110    164    274    -1985.752829        -1985.861349        0.10852             0.225298     0.225124     1.2e-05      610       
110    166    276    -1998.207313        -1998.32471         0.117397            0.215533     0.215243     -1.9e-05     685       
110    168    278    -2010.022578        -2010.144996        0.122418            0.202695     0.201938     7e-05        775       
110    170    280    -2021.752004        -2021.891901        0.139897            0.166605     0.166683     -0.00014     864       
110    172    282    -2033.493289        -2033.63011         0.136821            0.146216     0.146227     9.4e-05      939       
110    174    284    -2045.051918        -2045.195003        0.143085            0.122264     0.122199     -1e-06       984       
110    176    286    -2056.214886        -2056.353004        0.138118            0.103114     0.102163     0.00674      1089      
110    178    288    -2067.102997        -2067.226546        0.123549            -0.094873    -0.094443    2.7e-05      1162      
110    180    290    -2077.419837        -2077.553439        0.133602            -0.060184    -0.059134    2.4e-05      1222      
110    182    292    -2087.600431        -2087.748133        0.147702            -0.0         -0.000002    -0.0         1283      
110    184    294    -2097.13713         -2097.282019        0.144889            -1e-06       -0.000001    3e-06        1388      
110    186    296    -2104.861716        -2104.919277        0.057561            0.411715     0.410577     -0.000146    1440      
110    188    298    -2113.698604        -2113.747221        0.048617            0.404851     0.403598     0.000318     1513      
110    190    300    -2122.251912        -2122.300509        0.048597            0.397861     0.396679     0.000199     1588      
110    192    302    -2130.540193        -2130.591719        0.051526            0.390485     0.389289     2.3e-05      1663      
110    194    304    -2138.551826        -2138.58749         0.035664            0.382114     0.381439     -3.1e-05     1737      
110    196    306    -2146.150327        -2146.191023        0.040696            0.374744     0.374013     5.7e-05      1812      
110    198    308    -2153.27292         -2153.322213        0.049293            0.36688      0.365320     0.023393     1902      
110    200    310    -2160.078499        -2160.094642        0.016143            0.371167     0.353250     0.130634     2006      
110    202    312    -2166.417088        -2166.515325        0.098237            0.343697     0.342133     -0.000143    2040      
110    204    314    -2173.097355        -2173.207202        0.109847            0.257386     0.256802     0.0          2109      
110    206    316    -2179.765174        -2179.876745        0.111571            0.249757     0.249260     1e-06        2184      
110    208    318    -2186.089775        -2186.204403        0.114628            0.244375     0.243920     1e-06        2259      
110    210    320    -2192.059051        -2192.176721        0.11767             0.23984      0.239387     -0.0         2334      
110    212    322    -2197.592106        -2197.812759        0.220653            0.236127     0.235688     3.9e-05      2411      
110    214    324    -2202.943741        -2203.134454        0.190713            0.248469     0.233248     0.076647     2515      
110    216    326    -2208.05855         -2208.195012        0.136462            0.231783     0.231426     -0.000149    2574      
110    218    328    -2212.86641         -2212.999704        0.133294            0.229221     0.228912     -2e-06       2634      
110    220    330    -2217.359655        -2217.49114         0.131485            0.225378     0.225129     0.000182     2724      
110    222    332    -2221.456562        -2221.590689        0.134127            0.220895     0.220687     0.000189     2799      
110    224    334    -2225.125877        -2225.259924        0.134047            0.216476     0.216305     -1e-06       2859      
110    226    336    -2228.46673         -2228.597281        0.130551            0.212092     0.211946     0.001044     2949      
110    228    338    -2231.585787        -2231.709584        0.123797            0.207356     0.207240     0.000389     3039      
110    230    340    -2234.494793        -2234.61907         0.124277            0.201948     0.201835     0.000222     3099      
110    232    342    -2237.057313        -2237.179591        0.122278            0.195294     0.195189     -1.4e-05     3174      
110    234    344    -2239.200493        -2239.323752        0.123259            0.186522     0.186427     -9.4e-05     3264      
110    236    346    -2241.044613        -2241.164971        0.120358            0.175861     0.175797     6.9e-05      3339      
110    238    348    -2242.700086        -2242.813379        0.113293            0.163325     0.163277     -1e-06       3384      
110    240    350    -2244.314897        -2244.42753         0.112633            0.148405     0.148814     0.001316     3478      
110    242    352    -2245.905397        -2246.004544        0.099147            0.135774     0.136138     3e-06        3538      
110    244    354    -2247.716331        -2247.67959         -0.036741           0.412367     0.386082     0.179277     3673      
110    246    356    -2249.41644         -2249.383451        -0.032989           0.410782     0.385170     0.179946     3748      
110    248    358    -2250.935298        -2250.891942        -0.043356           0.410097     0.385100     0.179981     3823      
110    250    360    -2252.188135        -2252.133219        -0.054916           0.409652     0.385358     0.178614     3898      
110    252    362    -2253.072294        -2253.022344        -0.04995            0.388089     0.385320     0.032431     3930      
110    254    364    -2253.877002        -2253.682664        -0.194338           -0.029477    0.000003     8e-06        3995      
110    256    366    -2255.662086        -2255.574322        -0.087764           0.000183     0.000001     -0.000393    4116      
110    258    368    -2256.587379        -2256.472476        -0.114903           0.000548     0.000001     -0.000443    4191      
110    260    370    -2255.685921        -2255.583372        -0.102549           0.00076      0.000001     -3e-06       4206      
110    262    372    -2254.180944        -2253.781717        -0.399227           0.018169     0.000002     0.073177     4311      
110    264    374    -2254.036821        -2253.234694        -0.802127           0.041849     0.364892     0.116907     4371      
110    266    376    -2253.840966        -2252.78706         -1.053906           0.050541     0.359490     0.133817     4491      
110    268    378    -2253.193226        -2252.24806         -0.945166           0.054279     0.353695     0.144885     4566      
110    270    380    -2252.00446         -2251.603015        -0.401445           0.055072     0.347746     0.153669     4596      
110    272    382    -2250.873815        -2250.842608        -0.031207           0.348388     0.341699     -1.7e-05     4663      
110    274    384    -2249.964568        -2249.934273        -0.030295           0.3435       0.335318     -6.6e-05     4738      
110    276    386    -2248.870811        -2248.870675        -0.000136           0.339664     0.327744     0.032631     4843      
110    278    388    -2247.93888         -2248.044052        0.105172            0.209914     0.208542     0.0          4884      
110    280    390    -2247.291199        -2247.389781        0.098582            0.209838     0.208916     0.000109     4974      
112    156    268    -1926.961492        -1927.075455        0.113963            0.239869     0.239365     3e-05        5216      
112    158    270    -1943.225656        -1943.338602        0.112946            0.246622     0.233350     0.071374     5304      
112    160    272    -1959.150019        -1959.273688        0.123669            0.228707     0.228182     8.7e-05      5351      
112    162    274    -1974.612362        -1974.742157        0.129795            0.221763     0.221432     1e-06        5410      
112    164    276    -1989.102889        -1989.234791        0.131902            0.212988     0.212620     6.7e-05      5515      
112    166    278    -2002.482988        -2002.615366        0.132378            0.203451     0.202938     1e-05        5560      
112    168    280    -2015.211216        -2015.359197        0.147981            0.189439     0.188470     -3.4e-05     5635      
112    170    282    -2027.825247        -2027.966868        0.141621            0.165401     0.165463     -9.6e-05     5724      
112    172    284    -2040.318575        -2040.459298        0.140723            0.145509     0.145513     6.4e-05      5799      
112    174    286    -2052.600975        -2052.737806        0.136831            0.122032     0.121988     0.000115     5874      
112    176    288    -2064.370947        -2064.508515        0.137568            0.101311     0.101152     -0.0         5934      
112    178    290    -2075.897997        -2076.024193        0.126196            -0.087297    -0.086610    2.6e-05      6022      
112    180    292    -2086.932263        -2087.066892        0.134629            -0.044392    -0.041508    -0.0         6082      
112    182    294    -2097.944489        -2098.097582        0.153093            -0.0         -0.000001    0.0          6158      
112    184    296    -2107.952696        -2108.102025        0.149329            0.000326     0.000000     -5e-06       6294      
112    186    298    -2116.161618        -2116.311035        0.149417            0.000354     0.000000     -9e-06       6324      
112    188    300    -2125.083802        -2125.132039        0.048237            0.411954     0.410517     0.001422     6403      
112    190    302    -2134.271754        -2134.323185        0.051431            0.403658     0.402427     -4.2e-05     6463      
112    192    304    -2143.202065        -2143.265746        0.063681            0.396381     0.395252     2.6e-05      6538      
112    194    306    -2151.790507        -2151.863894        0.073387            0.394821     0.387996     0.085697     6645      
112    196    308    -2160.016768        -2160.067058        0.05029             0.381162     0.380442     4.5e-05      6687      
112    198    310    -2167.794328        -2167.845522        0.051194            0.374023     0.373193     -6e-06       6762      
112    200    312    -2175.162754        -2175.180537        0.017783            0.381964     0.363771     0.137577     6881      
112    202    314    -2182.100598        -2182.198073        0.097475            0.35268      0.351034     0.000134     6915      
112    204    316    -2189.071658        -2189.191409        0.119751            0.273494     0.272922     -0.0         6984      
112    206    318    -2196.169123        -2196.285274        0.116151            0.26154      0.261036     -5e-06       7059      
112    208    320    -2203.014411        -2203.137788        0.123377            0.253316     0.252895     -1e-06       7134      
112    210    322    -2209.549024        -2209.673152        0.124128            0.247693     0.247318     -1e-06       7209      
112    212    324    -2215.725524        -2215.851354        0.12583             0.243889     0.243492     2e-06        7284      
112    214    326    -2221.481678        -2221.67915         0.197472            0.256413     0.240850     0.079824     7390      
112    216    328    -2227.080092        -2227.21027         0.130178            0.23867      0.238275     2.6e-05      7449      
112    218    330    -2232.331342        -2232.460873        0.129531            0.234724     0.234363     2e-06        7509      
112    220    332    -2237.281137        -2237.413424        0.132287            0.2286       0.228298     0.000102     7599      
112    222    334    -2241.898181        -2242.030502        0.132321            0.221021     0.220803     0.00023      7674      
112    224    336    -2246.166666        -2246.298093        0.131427            0.213676     0.213488     0.002832     7749      
112    226    338    -2250.146481        -2250.271562        0.125081            0.207182     0.207051     0.00041      7824      
112    228    340    -2253.925119        -2254.050388        0.125269            0.201449     0.201332     3e-06        7884      
112    230    342    -2257.489504        -2257.617972        0.128468            0.1961       0.196016     4.3e-05      7989      
112    232    344    -2260.680981        -2260.812143        0.131162            0.190052     0.189976     6.3e-05      8064      
112    234    346    -2263.447873        -2263.573307        0.125434            0.182395     0.182261     -1.7e-05     8114      
112    236    348    -2265.879813        -2266.003108        0.123295            0.17306      0.173028     0.0          8184      
112    238    350    -2268.07386         -2268.195221        0.121361            0.162187     0.162175     -1e-06       8259      
112    240    352    -2270.168945        -2270.275823        0.106878            0.148143     0.148620     1e-06        8338      
112    242    354    -2272.237417        -2272.322194        0.084777            0.135443     0.135838     1.4e-05      8413      
112    244    356    -2274.119725        -2274.193528        0.073803            0.124609     0.124907     0.000662     8503      
112    246    358    -2275.689825        -2275.608423        -0.081402           0.112385     0.397643     0.000422     8578      
112    248    360    -2277.596032        -2277.556009        -0.040023           0.419567     0.394170     0.18149      8698      
112    250    362    -2279.305667        -2279.2696          -0.036067           0.397515     0.392557     0.065958     8745      
112    252    364    -2280.927672        -2280.778749        -0.148923           -0.057148    -0.056100    1.4e-05      8825      
112    254    366    -2282.610556        -2282.547756        -0.0628             -0.001048    0.000001     -0.000495    8916      
112    256    368    -2284.773176        -2284.685372        -0.087804           0.000356     0.000001     -0.000394    8991      
112    258    370    -2285.974684        -2285.86351         -0.111174           0.000683     0.000000     -0.00043     9066      
112    260    372    -2285.487756        -2285.400196        -0.08756            0.000502     0.000001     0.0          9081      
112    262    374    -2284.117283        -2284.053813        -0.06347            0.001612     0.000001     1e-06        9156      
112    264    376    -2284.201842        -2283.490361        -0.711481           0.041056     0.369938     0.110885     9291      
112    266    378    -2284.396129        -2283.444673        -0.951456           0.048448     0.363977     0.130005     9366      
112    268    380    -2284.181811        -2283.295           -0.886811           0.050321     0.357297     0.14203      9426      
112    270    382    -2283.445059        -2283.053472        -0.391587           0.046481     0.350632     0.151228     9486      
112    272    384    -2282.739909        -2282.70069         -0.039219           0.348707     0.344518     -2.7e-05     9538      
112    274    386    -2282.23926         -2282.203073        -0.036187           0.343767     0.338897     -3.3e-05     9613      
112    276    388    -2281.188929        -2281.5085          0.319571            0.281082     0.333028     -3e-06       9684      
112    278    390    -2280.65555         -2280.707169        0.051619            0.27399      0.272524     0.000115     9774      
112    280    392    -2279.971379        -2280.069741        0.098362            0.226859     0.223585     0.0          9834      
112    282    394    -2279.533491        -2279.626868        0.093377            0.220549     0.219252     0.000103     9924      
112    284    396    -2278.910943        -2278.999393        0.08845             0.221201     0.220291     -1e-06       9984      
114    160    274    -1959.250931        -1959.399176        0.148245            0.218313     0.218014     1.2e-05      10360     
114    162    276    -1975.733164        -1975.881831        0.148667            0.211805     0.211460     6.1e-05      10450     
114    164    278    -1991.252665        -1991.400439        0.147774            0.203732     0.203370     0.000219     10540     
114    166    280    -2005.553062        -2005.700737        0.147675            0.195029     0.194584     -4.9e-05     10615     
114    168    282    -2019.123931        -2019.280124        0.156193            0.183383     0.182697     -9.1e-05     10675     
114    170    284    -2032.384805        -2032.553355        0.16855             0.165553     0.164549     3.6e-05      10750     
114    172    286    -2045.548758        -2045.690107        0.141349            0.143146     0.143172     -3.5e-05     10824     
114    174    288    -2058.555703        -2058.691391        0.135688            0.118937     0.118932     -0.0         10884     
114    176    290    -2071.186301        -2071.322474        0.136173            -0.102963    -0.102524    2.3e-05      10972     
114    178    292    -2083.454803        -2083.584143        0.12934             -0.079623    -0.078721    -2.1e-05     11047     
114    180    294    -2095.160122        -2095.319523        0.159401            5e-06        -0.000004    -0.0         11108     
114    182    296    -2106.811553        -2106.967995        0.156442            -0.0         -0.000001    -0.0         11183     
114    184    298    -2117.327454        -2117.481471        0.154017            0.0          0.000000     0.0          11258     
114    186    300    -2126.197903        -2126.351782        0.153879            0.0          0.000000     -3e-06       11378     
