 Symbol     Z      N      A       Binding_Energy_(MeV)    Fermi_Energy_P_(MeV)    Fermi_Energy_N_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Neutron_skin_(fm)    Charge_Radius_(fm)     S_p_(MeV)      S_{2p}_(MeV)     S_n_(MeV)     S_{2n}_(MeV)     Q_{alpha}_(MeV)       
   Er       68     122    190        -1471.494687              -12.660615               -4.183486            -0.087294            -0.070330              -0.076021              -2.080540                  -3.320583                     -5.401122                   0.630875                0.962871              5.270913             5.538633               5.444330               0.267720              5.335581         13.540708       25.811414        4.853003       7.773326          -4.777473            
   Er       68     124    192        -1480.406814              -13.043337               -3.992807             0.000000             0.000000               0.000000               0.000002                   0.000004                      0.000006                   0.662211                1.004151              5.273316             5.555881               5.457479               0.282565              5.337955         13.942460       26.590718        5.439575       8.912127          -6.423541            
   Er       68     126    194        -1488.019582              -13.497526               -3.201003             0.000000             0.000000               0.000000               0.000000                   0.000002                      0.000003                   0.654785                1.047588              5.284497             5.577686               5.476705               0.293189              5.349001         14.413192       27.547563        4.832254       7.612768          -5.903486            
   Er       68     128    196        -1492.768076              -13.923764               -2.355092             0.000000             0.000000               0.000000               0.000002                   0.000003                      0.000004                   0.645238                0.834581              5.294916             5.601306               5.496942               0.306391              5.359295         14.799714       28.339920        3.315332       4.748495          -3.996058            
   Er       68     130    198        -1496.278611              -14.320112               -1.918636             0.000003             0.000002               0.000002               0.000062                   0.000110                      0.000172                   0.633878                0.816577              5.305204             5.626779               5.518452               0.321576              5.369459         15.181332       29.121078        2.580847       3.510535          -3.550454            
   Er       68     132    200        -1499.521848              -14.709780               -1.646935             0.000036             0.000030               0.000032               0.000879                   0.001612                      0.002491                   0.626995                0.871966              5.315598             5.652645               5.540350               0.337048              5.379729         15.575568       29.927946        2.465891       3.243238          -4.064316            
   Er       68     134    202        -1502.397577              -15.111083               -1.454337            -0.059558            -0.048930              -0.052211              -1.451997                  -2.671663                     -4.123660                   0.600213                0.935155              5.330924             5.683219               5.567115               0.352295              5.394873         15.974374       30.763800        2.341425       2.875729          -4.503675            
   Er       68     136    204        -1504.994311              -15.512784               -1.443361            -0.126517            -0.104746              -0.111383              -3.119819                  -5.889557                     -9.009376                   0.551297                0.984222              5.361439             5.724639               5.606188               0.363200              5.414317         16.371038       31.632023        2.258056       2.596734          -5.060534            
   Er       68     138    206        -1507.714444              -15.851606               -1.425364            -0.163839            -0.137931              -0.145732              -4.082896                  -7.978812                    -12.061708                   0.523082                1.018779              5.389724             5.764253               5.643371               0.374529              5.442328         16.739618       32.392492        2.361568       2.720134          -6.052156            
   Er       68     140    208        -1510.397465              -16.214913               -1.350015            -0.187579            -0.160152              -0.168306              -4.717015                  -9.519628                    -14.236644                   0.517757                1.044035              5.414174             5.801292               5.677639               0.387119              5.466542         17.161790       33.251438        2.372918       2.683022          -6.775513            
   Er       68     142    210        -1513.238316              -16.740450               -1.401310             0.285708             0.247254               0.258604               7.340900                  15.169599                     22.510499                   0.499011                1.030368              5.472732             5.852161               5.732049               0.379430              5.524545         17.580773       34.165736        2.457628       2.840851          -7.792289            
   Er       68     144    212        -1515.797123              -17.081903               -1.220834             0.301007             0.260956               0.272633               7.793541                  16.416350                     24.209892                   0.497939                1.028775              5.493755             5.884625               5.762141               0.390870              5.545372         17.986075       34.983594        2.308975       2.558808          -8.424543            
   Er       68     146    214        -1517.898702              -17.453013               -1.025234             0.309063             0.268032               0.279849               8.053007                  17.265751                     25.318758                   0.498320                1.021714              5.511199             5.913815               5.788917               0.402616              5.562654         18.396915       35.811045        2.076035       2.101579          -8.785173            
   Er       68     148    216        -1519.592243              -17.835108               -0.835657             0.313799             0.271806               0.283752               8.223012                  17.916380                     26.139392                   0.497179                1.016580              5.526881             5.941681               5.814289               0.414800              5.578191         18.811797       36.648508        1.865918       1.693542          -9.204586            
   Er       68     150    218        -1520.930345              -18.219910               -0.653977             0.316770             0.273893               0.285939               8.344972                  18.467192                     26.812164                   0.496340                1.012382              5.541549             5.969111               5.839104               0.427562              5.592725         19.220065       37.472308        1.683533       1.338102          -9.686610            
   Er       68     152    220        -1521.933660              -18.602459               -0.474142             0.318891             0.275346               0.287428               8.443800                  18.985921                     27.429721                   0.495435                1.009378              5.555698             5.996530               5.863812               0.440833              5.606745         19.619458       38.279299        1.512538       1.003315         -10.175622            
   Er       68     154    222        -1522.573862              -18.978940               -0.291455             0.320735             0.276897               0.288909               8.535345                  19.523247                     28.058592                   0.494159                1.005917              5.569652             6.024232               5.888721               0.454580              5.620572         20.006478       39.060711        1.327749       0.640203         -10.619501            
   Er       68     156    224        -1522.824641              -19.345942               -0.107258             0.322494             0.278741               0.290580               8.624855                  20.095081                     28.719936                   0.492775                1.003435              5.583488             6.052398               5.913982               0.468911              5.634283         20.378224       39.811139        1.130066       0.250779         -11.011490            
   Yb       70     78     148        -1166.111505                0.036250              -12.682968            -0.135488            -0.121827              -0.128352              -3.050475                  -2.999363                     -6.049838                   0.802152                0.851651              5.049284             5.001970               5.024404              -0.047315              5.116754          0.957751        0.316431       13.565020      25.396892           3.917199            
   Yb       70     80     150        -1191.702011               -0.592376              -12.516100             0.000000             0.000000               0.000000              -0.000001                  -0.000001                     -0.000001                   0.877106                0.883741              5.037350             5.008851               5.022171              -0.028500              5.104978          1.679353        1.608899       13.662950      25.590507           2.393063            
   Yb       70     82     152        -1216.059086               -1.190667              -11.138944             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.865419                1.123582              5.045365             5.032532               5.038446              -0.012834              5.112887          2.291830        2.859278       13.182199      24.357075           2.334027            
   Yb       70     84     154        -1235.644823               -1.758464               -9.711282            -0.000005            -0.000004              -0.000004              -0.000107                  -0.000113                     -0.000220                   0.849606                0.783721              5.054341             5.056350               5.055437               0.002010              5.121745          2.819442        3.947890       10.746521      19.585738           5.854985            
   Yb       70     86     156        -1254.260933               -2.300797               -9.357898            -0.097172            -0.083617              -0.089681              -2.211023                  -2.350626                     -4.561649                   0.788002                0.859426              5.075999             5.090259               5.083865               0.014260              5.143119          3.348577        5.121017       10.129629      18.616110           5.736001            
   Yb       70     88     158        -1272.986813               -2.907590               -9.334743             0.181610             0.167371               0.173645               4.192158                   4.904475                      9.096633                   0.746667                0.894125              5.112639             5.137601               5.126557               0.024963              5.179284          4.008958        6.516766       10.239716      18.725880           4.453104            
   Yb       70     90     160        -1291.108288               -3.370477               -9.078817             0.227117             0.208601               0.216637               5.304635                   6.353595                     11.658230                   0.684922                0.931732              5.142793             5.179350               5.163388               0.036558              5.209052          4.356762        7.351586        9.973666      18.121475           3.661760            
   Yb       70     92     162        -1308.669328               -3.787209               -8.808671             0.259834             0.240874               0.248978               6.133943                   7.617323                     13.751266                   0.637843                0.952980              5.170328             5.219842               5.198505               0.049515              5.236239          4.681727        8.074396        9.722877      17.561041           3.387374            
   Yb       70     94     164        -1325.832720               -4.196518               -8.540464             0.285419             0.267744               0.275185               6.806274                   8.781807                     15.588081                   0.612749                0.971047              5.196476             5.259122               5.232475               0.062646              5.262059          5.095032        8.932043        9.543710      17.163393           3.062212            
   Yb       70     96     166        -1342.532781               -4.640240               -8.247819             0.306444             0.289539               0.296550               7.378770                   9.838389                     17.217159                   0.608698                0.971631              5.221709             5.296855               5.265298               0.075147              5.286979          5.600962        9.955568        9.321370      16.700062           2.667897            
   Yb       70     98     168        -1358.665757               -5.142433               -7.909552             0.323062             0.305446               0.312646               7.848817                  10.737049                     18.585866                   0.607134                0.963561              5.245120             5.332205               5.296093               0.087086              5.310103          6.160710       11.085210        9.034084      16.132976           2.211457            
   Yb       70     100    170        -1374.073824               -5.677069               -7.516293             0.329912             0.311429               0.318874               8.069249                  11.295310                     19.364559                   0.606182                0.954517              5.262756             5.361845               5.321267               0.099089              5.327523          6.741555       12.257478        8.663073      15.408068           1.806724            
   Yb       70     102    172        -1388.605713               -6.211145               -7.083732             0.330577             0.311347               0.318980               8.128522                  11.630764                     19.759286                   0.609260                0.950791              5.276738             5.387987               5.342991               0.111249              5.341336          7.328334       13.436666        8.218599      14.531889           1.510634            
   Yb       70     104    174        -1402.131821               -6.738093               -6.651185             0.327210             0.307048               0.314936               8.081595                  11.799245                     19.880840                   0.613796                0.945527              5.288482             5.411933               5.362611               0.123452              5.352938          7.904157       14.591184        7.711214      13.526109           1.337227            
   Yb       70     106    176        -1414.726957               -7.267027               -6.263087             0.320321             0.298425               0.306870               7.940989                  11.782897                     19.723886                   0.617007                0.936637              5.298346             5.433761               5.380311               0.135416              5.362684          8.471469       15.729325        7.238651      12.595137           1.113681            
   Yb       70     108    178        -1426.628402               -7.809636               -5.925829             0.312039             0.287407               0.296774               7.762610                  11.651008                     19.413619                   0.610267                0.937132              5.307565             5.454643               5.397282               0.147078              5.371792          9.040892       16.880970        6.887607      11.901445           0.669231            
   Yb       70     110    180        -1437.961003               -8.356122               -5.603011             0.304489             0.277151               0.287402               7.601654                  11.532021                     19.133675                   0.595010                0.944782              5.316970             5.475748               5.414554               0.158778              5.381085          9.591735       18.001940        6.607258      11.332601           0.086431            
   Yb       70     112    182        -1448.653322               -8.892044               -5.266934             0.297846             0.268375               0.279274               7.461419                  11.456980                     18.918400                   0.577705                0.951829              5.326120             5.496674               5.431710               0.170554              5.390126         10.095695       19.031548        6.294466      10.692319          -0.394259            
   Yb       70     114    184        -1458.608213               -9.407853               -4.916678             0.292560             0.261691               0.272949               7.353905                  11.457936                     18.811841                   0.559799                0.959772              5.335160             5.517618               5.448925               0.182458              5.399059         10.552992       19.966057        5.933247       9.954892          -0.686440            
   Yb       70     116    186        -1468.357866              -10.131283               -4.982670            -0.203592            -0.181668              -0.189541              -5.063002                  -8.062524                    -13.125526                   0.538754                0.984900              5.306642             5.506971               5.432445               0.200329              5.370880         11.075705       21.031039        5.847163       9.749654          -1.415710            
   Yb       70     118    188        -1477.870984              -10.679342               -4.702385            -0.190106            -0.167445              -0.175472              -4.736495                  -7.605617                    -12.342112                   0.540615                0.967949              5.311614             5.523761               5.445736               0.212148              5.375793         11.561659       22.005196        5.732984       9.513118          -2.244157            
   Yb       70     120    190        -1486.847085              -11.283279               -4.549407            -0.157542            -0.134378              -0.142467              -3.921158                  -6.232952                    -10.154109                   0.568801                0.943138              5.308905             5.535241               5.452947               0.226336              5.373116         12.135436       23.125724        5.443595       8.976102          -2.681298            
   Yb       70     122    192        -1495.840486              -11.793493               -4.508687            -0.107387            -0.087218              -0.094159              -2.667442                  -4.129025                     -6.796466                   0.621558                0.932542              5.303559             5.546069               5.458902               0.242511              5.367834         12.799116       24.345799        5.434541       8.993401          -3.819125            
   Yb       70     124    194        -1505.317510              -12.185175               -4.471797             0.000000             0.000000               0.000000               0.000003                   0.000003                      0.000006                   0.687998                0.989320              5.301016             5.559929               5.467921               0.258914              5.365322         13.130453       24.910697        5.699444       9.477025          -5.522824            
   Yb       70     126    196        -1513.888550              -12.639382               -3.640567             0.000000             0.000000               0.000000               0.000001                   0.000001                      0.000002                   0.680496                1.043911              5.311998             5.581433               5.486726               0.269435              5.376172         13.602125       25.868968        5.302136       8.571040          -5.181737            
   Yb       70     128    198        -1519.425153              -13.065415               -2.746179             0.000000             0.000000               0.000000              -0.000001                  -0.000001                     -0.000002                   0.671115                0.816038              5.322236             5.604566               5.506407               0.282330              5.386288         13.986716       26.657077        3.698277       5.536604          -3.105572            
   Yb       70     130    200        -1523.725924              -13.462228               -2.307887            -0.000005            -0.000004              -0.000004              -0.000128                  -0.000209                     -0.000336                   0.660194                0.804475              5.332427             5.629358               5.527247               0.296931              5.396358         14.370693       27.447314        2.960643       4.300772          -2.657849            
   Yb       70     132    202        -1527.750353              -13.852143               -2.031389             0.000811             0.000658               0.000707               0.020454                   0.035029                      0.055483                   0.652328                0.863681              5.342754             5.654437               5.548411               0.311683              5.406563         14.753915       28.228505        2.846293       4.024429          -3.171742            
   Yb       70     134    204        -1531.504701              -14.268177               -1.863671             0.083935             0.072562               0.076171               2.133400                   3.967737                      6.101137                   0.607804                0.934496              5.364900             5.687323               5.578788               0.322424              5.428449         15.157571       29.107125        2.776263       3.754349          -3.682854            
   Yb       70     136    206        -1535.100764              -14.773659               -1.867309             0.149558             0.133937               0.138836               3.848656                   7.542947                     11.391603                   0.574728                0.967573              5.398157             5.729218               5.618910               0.331062              5.461319         15.616239       30.106454        2.749067       3.596063          -4.403188            
   Yb       70     138    208        -1538.651505              -15.198280               -1.856186             0.191734             0.172400               0.178394               4.989531                   9.984719                     14.974249                   0.548421                0.988721              5.428452             5.767724               5.655818               0.339273              5.491265         16.004283       30.937062        2.753518       3.550742          -5.357195            
   Yb       70     140    210        -1542.182919              -15.544412               -1.807652             0.224877             0.202144               0.209111               5.913306                  12.028431                     17.941736                   0.522477                1.002321              5.456804             5.804371               5.690874               0.347567              5.508767         16.412845       31.785455        2.761229       3.531415          -6.168476            
   Yb       70     142    212        -1545.612974              -15.857048               -1.705264             0.249928             0.224785               0.232401               6.632647                  13.729248                     20.361894                   0.504035                1.009620              5.481909             5.839021               5.723571               0.357112              5.533636         16.688852       32.374658        2.720999       3.430055          -6.915509            
   Yb       70     144    214        -1548.758468              -16.169793               -1.554300             0.267228             0.240417               0.248442               7.148026                  15.054863                     22.202889                   0.489426                1.010263              5.503611             5.871100               5.753477               0.367489              5.555136         16.974355       32.961345        2.582689       3.145495          -7.220153            
   Yb       70     146    216        -1551.533743              -16.496410               -1.380460             0.279250             0.250560               0.259046               7.523027                  16.070555                     23.593582                   0.476391                1.008645              5.523266             5.901028               5.781309               0.377763              5.574610         17.304876       33.635042        2.397092       2.775275          -7.436620            
   Yb       70     148    218        -1553.938791              -16.836103               -1.202897             0.287892             0.256906               0.265964               7.807574                  16.865261                     24.672835                   0.465923                1.004317              5.541656             5.929575               5.807838               0.387920              5.592831         17.654826       34.346548        2.209005       2.405049          -7.740090            
   Yb       70     150    220        -1556.022616              -17.184526               -1.026542             0.294060             0.260604               0.270271               8.024862                  17.501233                     25.526094                   0.457719                1.001730              5.559000             5.957216               5.833460               0.398216              5.610017         18.023166       35.092271        2.044937       2.083825          -8.130373            
   Yb       70     152    222        -1557.789058              -17.538014               -0.846875             0.298421             0.262649               0.272865               8.192153                  18.036396                     26.228549                   0.452371                0.999958              5.575452             5.984260               5.858437               0.408808              5.626319         18.401603       35.855399        1.884065       1.766443          -8.558714            
   Yb       70     154    224        -1559.192246              -17.893368               -0.659448             0.301479             0.263773               0.274416               8.322704                  18.515851                     26.838555                   0.449001                0.996142              5.591134             6.010921               5.882956               0.419787              5.641860         18.780773       36.618385        1.699645       1.403189          -8.958587            
   Yb       70     156    226        -1560.190697              -18.245588               -0.465470             0.303582             0.264459               0.275373               8.425613                  18.971755                     27.397368                   0.447620                0.993620              5.606068             6.037500               5.907240               0.431433              5.656660         19.153226       37.366057        1.494107       0.998451          -9.316836            
   Yb       70     158    228        -1560.743705              -18.590029               -0.273049             0.304932             0.264829               0.275883               8.505687                  19.413018                     27.918705                   0.446970                0.989475              5.620165             6.064292               5.931476               0.444127              5.670631         19.503595       38.069442        1.268052       0.553009          -9.619065            
   Yb       70     160    230        -1560.892469              -18.923792               -0.091894             0.305481             0.264621               0.275747               8.560844                  19.819114                     28.379958                   0.445280                0.991355              5.633286             6.091365               5.955681               0.458079              5.683636         19.841815       38.749046        1.064797       0.148764          -9.918206            
   Hf       72     80     152        -1191.768625                0.197014              -13.138493             0.000000             0.000000               0.000000               0.000000                  -0.000001                     -0.000001                   0.868372                0.865966              5.070910             5.022250               5.045358              -0.048660              5.138096          0.906046        0.066614       14.281617      26.860875           2.642881            
   Hf       72     82     154        -1217.369700               -0.398473              -11.720871             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000001                   0.858054                1.121461              5.078476             5.045690               5.061045              -0.032787              5.145563          1.517044        1.310614       13.794252      25.601076           2.632312            
   Hf       72     84     156        -1238.054892               -0.962096              -10.258220            -0.000003            -0.000003              -0.000003              -0.000080                  -0.000081                     -0.000162                   0.843636                0.779098              5.087168             5.069146               5.077472              -0.018023              5.154142          2.051656        2.410070       11.292876      20.685193           6.304194            
   Hf       72     86     158        -1257.847758               -1.501815               -9.981958             0.104823             0.096290               0.100184               2.487046                   2.722081                      5.209126                   0.781268                0.836090              5.110847             5.104527               5.107408              -0.006320              5.177515          2.578048        3.586826       10.704028      19.792867           6.097065            
   Hf       72     88     160        -1277.696632               -2.010453               -9.828226             0.167066             0.156705               0.161361               4.010657                   4.608802                      8.619459                   0.723887                0.881352              5.140938             5.147027               5.144288               0.006089              5.207221          3.090187        4.709819       10.783158      19.848874           4.864302            
   Hf       72     90     162        -1296.776960               -2.479426               -9.520160             0.199265             0.188798               0.193431               4.828278                   5.761548                     10.589825                   0.683479                0.917185              5.164867             5.184349               5.175699               0.019482              5.230847          3.518537        5.668673       10.439433      19.080329           4.509854            
   Hf       72     92     164        -1315.163288               -2.918461               -9.219351             0.223918             0.214147               0.218406               5.472763                   6.773697                     12.246460                   0.646752                0.941431              5.187258             5.220451               5.205905               0.033193              5.252956          3.889278        6.493961       10.122473      18.386329           4.245000            
   Hf       72     94     166        -1333.047602               -3.332860               -8.946290             0.245684             0.237427               0.240972               6.056353                   7.779295                     13.835649                   0.618608                0.958299              5.209499             5.256376               5.236095               0.046878              5.274920          4.223120        7.214882        9.892022      17.884315           3.921726            
   Hf       72     96     168        -1350.510913               -3.739595               -8.675634             0.265961             0.259184               0.262050               6.613147                   8.791562                     15.404708                   0.606123                0.965515              5.232078             5.292229               5.266534               0.060152              5.297221          4.596477        7.978132        9.693563      17.463311           3.621807            
   Hf       72     98     170        -1367.481318               -4.155923               -8.388767             0.291698             0.283900               0.287151               7.326617                   9.974303                     17.300919                   0.596492                0.954764              5.258522             5.330775               5.300294               0.072253              5.323341          5.009594        8.815562        9.445342      16.970406           3.351463            
   Hf       72     100    172        -1383.903727               -4.614992               -8.030780             0.324738             0.308091               0.314937               8.255307                  11.212916                     19.468223                   0.584359                0.939263              5.290282             5.371116               5.337428               0.080834              5.354717          5.510222        9.829903        9.158218      16.422409           3.062031            
   Hf       72     102    174        -1399.428127               -5.101784               -7.592768             0.330064             0.310931               0.318688               8.441911                  11.661914                     20.103825                   0.573705                0.935510              5.306401             5.398806               5.360762               0.092406              5.370642          6.002690       10.822414        8.699587      15.524401           2.945698            
   Hf       72     104    176        -1413.876134               -5.592025               -7.162501             0.314667             0.299478               0.305546               8.060971                  11.532595                     19.593566                   0.558467                0.932419              5.310637             5.417629               5.374117               0.106992              5.374828          6.458289       11.744314        8.157968      14.448008           3.029579            
   Hf       72     106    178        -1427.518991               -6.141567               -6.816437             0.289204             0.277975               0.282396               7.407073                  10.965495                     18.372569                   0.545186                0.934499              5.310065             5.431291               5.382584               0.121227              5.374262          6.977114       12.792034        7.754888      13.642857           2.912830            
   Hf       72     108    180        -1440.578763               -6.723947               -6.500666             0.277207             0.263393               0.268756               7.118605                  10.658502                     17.777107                   0.524439                0.935280              5.317093             5.449781               5.397097               0.132688              5.381206          7.542534       13.950361        7.464776      13.059773           2.448195            
   Hf       72     110    182        -1453.095987               -7.326395               -6.184147             0.267182             0.250081               0.256629               6.881567                  10.379170                     17.260737                   0.507412                0.938805              5.324989             5.468774               5.412348               0.143785              5.389009          8.118703       15.134985        7.195655      12.517224           1.832416            
   Hf       72     112    184        -1465.019057               -7.948106               -5.847836             0.255954             0.235628               0.243307               6.609091                  10.021389                     16.630480                   0.502683                0.948934              5.331736             5.486386               5.426395               0.154651              5.395676          8.723062       16.365736        6.905405      11.923071           1.241946            
   Hf       72     114    186        -1476.179076               -8.590576               -5.502164             0.241538             0.218681               0.227199               6.247694                   9.521219                     15.768913                   0.508658                0.960282              5.336371             5.502162               5.438585               0.165792              5.400256          9.319660       17.570863        6.534618      11.160019           0.774246            
   Hf       72     116    188        -1487.283579               -9.210280               -5.547267            -0.182628            -0.167030              -0.172758              -4.705778                  -7.415832                    -12.121610                   0.526432                0.966727              5.326112             5.508056               5.439094               0.181944              5.390118          9.995450       18.925713        6.515757      11.104504          -0.375366            
   Hf       72     118    190        -1497.965885               -9.809309               -5.302448            -0.164677            -0.148418              -0.154307              -4.247990                  -6.741257                    -10.989246                   0.540305                0.944736              5.329107             5.523713               5.450785               0.194607              5.393078         10.587911       20.094902        6.296885      10.682307          -1.308020            
   Hf       72     120    192        -1508.306049              -10.400213               -5.126684            -0.139351            -0.121204              -0.127688              -3.596139                  -5.627043                     -9.223182                   0.569981                0.922187              5.330175             5.537779               5.460853               0.207604              5.394133         11.298873       21.458964        6.103544      10.340164          -2.135066            
   Hf       72     122    194        -1518.431434              -10.913491               -4.949055            -0.109072            -0.089727              -0.096545              -2.816342                  -4.256813                     -7.073154                   0.608284                0.913806              5.331684             5.551955               5.471239               0.220272              5.395624         11.910396       22.590949        5.980690      10.125386          -3.284350            
   Hf       72     124    196        -1528.608419              -11.365376               -4.949897             0.000000             0.000000               0.000000               0.000002                   0.000003                      0.000005                   0.690013                0.974557              5.328574             5.564513               5.479022               0.235940              5.392551         12.334460       23.290909        6.032674      10.176985          -4.467933            
   Hf       72     126    198        -1538.156468              -11.818763               -4.079382             0.000000             0.000000               0.000000               0.000001                   0.000001                      0.000002                   0.686595                1.040887              5.339376             5.585739               5.497430               0.246364              5.403225         12.817505       24.267919        5.781747       9.548049          -4.538958            
   Hf       72     128    200        -1544.480772              -12.244431               -3.137422             0.000000             0.000000               0.000000               0.000001                   0.000002                      0.000003                   0.677376                0.798996              5.349477             5.608414               5.516597               0.258937              5.413207         13.202055       25.055619        4.082094       6.324304          -2.292223            
   Hf       72     130    202        -1549.573336              -12.642329               -2.698333            -0.000005            -0.000004              -0.000005              -0.000142                  -0.000220                     -0.000362                   0.666875                0.793948              5.359651             5.632574               5.536837               0.272923              5.423261         13.587241       25.847412        3.342755       5.092565          -1.848184            
   Hf       72     132    204        -1554.375986              -13.033410               -2.420016             0.011975             0.009659               0.010422               0.313685                   0.514759                      0.828444                   0.655674                0.857102              5.370228             5.657082               5.557530               0.286854              5.433715         13.966818       26.625634        3.226851       4.802651          -2.350062            
   Hf       72     134    206        -1559.048027              -13.424486               -2.320992             0.108260             0.092451               0.097601               2.866655                   5.066022                      7.932677                   0.586862                0.926225              5.399240             5.693388               5.592338               0.294148              5.462389         14.368996       27.543326        3.227685       4.672042          -2.997675            
   Hf       72     136    208        -1563.574030              -13.819866               -2.293750             0.155039             0.137602               0.143215               4.148710                   7.755204                     11.903914                   0.553207                0.958675              5.427681             5.731395               5.628118               0.303715              5.490503         14.800601       28.473266        3.205452       4.526003          -3.769329            
   Hf       72     138    210        -1567.939798              -14.189018               -2.223886             0.183214             0.166013               0.171484               4.945700                   9.608358                     14.554058                   0.539232                0.983672              5.451458             5.765791               5.659987               0.314334              5.514009         15.187974       29.288294        3.154058       4.365769          -4.539035            
